股票代號,股票名稱,法人持股,上榜區塊,累積衰退
00400A,主動國泰動能高息,-56.89916183673257,"30日衰退,20日衰退",-3.2240523146655278
00401A,主動摩根台灣鑫收,-14.992628916168693,"10日衰退,30日衰退,20日衰退",-6.135834086290098
00404A,主動聯博動能50,-40.15954878906643,"10日衰退,5日衰退,30日衰退,20日衰退",-3.980488241744638
00406A,主動中信台灣收益,-75.7283257833697,"10日衰退,5日衰退,30日衰退,20日衰退",-3.507611357868072
00409A,主動復華全球50,-2.424096086316778,"10日衰退,5日衰退",-0.7593451023958586
00410A,主動永豐科技趨勢,90.92692974627056,"10日衰退,5日衰退,30日衰退,20日衰退",-2.2958905384269457
0050,元大台灣50,-9.236508461503561,"5日衰退,30日衰退,20日衰退",-0.32491744578107706
0052,富邦科技,-61.98782148598315,20日衰退,-2.1263281627950263
0053,元大電子,-19.590314645308926,"10日衰退,5日衰退,30日衰退,20日衰退",-2.8575192908836122
0055,元大MSCI金融,-12.533395828074443,"10日衰退,5日衰退,30日衰退,20日衰退",-3.4636278312875213
0057,富邦摩台,-10.77007858546169,5日衰退,-0.7203667321545488
006207,復華滬深,9.723960367604825,"10日衰退,30日衰退,20日衰退",-1.3083534367221894
00632R,元大台灣50反1,-22.252854926889412,"5日衰退,30日衰退,20日衰退",-2.1448499427615175
00633L,富邦上証正2,46.446122280953084,"10日衰退,5日衰退,30日衰退,20日衰退",-2.724067533939568
00635U,期元大S&P黃金,-60.09790363134779,"10日衰退,30日衰退,20日衰退",-1.2945149358590982
00637L,元大滬深300正2,66.54181746371239,"10日衰退,5日衰退,30日衰退,20日衰退",-0.6762006737743036
00640L,富邦日本正2,63.14320258794986,"10日衰退,5日衰退,30日衰退,20日衰退",-7.838571831741689
00645,富邦日本,7.277682240146097,"10日衰退,5日衰退",-0.5294833115011421
00646,元大S&P500,-24.632315847908863,"10日衰退,5日衰退,30日衰退,20日衰退",-0.5530102737614442
00647L,元大S&P500正2,29.96086970074813,10日衰退,-1.404853491271819
00650L,復華香港正2,41.983472772945255,"10日衰退,5日衰退,30日衰退,20日衰退",-1.8351238348315349
00652,富邦印度,10.620421069877938,20日衰退,-1.3332002729124213
00655L,國泰中國A50正2,56.14804720659789,30日衰退,-3.4146975395976327
00656R,國泰中國A50反1,9.851803802131945,"30日衰退,20日衰退",-3.4999435083754964
00657,國泰日經225,5.379732482140143,10日衰退,-1.460783625683657
00661,元大日經225,-4.518503657262278,"10日衰退,5日衰退",-0.25390387070944964
00662,富邦NASDAQ,-32.35423789273439,"10日衰退,5日衰退,30日衰退,20日衰退",-0.5118246284124943
00663L,國泰臺灣加權正2,-84.82740031816827,"10日衰退,5日衰退,30日衰退,20日衰退",-0.6297507524084125
