排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00972,野村日本動能高息,22.05,-0.03,-0.14,134,09/08,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,4506,崇友,122.0,-0.5,-0.41,34,09/08,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,8047,星雲,42.1,0.0,0.0,10,09/08,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00956,中信日經高股息,13.57,-0.02,-0.15,27,09/08,-4.0,-4.0,-4.0,-82.2,-82.7,-79.8,-66.2,-35.1,0.0,84.6
5,009825,聯邦美國金融創新,10.21,0.03,0.29,906,09/08,0.0,0.0,-9.09,-81.8,-74.4,-94.2,,,,
6,6183,關貿,92.5,0.0,0.0,17,09/08,-50.0,-77.8,-77.8,-75.0,-80.0,-77.8,-80.0,-85.7,-94.7,-87.5
7,00932,兆豐永續高息等權,17.32,-0.11,-0.63,427,09/08,0.0,-75.0,-73.7,-73.7,-93.2,-93.1,-28.6,-87.2,-97.2,-94.8
8,009802,富邦旗艦50,20.4,-0.25,-1.21,8294,09/08,-20.8,-23.5,-27.7,-68.3,14.6,147.0,12.5,506.0,29.3,471.0
9,2235,謚源,26.85,-1.6,-5.62,39,09/08,-66.7,-67.7,-66.7,-67.7,-66.7,-70.6,-72.2,-74.4,-77.8,-73.0
10,00924,復華S&P500成長,33.02,-0.09,-0.27,1517,09/08,-19.6,-67.5,-66.7,-67.7,-65.5,-59.8,-32.8,-60.6,-85.9,-82.2
11,00646,元大S&P500,76.5,-0.35,-0.46,3698,09/08,0.0,-1.37,14.3,-53.8,-55.0,33.3,63.6,-18.2,-27.3,-60.2
12,00851,台新全球AI,70.65,0.0,0.0,46,09/08,0.0,0.0,0.0,-50.0,-50.0,-50.0,0.0,0.0,,-66.7
13,00901,永豐智能車供應鏈,47.02,-0.38,-0.8,849,09/08,0.0,-50.0,-50.0,-50.0,-50.0,-66.7,-93.3,-99.6,-88.9,-99.7
14,1516,川飛,14.15,-0.6,-4.07,9,09/08,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-97.4,-99.6,-99.3
15,3130,一零四,210.0,0.0,0.0,13,09/08,-22.2,0.0,-30.0,-50.0,-30.0,-22.2,16.7,-22.2,-12.5,-46.2
16,6464,台數科,78.0,0.0,0.0,6,09/08,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,,,-85.7,0.0
17,6615,慧智,33.9,-0.25,-0.73,38,09/08,0.0,0.0,0.0,-50.0,-50.0,-85.7,-94.1,,,
18,00930,永豐ESG低碳高息,24.2,-0.17,-0.7,1652,09/08,-58.7,-57.4,-57.7,-49.0,-49.5,-48.5,148.0,-77.3,-90.7,-80.9
19,4904,遠傳,104.0,2.0,1.96,3938,09/08,-36.5,-2.94,-6.27,-44.2,-19.4,-1.72,1862.0,362.0,-15.9,205.0
20,00971,野村美國研發龍頭,17.46,0.02,0.11,298,09/08,0.0,0.0,-43.5,-43.5,-43.5,0.0,-73.5,-93.8,-91.3,-95.0
21,00674R,期元大S&P黃金反1,27.59,-0.07,-0.25,92,09/08,0.0,16.7,17.8,-43.2,-41.1,-36.0,10.5,-85.2,-97.4,-92.8
22,00666R,富邦恒生國企反1,9.07,-0.01,-0.11,6,09/08,0.0,-1.71,-41.0,-41.0,-41.6,-45.8,66.7,22.1,-37.7,-32.6
23,2536,宏普,18.85,0.0,0.0,651,09/08,-0.28,-1.48,-8.93,-40.9,-45.4,-40.8,-59.5,-48.0,-46.0,-52.3
24,2114,鑫永銓,89.8,-0.2,-0.22,36,09/08,0.0,-11.8,-25.0,-40.0,150.0,150.0,-53.1,-77.3,-37.5,-63.4
25,2065,世豐,36.3,-0.05,-0.14,61,09/08,0.0,-2.7,-12.2,-39.0,-47.1,-57.1,-59.1,-72.9,-78.8,-75.5
26,00939,統一台灣高息動能,23.84,0.02,0.08,3445,09/08,0.59,-11.0,-32.3,-38.8,-41.6,-15.8,58.9,-24.1,-85.1,-58.1
27,00903,富邦元宇宙,21.12,-0.05,-0.24,271,09/08,0.0,0.0,0.0,-38.5,-5.88,-40.7,14.3,14.3,-61.9,-30.4
28,00857B,永豐20年美公債,22.36,-0.04,-0.18,1742,09/08,0.0,0.0,0.0,-38.2,-36.4,-36.4,-89.6,-85.9,-96.7,-93.9
29,00923,群益台ESG低碳50,40.55,-0.31,-0.76,3808,09/08,-1.76,-33.5,-34.0,-38.2,-46.1,57.3,688.0,-23.2,477.0,1554.0
30,5013,強新,28.0,-0.3,-1.06,11,09/08,0.0,0.0,43.8,-36.1,229.0,229.0,360.0,1050.0,-52.1,130.0
