代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2884,玉山金,46.2,-0.2,-0.43,09/21,1,5086,21.0,0.03,33,176172,11.4,0.99,5,2394,0.98,0.01,1,6706,27.7,0.04
1476,儒鴻,279.0,-3.0,-1.06,09/21,-5,-1469,-27.0,-0.54,17,728,3.7,0.27,4,40,0.91,0.01,-3,-1250,-37.8,-0.46
2542,興富發,46.45,-1.35,-2.82,09/21,-1,-4066,-22.7,-0.19,17,31189,18.7,1.45,-2,-699,-1.61,-0.03,-1,-4054,-22.6,-0.19
1802,台玻,60.1,1.3,2.21,09/21,1,4390,22.5,0.15,16,1359,0.38,0.05,4,3107,3.52,0.11,1,5463,27.9,0.19
2353,宏碁,32.15,0.2,0.63,09/21,1,3290,24.0,0.11,16,11515,4.09,0.38,-1,-708,-5.16,-0.02,1,2626,19.1,0.09
2633,台灣高鐵,25.7,-0.05,-0.19,09/21,-9,-19669,-43.5,-0.35,16,11198,16.0,0.2,6,306,0.82,0.01,-2,-9782,-44.7,-0.17
9910,豐泰,68.4,0.0,0.0,09/21,1,1,0.12,0.0,16,2456,12.6,0.25,2,64,2.78,0.01,3,817,24.2,0.08
3014,聯陽,139.5,4.0,2.95,09/21,9,2497,23.6,1.5,13,245,1.73,0.15,6,48,0.52,0.03,9,2705,25.6,1.63
2303,聯電,157.0,1.0,0.64,09/21,-1,-5726,-3.61,-0.05,12,106264,4.49,0.85,4,12029,1.43,0.1,4,101671,12.1,0.81
3026,禾伸堂,791.0,-6.0,-0.75,09/21,-1,-2058,-24.1,-1.24,12,4139,3.48,2.49,3,123,0.39,0.07,-1,-1954,-22.9,-1.18
1303,南亞,239.5,1.5,0.63,09/21,1,2173,4.31,0.03,11,44737,6.38,0.56,4,1430,0.52,0.02,1,5709,11.3,0.07
2393,億光,64.2,-0.2,-0.31,09/21,-1,-175,-23.5,-0.04,11,457,3.25,0.1,1,1,0.16,0.0,-1,-55,-7.36,-0.01
3105,穩懋,490.5,-9.5,-1.9,09/21,-1,-2855,-12.1,-0.67,11,13448,4.52,3.17,-1,-100,-0.42,-0.02,-1,-2248,-9.5,-0.53
646,元大S&P500,76.8,0.2,0.26,09/21,1,7,0.43,0.0,10,1257,6.21,0.2,-23,-40787,-66.7,-6.38,-23,-38716,-63.3,-6.05
2855,統一證,57.3,4.0,7.5,09/21,3,9588,45.4,0.6,10,11168,20.3,0.7,0,0,0.0,0.0,3,10461,49.5,0.65
3443,創意,7615.0,465.0,6.5,09/21,1,189,5.92,0.14,10,1323,6.53,0.99,-1,-3,-0.1,0.0,1,233,7.31,0.17
3005,神基,119.0,0.5,0.42,09/21,1,1164,38.9,0.19,9,1046,5.64,0.17,4,162,1.74,0.03,3,3780,48.4,0.61
2376,技嘉,368.0,12.0,3.37,09/21,2,917,5.02,0.14,8,4512,11.0,0.67,-1,-113,-0.97,-0.02,4,1915,7.05,0.29
3491,昇達科,1520.0,-45.0,-2.88,09/21,-1,-180,-13.2,-0.26,8,583,4.9,0.85,7,60,0.56,0.09,-1,-162,-11.8,-0.23
9904,寶成,24.85,0.15,0.61,09/21,1,1919,20.1,0.07,8,10080,10.4,0.34,2,552,1.88,0.02,1,2140,22.4,0.07
2327,國巨*,557.0,7.0,1.27,09/21,2,3579,6.58,0.17,7,3306,1.78,0.16,3,1539,1.99,0.07,2,5958,11.0,0.29
2382,廣達,344.5,1.5,0.44,09/21,-2,-7380,-24.7,-0.18,7,15253,16.9,0.37,7,1500,1.66,0.04,1,516,6.22,0.01
6278,台表科,194.5,-1.5,-0.77,09/21,-1,-722,-24.9,-0.25,7,452,2.65,0.15,2,229,3.33,0.08,-1,-681,-23.5,-0.23
2059,川湖,12800.0,305.0,2.44,09/21,-5,-473,-22.0,-0.5,6,149,6.22,0.16,-2,-4,-0.35,0.0,-6,-358,-15.0,-0.38
3529,力旺,2830.0,-15.0,-0.53,09/21,-17,-3993,-13.3,-5.35,6,380,6.02,0.51,2,46,1.86,0.06,-1,-177,-19.3,-0.24
6147,頎邦,224.0,-5.0,-2.18,09/21,-1,-10198,-24.8,-1.37,6,11764,3.29,1.58,6,4994,1.4,0.67,-1,-9060,-22.0,-1.22
1102,亞泥,35.25,0.1,0.28,09/21,1,293,5.97,0.01,5,2258,6.42,0.06,4,268,0.89,0.01,3,3969,16.1,0.11
1712,興農,39.9,-0.15,-0.37,09/21,-7,-1243,-33.1,-0.3,5,172,7.13,0.04,3,29,2.43,0.01,-7,-1237,-32.9,-0.29
2387,精元,37.05,0.2,0.54,09/21,-1,0,-0.2,0.0,5,101,11.4,0.05,3,6,1.03,0.0,4,152,19.9,0.08
2477,美隆電,23.1,0.75,3.36,09/21,4,312,31.8,0.2,5,45,4.31,0.03,3,15,1.62,0.01,4,367,37.4,0.23
2481,強茂,168.0,-0.5,-0.3,09/21,-1,-4765,-24.5,-1.25,5,7780,3.15,2.04,2,532,0.9,0.14,-1,-4472,-23.0,-1.17
2528,皇普,20.5,0.8,4.06,09/21,6,759,29.5,0.17,5,137,5.87,0.03,-7,-740,-26.1,-0.17,1,350,48.7,0.08
2530,華建,20.2,-0.6,-2.88,09/21,-1,-103,-10.3,-0.01,5,330,7.37,0.04,-2,-561,-21.8,-0.07,-1,-435,-43.3,-0.05
2547,日勝生,10.0,-0.1,-0.99,09/21,-1,-61,-4.42,-0.01,5,334,4.11,0.03,6,69,0.72,0.01,3,1348,28.0,0.13
2618,長榮航,41.95,0.2,0.48,09/21,1,1728,22.6,0.03,5,17455,19.5,0.32,5,818,0.91,0.02,1,2826,37.0,0.05
2718,全心投控,41.1,0.4,0.98,09/21,-1,-2,-8.17,0.0,5,11,12.2,0.01,0,0,0.0,0.0,3,8,14.4,0.01
2753,八方雲集,179.5,-0.5,-0.28,09/21,-6,-118,-16.9,-0.18,5,26,4.38,0.04,-1,0,-0.04,0.0,1,7,13.2,0.01
2832,台產,58.5,-0.2,-0.34,09/21,-2,-83,-22.3,-0.03,5,58,4.16,0.02,2,12,3.31,0.0,1,7,5.75,0.0
3078,僑威,46.2,1.7,3.82,09/21,7,939,19.8,0.41,5,123,3.3,0.05,-6,-489,-11.9,-0.22,2,432,23.8,0.19
3293,鈊象,724.0,-5.0,-0.69,09/21,-2,-339,-6.27,-0.12,5,837,8.73,0.3,1,2,0.21,0.0,-2,-50,-0.92,-0.02
