排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2704,國賓,44.95,-0.65,-1.43,09/15,94.4,90.9,91.4,77.1,60.9,87.3,74.1,60.6,59.9,35.9,25.0,58.7
2,1235,興泰,36.9,-0.2,-0.54,09/15,90.7,89.2,90.0,59.0,46.8,34.0,21.7,19.1,22.0,21.2,4.79,22.4
3,1216,統一,74.5,-0.1,-0.13,09/15,78.7,82.8,83.4,81.7,65.4,47.5,46.2,52.6,57.7,60.0,65.0,53.9
4,1590,亞德客-KY,1280.0,10.0,0.79,09/15,79.8,83.8,83.0,86.8,84.7,79.7,73.7,74.6,71.8,72.2,55.1,72.6
5,2506,太設,8.57,-0.01,-0.12,09/15,84.1,83.9,83.0,72.7,63.6,55.0,20.9,19.0,17.2,23.0,18.0,17.9
6,2923,鼎固-KY,23.0,-1.35,-5.54,09/15,88.2,88.7,83.0,72.7,64.3,57.2,42.5,39.6,41.6,41.3,31.4,40.1
7,4728,雙美,395.0,-5.0,-1.25,09/15,96.0,82.5,82.5,52.5,37.9,17.0,7.65,7.46,9.88,27.1,8.46,7.86
8,1525,江申,64.2,-0.3,-0.47,09/15,99.9,76.9,82.2,38.3,21.0,18.1,19.6,19.0,19.1,20.3,12.2,19.5
9,1215,卜蜂,105.5,-2.0,-1.86,09/15,82.7,85.4,80.5,69.4,59.7,57.1,47.2,46.1,48.0,42.1,24.1,45.4
10,910322,康師傅-DR,23.6,-0.4,-1.67,09/15,96.1,92.7,79.7,73.4,48.1,9.15,15.5,28.5,19.1,2.6,1.16,22.2
11,1101,台泥,23.8,-0.1,-0.42,09/15,81.8,82.3,78.7,56.4,60.6,74.6,64.4,60.2,51.5,49.4,46.7,54.9
12,5007,三星,55.6,-0.1,-0.18,09/15,99.5,81.9,77.9,28.5,22.7,25.9,21.0,20.8,16.2,13.5,14.4,19.9
13,2015,豐興,64.5,-0.1,-0.15,09/15,84.7,69.8,76.2,61.2,52.8,52.6,50.6,43.3,43.0,42.2,38.6,43.2
14,2501,國建,21.3,-0.55,-2.52,09/15,89.8,82.8,76.0,70.1,63.8,63.1,48.5,39.9,39.0,30.2,28.1,38.8
15,5274,信驊,17520.0,-460.0,-2.56,09/15,70.3,74.6,75.5,56.3,50.2,50.8,54.9,57.0,57.7,50.0,40.2,57.2
16,2330,台積電,2385.0,5.0,0.21,09/15,75.6,75.8,75.0,73.6,61.8,62.4,64.3,63.7,61.8,57.1,60.0,63.5
17,00856B,永豐1-3年美公債,37.33,0.17,0.46,09/15,0.0,73.9,73.9,37.1,48.2,56.2,46.6,38.7,17.4,2.97,,28.6
18,2206,三陽工業,63.4,0.3,0.48,09/15,71.9,72.5,73.6,61.4,61.4,49.8,40.0,39.6,38.5,30.8,23.8,39.6
19,5522,遠雄,60.7,-0.4,-0.65,09/15,67.1,71.4,73.5,74.7,65.8,62.0,51.4,51.7,49.7,42.4,40.5,50.3
20,6121,新普,373.0,-6.0,-1.58,09/15,69.5,69.2,73.3,73.8,62.3,52.2,38.7,38.7,42.4,40.8,34.5,39.1
21,2002,中鋼,18.65,-0.15,-0.8,09/15,75.1,72.8,73.0,55.1,49.3,46.4,36.8,41.1,42.4,45.4,36.5,40.2
