排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2303,聯電,132.5,3.5,2.71,223238,09/01,16948,24099,21279,18544,25472.0,24638.0,48699.0,104735.0,144786.0,162043.0
2,00632R,元大台灣50反1,9.73,-0.22,-2.21,244680,09/01,5182,-566,5145,14248,-12007.0,52435.0,-3878.0,36535.0,74731.0,66909.0
3,00406A,主動中信台灣收益,9.96,0.29,3.0,297315,09/01,3029,9699,5962,12794,23114.0,24314.0,,,,
4,3481,群創,49.3,-0.55,-1.1,137988,09/01,1658,-3650,9588,11483,3918.0,-12919.0,-114916.0,-16274.0,156333.0,108489.0
5,2426,鼎元,107.5,9.7,9.92,68553,09/01,3064,2078,5184,10340,13386.0,17481.0,7092.0,25897.0,25890.0,25778.0
6,2344,華邦電,176.0,-6.5,-3.56,136606,09/01,8616,5261,11105,7643,1292.0,1771.0,-12620.0,-2637.0,79498.0,-31190.0
7,2489,瑞軒,42.8,0.6,1.42,102064,09/01,2562,3461,3088,6812,8978.0,10600.0,-20981.0,-6006.0,21220.0,24614.0
8,2313,華通,252.0,3.5,1.41,55591,09/01,1919,1420,5735,6353,6952.0,6471.0,-6810.0,5845.0,8626.0,444.0
9,3231,緯創,182.0,4.0,2.25,27957,09/01,388,1574,2294,5525,9166.0,-5857.0,-3456.0,-14256.0,-4372.0,-6262.0
10,1714,和桐,18.55,1.65,9.76,30675,09/01,4986,5383,5448,5364,6000.0,11449.0,17725.0,18636.0,17327.0,18115.0
11,00708L,期元大S&P黃金正2,82.05,-0.65,-0.79,4833,09/01,790,2557,3208,5361,7679.0,9968.0,10580.0,10561.0,8198.0,13412.0
12,009802,富邦旗艦50,20.49,1.14,5.89,100014,09/01,6165,4961,5135,5171,5677.0,6204.0,5419.0,6784.0,5431.0,6751.0
13,6147,頎邦,183.5,8.0,4.56,23239,09/01,709,-888,-71,5147,2075.0,3837.0,-11133.0,32119.0,32070.0,31796.0
14,00411A,主動統一前沿科技,9.69,0.08,0.83,12117,09/01,-54,651,1540,4622,,,,,,
15,2409,友達,26.4,-0.25,-0.94,107148,09/01,4680,1426,2769,4618,5015.0,26728.0,6637.0,52533.0,166536.0,103092.0
16,2327,國巨*,568.0,23.0,4.22,57763,09/01,-355,1702,2923,4492,5143.0,9758.0,-10849.0,5828.0,13273.0,-1825.0
17,1709,和益,36.4,2.95,8.82,31426,09/01,1460,2025,1284,4065,3934.0,16272.0,29873.0,29607.0,29597.0,29225.0
18,4908,前鼎,229.5,20.5,9.81,2058,09/01,577,2395,2542,3652,3438.0,3595.0,1731.0,2184.0,1802.0,2629.0
19,1303,南亞,234.5,-8.0,-3.3,129836,09/01,2010,482,799,3359,3012.0,15170.0,-166.0,6042.0,10235.0,-5155.0
20,00410A,主動永豐科技趨勢,12.57,0.35,2.86,11703,09/01,876,1812,-1392,3271,3203.0,4292.0,,,,
21,3605,宏致,125.5,-13.5,-9.71,7867,09/01,-2721,196,1509,3163,2202.0,8502.0,11159.0,9987.0,5961.0,10356.0
22,3049,精金,13.3,-0.25,-1.85,12429,09/01,-363,286,2151,3105,5481.0,5481.0,5481.0,4731.0,2806.0,3757.0
23,8358,金居,526.0,-14.0,-2.59,31423,09/01,791,1120,715,3024,2195.0,8542.0,8795.0,3709.0,-12395.0,3177.0
24,8021,尖點,450.0,15.0,3.45,8754,09/01,302,789,2616,2868,2754.0,4618.0,1710.0,2366.0,-7668.0,-1716.0
25,2449,京元電子,279.0,22.0,8.56,53350,09/01,899,1825,2921,2846,2516.0,5568.0,-3854.0,12306.0,-4840.0,6730.0
26,8105,凌巨,15.85,-0.25,-1.55,5819,09/01,1344,2761,2093,2707,2529.0,1385.0,1267.0,3299.0,-1363.0,-591.0
27,4906,正文,38.2,2.0,5.52,17547,09/01,1385,1376,2133,2692,2617.0,1972.0,-4507.0,16772.0,17389.0,16908.0
28,6213,聯茂,550.0,2.0,0.36,13046,09/01,-261,-894,-314,2381,1742.0,4315.0,1965.0,-2757.0,-222.0,1115.0
29,00935,野村臺灣新科技50,59.6,2.3,4.01,32747,09/01,1465,1568,2446,2368,2218.0,1018.0,2306.0,4535.0,7167.0,6917.0
30,00918,大華優利高填息30,35.29,0.68,1.96,100726,09/01,1930,2061,2005,2221,2746.0,2141.0,-764.0,3430.0,1201.0,2200.0
31,3715,定穎投控,132.5,12.0,9.96,9357,09/01,-52,1255,2293,2216,2245.0,3659.0,-4676.0,-17755.0,-14884.0,-14598.0
32,3189,景碩,874.0,55.0,6.72,36368,09/01,1535,2051,2685,2201,-367.0,-151.0,-2267.0,3303.0,12356.0,1810.0
33,00984D,主動聯博全球非投,9.91,-0.01,-0.1,35636,09/01,668,1035,1925,2174,1393.0,7028.0,12414.0,17150.0,,
34,6173,信昌電,261.5,15.5,6.3,22090,09/01,972,490,675,2163,1656.0,4577.0,2628.0,3255.0,8130.0,4228.0
35,00673R,期元大S&P原油反1,11.89,-0.17,-1.41,39137,09/01,5888,8212,7721,2116,14159.0,25218.0,-17283.0,43931.0,59163.0,74015.0
36,6179,亞通,30.2,-0.3,-0.98,3898,09/01,251,572,2069,1977,1590.0,485.0,690.0,8161.0,4108.0,7056.0
37,2455,全新,524.0,47.0,9.85,28052,09/01,1121,3078,2720,1879,-836.0,2398.0,2262.0,633.0,5873.0,4378.0
38,1605,華新,38.75,-0.45,-1.15,16032,09/01,521,2137,2982,1768,2906.0,-7412.0,-34067.0,-37660.0,8578.0,-23684.0
39,00712,復華富時不動產,8.68,-0.04,-0.46,52597,09/01,239,2061,813,1673,1353.0,3783.0,36.0,2397.0,-418.0,1753.0
40,3645,達邁,73.5,-1.0,-1.34,3696,09/01,-548,43,1388,1642,1185.0,1349.0,-2675.0,-2908.0,-4690.0,-1841.0
41,3455,由田,265.0,8.0,3.11,3323,09/01,329,1032,1220,1592,1285.0,2664.0,1499.0,3284.0,3518.0,2894.0
42,00919,群益台灣精選高息,32.31,0.35,1.1,120307,09/01,1747,2048,2413,1545,3217.0,1736.0,-2396.0,4998.0,-10417.0,2873.0
43,2354,鴻準,65.9,1.2,1.85,24380,09/01,908,707,1133,1531,1069.0,3503.0,1431.0,1394.0,-4119.0,-1989.0
44,2408,南亞科,518.0,-25.0,-4.6,82818,09/01,4299,4558,5575,1526,-12171.0,-12360.0,-34255.0,-57459.0,19776.0,-82935.0
45,2368,金像電,1225.0,60.0,5.15,12954,09/01,1100,1050,1344,1518,1381.0,3944.0,3919.0,3336.0,3880.0,2910.0
46,4747,強生*,26.05,-1.3,-4.75,102,09/01,-23,-68,1504,1504,1518.0,1525.0,1494.0,1762.0,1523.0,1791.0
47,009826,貝萊德世界股票,10.07,-0.03,-0.3,18730,09/01,-109,-156,-139,1501,3984.0,7557.0,,,,
48,1409,新纖,25.65,1.05,4.27,65478,09/01,2180,1831,828,1493,1476.0,1092.0,-7897.0,12360.0,1457.0,10513.0
49,00830,國泰費城半導體,81.05,0.05,0.06,6178,09/01,298,630,754,1398,2826.0,1997.0,3941.0,2772.0,6138.0,6207.0
50,4714,永捷,10.9,-0.25,-2.24,1071,09/01,57,323,329,1398,1538.0,1504.0,473.0,124.0,-790.0,-217.0
