排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (萬元),2日 增減 (萬元),3日 增減 (萬元),5日 增減 (萬元),10日 增減 (萬元),1個月 增減 (萬元),3個月 增減 (萬元),半年 增減 (萬元),1年 增減 (萬元),今年 增減 (萬元)
1,2344,華邦電,170.0,1.0,0.59,09/17,82942.0,108216.0,232173.0,474160,-556716.0,551030.0,-1013553.0,52687.0,86710.0,328918.0
2,6488,環球晶,912.0,-25.0,-2.67,09/17,121295.0,158792.0,259792.0,323422,579573.0,1691436.0,1098711.0,433099.0,146470.0,787314.0
3,2357,華碩,948.0,9.0,0.96,09/17,93145.0,154930.0,193950.0,316495,328600.0,-34042.0,-2189319.0,-2386696.0,-21502.0,-1327207.0
4,3661,世芯-KY,3295.0,-50.0,-1.49,09/17,67228.0,94134.0,139544.0,307157,428283.0,207491.0,-748263.0,-1565195.0,-575186.0,-476643.0
5,8358,金居,478.5,-31.5,-6.18,09/17,187221.0,220938.0,279480.0,306948,268527.0,409802.0,835832.0,625262.0,544465.0,679026.0
6,1303,南亞,236.0,12.0,5.36,09/17,106807.0,151460.0,269098.0,295687,218730.0,188658.0,726727.0,463066.0,-624983.0,-136679.0
7,2327,國巨*,529.0,-7.0,-1.31,09/17,-27634.0,187703.0,201237.0,218377,76932.0,555779.0,1553906.0,1145920.0,533044.0,754347.0
8,6446,藥華藥,1195.0,-10.0,-0.83,09/17,89562.0,124543.0,150578.0,214464,435352.0,636260.0,650885.0,545932.0,-118855.0,71601.0
9,2303,聯電,147.5,5.5,3.87,09/17,-6114.0,110085.0,175629.0,199712,157175.0,290352.0,-2057975.0,-6476661.0,-9139923.0,-6928343.0
10,3105,穩懋,471.0,-1.5,-0.32,09/17,63456.0,128948.0,185771.0,199172,284973.0,374891.0,519014.0,997233.0,843249.0,888060.0
11,6669,緯穎,2135.0,-30.0,-1.39,09/17,8266.0,98818.0,114062.0,197446,845928.0,1397392.0,929450.0,2310869.0,3944642.0,3075142.0
12,0050,元大台灣50,108.05,1.15,1.08,09/17,-4330.0,151442.0,150590.0,195118,147268.0,-48028.0,549628.0,345275.0,661848.0,813624.0
13,2454,聯發科,4500.0,-30.0,-0.66,09/17,44155.0,-8628.0,179417.0,180315,-161073.0,681128.0,1202037.0,710000.0,543080.0,293811.0
14,2337,旺宏,116.5,-2.5,-2.1,09/17,9041.0,12859.0,150810.0,167270,144945.0,140407.0,227278.0,155093.0,-485319.0,-471192.0
15,2449,京元電子,265.0,3.5,1.34,09/17,38758.0,41752.0,77308.0,151509,310089.0,712782.0,476097.0,1149432.0,1835953.0,1587970.0
16,2313,華通,218.5,-6.5,-2.89,09/17,54841.0,97751.0,121892.0,134984,261813.0,202601.0,917829.0,721820.0,1054119.0,988350.0
17,3443,創意,6500.0,330.0,5.35,09/17,167607.0,168224.0,222102.0,128700,128765.0,374945.0,-63852.0,488886.0,240632.0,469030.0
18,3026,禾伸堂,760.0,-12.0,-1.55,09/17,29585.0,29961.0,41154.0,127389,151585.0,371079.0,644349.0,629199.0,638545.0,607253.0
19,6223,旺矽,5500.0,-100.0,-1.79,09/17,62823.0,75670.0,94669.0,119048,147377.0,162687.0,747657.0,1259904.0,1098702.0,993057.0
20,2884,玉山金,47.3,0.85,1.83,09/17,44651.0,66855.0,74379.0,113756,-50992.0,-318679.0,-492023.0,-561947.0,256956.0,-360972.0
21,00919,群益台灣精選高息,32.11,0.12,0.38,09/17,-26094.0,5353.0,70632.0,111818,144393.0,145598.0,-69509.0,-57045.0,5976.0,-50123.0
22,1815,富喬,112.0,-6.5,-5.49,09/17,39438.0,76081.0,98324.0,106372,14676.0,-442369.0,-477058.0,-150306.0,-353033.0,-180711.0
23,2492,華新科,297.0,-10.5,-3.41,09/17,30293.0,16327.0,20713.0,98286,66038.0,154543.0,437936.0,370331.0,345300.0,179667.0
24,00981A,主動統一台股增長,28.13,-0.2,-0.71,09/17,25232.0,67955.0,86575.0,98195,99410.0,-110702.0,-23932.0,-216147.0,-3716.0,-23349.0
25,6531,愛普*,920.0,-29.0,-3.06,09/17,-1491.0,31699.0,102318.0,96146,91516.0,50106.0,36918.0,63875.0,66862.0,76970.0
26,00918,大華優利高填息30,36.25,0.57,1.6,09/17,22706.0,37511.0,48616.0,96141,136822.0,202595.0,61155.0,154230.0,142945.0,62320.0
27,3376,新日興,175.5,-1.0,-0.57,09/17,1323.0,10244.0,36595.0,85178,115250.0,57285.0,67775.0,79233.0,126868.0,205330.0
28,2368,金像電,950.0,-42.0,-4.23,09/17,84875.0,103534.0,95631.0,84765,6004.0,273422.0,336362.0,-656355.0,-534033.0,-593736.0
29,3450,聯鈞,525.0,-16.0,-2.96,09/17,54403.0,74727.0,85475.0,84753,56696.0,-72034.0,-9720.0,-282833.0,-371170.0,-372594.0
30,6515,穎崴,6120.0,-90.0,-1.45,09/17,630.0,-10062.0,-9416.0,83317,174775.0,191163.0,238799.0,-213267.0,-262790.0,-244066.0
31,3711,日月光投控,614.0,9.0,1.49,09/17,6065.0,59147.0,57112.0,81627,-198675.0,-210633.0,-1856223.0,-887285.0,-2608929.0,-813798.0
32,2376,技嘉,355.0,5.0,1.43,09/17,14101.0,21675.0,35667.0,81414,250362.0,249921.0,415624.0,126177.0,947744.0,651896.0
33,2308,台達電,1685.0,-25.0,-1.46,09/17,27469.0,29510.0,-15425.0,78754,159720.0,-11572.0,-185276.0,1063225.0,799949.0,1192646.0
34,6213,聯茂,495.0,-55.0,-10.0,09/17,85669.0,96459.0,96407.0,67838,41641.0,-131914.0,-140034.0,-114245.0,-170258.0,-213191.0
35,2881,富邦金,151.5,-1.5,-0.98,09/17,10578.0,45303.0,56084.0,67030,230367.0,383235.0,-323616.0,-1474799.0,-1681693.0,-1365265.0
36,2887,台新新光金,44.05,-0.35,-0.79,09/17,32163.0,47328.0,37050.0,63372,264044.0,417005.0,790375.0,950904.0,1200921.0,869076.0
37,3706,神達,80.5,1.5,1.9,09/17,4250.0,9199.0,21944.0,62827,51742.0,-53894.0,-22399.0,-73521.0,136411.0,-158103.0
38,7769,鴻勁,6135.0,10.0,0.16,09/17,27735.0,36964.0,48097.0,61999,55137.0,56306.0,-31171.0,25963.0,,
39,4938,和碩,90.4,1.4,1.57,09/17,279.0,21615.0,36962.0,61765,80571.0,77002.0,-447041.0,596662.0,705180.0,465086.0
40,6770,力積電,71.2,1.3,1.86,09/17,61551.0,60539.0,68426.0,61628,-29977.0,-158839.0,-1945254.0,-371157.0,-374884.0,-174282.0
41,3533,嘉澤,1555.0,45.0,2.98,09/17,6753.0,16103.0,31416.0,59356,76451.0,45768.0,270698.0,-353874.0,-458581.0,-285777.0
42,8039,台虹,257.0,-18.5,-6.72,09/17,29828.0,32960.0,34065.0,59100,73305.0,299308.0,341302.0,347356.0,265806.0,320549.0
43,2002,中鋼,18.7,0.05,0.27,09/17,9745.0,25084.0,43812.0,58630,56650.0,-47133.0,-868061.0,-241336.0,-116102.0,-489672.0
44,6139,亞翔,696.0,-11.0,-1.56,09/17,-7916.0,1775.0,9993.0,57625,-6976.0,194846.0,591164.0,603727.0,535125.0,594259.0
45,3081,聯亞,2720.0,-85.0,-3.03,09/17,67644.0,110987.0,105857.0,52100,-76024.0,-98365.0,469363.0,498662.0,311236.0,368668.0
46,00685L,群益臺灣加權正2,11.98,0.25,2.13,09/17,604.0,-1738.0,32805.0,50412,52022.0,114528.0,504429.0,482201.0,500445.0,484126.0
47,2883,凱基金,39.65,0.5,1.28,09/17,597.0,8991.0,23055.0,50047,55638.0,-15039.0,-227890.0,147319.0,31465.0,147727.0
48,3189,景碩,805.0,-15.0,-1.83,09/17,64977.0,38878.0,31141.0,48176,120080.0,214720.0,207668.0,-383128.0,-101080.0,-66467.0
49,3363,上詮,655.0,-29.0,-4.24,09/17,29710.0,39257.0,41688.0,45913,120788.0,101178.0,69269.0,445185.0,448664.0,414031.0
50,3006,晶豪科,278.5,-2.5,-0.89,09/17,12577.0,20050.0,28552.0,44441,49023.0,72165.0,31138.0,12229.0,-76240.0,-12993.0
51,2408,南亞科,488.0,-4.5,-0.91,09/17,46756.0,22444.0,152884.0,44303,-513602.0,-901754.0,-115212.0,-461226.0,-528850.0,-548985.0
52,1717,長興,71.3,0.6,0.85,09/17,7485.0,19430.0,27894.0,42663,68086.0,-99969.0,-224010.0,-98310.0,-48724.0,-25108.0
53,2464,盟立,179.5,-3.5,-1.91,09/17,11612.0,22270.0,28430.0,40291,88515.0,51833.0,31464.0,18158.0,-23248.0,-22498.0
54,5904,寶雅*,72.6,-1.0,-1.36,09/17,22937.0,27052.0,30363.0,38912,53999.0,161408.0,185551.0,181743.0,176584.0,170530.0
55,7610,聯友金屬-創,1770.0,40.0,2.31,09/17,12775.0,47130.0,41509.0,37876,41681.0,34822.0,40675.0,,,
56,2395,研華,686.0,-9.0,-1.29,09/17,4840.0,13017.0,21324.0,35275,10866.0,32765.0,-163250.0,-779658.0,-252306.0,-340053.0
57,2451,創見,277.0,-5.5,-1.95,09/17,7985.0,18040.0,21807.0,34503,54338.0,-216715.0,44942.0,186618.0,210373.0,160340.0
58,2882,國泰金,112.0,-0.5,-0.44,09/17,22.5,17525.0,34712.0,34393,36757.0,95538.0,-540968.0,-603850.0,-2587321.0,-1084414.0
59,4991,環宇-KY,431.0,3.0,0.7,09/17,-1807.0,3841.0,9590.0,34137,29606.0,172810.0,209084.0,233987.0,172312.0,217290.0
60,00712,復華富時不動產,8.02,0.01,0.12,09/17,0.0,7400.0,8914.0,33884,30255.0,62243.0,48579.0,12925.0,33031.0,68150.0
61,3016,嘉晶,115.5,0.0,0.0,09/17,5642.0,10510.0,17148.0,33115,37494.0,40579.0,57866.0,48553.0,25872.0,25471.0
62,2542,興富發,46.85,0.95,2.07,09/17,9272.0,18389.0,27375.0,32905,45197.0,-29351.0,113097.0,213394.0,329840.0,204650.0
63,00929,復華台灣科技優息,28.56,0.1,0.35,09/17,-86.1,1772.0,5181.0,32605,25672.0,2402.0,58888.0,43500.0,97620.0,64857.0
64,3034,聯詠,545.0,-3.0,-0.55,09/17,16783.0,18041.0,28399.0,31301,24384.0,-172692.0,-1314012.0,-1808749.0,-745633.0,-1401770.0
65,00881,國泰台灣科技龍頭,49.81,0.16,0.32,09/17,6824.0,7222.0,8287.0,30390,26836.0,-45142.0,-10118.0,-43004.0,21606.0,15636.0
66,6290,良維,266.0,2.0,0.76,09/17,6826.0,5825.0,16470.0,28924,35905.0,128524.0,197742.0,286904.0,278944.0,242021.0
67,2486,一詮,229.0,-0.5,-0.22,09/17,8812.0,15623.0,24441.0,28439,48098.0,83963.0,141577.0,178373.0,-10419.0,-56129.0
68,2801,彰銀,29.6,0.7,2.42,09/17,9076.0,11668.0,18139.0,27242,78903.0,77042.0,84213.0,152136.0,166044.0,150647.0
69,2383,台光電,4695.0,-390.0,-7.67,09/17,6243.0,12862.0,17036.0,27133,-5369.0,-64700.0,-78510.0,-604915.0,-844065.0,-717707.0
70,2455,全新,534.0,19.0,3.69,09/17,5213.0,27362.0,27362.0,26019,-1793.0,-138877.0,-79816.0,-256512.0,-200635.0,-148993.0
71,00631L,元大台灣50正2,36.41,0.85,2.39,09/17,1007.0,1007.0,1007.0,24508,38222.0,-94372.0,-217996.0,,551357.0,663724.0
72,2049,上銀,336.0,4.5,1.36,09/17,-2149.0,-9429.0,-9626.0,23435,24025.0,65851.0,-129490.0,-195980.0,-501397.0,-442152.0
73,8046,南電,1065.0,-40.0,-3.62,09/17,52806.0,34810.0,38082.0,23037,-33295.0,337456.0,539307.0,350065.0,51506.0,359796.0
74,3045,台灣大,124.0,-0.5,-0.4,09/17,1002.0,14867.0,18758.0,22254,64556.0,96665.0,-237984.0,-315155.0,46443.0,-353132.0
75,3029,零壹,116.0,-3.5,-2.93,09/17,4432.0,11344.0,17342.0,22197,13060.0,-6491.0,-67237.0,-48629.0,8734.0,-16018.0
76,2356,英業達,61.5,-0.2,-0.32,09/17,7966.0,12198.0,16952.0,22109,49172.0,46066.0,25719.0,-527906.0,-426360.0,-365776.0
77,2634,漢翔,63.9,-1.1,-1.69,09/17,1011.0,3968.0,5773.0,22008,50405.0,16509.0,-9503.0,20491.0,-1112.0,-31475.0
78,3406,玉晶光,965.0,-40.0,-3.98,09/17,28891.0,32247.0,31685.0,21942,38089.0,-9803.0,39579.0,-24494.0,-14102.0,-19754.0
79,3624,光頡,118.0,-5.0,-4.07,09/17,5739.0,6861.0,9567.0,21763,17106.0,27688.0,20025.0,22006.0,26443.0,13050.0
80,00403A,主動統一升級50,10.01,-0.01,-0.1,09/17,-1670.0,-1646.0,867.0,21635,31131.0,53277.0,59037.0,,,
81,3413,京鼎,281.0,4.5,1.63,09/17,2637.0,4791.0,8869.0,20600,35695.0,92618.0,41651.0,-54164.0,122742.0,16011.0
82,5483,中美晶,182.0,-1.5,-0.82,09/17,840.0,2344.0,4349.0,20336,-11809.0,225302.0,669606.0,555254.0,605029.0,559668.0
83,3491,昇達科,1485.0,45.0,3.12,09/17,24359.0,25067.0,15336.0,20274,76827.0,241047.0,393650.0,602034.0,305374.0,552689.0
84,5289,宜鼎,1260.0,-35.0,-2.7,09/17,-643.0,-31221.0,-6209.0,20045,165718.0,247103.0,11296.0,400583.0,296435.0,299843.0
85,3605,宏致,140.0,0.0,0.0,09/17,7672.0,13327.0,15224.0,19842,30067.0,58076.0,18422.0,16824.0,34892.0,21573.0
86,9904,寶成,24.8,0.3,1.22,09/17,-462.0,4404.0,8774.0,19766,38812.0,6705.0,-22477.0,353795.0,370337.0,362260.0
87,2377,微星,153.0,-0.5,-0.33,09/17,11567.0,-3302.0,5785.0,19221,-23553.0,-93916.0,-281819.0,69845.0,302605.0,223624.0
88,6147,頎邦,209.5,2.0,0.96,09/17,-9066.0,7447.0,9304.0,18538,65989.0,36088.0,-616833.0,-224835.0,-252940.0,-195852.0
89,8033,雷虎,168.0,-1.0,-0.59,09/17,2311.0,3589.0,5891.0,18345,22036.0,68719.0,-22756.0,32400.0,57232.0,23205.0
90,00406A,主動中信台灣收益,9.31,-0.03,-0.32,09/17,10073.0,14508.0,15153.0,18281,17750.0,34610.0,44380.0,,,
91,8932,智通*,89.1,-0.2,-0.22,09/17,1516.0,4919.0,10765.0,18038,40356.0,48173.0,122486.0,169026.0,152567.0,94597.0
92,4915,致伸,63.9,-1.7,-2.59,09/17,6334.0,8612.0,14772.0,17911,31783.0,54434.0,149320.0,264247.0,290768.0,284068.0
93,00673R,期元大S&P原油反1,10.15,0.2,2.01,09/17,5592.0,10589.0,12189.0,17436,19245.0,28324.0,24245.0,32267.0,54285.0,55610.0
94,3718,中光電投控,64.1,-0.8,-1.23,09/17,-860.0,207.0,2915.0,17347,56986.0,,,,,
95,2338,光罩,48.8,-1.9,-3.75,09/17,3180.0,5695.0,10785.0,17341,19418.0,19955.0,30508.0,30251.0,13270.0,28988.0
96,8112,至上,82.8,0.3,0.36,09/17,8361.0,10530.0,12689.0,16755,81772.0,60651.0,-50923.0,102025.0,-40071.0,-153555.0
97,1722,台肥,42.15,0.3,0.72,09/17,2901.0,6185.0,9482.0,16701,10354.0,3174.0,4206.0,32993.0,80141.0,52504.0
98,4763,材料*-KY,47.7,2.8,6.24,09/17,1768.0,6546.0,17260.0,16230,22089.0,42280.0,-7690.0,-58105.0,-1398.0,-39088.0
99,2472,立隆電,208.5,-2.0,-0.95,09/17,0.0,-752.0,14768.0,15078,14649.0,-13716.0,-4344.0,66482.0,60836.0,54088.0
100,2458,義隆,129.0,0.5,0.39,09/17,4783.0,7430.0,9593.0,14929,16897.0,49911.0,222219.0,190743.0,170142.0,116533.0
101,6214,精誠,193.0,2.0,1.05,09/17,-1514.0,1501.0,2226.0,14780,17215.0,28800.0,20437.0,-20408.0,45533.0,-19058.0
102,2618,長榮航,42.05,0.75,1.82,09/17,4271.0,5665.0,12611.0,14685,36227.0,69068.0,-790035.0,-393412.0,-239185.0,-578862.0
103,6505,台塑化,86.2,5.7,7.08,09/17,1647.0,1936.0,4494.0,14252,13869.0,15422.0,-45818.0,-78617.0,-66598.0,-19878.0
