代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2884,玉山金,46.35,0.05,0.11,09/14,-1,-13037,-30.7,-0.07,28,153039,11.8,0.86,-1,-293,-0.69,0.0,-1,-9005,-21.2,-0.05
2887,台新新光金,43.55,0.9,2.11,09/14,2,18271,21.9,0.07,15,94540,9.89,0.38,-1,-103,-0.25,0.0,2,26180,31.4,0.1
1476,儒鴻,288.0,-0.5,-0.17,09/14,1,69,8.82,0.03,12,488,3.43,0.18,-5,-193,-2.6,-0.07,1,2,0.26,0.0
2542,興富發,45.7,-0.8,-1.72,09/14,-3,-11796,-40.6,-0.55,12,18467,20.6,0.86,-1,-101,-1.13,0.0,-1,-3129,-34.9,-0.15
2891,中信金,68.1,1.0,1.49,09/14,2,6377,12.6,0.03,12,39680,10.3,0.2,2,1064,2.1,0.01,3,12259,17.5,0.06
1802,台玻,57.8,-0.4,-0.69,09/14,1,695,5.9,0.02,11,1160,0.46,0.04,-2,-445,-1.89,-0.02,1,635,5.39,0.02
2353,宏碁,31.4,0.3,0.96,09/14,1,4349,37.3,0.14,11,9377,4.75,0.31,-6,-1793,-1.89,-0.06,1,4165,35.7,0.14
2633,台灣高鐵,26.0,-0.05,-0.19,09/14,-4,-2398,-22.6,-0.04,11,6495,18.3,0.12,1,60,2.38,0.0,-1,-438,-17.4,-0.01
4938,和碩,90.2,-0.8,-0.88,09/14,-6,-18517,-38.9,-0.69,11,12275,11.0,0.46,2,620,5.64,0.02,-3,-2688,-16.1,-0.1
6121,新普,379.0,-1.5,-0.39,09/14,-3,-544,-42.6,-0.29,11,553,10.8,0.3,-2,-5,-0.58,0.0,-5,-413,-17.5,-0.22
6191,精成科,82.0,-0.3,-0.36,09/14,2,447,24.1,0.09,11,288,2.13,0.06,1,16,1.86,0.0,2,477,25.8,0.1
9910,豐泰,67.8,0.0,0.0,09/14,-4,-1313,-32.0,-0.13,11,733,5.39,0.07,3,37,1.76,0.0,-4,-1039,-25.3,-0.11
2352,佳世達,28.75,0.05,0.17,09/14,-2,-1287,-18.0,-0.08,10,3359,7.63,0.21,1,14,0.3,0.0,1,1168,25.2,0.07
1101,台泥,23.9,-0.6,-2.45,09/14,-2,-29661,-58.9,-0.39,9,2015,0.89,0.03,-2,-387,-0.77,-0.01,-2,-29397,-58.4,-0.39
1605,華新,37.0,-0.4,-1.07,09/14,-1,-742,-4.9,-0.02,9,1316,0.99,0.03,-4,-1146,-2.21,-0.03,-1,-961,-6.35,-0.02
1723,中碳,81.9,0.2,0.24,09/14,-7,-2238,-43.5,-0.94,9,160,2.53,0.07,-7,-99,-1.93,-0.04,-7,-2232,-43.4,-0.94
2454,聯發科,4560.0,-25.0,-0.55,09/14,1,735,12.0,0.05,9,3198,3.49,0.2,1,11,0.18,0.0,1,850,13.9,0.05
2603,長榮,237.0,2.5,1.07,09/14,-1,-3593,-27.8,-0.17,9,10898,12.6,0.5,-1,-354,-2.74,-0.02,2,4318,20.1,0.2
3015,全漢,52.0,0.4,0.78,09/14,-3,-138,-16.9,-0.07,9,243,9.94,0.13,-2,-19,-3.89,-0.01,2,21,4.26,0.01
3708,上緯投控,96.9,1.2,1.25,09/14,1,156,32.3,0.17,9,108,2.6,0.12,-7,-83,-2.58,-0.09,1,168,34.7,0.19
4736,泰博,128.5,1.0,0.78,09/14,1,60,32.6,0.06,9,167,7.97,0.18,2,14,4.11,0.01,1,80,43.5,0.08
5309,系統電,49.2,-0.45,-0.91,09/14,1,169,18.7,0.07,9,208,2.44,0.09,-3,-97,-3.99,-0.04,2,173,10.6,0.07
6509,聚和,45.2,0.15,0.33,09/14,1,3,0.68,0.0,9,313,5.35,0.16,1,35,7.35,0.02,1,74,15.7,0.04
8109,博大,127.5,0.5,0.39,09/14,1,60,38.0,0.07,9,106,4.11,0.13,-1,-10,-6.19,-0.01,2,92,29.5,0.11
8215,明基材,24.95,-0.1,-0.4,09/14,-1,-3,-0.72,0.0,9,483,8.65,0.15,-5,-16,-0.66,0.0,5,497,21.0,0.16
8926,台汽電,57.4,-0.6,-1.03,09/14,-3,-4933,-35.6,-0.59,9,383,1.27,0.05,1,5,0.26,0.0,-3,-4764,-34.4,-0.57
3014,聯陽,130.5,0.0,0.0,09/14,4,654,35.0,0.39,8,116,2.11,0.07,1,2,0.43,0.0,4,687,36.8,0.41
3532,台勝科,416.0,-7.0,-1.65,09/14,-3,-1384,-8.07,-0.36,8,4115,7.28,1.06,1,27,0.51,0.01,2,211,1.65,0.05
5871,中租-KY,113.5,2.0,1.79,09/14,1,2055,34.6,0.12,8,1242,2.62,0.07,-1,-19,-0.32,0.0,1,2140,36.1,0.12
1477,聚陽,194.5,-2.0,-1.02,09/14,-3,-807,-34.8,-0.33,7,404,5.15,0.16,-1,-21,-3.04,-0.01,-3,-611,-26.4,-0.25
1504,東元,70.3,0.8,1.15,09/14,1,969,11.7,0.04,7,554,1.59,0.02,1,95,1.15,0.0,1,1204,14.5,0.05
2105,正新,30.15,-0.25,-0.82,09/14,-6,-7546,-36.0,-0.23,7,1130,4.91,0.03,-5,-446,-2.62,-0.01,-6,-6738,-32.1,-0.21
2207,和泰車,538.0,8.0,1.51,09/14,4,61,9.79,0.01,7,77,5.14,0.01,1,1,0.33,0.0,3,73,15.0,0.01
2303,聯電,142.5,2.0,1.42,09/14,1,13699,10.3,0.11,7,45033,3.15,0.36,2,2505,0.99,0.02,4,39002,5.35,0.31
2371,大同,27.65,0.2,0.73,09/14,2,1257,9.57,0.06,7,650,1.83,0.03,-5,-495,-2.15,-0.02,2,1257,9.57,0.06
2801,彰銀,28.55,0.65,2.33,09/14,-1,-4174,-7.71,-0.03,7,37071,15.9,0.31,-1,-449,-0.83,0.0,2,19911,21.6,0.17
3026,禾伸堂,731.0,-13.0,-1.75,09/14,-5,-4872,-7.9,-2.94,7,2677,3.68,1.61,-1,-16,-0.19,-0.01,-5,-2330,-3.78,-1.4
6282,康舒,42.5,-0.25,-0.58,09/14,1,264,8.37,0.03,7,282,0.89,0.03,-1,-72,-2.27,-0.01,1,243,7.72,0.03
1303,南亞,234.0,-0.5,-0.21,09/14,-2,-17225,-16.6,-0.22,6,15119,4.07,0.19,-3,-1291,-0.79,-0.02,-2,-15397,-14.9,-0.19
2393,億光,62.5,0.4,0.64,09/14,2,63,3.68,0.01,6,143,2.14,0.03,1,66,7.54,0.01,2,158,9.22,0.04
3105,穩懋,444.0,6.5,1.49,09/14,1,2655,19.5,0.63,6,9246,7.92,2.18,1,217,1.6,0.05,1,2896,21.3,0.68
7795,長廣,491.0,-16.0,-3.16,09/14,1,202,16.3,0.26,6,52,0.46,0.07,1,11,0.86,0.01,1,214,17.2,0.27
00646,元大S&P500,76.15,0.3,0.4,09/14,-3,-96,-2.07,-0.02,5,683,6.23,0.11,-18,-35679,-68.7,-5.62,-18,-34136,-65.8,-5.38
2855,統一證,52.9,1.0,1.93,09/14,2,2260,23.4,0.14,5,7278,29.9,0.45,0,0,0.0,0.0,6,8027,26.7,0.5
3443,創意,6400.0,280.0,4.58,09/14,-2,-213,-5.17,-0.16,5,621,7.26,0.46,-2,-115,-2.79,-0.09,1,235,8.89,0.18
6196,帆宣,520.0,9.0,1.76,09/14,2,759,20.5,0.34,5,39,0.38,0.02,1,37,2.32,0.02,2,813,21.9,0.37
6223,旺矽,5595.0,-25.0,-0.44,09/14,1,39,6.91,0.04,5,719,13.6,0.73,-2,-14,-1.07,-0.01,7,669,9.51,0.68
2002,中鋼,18.8,-0.1,-0.53,09/14,-2,-27974,-54.8,-0.18,4,1347,1.27,0.01,-3,-4495,-6.17,-0.03,-3,-29211,-40.1,-0.19
2412,中華電,142.5,2.0,1.42,09/14,10,51262,47.2,0.66,4,1190,2.37,0.02,-5,-655,-1.07,-0.01,10,51052,47.0,0.66
2883,凱基金,38.8,0.95,2.51,09/14,3,31447,24.3,0.19,4,11057,6.07,0.07,2,1374,1.56,0.01,3,35574,27.5,0.21
2890,永豐金,44.8,1.1,2.52,09/14,-4,-9210,-8.04,-0.06,4,14869,13.0,0.1,2,1301,2.04,0.01,2,9663,15.1,0.07
2892,第一金,39.85,0.95,2.44,09/14,5,51013,31.8,0.35,4,21343,16.2,0.15,4,809,0.61,0.01,25,359090,36.8,2.5
3005,神基,116.5,1.0,0.87,09/14,4,2500,32.6,0.4,4,85,1.1,0.01,-6,-108,-0.92,-0.02,4,2481,32.3,0.4
3037,欣興,970.0,-7.0,-0.72,09/14,2,1357,5.52,0.08,4,1838,2.82,0.11,-1,-224,-1.71,-0.01,2,1923,7.82,0.12
3406,玉晶光,954.0,-106.0,-10.0,09/14,1,484,10.0,0.43,4,3897,12.7,3.46,-1,-234,-4.84,-0.21,1,257,5.3,0.23
3653,健策,5820.0,55.0,0.95,09/14,-3,-106,-4.55,-0.07,4,433,12.1,0.29,1,18,1.84,0.01,5,415,9.1,0.28
6206,飛捷,136.0,-2.0,-1.45,09/14,-1,-97,-17.8,-0.07,4,568,14.3,0.4,-1,-34,-6.23,-0.02,-1,-103,-18.9,-0.07
0056,元大高股息,55.4,0.1,0.18,09/14,-3,-7772,-13.4,-0.06,3,525,0.9,0.0,-3,-6526,-11.2,-0.05,-3,-13773,-23.7,-0.1
2027,大成鋼,45.75,-0.75,-1.61,09/14,-1,-1695,-18.5,-0.07,3,4265,8.5,0.17,1,692,7.55,0.03,-1,-942,-10.3,-0.04
2317,鴻海,248.5,0.5,0.2,09/14,1,179,0.71,0.0,3,2218,2.47,0.02,1,99,0.39,0.0,1,1075,4.26,0.01
2357,華碩,934.0,10.0,1.08,09/14,1,293,10.1,0.04,3,1225,10.9,0.16,-6,-778,-3.37,-0.1,1,476,16.4,0.06
2376,技嘉,344.0,-5.0,-1.43,09/14,-6,-9230,-32.9,-1.38,3,1571,13.5,0.23,-2,-144,-2.24,-0.02,-6,-7180,-25.6,-1.07
2377,微星,150.5,1.5,1.01,09/14,2,4007,25.0,0.47,3,146,0.47,0.02,-3,-635,-2.06,-0.08,2,3890,24.3,0.46
2385,群光,105.5,0.5,0.48,09/14,2,1106,35.2,0.14,3,135,2.21,0.02,4,70,0.8,0.01,2,1225,39.0,0.16
2395,研華,670.0,-4.0,-0.59,09/14,3,1037,11.6,0.12,3,87,0.97,0.01,-6,-164,-0.87,-0.02,3,1081,12.1,0.12
2548,華固,92.9,-2.0,-2.11,09/14,-1,-510,-38.6,-0.15,3,6,0.24,0.0,-1,-22,-1.7,-0.01,-1,-531,-40.2,-0.16
2609,陽明,59.3,-0.1,-0.17,09/14,-1,-4254,-14.1,-0.12,3,402,0.26,0.01,-1,-364,-1.21,-0.01,-1,-4567,-15.1,-0.13
2610,華航,20.2,-0.2,-0.98,09/14,-1,-2383,-29.9,-0.04,3,639,1.81,0.01,-1,-116,-1.46,0.0,-1,-2339,-29.4,-0.04
2637,慧洋-KY,101.0,0.0,0.0,09/14,-1,-590,-15.4,-0.08,3,3272,21.6,0.44,-2,-23,-0.22,0.0,4,5227,28.8,0.7
