證券代號,證券名稱,交易別,成交價,成交股數,成交金額
1590,亞德客-KY,配對交易,"1,312.50","70,000","91,875,000"
2308,台達電,配對交易,"1,815.22","171,610","311,509,904"
2308,台達電,配對交易,"1,815.21","16,000","29,043,360"
2308,台達電,配對交易,"1,815.20","90,390","164,075,928"
2308,台達電,配對交易,"1,801.89","10,000","18,018,900"
2317,鴻海,配對交易,252.57,"1,351,000","341,222,070"
2317,鴻海,配對交易,252.47,"100,035","25,255,836"
2317,鴻海,配對交易,252.45,"70,965","17,915,114"
2317,鴻海,配對交易,252.36,"70,000","17,665,200"
2327,國巨*,配對交易,565.00,"573,000","323,745,000"
2330,台積電,配對交易,"2,480.00","762,000","1,889,760,000"
2330,台積電,配對交易,"2,473.92","75,520","186,830,438"
2330,台積電,配對交易,"2,473.91","93,000","230,073,630"
2330,台積電,配對交易,"2,473.90","52,480","129,830,272"
2330,台積電,配對交易,"2,470.00","180,000","444,600,000"
2345,智邦,配對交易,"2,021.16","1,190,000","2,405,180,400"
2395,研華,配對交易,655.09,"30,750","20,144,018"
2395,研華,配對交易,655.07,"43,000","28,168,010"
2395,研華,配對交易,655.05,"27,250","17,850,112"
2395,研華,配對交易,655.04,"23,700","15,524,448"
2395,研華,配對交易,655.02,"36,300","23,777,226"
2454,聯發科,配對交易,"4,678.01","13,860","64,837,219"
2454,聯發科,配對交易,"4,678.00","5,000","23,390,000"
2454,聯發科,配對交易,"4,677.99","7,140","33,400,849"
2881,富邦金,配對交易,146.50,"128,000","18,752,000"
2883,凱基金,配對交易,41.00,"600,000","24,600,000"
2884,玉山金,配對交易,44.23,"5,777,000","255,516,710"
2884,玉山金,配對交易,44.22,"11,214,000","495,883,080"
2885,元大金,配對交易,77.60,"300,000","23,280,000"
2890,永豐金,配對交易,43.33,"2,022,000","87,613,260"
3653,健策,配對交易,"5,765.04","87,780","506,055,211"
3653,健策,配對交易,"5,765.03","26,220","151,159,087"
3665,貿聯-KY,配對交易,"1,985.00","97,000","192,545,000"
3702,大聯大,配對交易,105.41,"336,000","35,417,760"
5434,崇越,配對交易,538.23,"68,000","36,599,640"
6409,旭隼,配對交易,927.39,"175,000","162,293,250"
6409,旭隼,配對交易,926.31,"175,836","162,878,645"
6415,矽力*-KY,配對交易,418.09,"43,000","17,977,870"
6669,緯穎,配對交易,"2,355.00","805,000","1,895,775,000"
6669,緯穎,配對交易,"2,340.00","350,000","819,000,000"
7769,鴻勁,配對交易,"6,839.21","4,000","27,356,840"
7769,鴻勁,配對交易,"6,831.72","9,300","63,534,996"
7769,鴻勁,配對交易,"6,831.71","6,700","45,772,457"
7769,鴻勁,配對交易,"6,799.07","26,900","182,894,983"
7769,鴻勁,配對交易,"6,799.05","32,100","218,249,505"
7769,鴻勁,配對交易,"6,481.42","33,000","213,886,860"
8046,南電,配對交易,"1,101.40","79,800","87,891,720"
8046,南電,配對交易,"1,101.38","88,200","97,141,716"
總計,,,,"27,547,836","12,675,768,524"
