股票代號,股票名稱,法人持股,上榜區塊
00401A,主動摩根台灣鑫收,8.25,"20日,5日"
00406A,主動中信台灣收益,2.56,5日
0050,元大台灣50,7.437983451709745,"20日,120日,60日"
0057,富邦摩台,6.96,"5日,120日"
0061,元大寶滬深,4.139297388918035,5日
00634R,富邦上証反1,8.71,"20日,120日,60日"
00637L,元大滬深300正2,0.93,5日
00639,富邦深100,2.054465646972969,5日
00643,群益深証中小,16.22,"20日,5日,120日"
00647L,元大S&P500正2,6.154389027431422,"20日,5日,60日"
00661,元大日經225,6.5985378868729985,"20日,120日,60日"
00662,富邦NASDAQ,1.1026046032010892,5日
00663L,國泰臺灣加權正2,2.71,"20日,5日"
00665L,富邦恒生國企正2,0.77,5日
00666R,富邦恒生國企反1,8.01,120日
00673R,期元大S&P原油反1,1.42,5日
00674R,期元大S&P黃金反1,7.45,"120日,60日"
00678,群益那斯達克生技,4.1,60日
00681R,元大美債20反1,17.32,"120日,60日"
00683L,期元大美元指正2,19.51,"20日,5日,60日,120日"
00689R,國泰20年美債反1,35.76,"20日,5日,60日,120日"
00700,富邦恒生國企,4.39,"20日,60日"
00701,國泰股利精選30,4.691577611197832,20日
00708L,期元大S&P黃金正2,2.027015595276709,5日
00714,群益道瓊美國地產,4.55,60日
00715L,期街口布蘭特正2,2.91,20日
00717,富邦美國特別股,1.55,5日
00730,富邦臺灣優質高息,4.798004970017827,"20日,120日,60日"
00731,復華富時高息低波,11.722372881355932,"20日,120日,60日"
00733,富邦臺灣中小,5.1745890592355,"120日,60日"
00736,國泰新興市場,19.38,"20日,5日,60日,120日"
00739,元大MSCI A股,2.05,"20日,5日"
00752,中信中國50,2.744312532315157,"20日,5日"
00757,統一FANG+,-0.053571116064917934,5日
00783,富邦中証500,5.24,5日
00830,國泰費城半導體,4.5103917391519746,"20日,120日,60日"
00865B,國泰US短期公債,3.38,"20日,5日,60日"
00875,國泰網路資安,6.1,"20日,120日"
00894,中信小資高價30,1.78,5日
00895,富邦未來車,0.8760192424925124,5日
00896,中信綠能及電動車,1.47,5日
00897,富邦基因免疫生技,3.1,60日
00898,國泰基因免疫革命,2.88,"20日,5日,60日"
00907,永豐優息存股,4.24,"20日,120日,60日"
00910,第一金太空衛星,6.25,"20日,120日,60日"
00915,凱基優選高股息30,2.5917459810672994,5日
00916,國泰全球品牌50,1.85,5日
00917,中信特選金融,3.3,20日
00918,大華優利高填息30,1.94,5日
00919,群益台灣精選高息,0.9,5日
00922,國泰台灣領袖50,20.86,"20日,60日"
