排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00921,兆豐龍頭等權重,24.42,-0.2,-0.81,1486,09/03,23.7,3550.0,3550.0,3550.0,3550.0,248.0,1117.0,508.0,28.1,87.2
2,00982T,平衡兆豐台美動能,15.53,-0.07,-0.45,192,09/03,4.55,475.0,667.0,667.0,1050.0,,,188.0,,-32.4
3,00875,國泰網路資安,52.2,-1.05,-1.97,105,09/03,8.33,225.0,225.0,-61.8,-40.9,,,333.0,-38.1,333.0
4,009802,富邦旗艦50,19.77,0.02,0.1,22290,09/03,6.68,-56.2,219.0,55.6,120.0,231.0,74.4,612.0,82.0,689.0
5,00918,大華優利高填息30,35.46,-0.02,-0.06,101189,09/03,21.8,85.5,155.0,158.0,190.0,185.0,26.7,217.0,113.0,169.0
6,6272,驊陞,28.95,1.3,4.7,2680,09/03,85.9,101.0,96.6,211.0,256.0,452.0,,,,
7,4767,誠泰科技,28.75,-0.35,-1.2,7,09/03,-6.67,55.6,75.0,180.0,100.0,180.0,133.0,-41.7,-6.67,7.69
8,00915,凱基優選高股息30,32.28,-0.08,-0.25,3199,09/03,65.2,65.2,72.7,226.0,245.0,226.0,58.3,-46.7,-87.1,-72.9
9,8431,匯鑽科,63.7,3.9,6.52,7695,09/03,40.1,69.9,70.0,94.5,100.0,91.7,39.6,10.7,23.6,-28.4
10,00998A,主動復華金融股息,17.81,0.1,0.56,6188,09/03,68.7,66.5,66.7,127.0,230.0,295.0,1368.0,,,
11,0055,元大MSCI金融,48.2,1.1,2.34,1558,09/03,93.4,50.4,63.0,110.0,100.0,198.0,-12.9,267.0,1367.0,91.3
12,2884,玉山金,43.2,2.7,6.67,96703,09/03,49.7,51.9,58.0,53.2,38.2,51.2,-11.4,250.0,351.0,-6.2
13,1623,大東電,207.0,0.0,0.0,72,09/03,19.9,37.1,57.4,64.5,77.5,965.0,,,,
14,6669,緯穎,2475.0,-135.0,-5.17,5154,09/03,5.63,54.8,54.6,56.7,61.9,50.2,8.34,2.19,7.92,18.6
15,00770,國泰北美科技,67.0,-0.15,-0.22,1036,09/03,11.9,51.6,51.6,34.3,88.0,104.0,95.8,-65.2,-23.0,-24.2
16,2812,台中銀,19.45,0.05,0.26,26875,09/03,67.8,53.9,48.2,47.3,55.4,30.0,-45.1,-0.45,-20.9,14.7
17,6934,心誠鎂,74.0,-2.1,-2.76,45,09/03,15.9,23.1,48.1,100.0,150.0,,,,,
18,00959B,大華投等美債15Y+,9.06,0.03,0.33,658,09/03,0.0,0.0,47.5,47.5,-13.3,82.1,-9.74,-38.5,-59.4,-53.9
19,3564,其陽,52.9,4.8,9.98,1771,09/03,33.9,46.6,47.4,42.8,35.8,8.25,0.13,-30.8,-52.8,-30.9
20,6486,互動,83.1,-1.1,-1.31,2370,09/03,47.3,39.4,45.1,70.6,115.0,113.0,72.9,56.9,297.0,-6.94
21,1604,聲寶,23.45,0.05,0.21,378,09/03,18.7,47.7,42.2,33.9,14.5,9.05,-3.38,-26.8,-45.1,-33.8
22,2221,大甲,91.5,8.3,9.98,4854,09/03,9.83,24.9,37.6,36.8,116.0,138.0,169.0,1209.0,1826.0,1512.0
23,00987B,野村10+澳洲公債,15.78,0.05,0.32,617,09/03,0.0,37.5,37.5,37.5,37.5,37.5,37.5,-92.4,,
24,5538,東明-KY,36.65,-0.5,-1.35,79,09/03,18.3,18.3,37.5,46.7,52.8,1471.0,1000.0,120.0,15.8,61.8
