排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,3718,中光電投控,63.1,-2.5,-3.81,09/11,25.5,71.4,171.0,4093.0,,,,,,
2,4590,富田-創,89.9,-2.1,-2.28,09/11,0.0,0.0,1500.0,1500.0,,,,,,
3,009828,中信台日韓PCB,9.45,-0.14,-1.46,09/11,1.01,71.9,146.0,984.0,,,,,,
4,2025,千興,12.3,-0.1,-0.81,09/11,20.3,33.9,33.9,592.0,1975.0,,,,,
5,00962,台新AI優息動能,15.01,-0.22,-1.44,09/11,418.0,418.0,418.0,418.0,418.0,418.0,434.0,259.0,-14.7,321.0
6,00982T,平衡兆豐台美動能,15.91,-0.3,-1.85,09/11,0.0,1.61,96.9,385.0,385.0,,,-61.3,,
7,1444,力麗,6.76,-0.21,-3.01,09/11,5.93,13.8,56.9,316.0,988.0,,,-20.9,-86.7,-69.5
8,00770,國泰北美科技,67.6,-0.6,-0.88,09/11,14.4,29.7,78.4,236.0,257.0,249.0,210.0,-18.9,58.0,2.82
9,00404A,主動聯博動能50,9.82,-0.15,-1.5,09/11,23.7,26.0,198.0,218.0,712.0,1808.0,,,,
10,3661,世芯-KY,3650.0,-405.0,-9.99,09/11,63.3,51.2,110.0,215.0,80.4,-24.7,-66.8,-80.6,-57.1,-53.2
11,00961,FT臺灣永續高息,13.36,-0.07,-0.52,09/11,74.9,94.6,129.0,176.0,213.0,217.0,494.0,516.0,229.0,446.0
12,911868,同方友友-DR,1.15,-0.01,-0.86,09/11,0.0,0.0,167.0,167.0,167.0,300.0,,,,
13,4747,強生*,24.8,-0.4,-1.59,09/11,0.0,0.0,25.0,150.0,,,-91.1,-90.1,-94.0,-91.8
14,6527,明達醫,75.8,-1.6,-2.07,09/11,0.0,0.0,150.0,150.0,150.0,150.0,,,,
15,00990B,國泰收益非投等債,9.9,0.01,0.1,09/11,2.32,148.0,148.0,148.0,148.0,,,,,
16,7772,耀穎,132.0,9.0,7.32,09/11,0.0,0.0,125.0,125.0,125.0,71.4,,,,
17,5206,坤悅,22.45,-0.3,-1.32,09/11,15.3,28.8,46.7,117.0,133.0,134.0,43.7,35.1,42.3,27.3
18,7795,長廣,507.0,-27.0,-5.06,09/11,7.44,35.4,52.9,107.0,132.0,215.0,,,,
19,0055,元大MSCI金融,49.32,0.71,1.46,09/11,57.1,144.0,166.0,105.0,105.0,105.0,132.0,225.0,68.7,318.0
20,5464,霖宏,89.1,-0.5,-0.56,09/11,5.68,28.8,39.5,103.0,-6.19,-33.0,230.0,762.0,530.0,525.0
21,6722,輝創,32.65,-0.55,-1.66,09/11,0.0,0.0,100.0,100.0,100.0,,,,,
22,6934,心誠鎂,75.1,-1.3,-1.7,09/11,0.0,0.0,33.3,100.0,33.3,,,,,
23,7788,松川精密,286.5,-21.5,-6.98,09/11,-3.2,2.95,2.48,98.3,65.7,66.9,422.0,,,
24,00918,大華優利高填息30,35.34,-0.04,-0.11,09/11,29.5,46.5,55.1,89.2,436.0,403.0,22.5,199.0,135.0,-15.6
25,00674R,期元大S&P黃金反1,28.22,0.62,2.25,09/11,0.0,0.0,85.0,85.0,85.0,85.0,,,-96.2,-81.5
26,6515,穎崴,6890.0,-305.0,-4.24,09/11,28.8,40.0,70.7,79.6,124.0,29.1,152.0,-19.2,-48.1,-39.2
27,009829,大華韓國KOSPI50,10.85,-0.3,-2.69,09/11,-10.2,9.54,41.7,68.4,748.0,,,,,
28,2464,盟立,188.5,-5.0,-2.58,09/11,5.16,25.3,28.2,67.1,40.2,-6.99,19.0,-49.2,-55.1,-53.8
29,00989B,台新美國非投等債,9.97,0.0,0.0,09/11,-2.42,-2.42,26.6,66.2,107.0,943.0,20067.0,,,
30,00939,統一台灣高息動能,23.78,0.04,0.17,09/11,5.64,14.1,22.8,53.3,94.2,265.0,-27.9,578.0,48.4,202.0
31,00998A,主動復華金融股息,17.68,-0.11,-0.62,09/11,17.9,17.9,17.9,50.7,50.7,32.5,160.0,,,
32,009827,玉山未來全球算力,10.03,-0.11,-1.08,09/11,50.0,50.0,50.0,50.0,,,,,,
33,6967,汎瑋材料,64.5,0.0,0.0,09/11,0.0,4.29,40.4,49.0,49.0,43.1,92.1,35.2,,65.9
34,6446,藥華藥,1280.0,-40.0,-3.03,09/11,2.36,8.11,38.4,47.6,170.0,137.0,332.0,91.4,-58.4,-52.6
35,6693,廣閎科,169.0,-9.5,-5.32,09/11,1.2,3.55,7.43,45.1,109.0,96.9,102.0,166.0,131.0,87.2
36,8040,九暘,77.2,-2.8,-3.5,09/11,3.31,5.27,11.0,43.7,82.8,31.5,86.5,287.0,279.0,320.0
37,00712,復華富時不動產,8.38,-0.15,-1.76,09/11,53.9,53.9,56.8,43.1,121.0,281.0,143.0,86.2,196.0,389.0
38,00402A,主動安聯美國科技,9.46,-0.08,-0.84,09/11,0.0,0.0,40.2,40.2,40.2,35.4,-23.0,,,
39,00863B,中信全球電信債,30.32,-0.21,-0.69,09/11,0.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,250.0,40.0
40,2413,環科,50.2,-0.5,-0.99,09/11,0.84,8.99,28.5,39.7,58.9,31.1,-3.06,26.6,245.0,12.0
41,00668,國泰美國道瓊,60.5,-0.2,-0.33,09/11,0.0,0.0,39.7,39.7,39.7,39.7,18.6,15.9,-39.6,15.9
42,6272,驊陞,27.65,-1.95,-6.59,09/11,-0.85,1.15,4.76,39.7,96.6,88.2,,,,
43,6510,精測,3480.0,-190.0,-5.18,09/11,-1.15,3.11,7.48,39.5,163.0,162.0,148.0,37.7,-8.88,-11.1
44,4442,竣邦-KY,55.0,1.0,1.85,09/11,8.33,8.33,11.8,38.7,55.2,85.7,160.0,16.9,0.97,100.0
45,6584,南俊國際,567.0,13.0,2.35,09/11,6.52,18.7,20.7,38.2,36.8,46.7,55.9,377.0,32.7,143.0
46,7711,永擎,531.0,-59.0,-10.0,09/11,2.58,6.64,15.7,37.5,24.0,13.8,68.1,,,
47,7730,暉盛-創,172.0,-1.0,-0.58,09/11,-8.33,-8.33,0.0,37.5,37.5,10.0,120.0,,,
48,7717,萊德光電-KY,517.0,30.5,6.27,09/11,2.53,15.7,42.1,37.3,19.1,-3.57,14.9,980.0,,
49,3016,嘉晶,109.5,-0.5,-0.45,09/11,20.8,22.6,27.7,37.1,36.2,37.1,114.0,13.2,-38.5,-40.9
50,6672,騰輝電子-KY,292.0,-7.0,-2.34,09/11,-1.0,0.81,3.11,36.9,36.5,19.0,-11.3,84.2,2.75,52.7
51,2609,陽明,59.4,1.4,2.41,09/11,-0.82,-0.6,19.9,36.8,-92.7,-94.1,-95.5,-96.9,-97.7,-97.6
52,2481,強茂,150.0,-4.5,-2.91,09/11,0.67,8.5,15.9,36.5,120.0,218.0,196.0,73.6,37.9,-25.9
53,2801,彰銀,27.9,1.05,3.91,09/11,1.78,10.1,23.3,36.4,40.0,32.9,37.8,277.0,439.0,251.0
54,2762,世界健身-KY,79.9,-0.8,-0.99,09/11,17.3,18.3,33.0,35.5,36.7,36.7,28.4,75.3,13.7,107.0
55,8112,至上,84.6,-1.3,-1.51,09/11,1.24,3.67,24.8,34.3,35.3,-18.5,-14.3,59.3,38.3,-43.2
56,00673R,期元大S&P原油反1,10.06,-0.65,-6.07,09/11,22.0,30.5,30.5,34.2,108.0,135.0,48.0,172.0,1159.0,
57,3645,達邁,68.5,-2.1,-2.97,09/11,2.02,12.3,21.3,33.9,111.0,85.4,16.0,-13.8,-36.1,5.44
58,6176,瑞儀,88.9,-0.2,-0.22,09/11,2.61,13.4,24.5,32.8,88.7,,-80.8,-42.5,-24.1,-59.9
59,1709,和益,36.2,0.9,2.55,09/11,8.15,15.6,18.8,32.6,56.3,38.3,71.2,134.0,112.0,121.0
60,6715,嘉基,321.5,-15.0,-4.46,09/11,8.3,16.8,20.1,31.9,94.9,177.0,120.0,156.0,301.0,290.0
