排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2409,友達,28.7,-1.5,-4.97,09/14,-17346,-77026,-102260,-113589,-113589,-111753.0,-113589.0,-91084.0,385113.0,409521.0
2,1101,台泥,23.9,-0.6,-2.45,09/14,-9465,-16896,-40572,-41519,-437044,-392886.0,-309660.0,13815.0,26916.0,94861.0
3,2344,華邦電,160.0,-11.5,-6.71,09/14,19758,15201,-4919,-37311,-35406,550.0,-82520.0,36956.0,23449.0,55397.0
4,2834,臺企銀,18.35,0.35,1.94,09/14,-8316,-18565,-18805,-27129,-401226,-303032.0,-218543.0,-17924.0,38198.0,48682.0
5,2812,台中銀,19.45,-0.05,-0.26,09/14,-8755,-10255,-11054,-19136,-29915,-28976.0,-84337.0,20245.0,54649.0,47678.0
6,3036,文曄,192.0,1.0,0.52,09/14,-2960,-14405,-14681,-17141,-9799,1921.0,-12884.0,27079.0,55758.0,38700.0
7,2845,遠東銀,13.75,0.05,0.36,09/14,-1085,-2788,-2626,-16726,-38432,-37143.0,-50108.0,-6006.0,12821.0,14956.0
8,6770,力積電,70.7,0.0,0.0,09/14,251,-959,-3052,-15142,-25305,-81555.0,-217783.0,39319.0,-27101.0,41337.0
9,5876,上海商銀,49.9,1.25,2.57,09/14,-4468,-5643,-9125,-14406,-19870,-25976.0,-36786.0,38293.0,40817.0,51482.0
10,2880,華南金,46.3,0.45,0.98,09/14,743,676,861,-14050,-49686,-59804.0,161128.0,278420.0,300123.0,274399.0
11,1216,統一,74.6,-0.4,-0.53,09/14,-3325,-7287,-11006,-12611,-25499,-101833.0,-116600.0,-71231.0,47883.0,-25328.0
12,009816,凱基台灣TOP50,15.82,-0.06,-0.38,09/14,393,4217,4217,-11232,-14594,-47934.0,-99788.0,-18637.0,,
13,2408,南亞科,473.0,-20.0,-4.06,09/14,822,-2167,-3806,-11163,-29869,-28702.0,-992.0,6813.0,-10790.0,7421.0
14,2317,鴻海,248.5,0.5,0.2,09/14,-7730,-11457,-13289,-10916,-14324,-6181.0,-15081.0,-23151.0,-24331.0,2406.0
15,1312,國喬,14.45,0.1,0.7,09/14,-2785,-6297,-6695,-9303,-12373,-9480.0,-3716.0,12027.0,8795.0,18785.0
16,00953B,群益優選非投等債,9.53,0.02,0.21,09/14,-600,-8600,-8597,-8948,-6226,4088.0,14261.0,10757.0,31001.0,36435.0
17,00637L,元大滬深300正2,19.35,-0.07,-0.36,09/14,-96,-8638,-8638,-8638,-8489,-7613.0,-5299.0,-14666.0,-9879.0,-4633.0
18,0056,元大高股息,55.4,0.1,0.18,09/14,8,-2847,-2837,-7957,-11607,-22630.0,-70416.0,-52304.0,46763.0,-112679.0
19,2884,玉山金,46.35,0.05,0.11,09/14,4553,8609,14229,-7276,-135323,-82651.0,-131349.0,-161142.0,89169.0,-104015.0
20,2371,大同,27.65,0.2,0.73,09/14,889,-93,-1022,-6039,-12350,-14659.0,-27451.0,45115.0,96783.0,72304.0
21,1301,台塑,62.9,-1.7,-2.63,09/14,-821,-2966,-3354,-5820,-11665,-14710.0,-140248.0,-206671.0,-221780.0,-208806.0
22,3711,日月光投控,612.0,-6.0,-0.97,09/14,-234,399,-547,-5187,-8195,-4941.0,-31196.0,-4764.0,-90964.0,-3642.0
23,1605,華新,37.0,-0.4,-1.07,09/14,-1444,-3081,-3560,-4995,-26269,-64824.0,-61937.0,-109978.0,-79613.0,-180013.0
24,3702,大聯大,107.0,0.5,0.47,09/14,-4869,-4640,-4640,-4660,-8668,-9717.0,-24629.0,-6873.0,-6866.0,-5059.0
25,00937B,群益ESG投等債20+,14.13,0.02,0.14,09/14,-1000,-4546,-4546,-4546,-3988,-27861.0,-1206.0,-42988.0,-92742.0,-45478.0
26,2356,英業達,61.7,-0.3,-0.48,09/14,1426,837,4433,-4480,3681,-9813.0,-5627.0,-115336.0,-94286.0,-74987.0
27,1815,富喬,120.0,-7.5,-5.88,09/14,1062,676,-1575,-4437,-19597,-45027.0,-47188.0,-18573.0,-27032.0,-15315.0
28,1326,台化,67.6,-2.6,-3.7,09/14,-296,-2398,-2232,-4403,-24771,-22864.0,-36750.0,-103893.0,-160780.0,-103436.0
29,009802,富邦旗艦50,19.81,-0.11,-0.55,09/14,-1089,-1300,-1800,-4291,200,200.0,-331.0,229.0,-225.0,229.0
30,1314,中石化,8.22,0.1,1.23,09/14,-259,-2356,-2346,-4242,-8421,-20510.0,-58229.0,-2397.0,-16439.0,-30292.0
31,2354,鴻準,64.7,-1.0,-1.52,09/14,-1125,-2922,-3871,-4079,-17303,-27598.0,-41337.0,-9264.0,4785.0,-5229.0
32,00991A,主動復華未來50,17.14,-0.22,-1.27,09/14,-462,-4230,-3375,-4055,-101,-20517.0,-2680.0,49810.0,,78904.0
33,2886,兆豐金,52.5,0.8,1.55,09/14,-1185,-2283,-3297,-3840,-67642,-156971.0,2815.0,1587.0,-12678.0,21463.0
34,1710,東聯,16.05,0.05,0.31,09/14,66,-1774,-1993,-3827,-4717,-6274.0,889.0,7383.0,10350.0,11576.0
35,8069,元太,145.5,-0.5,-0.34,09/14,85,-3197,-2728,-3772,-4957,10085.0,48084.0,53163.0,67584.0,59864.0
36,1304,台聚,12.25,-0.1,-0.81,09/14,267,-294,-1556,-3694,-6079,-6543.0,-4818.0,14773.0,21738.0,19813.0
37,3714,富采,61.5,-0.2,-0.32,09/14,-652,-662,-673,-3581,-7323,-11110.0,-25427.0,6683.0,10280.0,8452.0
38,00985A,主動野村台灣50,22.55,-0.15,-0.66,09/14,0,0,0,-3100,-3100,-2801.0,-4702.0,-3557.0,1622.0,-2865.0
39,3260,威剛,398.0,-4.5,-1.12,09/14,-294,-1006,-1909,-3061,-3279,-7551.0,-10296.0,9336.0,20908.0,8120.0
40,4958,臻鼎-KY,489.5,-5.5,-1.11,09/14,1118,-1005,-411,-2903,-6297,7693.0,5476.0,13709.0,-36064.0,13553.0
41,2610,華航,20.2,-0.2,-0.98,09/14,-446,-526,-501,-2765,-9781,-14353.0,-27284.0,-175655.0,-117791.0,-141326.0
42,00865B,國泰US短期公債,48.65,0.08,0.16,09/14,0,-2500,-2500,-2500,-2054,-645.0,-3440.0,2902.0,7223.0,3915.0
43,2303,聯電,142.5,2.0,1.42,09/14,2110,1722,1278,-2496,1240,9231.0,-179644.0,-419059.0,-975052.0,-514714.0
44,6282,康舒,42.5,-0.25,-0.58,09/14,-400,-657,-1668,-2486,-9475,-4160.0,14613.0,16385.0,23827.0,-10706.0
45,00878,國泰永續高股息,34.23,0.23,0.68,09/14,12,1731,3976,-2355,-8950,-19722.0,-6959.0,66949.0,28718.0,48309.0
46,4904,遠傳,106.0,0.5,0.47,09/14,-172,-839,-1539,-2305,-3642,-6865.0,9459.0,12266.0,9941.0,11625.0
47,1609,大亞,37.3,-0.55,-1.45,09/14,-208,-1958,-2069,-2273,-3432,-6041.0,-7649.0,8969.0,-16231.0,-5914.0
48,2382,廣達,332.5,-4.0,-1.19,09/14,-308,-1002,-1201,-2158,-10077,-78282.0,-154055.0,-24581.0,-56964.0,-43859.0
49,2367,燿華,39.9,-0.8,-1.97,09/14,192,-171,-134,-2134,-4488,-11625.0,-20617.0,-12829.0,12249.0,-8830.0
50,00900,富邦特選高股息30,19.59,0.07,0.36,09/14,-307,-707,-1089,-2127,-5185,-12580.0,-25663.0,-21969.0,-17972.0,-40050.0
51,5880,合庫金,27.45,0.25,0.92,09/14,407,855,1316,-2125,-6126,891.0,-97820.0,-4647.0,-982.0,19345.0
52,2340,台亞,32.05,0.4,1.26,09/14,-334,-364,-586,-2123,-4326,-4979.0,-2559.0,-1378.0,2746.0,-3803.0
53,2515,中工,12.0,0.0,0.0,09/14,-760,-1399,-2151,-2066,-2658,-871.0,-1826.0,39174.0,52292.0,38711.0
54,2312,金寶,30.85,0.4,1.31,09/14,-162,-132,977,-2057,-4936,-11761.0,3978.0,11358.0,35725.0,-64708.0
55,1711,永光,37.95,-0.5,-1.3,09/14,-260,-305,-812,-2025,-5873,-7005.0,-9920.0,-5703.0,-322.0,-4649.0
56,2352,佳世達,28.75,0.05,0.17,09/14,-7,-254,-950,-2000,-2657,4247.0,45325.0,50809.0,70640.0,63501.0
57,00633L,富邦上証正2,47.0,-0.2,-0.42,09/14,0,-1997,-1997,-1997,-1997,-2046.0,-1292.0,-1465.0,-2294.0,-1589.0
58,00997A,主動群益美國增長,10.75,-0.13,-1.19,09/14,-1025,-1926,-1926,-1946,-1893,-665.0,4165.0,,,
59,2889,國票金,17.05,0.3,1.79,09/14,-604,-953,-943,-1887,-7716,-14202.0,-27769.0,-9969.0,-50152.0,-10774.0
60,1305,華夏,11.9,-0.25,-2.06,09/14,73,-398,-509,-1812,-2488,-2490.0,-2642.0,1633.0,8826.0,7130.0
61,1802,台玻,57.8,-0.4,-0.69,09/14,378,-1655,-2288,-1811,-15350,-17956.0,-14979.0,59298.0,4718.0,-3306.0
62,1104,環泥,26.85,-0.35,-1.29,09/14,31,-50,-88,-1805,-6232,-4605.0,850.0,5325.0,3198.0,5419.0
63,1513,中興電,163.5,-1.5,-0.91,09/14,-219,-617,-1150,-1793,-3184,-14894.0,-12559.0,11447.0,14913.0,7463.0
64,2838,聯邦銀,21.6,0.55,2.61,09/14,-212,-509,-823,-1757,-1140,-1501.0,6130.0,8936.0,9846.0,5392.0
65,6443,元晶,23.35,0.15,0.65,09/14,300,211,147,-1677,-4376,-9157.0,-13245.0,-7243.0,-15496.0,-7380.0
66,00984D,主動聯博全球非投,9.82,0.03,0.31,09/14,-2000,-2000,-2000,-1657,-7759,1130.0,18931.0,24701.0,,
67,2890,永豐金,44.8,1.1,2.52,09/14,-172,365,939,-1647,-3980,3093.0,43253.0,41610.0,-132437.0,33671.0
68,2324,仁寶,37.9,0.1,0.26,09/14,-1845,-808,143,-1646,-13124,-47300.0,-141934.0,-391201.0,-73536.0,-266488.0
69,6269,台郡,64.7,-1.4,-2.12,09/14,225,73,510,-1635,-7486,-8830.0,1056.0,4824.0,5458.0,5803.0
70,2474,可成,205.5,1.5,0.74,09/14,208,-489,-480,-1587,-4778,-6991.0,6751.0,-24599.0,-2843.0,-16449.0
71,8422,可寧衛*,26.1,0.05,0.19,09/14,-202,-946,-1368,-1548,-3254,-8788.0,6267.0,-5765.0,86341.0,-5466.0
72,6153,嘉聯益,17.15,-0.15,-0.87,09/14,-690,-930,-922,-1546,-1384,-1612.0,5610.0,7705.0,-3118.0,6283.0
73,00988A,主動統一全球創新,15.76,-0.2,-1.25,09/14,-1000,-1678,-1683,-1541,-3072,-16991.0,-13608.0,15180.0,,25199.0
74,2327,國巨*,545.0,1.0,0.18,09/14,349,321,551,-1526,1939,7667.0,14665.0,23023.0,17927.0,7432.0
75,2337,旺宏,116.0,-3.0,-2.52,09/14,604,1397,1923,-1519,62,3592.0,5886.0,4394.0,-67734.0,-76797.0
76,2023,燁輝,13.85,-0.05,-0.36,09/14,-590,-1083,-1227,-1465,-1582,-1242.0,-412.0,18891.0,29517.0,29146.0
77,1308,亞聚,14.15,-0.15,-1.05,09/14,94,-384,-709,-1446,-2782,-5861.0,-9888.0,2854.0,6667.0,7118.0
78,2377,微星,150.5,1.5,1.01,09/14,410,901,2950,-1422,-6726,-12714.0,-17084.0,14812.0,36294.0,29953.0
79,00945B,凱基美國非投等債,14.37,0.04,0.28,09/14,-1500,-1500,-1500,-1380,-1380,-197.0,2694.0,1707.0,2228.0,3870.0
80,00850,元大臺灣ESG永續,91.55,-0.55,-0.6,09/14,25,87,102,-1347,-1347,-1347.0,-1733.0,-2763.0,-4032.0,-3873.0
81,006208,富邦台50,244.65,-1.45,-0.59,09/14,27,27,30,-1346,-1303,-1163.0,-4076.0,-5208.0,-9264.0,-2001.0
82,2421,建準,163.0,-1.5,-0.91,09/14,-79,-250,-386,-1341,-5742,-6364.0,-7930.0,834.0,3342.0,2218.0
83,3167,大量,810.0,-18.0,-2.17,09/14,-495,-647,-1253,-1335,-1316,-20.0,879.0,486.0,-1854.0,-902.0
84,2892,第一金,39.85,0.95,2.44,09/14,-899,-31,802,-1273,-6612,-17812.0,-12718.0,6428.0,5607.0,2518.0
85,2379,瑞昱,713.0,9.0,1.28,09/14,-533,-1361,-1277,-1242,-227,-4584.0,-14504.0,-7161.0,16019.0,9269.0
86,2820,華票,17.4,0.0,0.0,09/14,-189,-264,-743,-1224,-1628,-2612.0,-557.0,1607.0,1046.0,1761.0
87,2102,泰豐,17.9,-0.05,-0.28,09/14,-376,-374,-522,-1214,-1462,-1346.0,-2153.0,533.0,2317.0,1061.0
88,6179,亞通,34.4,-1.35,-3.78,09/14,-463,-1509,-1484,-1214,-1060,-2711.0,-4596.0,-3264.0,-525.0,-3075.0
89,1712,興農,39.9,-0.35,-0.87,09/14,1,-13,-305,-1203,-8498,-6723.0,-1350.0,2885.0,2686.0,2914.0
90,8299,群聯,1935.0,-55.0,-2.76,09/14,-47,-183,-759,-1167,226,5899.0,9375.0,14580.0,16710.0,16400.0
91,9910,豐泰,67.8,0.0,0.0,09/14,-75,-93,-826,-1167,-2518,-3701.0,-1730.0,17367.0,11328.0,15104.0
92,1210,大成,51.8,-0.3,-0.58,09/14,-144,-315,-811,-1137,-1571,-3068.0,4075.0,16968.0,18649.0,14181.0
93,2426,鼎元,93.3,-3.8,-3.91,09/14,163,226,-671,-1095,3258,608.0,-346.0,14010.0,16727.0,16334.0
94,2530,華建,20.6,0.95,4.83,09/14,-200,-242,-298,-1069,-4816,-6050.0,-6310.0,200.0,10226.0,6699.0
95,3374,精材,429.5,-34.0,-7.34,09/14,-431,-535,-543,-1051,-4734,-3885.0,-2433.0,849.0,-13721.0,-5245.0
96,2836,高雄銀,12.3,0.0,0.0,09/14,190,133,70,-1048,-2157,-2751.0,-2951.0,4411.0,1294.0,4709.0
97,2355,敬鵬,40.85,-0.65,-1.57,09/14,-48,-80,-359,-1011,-2533,-3513.0,-1713.0,4293.0,-1579.0,643.0
98,00892,富邦台灣半導體,41.32,-0.09,-0.22,09/14,0,0,0,-1000,-1000,-1189.0,-399.0,992.0,-16.0,1104.0
99,1503,士電,197.0,-5.0,-2.48,09/14,162,3,28,-987,-986,-2313.0,3068.0,11585.0,14445.0,8117.0
100,6757,台灣虎航,53.9,-0.3,-0.55,09/14,-209,-259,-217,-984,-1112,-1921.0,-7075.0,-12410.0,-6347.0,-10948.0
101,2034,允強,20.3,0.05,0.25,09/14,17,-38,-313,-982,-2393,-7183.0,-10946.0,-11077.0,-2336.0,-5242.0
102,00764B,群益25年美債,26.52,0.03,0.11,09/14,-184,-922,-922,-960,-960,-961.0,94.0,-2605.0,2537.0,-1139.0
103,6213,聯茂,515.0,6.0,1.18,09/14,-128,-553,-1244,-955,-2354,-5049.0,-4586.0,-3687.0,-8361.0,-10886.0
104,2495,普安,37.3,-0.15,-0.4,09/14,-359,-984,-969,-928,-632,-1063.0,-290.0,655.0,7192.0,-4283.0
105,1440,南紡,13.25,-0.15,-1.12,09/14,-12,-161,-453,-921,-3803,-8414.0,-8382.0,2401.0,-3341.0,2297.0
106,8046,南電,1055.0,-25.0,-2.31,09/14,234,-135,-298,-915,926,2814.0,3539.0,2629.0,-8180.0,1652.0
107,2489,瑞軒,39.3,2.4,6.5,09/14,-798,195,432,-889,-1688,2337.0,-7326.0,33365.0,38921.0,37141.0
108,2347,聯強,89.6,0.6,0.67,09/14,-40,-33,-554,-886,-765,-293.0,-13998.0,-2143.0,-39974.0,-4406.0
109,2540,愛山林,48.05,-1.05,-2.14,09/14,-81,-447,-696,-883,-645,-991.0,-3810.0,-2322.0,7716.0,1.0
110,1434,福懋,17.65,-0.15,-0.84,09/14,-599,-571,-594,-866,-691,-2071.0,-5378.0,-1254.0,-11082.0,-3032.0
111,4114,健喬,29.45,-0.05,-0.17,09/14,-423,-451,-481,-856,-926,-2696.0,-2418.0,4104.0,6323.0,4018.0
112,6177,達麗,46.85,-0.65,-1.37,09/14,-20,-99,-203,-850,-1211,-511.0,2471.0,4570.0,-4315.0,3254.0
113,2915,潤泰全,56.7,0.1,0.18,09/14,-52,-344,-655,-834,-1763,-8878.0,-17179.0,-6377.0,5494.0,-1070.0
114,2392,正崴,41.5,-0.8,-1.89,09/14,-744,-770,-834,-833,-5283,-6459.0,-4322.0,-10507.0,-10457.0,-9855.0
