代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00931B,統一美債20年,12.94,-0.14,-1.07,26W36,09/01,33,338834,48.0,15.1,0,0,0.0,0.0,-1,-264,-6.19,-0.01,-1,-76,-1.79,0.0
00900,富邦特選高股息30,19.54,0.25,1.3,26W36,09/01,22,260582,25.2,16.7,0,0,0.0,0.0,22,372982,36.1,23.9,22,652063,63.2,41.7
6657,華安,30.6,0.7,2.34,26W36,09/01,17,2040,13.8,2.3,0,0,0.0,0.0,2,2,0.36,0.0,17,2039,13.8,2.3
00898,國泰基因免疫革命,10.76,-0.02,-0.19,26W36,09/01,15,35348,43.0,30.2,0,0,0.0,0.0,-1,-266,-16.5,-0.23,-1,-98,-6.1,-0.08
4438,廣越,60.8,1.5,2.53,26W36,09/01,15,693,12.4,0.61,0,0,0.0,0.0,-1,-3,-0.62,0.0,15,767,13.7,0.68
00916,國泰全球品牌50,26.83,-0.12,-0.45,26W36,09/01,13,12619,7.24,11.9,0,0,0.0,0.0,11,29915,40.5,28.2,11,41387,56.0,39.1
3714,富采,62.5,0.9,1.46,26W36,09/01,13,28992,4.86,3.93,0,0,0.0,0.0,3,388,0.35,0.05,13,28391,4.76,3.85
2606,裕民,75.0,-1.1,-1.45,26W36,09/01,12,82153,22.0,9.72,1,355,2.04,0.04,1,67,0.38,0.01,3,27816,16.4,3.29
5538,東明-KY,37.05,0.05,0.14,26W36,09/01,12,537,7.94,0.27,0,0,0.0,0.0,4,16,0.52,0.01,12,545,8.06,0.27
1906,寶隆,11.3,-0.05,-0.44,26W36,09/01,11,510,8.92,0.34,0,0,0.0,0.0,1,6,5.66,0.0,11,538,9.41,0.36
2603,長榮,238.0,4.5,1.93,26W36,09/01,11,209741,27.9,9.69,-2,-6477,-5.08,-0.3,-2,-1402,-1.1,-0.06,11,193095,25.7,8.92
3029,零壹,112.5,-0.5,-0.44,26W36,09/01,11,10196,16.3,6.11,-5,-23,-0.09,-0.01,4,148,0.88,0.09,10,10015,17.6,6.0
5529,鉅陞,22.7,0.45,2.02,26W36,09/01,11,435,13.3,0.41,0,0,0.0,0.0,-2,-1,-0.09,0.0,11,421,12.8,0.4
2385,群光,107.0,0.5,0.47,26W36,09/01,10,38328,20.6,5.01,1,121,1.26,0.02,-7,-1370,-1.2,-0.18,4,11160,22.9,1.46
3206,志豐,34.15,-0.15,-0.44,26W36,09/01,10,403,12.9,0.68,0,0,0.0,0.0,1,0,0.12,0.0,10,406,13.0,0.69
7715,裕山,29.5,-0.1,-0.34,26W36,09/01,10,593,8.21,1.81,0,0,0.0,0.0,2,1,0.08,0.0,10,595,8.24,1.82
00997A,主動群益美國增長,11.09,0.01,0.09,26W36,09/01,9,66059,10.7,5.69,-3,-24390,-21.4,-2.1,5,26589,13.4,2.29,7,49259,14.9,4.24
2597,潤弘,170.5,-0.5,-0.29,26W36,09/01,9,2234,21.5,0.72,1,51,7.92,0.02,-5,-193,-4.43,-0.06,6,1845,30.7,0.59
4563,百德,44.75,4.05,9.95,26W36,09/01,9,393,9.62,0.72,0,0,0.0,0.0,1,1,0.35,0.0,7,384,13.3,0.7
