排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00768B,復華20年美債,47.76,-0.42,-0.87,09/01,621.0,621.0,621.0,621.0,459.0,455.0,199.0,86.3,149.0,-25.8
2,6176,瑞儀,92.1,0.9,0.99,09/01,10.1,28.7,70.9,304.0,,-27.3,-92.2,-3.34,-23.4,-72.7
3,3049,精金,13.3,-0.25,-1.85,09/01,4.4,38.1,71.8,272.0,,,,,,
4,00712,復華富時不動產,8.68,-0.04,-0.46,09/01,31.2,31.7,51.5,265.0,127.0,127.0,138.0,55.2,49.1,192.0
5,009802,富邦旗艦50,20.49,1.14,5.89,09/01,258.0,258.0,258.0,258.0,258.0,258.0,19.9,272.0,83.2,272.0
6,3313,斐成,10.9,0.0,0.0,09/01,13.2,22.9,53.6,187.0,1333.0,,,22.9,-88.7,-79.4
7,00918,大華優利高填息30,35.29,0.68,1.96,09/01,79.2,107.0,135.0,138.0,185.0,76.0,-47.7,25.9,-8.68,-67.4
8,1444,力麗,7.08,-0.01,-0.14,09/01,-4.52,11.3,6.47,135.0,,,4833.0,-92.5,-98.6,-96.9
9,009814,富邦標普500,11.33,-0.03,-0.26,09/01,0.0,0.0,36.0,125.0,117.0,128.0,128.0,3333.0,,
10,4764,雙鍵,247.0,6.0,2.49,09/01,10.4,18.0,51.4,115.0,45.1,9.4,82.8,25.2,1421.0,74.3
11,7823,奧義賽博-KY創,83.8,0.9,1.09,09/01,100.0,100.0,100.0,100.0,100.0,,,,,
12,00708L,期元大S&P黃金正2,82.05,-0.65,-0.79,09/01,19.6,88.1,91.2,98.5,90.9,139.0,116.0,240.0,204.0,1270.0
13,7805,威聯通,510.0,2.0,0.39,09/01,12.2,25.6,31.2,96.0,88.5,48.5,172.0,,,
14,6449,鈺邦,236.0,4.0,1.72,09/01,-3.89,-5.23,42.5,92.2,60.1,106.0,78.3,-34.4,-27.4,-41.5
15,2344,華邦電,176.0,-6.5,-3.56,09/01,17.2,48.6,67.1,72.9,105.0,-10.1,-25.1,180.0,15.3,287.0
16,8996,高力,1175.0,0.0,0.0,09/01,6.15,18.6,37.1,71.5,133.0,478.0,661.0,509.0,-22.6,378.0
17,2368,金像電,1225.0,60.0,5.15,09/01,2.23,30.2,66.8,69.7,87.7,460.0,76.9,-53.1,-19.7,-61.3
18,009824,群益美國科技巨頭,9.96,-0.04,-0.4,09/01,0.0,19.6,8.82,66.0,75.7,23.4,,,,
19,1597,直得,144.5,6.0,4.33,09/01,-6.01,18.1,59.9,64.2,52.3,15.7,16.8,24.5,-26.7,-25.4
20,6613,朋億*,274.0,-4.5,-1.62,09/01,12.8,29.4,38.1,56.6,71.9,194.0,213.0,65.5,53.0,51.8
21,7828,創新服務,1810.0,45.0,2.55,09/01,0.99,7.37,29.1,54.5,18.6,36.0,,,,
22,2484,希華,76.7,2.7,3.65,09/01,2.07,4.93,17.4,52.1,36.8,10.7,34.9,107.0,833.0,531.0
23,2645,長榮航太,176.0,3.0,1.73,09/01,3.78,7.25,26.9,51.1,131.0,278.0,29.6,-8.65,404.0,86.4
24,00654R,富邦印度反1,6.75,0.07,1.05,09/01,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,-86.4,50.0
25,6934,心誠鎂,74.8,0.5,0.67,09/01,0.0,0.0,50.0,50.0,50.0,,,,,
