股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,4.79,"20日,5日,60日"
00401A,主動摩根台灣鑫收,2.47,5日
00402A,主動安聯美國科技,2.13,5日
00403A,主動統一升級50,4.19,"20日,5日"
00404A,主動聯博動能50,1.74,5日
00405A,主動富邦台灣龍耀,3.82,20日
00407A,主動凱基台灣,2.57,"20日,5日"
00410A,主動永豐科技趨勢,14.09,5日
0050,元大台灣50,7.427992684449995,"60日,120日"
0052,富邦科技,3.4936568848758465,20日
0055,元大MSCI金融,3.2602671959514358,"20日,60日"
0061,元大寶滬深,4.3110990886012726,5日
00631L,元大台灣50正2,1.5597861810972247,20日
00632R,元大台灣50反1,7.829890818569944,"20日,60日,120日"
00634R,富邦上証反1,11.34,"20日,60日,120日"
00635U,期元大S&P黃金,18.98,"20日,5日,60日,120日"
00645,富邦日本,2.5689173663278835,20日
00647L,元大S&P500正2,6.134389027431421,"60日,120日"
00651R,復華香港反1,3.12,60日
00652,富邦印度,3.287953146238107,"20日,60日,120日"
00653L,富邦印度正2,4.78,"60日,120日"
00656R,國泰中國A50反1,3.11,"20日,60日,120日"
00657,國泰日經225,9.52,60日
00661,元大日經225,7.8485378868729985,"60日,120日"
00666R,富邦恒生國企反1,9.84,"20日,120日"
00668,國泰美國道瓊,5.05,"20日,60日,120日"
00674R,期元大S&P黃金反1,8.55,120日
00678,群益那斯達克生技,6.58,120日
00681R,元大美債20反1,20.76,"20日,5日,120日"
00683L,期元大美元指正2,15.52,120日
00688L,國泰20年美債正2,2.0,20日
00689R,國泰20年美債反1,35.89,"60日,120日"
00693U,期街口S&P黃豆,3.75,60日
00700,富邦恒生國企,5.29,120日
00709,富邦歐洲,5.927326203208556,"20日,5日,60日,120日"
00714,群益道瓊美國地產,8.86,"20日,60日,120日"
00715L,期街口布蘭特正2,3.2,"20日,5日"
00717,富邦美國特別股,1.39,5日
00733,富邦臺灣中小,4.4781300216906486,5日
00736,國泰新興市場,24.23,"60日,120日"
00739,元大MSCI A股,3.02,60日
00762,元大全球AI,2.2794412203614653,5日
00875,國泰網路資安,11.67,"20日,60日,120日"
00892,富邦台灣半導體,2.1039154167631255,20日
00897,富邦基因免疫生技,6.39,"20日,5日,60日,120日"
00898,國泰基因免疫革命,7.05,"20日,5日,60日,120日"
00902,中信電池及儲能,0.78,5日
00903,富邦元宇宙,2.73,20日
00904,台新臺灣半導體30,2.638145568688999,20日
00910,第一金太空衛星,7.63,"60日,120日"
00912,中信臺灣智慧50,2.86,20日
00920,富邦ESG綠色電力,8.52,"20日,5日,60日"
00922,國泰台灣領袖50,20.280032389665436,"60日,120日"
00927,群益半導體收益,2.400668531503693,20日
00935,野村臺灣新科技50,7.798680308284448,20日
00943,兆豐電子高息等權,12.93,120日
00946,群益科技高息成長,1.06,5日
00947,台新臺灣IC設計,4.811393799851985,"60日,120日"
00952,凱基台灣AI50,3.49,20日
00956,中信日經高股息,4.22,20日
00960,野村全球航運龍頭,1.93,20日
