排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,8028,昇陽半導體,258.0,-5.5,-2.09,09/23,0.0,1.68,3.31,4.41,5.77,5.74,2.42,6.02,6.14,5.89,,6.49
2,6805,富世達,2600.0,100.0,4.0,09/23,0.86,1.49,2.61,3.76,3.07,4.37,12.4,5.34,11.5,,,2.63
3,00694B,富邦美債1-3,41.55,0.08,0.19,09/23,0.0,0.0,0.0,3.15,3.16,6.77,6.77,6.77,8.04,-3.59,,7.06
4,00947,台新臺灣IC設計,40.77,0.24,0.59,09/23,0.0,0.96,2.47,2.47,2.47,2.47,-1.49,2.52,2.52,,,2.52
5,6446,藥華藥,1175.0,15.0,1.29,09/23,0.0,-0.01,-0.01,2.02,2.0,1.82,2.12,1.92,1.93,2.12,1.51,2.14
6,3605,宏致,180.0,8.5,4.96,09/23,0.31,1.73,1.73,1.73,1.73,2.58,3.23,3.2,2.92,3.23,3.22,3.23
7,3450,聯鈞,520.0,-6.0,-1.14,09/23,-0.04,-0.35,1.07,1.67,1.03,-0.13,5.39,9.41,6.31,10.8,10.4,9.87
8,3529,力旺,3305.0,195.0,6.27,09/23,1.11,1.34,1.34,1.65,2.01,3.81,3.34,2.0,3.09,-1.03,8.06,3.79
9,3374,精材,472.0,-15.0,-3.08,09/23,0.0,0.57,0.57,1.28,2.01,6.1,5.97,5.58,6.3,4.01,4.34,6.4
10,8021,尖點,478.0,1.0,0.21,09/23,0.0,1.28,1.24,1.22,1.12,0.44,2.03,-0.57,0.49,-0.53,-0.53,2.71
11,2455,全新,552.0,5.0,0.91,09/23,-0.12,-0.23,0.59,1.01,0.91,2.67,5.35,12.9,2.84,3.67,9.11,12.5
12,1560,中砂,955.0,5.0,0.53,09/23,0.35,0.41,0.75,0.99,1.34,1.1,2.6,2.13,-1.22,3.53,5.05,-0.73
13,2481,強茂,173.0,2.0,1.17,09/23,0.0,0.02,0.02,0.84,2.16,4.24,2.41,10.8,7.72,13.3,14.0,5.97
14,6147,頎邦,214.5,-4.5,-2.05,09/23,-0.05,0.04,0.16,0.83,2.08,1.98,-3.84,2.09,-3.59,-0.69,3.18,1.02
15,8996,高力,1540.0,-115.0,-6.95,09/23,0.23,0.76,0.75,0.71,1.18,1.54,6.0,11.5,10.3,11.7,10.9,11.5
16,3026,禾伸堂,768.0,-12.0,-1.54,09/23,0.0,0.01,0.02,0.63,1.47,2.07,6.46,15.9,16.1,16.3,15.4,15.7
17,3081,聯亞,2680.0,-145.0,-5.13,09/23,-0.3,-0.2,0.46,0.63,0.8,1.9,4.64,1.46,6.21,15.6,16.4,6.6
18,3324,雙鴻,1595.0,-5.0,-0.31,09/23,0.23,0.46,0.59,0.62,0.61,1.45,1.61,-0.12,-1.7,-9.21,-11.3,-0.82
19,3105,穩懋,497.0,-4.0,-0.8,09/23,0.0,0.06,0.23,0.61,1.51,5.86,5.13,7.56,11.3,10.2,7.92,10.8
20,3491,昇達科,1565.0,85.0,5.74,09/23,0.1,0.07,0.07,0.6,0.92,3.33,4.08,3.26,1.01,7.91,6.97,2.35
21,2449,京元電子,304.0,-13.0,-4.1,09/23,-0.01,0.22,0.57,0.56,0.52,1.3,1.39,-8.32,-3.65,-7.0,-6.09,-6.01
22,2542,興富發,39.55,-1.9,-4.58,09/23,0.09,0.16,0.19,0.52,0.86,1.68,4.45,7.59,6.83,4.35,4.3,7.14
23,2404,漢唐,1250.0,110.0,9.65,09/23,0.09,0.17,0.47,0.5,0.41,0.54,-1.09,-7.88,-12.0,-0.52,2.27,-9.07
24,3211,順達,380.0,-5.0,-1.3,09/23,0.06,0.24,0.52,0.47,0.78,2.47,8.17,-3.38,-8.35,17.0,17.0,-5.84
25,2303,聯電,160.0,0.0,0.0,09/23,0.01,0.07,0.14,0.47,0.72,0.88,-2.38,-8.32,-12.2,3.92,7.19,-9.52
26,2618,長榮航,42.85,0.35,0.82,09/23,0.14,0.21,0.23,0.45,0.53,0.77,0.89,5.0,1.59,18.7,18.5,2.8
27,3167,大量,890.0,26.0,3.01,09/23,0.0,0.05,0.04,0.38,0.58,0.96,-0.19,-0.77,4.45,8.06,8.02,-1.66
28,6620,漢達,130.0,3.5,2.77,09/23,0.0,0.0,0.24,0.37,0.37,0.61,0.61,0.61,,,,0.61
29,3008,大立光,6190.0,-215.0,-3.36,09/23,0.0,0.13,0.23,0.36,0.27,0.19,2.21,3.01,5.0,4.81,4.65,3.63
30,6213,聯茂,541.0,-2.0,-0.37,09/23,0.03,0.04,0.01,0.35,0.53,-0.73,2.32,2.64,2.31,1.33,2.09,2.35
31,3665,貿聯-KY,2340.0,95.0,4.23,09/23,0.08,-0.07,0.14,0.34,0.3,0.54,3.17,2.1,-2.4,9.83,14.5,-4.19
32,1303,南亞,227.5,-4.0,-1.73,09/23,-0.01,0.0,0.04,0.34,0.44,0.92,3.65,4.21,4.86,1.96,3.93,4.57
33,3443,創意,8385.0,10.0,0.12,09/23,-0.02,-0.08,-0.06,0.32,0.77,0.96,2.35,5.29,8.6,5.88,12.3,7.09
34,2382,廣達,341.5,-0.5,-0.15,09/23,0.02,0.06,0.1,0.29,0.4,0.56,1.5,8.61,8.1,5.18,10.0,8.51
35,2368,金像電,1140.0,100.0,9.62,09/23,0.1,0.16,0.13,0.28,-0.17,0.64,-1.86,-1.97,-0.75,-2.05,10.5,-2.96
36,3036,文曄,206.0,1.0,0.49,09/23,-0.03,-0.03,0.03,0.27,0.26,0.2,-2.56,-7.29,-5.07,-0.49,1.55,-6.2
37,2474,可成,209.0,-1.0,-0.48,09/23,0.13,0.13,0.12,0.25,0.51,0.62,3.64,-5.43,-14.6,-0.06,13.2,-10.1
38,2376,技嘉,365.0,-1.5,-0.41,09/23,0.0,0.0,0.0,0.25,0.67,0.64,2.4,4.54,4.33,-0.86,1.58,4.48
39,1513,中興電,165.5,-0.5,-0.3,09/23,0.0,0.0,0.08,0.25,0.25,0.16,-0.05,3.7,4.99,4.7,6.35,2.69
40,2610,華航,20.45,-0.05,-0.24,09/23,0.09,0.17,0.19,0.24,0.27,0.37,1.39,0.82,-0.04,6.77,6.98,-0.47
41,2603,長榮,243.0,0.5,0.21,09/23,0.09,0.14,0.14,0.24,0.7,0.59,0.36,3.9,2.58,14.7,15.8,2.52
42,4763,材料*-KY,46.4,-1.65,-3.43,09/23,0.0,0.0,0.0,0.23,0.31,0.55,0.73,-2.02,-2.46,-2.24,-2.03,-3.15
43,3293,鈊象,729.0,2.0,0.28,09/23,0.01,0.03,0.04,0.22,0.34,-3.46,-2.84,2.2,6.14,3.36,2.4,1.31
44,5439,高技,253.0,-0.5,-0.2,09/23,0.09,0.22,0.22,0.22,0.22,-0.07,-5.24,-3.0,-3.27,0.32,-0.99,-6.63
45,9904,寶成,24.9,0.3,1.22,09/23,0.0,0.01,0.01,0.22,0.35,0.35,-2.15,-3.69,-3.72,-3.69,-3.68,-4.74
46,2308,台達電,1900.0,0.0,0.0,09/23,0.01,0.07,0.2,0.21,0.11,-0.08,0.0,-0.24,-0.16,0.63,1.73,0.07
47,6472,保瑞,436.0,16.0,3.81,09/23,-0.03,-0.07,-0.1,0.21,0.22,0.67,1.63,1.45,0.21,0.27,,0.77
