股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,4.53,"60日,20日"
00405A,主動富邦台灣龍耀,3.41,20日
00410A,主動永豐科技趨勢,12.46,5日
0050,元大台灣50,7.190208235792478,60日
0052,富邦科技,3.206803892215569,"20日,5日"
0055,元大MSCI金融,3.3502671959514356,"60日,20日"
00631L,元大台灣50正2,1.7921119151559846,"20日,5日"
00632R,元大台灣50反1,8.171364720404808,"60日,20日,5日"
00633L,富邦上証正2,0.54,5日
00634R,富邦上証反1,10.8,"60日,20日,5日"
00635U,期元大S&P黃金,18.49,"120日,60日,20日,5日"
00637L,元大滬深300正2,0.79,5日
00640L,富邦日本正2,3.34,"60日,5日"
00645,富邦日本,2.7893727469358325,"60日,20日,5日"
00647L,元大S&P500正2,6.184389027431422,60日
00650L,復華香港正2,2.68,20日
00651R,復華香港反1,3.41,"60日,5日"
00652,富邦印度,3.1984032941552734,"60日,20日"
00653L,富邦印度正2,4.61,"60日,5日"
00656R,國泰中國A50反1,3.05,"60日,20日"
00657,國泰日經225,12.47,60日
00661,元大日經225,7.838537886872999,60日
00663L,國泰臺灣加權正2,2.42,5日
00666R,富邦恒生國企反1,9.83,"20日,5日"
00668,國泰美國道瓊,5.05,"60日,20日,5日"
00674R,期元大S&P黃金反1,8.36,20日
00678,群益那斯達克生技,7.41,5日
00681R,元大美債20反1,20.06,"20日,5日"
00688L,國泰20年美債正2,2.05,20日
00689R,國泰20年美債反1,35.89,"120日,60日"
00693U,期街口S&P黃豆,4.19,"60日,20日"
00700,富邦恒生國企,11.78,"60日,20日,5日"
00702,國泰標普低波高息,18.44,120日
00709,富邦歐洲,5.220155239327296,"60日,20日,5日"
00714,群益道瓊美國地產,9.99,"60日,20日"
00715L,期街口布蘭特正2,2.1,5日
00731,復華富時高息低波,3.1485436893203884,5日
00736,國泰新興市場,24.23,60日
00737,國泰AI機器人,2.61,20日
00738U,期元大道瓊白銀,2.87,5日
00739,元大MSCI A股,2.99,60日
00753L,中信中國50正2,3.82,"60日,20日"
00757,統一FANG+,2.0415488747131523,"60日,20日"
00830,國泰費城半導體,3.713862785433847,5日
00875,國泰網路資安,11.69,"60日,20日,5日"
00896,中信綠能及電動車,1.11,5日
00897,富邦基因免疫生技,5.98,"60日,20日,5日"
00898,國泰基因免疫革命,4.02,"60日,20日"
00900,富邦特選高股息30,1.7352560570519984,5日
00903,富邦元宇宙,2.71,20日
00909,國泰數位支付服務,2.37,20日
00910,第一金太空衛星,8.5,"60日,20日"
00912,中信臺灣智慧50,2.52,20日
00913,兆豐台灣晶圓製造,2.5,20日
00920,富邦ESG綠色電力,5.41,20日
00921,兆豐龍頭等權重,1.57,5日
00922,國泰台灣領袖50,20.179415883497413,60日
00926,凱基全球菁英55,2.65,5日
00927,群益半導體收益,2.3706084774257477,20日
00935,野村臺灣新科技50,7.518038570586679,20日
00938,凱基優選30,1.28,5日
00944,野村趨勢動能高息,1.98,5日
00946,群益科技高息成長,0.68,5日
00947,台新臺灣IC設計,6.18977369559735,60日
00952,凱基台灣AI50,3.58,"60日,20日"
00956,中信日經高股息,4.24,"20日,5日"
00960,野村全球航運龍頭,1.94,20日
00962,台新AI優息動能,1.04,5日
00964,中信亞太高股息,3.53,"60日,20日,5日"
00965,元大航太防衛科技,1.9730312614037224,5日
00972,野村日本動能高息,19.96,"60日,20日"
00980A,主動野村臺灣優選,12.648624866273995,"60日,20日,5日"
00981A,主動統一台股增長,5.177809554559082,"60日,20日"
00983A,主動中信ARK創新,2.63,5日
00986A,主動台新龍頭成長,3.6,"60日,20日,5日"
00988A,主動統一全球創新,4.150506592807094,60日
00989A,主動摩根美國科技,6.95,"20日,5日"
00990A,主動元大AI新經濟,2.83,5日
00991A,主動復華未來50,6.310912107857477,"60日,20日"
00994A,主動第一金台股優,8.12,"60日,20日"
00997A,主動群益美國增長,5.94484417875422,60日
00999A,主動野村臺灣高息,4.07,"60日,5日"
1101,台泥,16.479893433115468,"20日,5日"
1215,卜蜂,40.000273022739044,120日
1216,統一,36.63700682108902,"120日,60日,20日,5日"
1301,台塑,31.76375788347389,120日
1303,南亞,35.72154998754821,"120日,60日"
1304,台聚,28.18,120日
1308,亞聚,4.8,5日
1326,台化,37.803471474894295,120日
1337,再生-KY,25.47,120日
1340,勝悅-KY,26.14,120日
1342,八貫,32.6487144943529,"60日,5日"
1402,遠東新,17.834276144615615,"20日,5日"
1467,南緯,19.55,120日
