代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.67,0.08,0.55,26W38,09/18,64,31821,61.0,26.8,0,0,0.0,0.0,-1,-152,-12.4,-0.13,29,21334,72.2,18.0
00931B,統一美債20年,12.99,0.09,0.7,26W38,09/18,35,341338,46.0,15.2,0,0,0.0,0.0,5,9220,14.0,0.41,5,12103,18.4,0.54
00900,富邦特選高股息30,19.84,0.07,0.35,26W38,09/18,24,272500,24.6,17.9,0,0,0.0,0.0,24,412129,37.2,27.1,24,703130,63.5,46.3
00898,國泰基因免疫革命,11.43,0.32,2.88,26W38,09/18,17,39523,42.2,35.1,0,0,0.0,0.0,6,9052,20.3,8.05,32,71717,53.0,63.8
1565,精華,98.0,1.5,1.55,26W38,09/18,16,1082,9.83,2.15,0,0,0.0,0.0,-1,-4,-0.6,-0.01,16,1231,11.2,2.44
3206,志豐,35.0,0.25,0.72,26W38,09/18,12,476,13.1,0.81,0,0,0.0,0.0,1,2,1.08,0.0,12,478,13.1,0.81
00997A,主動群益美國增長,11.05,0.15,1.38,26W38,09/18,11,70619,10.1,6.25,-1,-4777,-16.7,-0.42,7,46984,16.5,4.16,9,69437,16.6,6.14
2597,潤弘,172.5,0.5,0.29,26W38,09/18,11,3139,23.8,1.01,3,82,2.4,0.03,3,56,1.63,0.02,8,2845,32.4,0.92
00955,中信日本商社,16.33,-0.23,-1.39,26W38,09/18,10,19882,7.62,4.14,0,0,0.0,0.0,-1,-343,-1.46,-0.07,10,104013,39.9,21.7
1445,大宇,10.2,0.2,2.0,26W38,09/18,10,538,13.7,0.41,0,0,0.0,0.0,1,7,1.28,0.01,10,542,13.8,0.41
2534,宏盛,16.9,-0.15,-0.88,26W38,09/18,10,5282,27.8,1.11,0,0,0.0,0.0,1,43,2.71,0.01,2,388,15.8,0.08
3034,聯詠,558.0,13.0,2.39,26W38,09/18,10,47128,22.3,7.74,5,2542,2.98,0.42,1,307,1.79,0.05,20,75983,14.1,12.5
3232,昱捷,21.15,-0.15,-0.7,26W38,09/18,10,97,4.48,0.21,0,0,0.0,0.0,1,0,0.02,0.0,10,98,4.51,0.21
6224,聚鼎,89.2,2.7,3.12,26W38,09/18,10,4108,6.23,4.8,0,0,0.0,0.0,6,422,0.77,0.49,10,4519,6.85,5.28
6441,廣錠,22.9,-0.55,-2.35,26W38,09/18,10,396,3.73,0.74,0,0,0.0,0.0,-1,-1,-0.06,0.0,10,399,3.76,0.75
6596,寬宏藝術,97.0,1.1,1.15,26W38,09/18,10,799,13.7,2.1,0,0,0.0,0.0,8,10,0.23,0.03,10,808,13.8,2.13
00400A,主動國泰動能高息,15.0,0.43,2.95,26W38,09/18,9,141997,7.5,7.41,0,0,0.0,0.0,-1,-14108,-9.33,-0.74,-1,-10248,-6.78,-0.54
00993A,主動安聯台灣,13.48,0.53,4.09,26W38,09/18,9,48676,16.4,6.49,0,0,0.0,0.0,6,33612,22.8,4.48,9,78760,26.5,10.5
