排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,9958,世紀鋼,90.1,-1.5,-1.64,1442,09/08,105,1640,2211,2385,3279.0,5026.0,4951.0,5020.0,4957.0,4953.0
2,6669,緯穎,2340.0,-150.0,-6.02,5081,09/08,106,190,393,1710,1695.0,1686.0,1688.0,1666.0,1644.0,1634.0
3,2344,華邦電,188.0,8.0,4.44,222261,09/08,1519,1358,-2955,1355,1140.0,1467.0,2878.0,-5272.0,-620.0,-23805.0
4,00673R,期元大S&P原油反1,11.0,-0.11,-0.99,46227,09/08,5,13,-2988,1302,1906.0,1903.0,1536.0,-8753.0,2192.0,2107.0
5,2882,國泰金,113.5,-1.0,-0.87,19991,09/08,9,1225,1241,1276,1327.0,1319.0,1290.0,1226.0,357.0,610.0
6,3718,中光電投控,66.1,-4.8,-6.77,7348,09/08,189,368,700,970,,,,,,
7,6770,力積電,72.4,-0.5,-0.69,172802,09/08,-336,844,670,920,1387.0,-5822.0,-1772.0,-3683.0,-665.0,-16197.0
8,8021,尖點,450.0,-12.0,-2.6,15127,09/08,676,728,487,723,731.0,693.0,443.0,560.0,-1764.0,-2092.0
9,5314,世紀*,38.7,3.5,9.94,10220,09/08,67,152,381,671,2190.0,6489.0,6375.0,6466.0,3441.0,6360.0
10,00991A,主動復華未來50,17.67,-0.33,-1.83,68170,09/08,105,181,428,527,414.0,8.0,294.0,1374.0,,1422.0
11,6533,晶心科,256.0,-1.0,-0.39,1516,09/08,74,509,509,508,452.0,430.0,477.0,475.0,379.0,488.0
12,6173,信昌電,273.5,-13.0,-4.54,17347,09/08,2,283,383,494,511.0,710.0,680.0,579.0,763.0,-128.0
13,9105,泰金寶-DR,8.68,-0.17,-1.92,24982,09/08,-41,51,504,490,626.0,163.0,-20413.0,-400.0,557.0,499.0
14,5425,台半,89.6,-2.8,-3.03,5638,09/08,-33,-34,168,405,563.0,590.0,292.0,674.0,590.0,643.0
15,8064,東捷,134.5,12.0,9.8,7726,09/08,223,232,361,394,338.0,350.0,181.0,279.0,62.0,44.0
16,6538,倉和,321.0,16.0,5.25,1031,09/08,112,237,347,370,68.0,191.0,814.0,830.0,820.0,830.0
17,00642U,期元大S&P石油,30.85,0.18,0.59,1562,09/08,46,172,238,350,440.0,716.0,-1497.0,177.0,1263.0,1255.0
18,2303,聯電,137.0,-6.0,-4.2,219176,09/08,-2052,318,1247,316,2049.0,4014.0,2422.0,2336.0,4276.0,4229.0
19,3078,僑威,45.2,0.25,0.56,662,09/08,-17,24,27,314,387.0,391.0,387.0,379.0,377.0,380.0
20,00406A,主動中信台灣收益,9.61,-0.08,-0.83,123875,09/08,280,-791,-881,302,278.0,268.0,302.0,,,
21,00706L,期元大S&P日圓正2,20.31,0.65,3.31,3828,09/08,26,65,82,267,268.0,167.0,504.0,529.0,557.0,557.0
22,1802,台玻,59.9,-0.8,-1.32,17724,09/08,96,131,-79,250,148.0,521.0,148.0,-7412.0,-6644.0,-6181.0
23,2376,技嘉,357.0,-7.5,-2.06,6386,09/08,205,225,234,239,290.0,340.0,-14.0,196.0,282.0,89.0
24,3006,晶豪科,298.5,1.5,0.51,18083,09/08,11,193,119,239,129.0,-50.0,497.0,-235.0,216.0,-1859.0
25,009828,中信台日韓PCB,9.63,-0.09,-0.93,71854,09/08,3,-6,-430,210,,,,,,
26,009829,大華韓國KOSPI50,11.18,0.21,1.91,39087,09/08,116,124,120,206,212.0,,,,,
27,2884,玉山金,45.55,2.0,4.59,66913,09/08,83,-6,61,202,-473.0,78.0,311.0,254.0,103.0,10.0
28,2464,盟立,194.5,-8.5,-4.19,16615,09/08,-53,-139,-352,196,-453.0,-754.0,-717.0,71.0,-558.0,50.0
29,3532,台勝科,398.0,-5.0,-1.24,9378,09/08,122,64,97,194,119.0,552.0,683.0,648.0,729.0,730.0
30,6620,漢達,124.0,11.0,9.73,5936,09/08,120,147,165,168,172.0,160.0,,,,
31,3324,雙鴻,1340.0,-100.0,-6.94,2306,09/08,-215,-129,34,158,214.0,121.0,175.0,-113.0,-23.0,-320.0
32,6126,信音,28.8,-0.2,-0.69,460,09/08,0,38,51,153,121.0,65.0,-24.0,47.0,153.0,105.0
33,2887,台新新光金,42.8,1.7,4.14,67844,09/08,90,-26,9,150,280.0,296.0,-3958.0,134.0,-271.0,-8833.0
34,6226,光鼎,29.6,-2.8,-8.64,17602,09/08,404,419,399,147,-162.0,811.0,1118.0,1128.0,1128.0,1128.0
35,8431,匯鑽科,63.3,-4.0,-5.94,3596,09/08,-30,-64,77,140,154.0,149.0,147.0,74.0,136.0,-238.0
36,3026,禾伸堂,747.0,-24.0,-3.11,11962,09/08,11,80,186,139,158.0,221.0,343.0,420.0,427.0,419.0
37,3167,大量,938.0,55.0,6.23,16040,09/08,184,207,235,138,293.0,289.0,220.0,318.0,-288.0,-606.0
38,6179,亞通,33.1,3.0,9.97,12260,09/08,181,167,169,135,397.0,512.0,500.0,-500.0,388.0,325.0
39,6834,天二科技,98.7,1.7,1.75,7654,09/08,66,94,119,128,89.0,43.0,170.0,170.0,170.0,170.0
40,00671R,富邦NASDAQ反1,2.41,-0.01,-0.41,1187,09/08,0,20,97,120,186.0,42.0,-184.0,-323.0,135.0,-104.0
41,3714,富采,64.9,-2.3,-3.42,11428,09/08,-80,-61,102,118,107.0,-12.0,-11.0,161.0,229.0,144.0
42,8042,金山電,113.0,-8.5,-7.0,10903,09/08,-167,-29,62,115,99.0,61.0,85.0,40.0,152.0,-249.0
43,00715L,期街口布蘭特正2,59.6,0.45,0.76,3248,09/08,31,-116,-173,113,-345.0,1451.0,431.0,769.0,-661.0,1675.0
44,3624,光頡,96.6,-0.3,-0.31,18671,09/08,-5,11,42,112,90.0,161.0,-77.0,150.0,176.0,-65.0
45,2327,國巨*,567.0,-22.0,-3.74,39419,09/08,-135,-248,-124,105,207.0,-51.0,472.0,198.0,-117.0,250.0
46,6147,頎邦,186.5,-4.5,-2.36,49847,09/08,-26,21,-10,105,148.0,170.0,-45.0,484.0,486.0,469.0
47,2618,長榮航,42.45,0.35,0.83,10256,09/08,16,-13,-36,100,173.0,311.0,826.0,645.0,499.0,745.0
48,6426,統新,307.0,11.0,3.72,8928,09/08,44,72,62,98,56.0,-7.0,86.0,-20.0,90.0,-12.0
49,1529,樂事綠能,15.8,-0.35,-2.17,643,09/08,54,54,59,91,108.0,126.0,778.0,729.0,781.0,781.0
50,2883,凱基金,37.3,0.35,0.95,34506,09/08,15,6,24,88,194.0,174.0,-154.0,183.0,287.0,-174.0
51,3354,律勝,28.3,1.9,7.2,4404,09/08,37,84,85,88,106.0,100.0,107.0,78.0,107.0,-120.0
52,2305,全友,33.2,-0.2,-0.6,21635,09/08,-35,40,75,85,64.0,41.0,109.0,140.0,86.0,137.0
53,6870,騰雲,291.5,-10.0,-3.32,59,09/08,-16,32,30,81,91.0,80.0,15.0,119.0,,92.0
54,6585,鼎基,111.0,-3.0,-2.63,139,09/08,-14,31,69,78,84.0,87.0,98.0,136.0,136.0,134.0
55,3135,凌航,171.0,-2.0,-1.16,659,09/08,-6,19,16,75,185.0,-335.0,84.0,,,
56,3055,蔚華科,146.0,11.5,8.55,8162,09/08,34,42,38,73,74.0,-15.0,104.0,93.0,80.0,-46.0
57,3149,正達,60.2,-0.6,-0.99,2387,09/08,-16,33,6,71,79.0,-11622.0,-531.0,33.0,20.0,73.0
58,6217,中探針,178.0,-3.5,-1.93,3335,09/08,-8,-63,-61,71,97.0,191.0,157.0,-370.0,-103.0,81.0
59,7711,永擎,594.0,-66.0,-10.0,2433,09/08,59,67,69,70,64.0,114.0,115.0,,,
60,8473,山林水,39.5,-0.95,-2.35,1689,09/08,74,74,74,70,41.0,15.0,-582.0,69.0,72.0,71.0
61,5225,東科-KY,54.7,-1.7,-3.01,364,09/08,0,-9,67,67,-45.0,70.0,61.0,66.0,-17.0,32.0
62,2388,威盛,76.1,-1.6,-2.06,8502,09/08,10,-151,41,66,36.0,-164.0,-151.0,65.0,-34.0,-8.0
63,2371,大同,27.8,-0.35,-1.24,3760,09/08,-1,59,85,64,170.0,530.0,493.0,862.0,-413.0,806.0
64,2413,環科,45.95,-2.4,-4.96,4635,09/08,10,17,58,59,60.0,50.0,6.0,-341.0,10.0,-1097.0
65,2332,友訊,18.75,-0.7,-3.6,6674,09/08,-73,-91,-40,58,20.0,-401.0,171.0,214.0,115.0,130.0
66,4923,力士,55.0,4.1,8.06,782,09/08,57,60,56,56,59.0,61.0,-252.0,72.0,72.0,72.0
67,2221,大甲,85.8,-0.9,-1.04,5795,09/08,-15,-48,-25,55,99.0,125.0,127.0,127.0,127.0,127.0
68,2478,大毅,121.0,-6.0,-4.72,2623,09/08,-23,-28,25,55,64.0,96.0,-65.0,21.0,140.0,104.0
69,2061,風青,47.2,-5.1,-9.75,4077,09/08,63,55,64,54,65.0,33.0,70.0,85.0,85.0,84.0
70,009816,凱基台灣TOP50,16.12,-0.05,-0.31,97207,09/08,3,37,51,52,96.0,180.0,-278.0,177.0,,
71,2442,新美齊,15.95,-0.3,-1.85,3136,09/08,55,55,55,52,51.0,54.0,55.0,-29.0,55.0,55.0
72,2881,富邦金,149.0,-0.5,-0.33,12458,09/08,5,-23,35,52,56.0,168.0,28.0,301.0,-2102.0,-125.0
73,6191,精成科,81.7,-1.1,-1.33,1082,09/08,-1,25,34,51,62.0,47.0,122.0,-98.0,-1648.0,-604.0
74,2889,國票金,16.6,0.15,0.91,12641,09/08,0,-1,-1,50,49.0,47.0,49.0,43.0,40.0,41.0
75,9955,佳龍,23.8,-0.1,-0.42,127,09/08,4,4,3,50,31.0,88.0,99.0,44.0,17.0,31.0
76,2606,裕民,77.8,-0.8,-1.02,2421,09/08,-20,-16,-53,49,-50.0,226.0,229.0,-122.0,114.0,72.0
77,1528,恩德,21.05,1.9,9.92,3489,09/08,48,48,48,47,48.0,43.0,-270.0,-27.0,-499.0,-2835.0
78,4979,華星光,605.0,15.0,2.54,12827,09/08,138,97,173,47,-55.0,359.0,483.0,-156.0,-42.0,-1776.0
79,3028,增你強,62.3,-1.1,-1.74,966,09/08,28,49,50,46,41.0,47.0,90.0,71.0,93.0,88.0
80,2634,漢翔,65.9,-0.4,-0.6,20074,09/08,25,95,87,45,-45.0,76.0,377.0,341.0,-1497.0,82.0
81,2201,裕隆,30.45,-0.35,-1.14,5930,09/08,7,8,-36,43,93.0,110.0,108.0,78.0,-35.0,2.0
82,2363,矽統,51.8,-0.7,-1.33,15793,09/08,13,23,33,43,40.0,-46.0,-72.0,14.0,-88.0,12.0
83,8261,富鼎,170.5,-10.5,-5.8,4186,09/08,19,20,15,43,39.0,12.0,20.0,32.0,31.0,8.0
84,3673,TPK-KY,63.9,-1.9,-2.89,3451,09/08,-1,7,17,42,139.0,137.0,-61.0,209.0,134.0,200.0
85,3693,營邦,669.0,-13.0,-1.91,3782,09/08,-1,18,27,38,49.0,23.0,40.0,18.0,16.0,33.0
86,8210,勤誠,907.0,-30.0,-3.2,2470,09/08,-2,35,39,38,35.0,-114.0,14.0,-43.0,-218.0,-229.0
87,2454,聯發科,4710.0,-50.0,-1.05,6512,09/08,-2,30,25,37,38.0,41.0,-45.0,35.0,-45.0,72.0
