排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,2881B,富邦金乙特,60.9,0.0,0.0,09/10,0.0,0.0,68.1,52.0,30.8,26.0,5.52,2.72,3.35,0.13,,4.17
2,00694B,富邦美債1-3,41.4,0.03,0.07,09/10,0.0,28.5,59.4,44.6,34.5,19.6,7.31,2.47,1.66,-0.87,,1.83
3,2882A,國泰特,60.3,0.0,0.0,09/10,0.0,0.0,50.3,34.9,9.64,11.2,2.02,2.03,1.05,0.77,,2.17
4,8938,明安,51.7,-0.2,-0.39,09/10,11.3,10.4,7.27,31.7,10.8,4.87,6.35,1.84,0.92,0.28,0.03,1.33
5,00652,富邦印度,32.03,-0.12,-0.37,09/10,0.0,16.9,33.0,27.2,18.7,15.4,5.89,2.29,1.15,0.3,0.14,1.57
6,00740B,富邦全球投等債,36.91,-0.06,-0.16,09/10,42.4,42.1,33.5,25.8,17.0,12.8,5.5,2.14,0.93,0.19,,1.51
7,2887,台新新光金,42.15,-0.25,-0.59,09/10,30.2,29.8,26.9,23.3,11.4,14.2,10.1,5.27,8.77,7.72,4.33,5.69
8,2542,興富發,46.5,-1.7,-3.53,09/10,4.58,9.0,9.73,21.1,22.7,12.4,13.7,11.0,6.96,1.55,0.64,9.06
9,2855,統一證,51.7,-0.4,-0.77,09/10,33.3,37.6,33.9,20.9,21.5,20.4,8.74,10.5,6.97,3.74,1.76,7.83
10,00645,富邦日本,57.2,-0.2,-0.35,09/10,1.36,32.3,32.9,20.5,12.1,16.9,9.15,3.28,1.12,0.18,0.09,1.98
11,2633,台灣高鐵,26.0,-0.1,-0.38,09/10,18.1,13.2,15.5,19.6,16.0,16.1,24.0,9.88,6.8,3.24,,8.06
12,6510,精測,3670.0,60.0,1.66,09/10,15.0,16.3,17.6,19.0,15.4,10.5,2.29,-1.07,0.43,0.93,0.2,0.2
13,8924,大田,50.7,0.1,0.2,09/10,9.21,8.38,5.89,17.2,6.64,2.84,5.11,1.84,0.98,0.3,0.01,1.41
14,3529,力旺,2730.0,-50.0,-1.8,09/10,15.0,11.5,17.7,17.0,6.71,3.18,1.89,0.52,0.12,-0.23,0.26,0.8
15,2801,彰銀,26.85,0.0,0.0,09/10,22.0,11.7,16.4,16.6,10.3,6.15,11.7,7.09,2.89,0.8,0.8,2.9
16,6278,台表科,191.5,-2.0,-1.03,09/10,-0.83,20.6,13.1,16.3,7.55,4.75,1.48,-0.93,-2.16,1.31,0.29,-1.75
17,2357,華碩,989.0,10.0,1.02,09/10,5.71,1.76,14.1,14.8,13.5,6.48,0.2,1.47,2.92,2.17,1.39,0.17
18,006205,富邦上証,40.17,0.0,0.0,09/10,14.8,15.8,24.2,14.1,20.1,11.0,1.73,-0.77,-0.37,-0.4,-1.08,-0.56
19,4938,和碩,91.0,-0.1,-0.11,09/10,24.4,20.8,19.5,13.4,11.1,7.88,-1.94,4.61,-1.78,1.13,0.43,1.62
20,6515,穎崴,7195.0,-85.0,-1.17,09/10,4.36,8.09,9.1,12.5,14.4,-1.72,-4.87,-3.69,0.58,0.15,,-0.97
21,2903,遠百,22.5,0.1,0.45,09/10,32.6,22.1,14.9,12.3,17.2,9.25,11.3,3.84,5.45,0.36,0.76,0.38
22,9802,鈺齊-KY,66.0,-2.1,-3.08,09/10,-0.35,5.75,4.59,11.4,17.3,9.03,-0.36,0.13,-0.1,0.43,0.03,-0.36
23,2347,聯強,88.8,0.2,0.23,09/10,-12.0,-1.74,10.9,11.0,3.29,5.81,2.06,8.98,-2.11,-0.28,0.82,4.44
24,2884,玉山金,44.95,0.7,1.58,09/10,10.7,6.75,10.1,10.9,7.81,13.1,8.34,0.64,5.1,3.84,1.51,1.18
25,6223,旺矽,5620.0,5.0,0.09,09/10,5.39,11.6,16.2,10.8,-3.41,-8.45,0.0,1.11,0.15,0.84,0.22,0.05
26,2891,中信金,67.3,0.7,1.05,09/10,12.9,7.91,11.8,10.8,10.9,3.96,0.38,-2.36,-6.0,4.77,2.38,-2.54
27,1815,富喬,126.0,0.0,0.0,09/10,26.0,19.7,14.4,10.2,4.05,3.55,2.72,0.96,0.41,0.19,0.13,0.63
28,5347,世界,161.5,4.5,2.87,09/10,10.8,6.22,9.35,9.16,2.92,1.9,2.17,-0.76,-2.78,1.46,0.8,-1.99
29,2027,大成鋼,48.2,-0.4,-0.82,09/10,10.7,5.98,4.42,9.15,11.5,-1.44,3.23,-1.17,0.89,-0.31,0.03,-0.32
30,2892,第一金,38.0,0.2,0.53,09/10,20.4,12.6,7.13,9.01,3.94,6.46,16.4,9.19,-0.57,1.94,1.21,7.76
31,1215,卜蜂,111.0,0.5,0.45,09/10,22.4,17.6,13.9,8.23,3.31,2.4,-0.08,-8.64,0.06,0.54,-0.11,-5.59
32,2360,致茂,2180.0,-155.0,-6.64,09/10,-0.88,9.38,10.2,8.01,4.73,-1.75,-2.1,-0.26,0.28,0.53,0.35,-0.25
33,3105,穩懋,461.5,-2.5,-0.54,09/10,12.2,8.14,10.6,8.0,4.13,3.59,0.98,0.98,0.73,0.53,0.15,0.86
34,6640,均華,1210.0,10.0,0.83,09/10,11.3,4.4,2.49,7.91,6.61,5.04,2.86,0.84,0.17,0.19,,0.53
35,00713,元大台灣高息低波,63.65,0.0,0.0,09/10,-0.99,-0.54,-0.27,7.85,4.78,5.5,1.9,0.91,0.11,0.17,,0.53
36,2603,長榮,231.0,-3.0,-1.28,09/10,19.8,10.2,7.34,7.72,5.19,0.55,-0.73,3.77,1.12,1.91,0.22,1.52
37,2528,皇普,20.15,-0.05,-0.25,09/10,5.55,6.62,4.83,7.45,2.88,1.17,4.01,1.19,0.65,0.21,0.14,1.04
38,6763,綠界科技*,40.65,-0.25,-0.61,09/10,0.0,3.04,2.14,7.36,4.77,2.84,0.43,0.1,0.03,0.01,,0.07
39,6531,愛普*,1030.0,31.0,3.1,09/10,13.3,11.5,9.29,6.79,4.49,-2.66,-1.74,0.99,0.5,0.22,0.09,0.51
40,2883,凱基金,37.2,0.45,1.22,09/10,1.44,9.18,5.34,6.57,3.09,9.79,3.29,9.23,5.74,2.92,1.53,7.43
41,3015,全漢,52.0,-0.5,-0.95,09/10,8.81,5.81,5.19,6.56,5.54,2.12,0.67,0.21,0.75,0.28,0.14,0.05
42,6121,新普,378.5,-4.5,-1.17,09/10,5.44,3.55,4.24,6.49,4.61,2.39,-3.14,-6.47,-9.78,0.5,0.72,-9.74
43,8215,明基材,25.05,-0.45,-1.76,09/10,8.36,7.28,5.92,6.47,4.23,2.55,0.32,0.19,0.14,0.09,0.0,0.19
44,3406,玉晶光,1070.0,-40.0,-3.6,09/10,6.2,9.63,8.52,6.46,8.83,6.87,2.7,1.45,1.25,0.75,0.1,0.84
45,4736,泰博,128.0,2.5,1.99,09/10,5.35,9.52,7.48,6.25,7.8,4.95,3.13,1.7,0.38,-0.35,-0.03,0.47
46,3491,昇達科,1355.0,-100.0,-6.87,09/10,2.47,1.13,2.89,6.2,5.53,5.11,1.34,0.68,-0.1,0.32,0.09,0.32
47,4904,遠傳,104.5,0.5,0.48,09/10,-0.98,15.4,9.49,6.2,0.08,-0.56,16.2,11.7,4.23,6.05,3.51,8.61
48,3532,台勝科,410.0,-14.0,-3.3,09/10,0.39,10.5,6.23,6.19,6.35,6.09,3.39,2.79,1.81,1.1,0.14,2.14
