排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00933B,國泰10Y+金融債,15.38,-0.02,-0.13,7712,09/09,0.0,0.42,752.0,746.0,696.0,1503.0,91.1,44.8,-46.1,-28.2
2,2892,第一金,37.8,-0.05,-0.13,30639,09/09,-1.04,-0.2,644.0,614.0,221.0,369.0,-37.7,11.2,235.0,3.83
3,6581,鋼聯,111.0,-0.5,-0.45,20,09/09,0.0,350.0,350.0,350.0,440.0,440.0,108.0,-20.6,-15.6,17.4
4,00701,國泰股利精選30,40.38,-0.24,-0.59,721,09/09,8.33,8.33,333.0,30.0,-67.5,-35.0,-55.2,-88.8,-98.6,-95.8
5,4107,邦特,113.0,0.0,0.0,27,09/09,18.4,165.0,291.0,200.0,150.0,16.9,-51.4,-71.6,-63.0,-60.4
6,00962,台新AI優息動能,15.3,0.11,0.72,2735,09/09,-4.89,51.2,210.0,333.0,280.0,1023.0,248.0,389.0,478.0,200.0
7,00852L,國泰美國道瓊正2,34.61,-0.35,-1.0,87,09/09,25.7,43.5,193.0,57.1,85.9,230.0,132.0,-85.7,-10.8,57.1
8,00958B,永豐ESG銀行債15+,8.91,-0.02,-0.22,965,09/09,0.0,0.0,167.0,167.0,-27.3,167.0,167.0,-38.5,-97.7,-55.6
9,00770,國泰北美科技,68.15,-0.2,-0.29,1208,09/09,39.8,91.1,148.0,260.0,439.0,844.0,278.0,10.2,160.0,144.0
10,7738,東聯互動,165.0,-3.0,-1.79,34,09/09,0.78,5.69,120.0,189.0,192.0,186.0,242.0,,,
11,00939,統一台灣高息動能,23.73,-0.11,-0.46,2333,09/09,135.0,136.0,109.0,40.5,43.0,97.5,299.0,85.6,-65.0,-1.72
12,2751,王座,53.2,1.4,2.7,29,09/09,100.0,100.0,100.0,100.0,100.0,100.0,-42.9,33.3,,300.0
13,7823,奧義賽博-KY創,80.1,-0.6,-0.74,12,09/09,0.0,0.0,100.0,100.0,0.0,,,,,
14,00921,兆豐龍頭等權重,24.74,0.08,0.32,200,09/09,0.0,19.2,91.0,153.0,7350.0,263.0,4867.0,1046.0,210.0,282.0
15,4706,大恭,36.9,1.6,4.53,81,09/09,-7.87,82.2,90.7,105.0,100.0,36.7,-5.75,-54.2,-64.8,-62.7
16,1726,永記,77.2,-0.3,-0.39,25,09/09,0.0,87.5,87.5,87.5,87.5,80.0,-6.25,,,
17,00404A,主動聯博動能50,10.02,0.03,0.3,18108,09/09,1.72,50.0,83.4,72.0,76.4,10.9,81.8,,,
18,2412,中華電,139.5,0.5,0.36,9797,09/09,-5.95,0.58,66.3,50.4,42.1,2.33,535.0,199.0,300.0,242.0
19,6620,漢達,132.0,8.0,6.45,2935,09/09,8.22,48.6,65.9,149.0,253.0,288.0,,,,
20,1623,大東電,218.5,14.5,7.11,342,09/09,52.7,57.3,64.7,107.0,177.0,1104.0,,,,
21,00938,凱基優選30,26.38,-0.22,-0.83,632,09/09,14.3,33.3,60.0,100.0,100.0,-66.7,-20.0,100.0,-70.4,-20.0
22,3229,晟鈦,60.7,5.5,9.96,5364,09/09,17.1,59.0,58.7,114.0,135.0,,,,,
23,3489,森寶,21.7,-0.75,-3.34,278,09/09,7.37,31.1,58.2,63.6,71.2,24.0,-71.1,-63.5,-55.9,-56.3
24,8064,東捷,134.0,-0.5,-0.37,31387,09/09,20.4,39.3,57.6,104.0,108.0,91.2,49.9,118.0,81.5,63.5
25,1730,花仙子,51.4,0.1,0.19,22,09/09,37.5,57.1,57.1,57.1,57.1,83.3,0.0,120.0,22.2,83.3
26,4530,天意能創,25.95,0.0,0.0,14,09/09,0.0,55.6,55.6,55.6,16.7,-69.6,-44.0,,,
27,00922,國泰台灣領袖50,42.53,-0.03,-0.07,3895,09/09,-24.7,13.7,55.5,53.4,-15.1,32.1,36.9,-58.2,110.0,110.0
28,2069,運錩,23.3,0.9,4.02,3740,09/09,27.5,53.4,55.0,63.1,93.8,119.0,129.0,40.1,12.4,22.4
29,00864B,中信美國公債0-1,45.58,-0.02,-0.04,980,09/09,27.8,43.8,53.3,53.3,6.98,2200.0,4500.0,4500.0,-90.1,4500.0
30,009803,玉山市值動能50,22.24,0.05,0.23,8939,09/09,8.98,52.2,52.7,73.0,89.6,91.6,58.8,156.0,545.0,889.0
