代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2884,玉山金,44.95,0.7,1.58,09/10,1,1375,2.42,0.01,26,146127,12.2,0.82,-2,-396,-0.29,0.0,1,7319,12.9,0.04
2887,台新新光金,42.15,-0.25,-0.59,09/10,-2,-47460,-44.1,-0.19,13,88170,10.1,0.35,1,18,0.05,0.0,-2,-15482,-14.4,-0.06
1476,儒鴻,290.0,-5.5,-1.86,09/10,-4,-2743,-35.6,-1.0,10,461,3.63,0.17,-3,-48,-0.82,-0.02,-4,-2716,-35.2,-0.99
2542,興富發,46.5,-1.7,-3.53,09/10,-1,-8068,-58.5,-0.37,10,16867,22.7,0.78,-1,-176,-1.28,-0.01,-1,-7612,-55.2,-0.35
2891,中信金,67.3,0.7,1.05,09/10,-2,-12353,-25.4,-0.06,10,36246,10.9,0.18,-1,-122,-0.63,0.0,1,1383,7.13,0.01
1102,亞泥,35.45,0.05,0.14,09/10,3,9549,40.6,0.27,9,6808,9.89,0.19,-3,-533,-2.27,-0.02,3,9500,40.4,0.27
1802,台玻,59.6,-0.6,-1.0,09/10,2,3130,14.6,0.11,9,1079,0.47,0.04,2,160,0.75,0.01,2,3375,15.8,0.12
2353,宏碁,31.5,-0.3,-0.94,09/10,-1,-622,-9.11,-0.02,9,8796,4.99,0.29,-4,-1236,-1.68,-0.04,-1,-856,-12.5,-0.03
2633,台灣高鐵,26.0,-0.1,-0.38,09/10,-2,-1258,-28.9,-0.02,9,5101,17.4,0.09,-3,-80,-1.14,0.0,-2,-740,-17.0,-0.01
4938,和碩,91.0,-0.1,-0.11,09/10,-4,-15745,-43.0,-0.59,9,11961,11.9,0.45,-1,-159,-2.79,-0.01,-1,-850,-14.9,-0.03
