排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00694B,富邦美債1-3,41.56,-0.1,-0.24,09/21,0.0,3.15,3.15,3.15,5.25,6.77,6.77,6.77,8.04,-3.59,,7.06
2,8028,昇陽半導體,257.5,0.5,0.19,09/21,-0.03,-0.03,1.07,2.17,2.69,2.39,-0.88,2.68,2.88,2.55,,3.14
3,2481,強茂,168.0,-0.5,-0.3,09/21,0.0,0.32,0.82,2.04,2.22,4.21,2.38,10.7,7.64,13.3,14.0,5.95
4,6446,藥華藥,1150.0,-30.0,-2.54,09/21,0.0,2.03,2.03,2.01,2.02,1.83,2.25,1.92,1.16,2.13,1.55,2.15
5,6805,富世達,2415.0,120.0,5.23,09/21,1.0,1.72,2.14,1.82,1.91,2.8,11.0,3.52,9.68,,,1.02
6,3450,聯鈞,545.0,7.0,1.3,09/21,1.23,1.23,1.83,1.74,-0.58,-0.18,5.55,9.57,8.56,11.0,10.5,10.0
7,00947,台新臺灣IC設計,39.7,0.82,2.11,09/21,1.54,1.54,1.54,1.54,1.54,1.54,-2.5,1.59,1.59,,,1.59
8,6147,頎邦,224.0,-5.0,-2.18,09/21,0.12,0.47,0.79,1.39,2.02,2.2,-3.8,2.05,-3.73,-0.73,3.35,0.98
9,3105,穩懋,490.5,-9.5,-1.9,09/21,0.17,0.22,0.54,0.99,2.74,5.8,4.86,7.93,11.2,10.1,7.86,10.7
10,2455,全新,572.0,16.0,2.88,09/21,0.61,0.73,1.03,0.96,0.54,2.69,5.35,12.9,3.02,3.69,9.13,12.5
11,3026,禾伸堂,791.0,-6.0,-0.75,09/21,0.01,0.17,0.62,0.88,2.39,2.86,6.43,15.9,16.1,16.3,15.4,15.7
12,3374,精材,443.0,-1.5,-0.34,09/21,0.0,0.0,0.71,0.83,1.45,5.54,5.4,5.02,5.74,3.44,3.84,5.84
13,3264,欣銓,284.0,15.5,5.77,09/21,0.34,0.26,0.68,0.67,0.86,0.09,1.71,-1.17,2.81,6.47,13.8,3.86
14,3491,昇達科,1520.0,-45.0,-2.88,09/21,0.0,0.23,0.53,0.64,0.98,3.3,3.87,3.2,0.82,7.84,6.81,2.28
15,1560,中砂,914.0,18.0,2.01,09/21,0.34,0.54,0.57,0.6,0.87,0.69,2.27,1.68,-1.6,3.12,4.64,-1.14
16,2542,興富發,46.45,-1.35,-2.82,09/21,0.03,0.22,0.36,0.59,0.78,1.53,4.3,7.42,6.67,4.19,4.14,6.98
17,3081,聯亞,2875.0,-5.0,-0.17,09/21,0.01,0.11,0.17,0.56,-0.23,1.42,3.52,1.0,5.76,15.2,15.9,6.14
18,3443,創意,7615.0,465.0,6.5,09/21,0.04,0.1,0.42,0.52,0.99,1.22,2.59,5.57,8.68,5.98,12.4,7.19
19,3529,力旺,2830.0,-15.0,-0.53,09/21,0.0,0.16,0.31,0.5,1.77,2.47,2.12,0.72,1.57,-2.37,6.8,2.45
20,3211,順達,387.5,19.5,5.3,09/21,0.28,0.28,0.23,0.49,-0.2,0.85,8.0,-2.39,-9.05,16.7,16.7,-6.08
21,6213,聯茂,542.0,37.0,7.33,09/21,-0.03,0.21,0.31,0.49,0.49,-1.12,2.3,2.6,2.27,1.3,2.05,2.31
22,2303,聯電,157.0,1.0,0.64,09/21,0.04,0.15,0.38,0.48,0.71,0.88,-2.8,-8.4,-12.4,3.82,7.1,-9.61
23,006201,元大富櫃50,46.12,0.07,0.15,09/21,0.0,-0.31,0.28,0.46,0.46,0.8,1.64,4.08,-0.23,-3.87,-67.5,1.64
24,2376,技嘉,368.0,12.0,3.37,09/21,0.01,0.04,0.25,0.44,0.77,0.64,2.54,4.55,4.22,-0.86,1.59,4.49
25,3167,大量,806.0,-28.0,-3.36,09/21,-0.01,0.05,0.33,0.41,0.87,0.91,-0.32,-0.82,4.11,8.01,7.98,-1.71
26,3406,玉晶光,952.0,-20.0,-2.06,09/21,-0.04,0.13,0.1,0.4,3.85,7.78,9.14,6.14,8.49,11.8,13.2,5.67
27,1303,南亞,239.5,1.5,0.63,09/21,0.04,0.05,0.34,0.37,0.49,0.92,4.39,4.21,4.99,1.96,3.93,4.57
28,6620,漢達,137.5,-11.5,-7.72,09/21,0.24,0.37,0.37,0.37,0.51,0.61,0.61,0.61,,,,0.61
29,2382,廣達,344.5,1.5,0.44,09/21,0.04,0.17,0.24,0.34,0.35,0.51,1.56,8.55,8.05,5.13,10.0,8.46
30,3665,貿聯-KY,2300.0,90.0,4.07,09/21,0.12,0.28,0.32,0.34,0.02,0.28,3.13,2.35,-2.51,9.81,14.1,-4.21
31,2474,可成,211.0,1.5,0.72,09/21,-0.01,0.04,0.12,0.34,0.44,0.49,3.34,-5.57,-15.0,-0.19,13.0,-10.2
32,9904,寶成,24.85,0.15,0.61,09/21,0.0,0.1,0.21,0.33,0.34,0.34,-2.4,-3.72,-3.72,-3.7,-3.68,-4.75
33,4915,致伸,65.0,-0.5,-0.76,09/21,0.0,0.0,0.0,0.33,0.37,0.4,2.84,1.62,-0.13,8.35,16.3,2.01
34,2449,京元電子,301.5,10.0,3.43,09/21,0.36,0.34,0.34,0.33,0.29,1.03,0.55,-8.56,-3.98,-7.22,-6.45,-6.23
35,2618,長榮航,41.95,0.2,0.48,09/21,0.02,0.19,0.24,0.32,0.32,0.56,0.65,4.8,1.24,18.5,18.3,2.58
36,4763,材料*-KY,49.65,-0.85,-1.68,09/21,0.0,0.1,0.23,0.32,0.31,0.55,0.73,-2.03,-2.46,-2.24,-2.03,-3.15
37,4979,華星光,618.0,7.0,1.15,09/21,0.5,0.94,0.94,0.3,0.53,2.75,8.18,7.18,12.6,15.1,18.8,11.6
38,3293,鈊象,724.0,-5.0,-0.69,09/21,0.01,0.1,0.19,0.3,0.32,-3.82,-2.85,2.16,6.11,3.33,2.35,1.27
39,6472,保瑞,420.5,-24.0,-5.4,09/21,-0.04,0.28,0.28,0.29,0.29,0.94,1.7,1.52,0.25,0.34,,0.84
40,3036,文曄,206.5,1.0,0.49,09/21,0.06,0.11,0.3,0.28,0.29,0.22,-2.76,-7.09,-5.24,-0.46,1.58,-6.17
41,5274,信驊,19820.0,530.0,2.75,09/21,0.03,0.13,0.19,0.28,0.14,0.64,1.44,1.59,5.02,1.8,-2.16,3.08
42,3189,景碩,827.0,-5.0,-0.6,09/21,-0.01,0.04,0.1,0.26,0.24,-0.1,4.03,1.91,7.68,1.82,8.51,8.53
43,6640,均華,1110.0,-70.0,-5.93,09/21,0.0,0.27,0.27,0.26,0.53,2.46,2.47,2.39,0.77,2.81,,2.23
44,2603,長榮,242.0,1.5,0.62,09/21,0.01,0.01,0.11,0.25,0.58,0.46,0.2,3.77,2.41,14.6,15.6,2.39
45,1513,中興電,166.5,-0.5,-0.3,09/21,0.08,0.16,0.25,0.25,0.24,0.15,1.51,3.7,4.97,4.7,6.35,2.69
46,2855,統一證,57.3,4.0,7.5,09/21,0.0,0.03,0.05,0.24,0.7,1.17,2.33,7.01,7.27,7.34,7.29,7.03
47,2404,漢唐,1130.0,5.0,0.44,09/21,0.24,0.29,0.26,0.22,0.2,0.3,-1.37,-8.06,-12.6,-0.76,2.04,-9.3
48,2801,彰銀,28.45,-0.5,-1.73,09/21,0.0,0.0,0.08,0.21,0.45,0.57,2.11,2.22,1.72,1.25,2.3,1.35
49,5904,寶雅*,71.3,-0.8,-1.11,09/21,0.0,0.07,0.13,0.2,0.2,0.06,0.08,0.13,0.17,0.19,0.1,0.16
50,1815,富喬,121.0,1.5,1.26,09/21,0.19,0.06,-0.19,0.19,6.55,8.95,12.4,10.6,11.0,12.8,11.6,10.1
51,009803,玉山市值動能50,21.46,0.25,1.18,09/21,0.0,0.0,0.19,0.19,0.33,0.38,0.51,1.42,1.42,,,1.42
52,2890,永豐金,45.7,0.45,0.99,09/21,0.0,-0.01,0.05,0.18,0.27,0.34,2.57,2.32,3.21,1.29,6.27,2.51
53,9910,豐泰,68.4,0.0,0.0,09/21,0.0,0.05,0.1,0.17,0.21,0.25,-0.47,3.67,3.67,3.63,3.62,3.57
54,3006,晶豪科,285.0,-6.0,-2.06,09/21,0.0,0.16,0.16,0.17,0.17,0.24,-0.38,-0.66,0.48,0.03,0.15,0.41
55,8299,群聯,2150.0,10.0,0.47,09/21,0.0,0.04,0.12,0.17,-0.2,-0.32,-2.3,-7.84,-6.29,-6.04,-6.13,-5.37
56,2606,裕民,77.3,-0.1,-0.13,09/21,-0.01,-0.01,0.03,0.17,0.19,-0.05,-0.88,-3.49,-5.94,0.19,4.07,-7.5
57,2027,大成鋼,46.65,-0.7,-1.48,09/21,0.0,0.0,0.08,0.16,0.32,0.87,1.7,-1.22,2.07,-1.31,0.65,-0.24
58,3324,雙鴻,1520.0,40.0,2.7,09/21,0.13,0.16,0.16,0.16,-0.58,1.13,1.15,-0.61,-2.25,-9.67,-11.5,-1.28
59,2059,川湖,12800.0,305.0,2.44,09/21,0.01,0.02,0.09,0.15,-0.16,-0.27,1.7,3.69,-0.41,0.42,8.11,0.79
60,3005,神基,119.0,0.5,0.42,09/21,0.02,0.06,0.09,0.15,0.17,0.16,-1.72,-5.87,-8.69,1.34,-4.21,-7.31
61,5469,瀚宇博,73.5,0.7,0.96,09/21,0.0,0.0,0.0,0.15,0.15,0.16,3.62,3.06,4.76,-2.12,4.98,2.46
62,00935,野村臺灣新科技50,59.9,1.35,2.31,09/21,0.0,0.04,0.08,0.14,0.06,0.09,0.33,-1.87,2.84,,,2.84
63,00740B,富邦全球投等債,37.14,-0.06,-0.16,09/21,0.0,0.05,0.09,0.14,0.28,0.33,0.51,0.49,0.52,0.52,,0.52
64,6672,騰輝電子-KY,310.0,8.0,2.65,09/21,0.0,0.0,0.0,0.14,0.13,0.11,0.97,1.13,1.13,1.06,,1.13
65,00645,富邦日本,58.0,0.05,0.09,09/21,0.0,0.13,0.13,0.13,0.63,1.04,2.38,2.38,2.38,2.38,2.16,2.38
66,2884,玉山金,46.2,-0.2,-0.43,09/21,0.0,0.01,0.06,0.13,0.29,0.48,1.56,0.51,3.48,5.3,5.58,0.66
67,4736,泰博,133.5,0.5,0.38,09/21,0.05,0.1,0.11,0.12,0.2,0.51,0.7,0.67,0.36,-0.29,-0.58,0.35
68,2308,台達電,1875.0,140.0,8.07,09/21,0.13,0.13,0.14,0.12,0.0,-0.15,-0.21,-0.3,-0.27,0.56,1.66,0.0
69,2408,南亞科,516.0,-9.0,-1.71,09/21,0.0,0.13,0.15,0.12,-0.01,-0.17,1.63,2.08,4.56,1.93,4.95,1.66
70,3231,緯創,186.5,0.0,0.0,09/21,-0.12,-0.03,0.03,0.12,0.15,1.03,3.13,4.39,3.37,0.56,5.14,3.82
71,2892,第一金,39.75,-0.05,-0.13,09/21,0.0,-0.01,0.04,0.1,0.24,0.27,2.81,3.54,-0.14,2.58,3.98,3.48
72,6271,同欣電,230.0,0.5,0.22,09/21,0.0,0.0,0.0,0.1,0.69,0.41,-0.58,1.82,2.8,2.07,-6.26,2.67
73,3260,威剛,389.0,10.5,2.77,09/21,0.0,0.04,0.08,0.1,0.24,0.46,0.53,-7.85,-1.65,-0.2,4.2,-8.83
74,2327,國巨*,557.0,7.0,1.27,09/21,0.02,0.05,0.05,0.1,0.11,-0.96,-2.56,2.18,4.1,4.16,4.26,3.44
75,6683,雍智科技,1675.0,5.0,0.3,09/21,0.09,0.16,0.21,0.09,0.21,-0.98,-2.17,-0.14,1.52,1.18,,1.18
76,6770,力積電,72.7,-1.3,-1.76,09/21,0.0,0.08,0.08,0.09,0.09,0.25,0.28,0.34,0.62,-1.08,,0.29
77,00646,元大S&P500,76.8,0.2,0.26,09/21,0.01,0.05,0.06,0.09,0.2,0.28,0.65,0.92,0.96,0.96,0.96,1.26
78,00992A,主動群益科技創新,18.37,0.16,0.88,09/21,0.0,0.09,0.09,0.09,0.09,0.09,0.15,0.14,,,,0.17
79,1476,儒鴻,279.0,-3.0,-1.06,09/21,0.0,0.03,0.05,0.09,0.11,0.27,0.44,1.45,1.32,1.78,1.67,1.3
80,2377,微星,153.0,-2.0,-1.29,09/21,0.0,0.0,-0.02,0.09,0.02,0.29,5.68,5.42,0.47,-2.09,-3.02,5.83
81,3702,大聯大,114.0,-0.5,-0.44,09/21,0.0,0.07,0.12,0.09,0.03,0.38,3.67,-2.6,-7.43,-10.7,-1.62,-3.36
82,6505,台塑化,88.5,2.0,2.31,09/21,0.0,0.0,0.06,0.09,0.21,0.22,0.23,0.2,0.19,0.15,0.18,0.18
