排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,6510,精測,3620.0,150.0,4.32,09/08,0.8,1.84,2.61,4.79,4.59,4.7,0.31,-3.43,1.73,10.2,6.29,-0.76
2,00694B,富邦美債1-3,41.43,-0.13,-0.31,09/08,1.7,1.7,1.7,3.34,3.34,3.34,3.34,3.34,4.7,-7.77,,3.65
3,6515,穎崴,7700.0,700.0,10.0,09/08,0.26,0.35,0.91,2.16,1.77,-0.94,-4.04,-5.55,2.12,2.29,,-2.7
4,2481,強茂,152.5,-5.5,-3.48,09/08,0.09,0.6,0.92,1.73,2.08,1.7,0.16,6.67,8.33,11.2,11.8,3.81
5,6640,均華,1215.0,-85.0,-6.54,09/08,0.0,0.45,0.93,1.7,1.91,2.07,1.91,1.84,0.97,2.28,,1.7
6,3529,力旺,2825.0,255.0,9.92,09/08,0.75,1.55,1.55,1.51,1.46,1.22,1.17,0.17,-0.42,-2.32,5.77,1.43
7,3105,穩懋,441.5,-9.0,-2.0,09/08,0.74,1.17,1.14,1.16,3.79,4.58,2.84,7.53,8.94,8.65,5.87,8.7
8,5274,信驊,19220.0,5.0,0.03,09/08,-0.05,0.09,0.12,1.0,0.54,0.57,1.24,2.15,5.27,3.04,-2.57,2.9
9,3231,緯創,186.5,-10.5,-5.33,09/08,0.07,0.16,0.27,0.93,1.0,0.76,3.27,4.52,3.66,0.81,5.44,4.02
10,6442,光聖,1695.0,-5.0,-0.29,09/08,0.26,0.26,0.13,0.92,0.54,1.71,0.06,-3.94,-0.85,5.82,5.76,-3.32
11,1815,富喬,135.0,5.0,3.85,09/08,0.38,1.19,0.85,0.87,1.78,5.35,6.49,3.28,5.76,6.94,5.46,4.12
12,2455,全新,515.0,15.0,3.0,09/08,-0.41,-0.42,-0.47,0.68,1.74,4.28,5.93,11.4,1.32,2.24,8.09,11.5
13,6278,台表科,188.5,-6.5,-3.33,09/08,0.07,0.45,0.61,0.63,2.04,2.07,0.17,-4.17,-10.5,11.0,11.4,-7.74
14,6727,亞泰金屬,526.0,-11.0,-2.05,09/08,0.0,0.57,0.57,0.57,3.12,3.12,3.12,3.12,3.12,3.12,,3.12
15,00652,富邦印度,32.48,-0.33,-1.01,09/08,0.38,0.38,0.38,0.57,0.73,1.07,1.71,1.71,1.71,1.33,1.43,1.71
16,3491,昇達科,1490.0,-20.0,-1.32,09/08,0.03,0.08,0.56,0.57,2.03,2.62,2.06,2.3,-0.51,6.99,5.76,1.33
17,00709,富邦歐洲,40.45,-0.23,-0.57,09/08,0.0,0.0,0.0,0.55,1.19,3.13,7.45,7.45,7.45,7.45,,7.45
18,009814,富邦標普500,11.33,-0.03,-0.26,09/08,0.0,0.0,0.0,0.53,1.96,3.6,7.56,7.56,,,,7.56
19,2542,興富發,47.7,-0.3,-0.62,09/08,0.03,0.15,0.31,0.5,0.75,1.07,4.5,6.65,6.24,3.73,3.41,6.22
20,6187,萬潤,1385.0,15.0,1.09,09/08,0.39,0.44,0.48,0.5,2.48,3.87,3.87,11.8,9.29,10.4,7.26,12.4
21,2357,華碩,968.0,-31.0,-3.1,09/08,0.17,0.36,0.38,0.48,0.69,0.84,-0.06,1.25,4.46,9.62,14.2,0.18
22,3532,台勝科,398.0,-5.0,-1.24,09/08,0.0,0.23,0.24,0.44,0.97,2.54,3.76,4.83,5.54,4.69,2.27,5.1
23,3131,弘塑,2635.0,80.0,3.13,09/08,0.33,0.35,0.36,0.41,0.49,0.64,0.55,1.36,-5.31,-6.0,0.54,-2.46
24,9802,鈺齊-KY,71.2,-0.8,-1.11,09/08,0.0,0.08,0.16,0.39,0.48,0.3,-0.27,0.01,-0.32,2.12,0.52,-0.37
25,3167,大量,938.0,55.0,6.23,09/08,0.56,0.56,0.56,0.38,0.47,1.29,-1.06,0.28,3.64,7.7,7.66,-2.03
26,2027,大成鋼,49.35,0.25,0.51,09/08,0.0,0.12,0.22,0.36,0.56,-0.29,0.68,-1.35,1.58,-1.63,0.35,-0.56
27,3624,光頡,96.6,-0.3,-0.31,09/08,0.17,0.34,0.34,0.34,0.34,0.34,-0.83,0.79,0.79,-1.72,0.79,0.79
28,3026,禾伸堂,747.0,-24.0,-3.11,09/08,0.3,0.34,0.4,0.33,0.66,2.37,6.2,13.7,14.0,14.2,13.3,13.6
29,2351,順德,227.5,-6.0,-2.57,09/08,0.03,0.03,0.14,0.32,0.52,-0.38,0.98,2.16,2.29,1.32,0.28,2.3
30,00645,富邦日本,57.85,-0.35,-0.6,09/08,0.15,0.15,0.16,0.31,0.59,1.0,2.01,2.01,2.01,2.01,1.78,2.01
31,2377,微星,152.5,-6.0,-3.79,09/08,0.03,0.08,0.26,0.3,0.29,0.36,6.07,5.6,0.44,-1.71,-3.3,5.83
32,006205,富邦上証,40.21,0.03,0.07,09/08,0.1,0.1,0.1,0.3,0.36,0.49,0.47,-0.7,-0.7,-2.84,-58.0,-0.7
33,4938,和碩,91.7,-1.9,-2.03,09/08,0.08,0.18,0.18,0.3,0.35,0.91,0.12,3.5,-2.25,2.89,3.33,1.41
34,8028,昇陽半導體,236.5,-13.0,-5.21,09/08,0.26,0.47,0.47,0.29,0.04,-2.88,-2.69,-0.68,-0.27,0.12,,0.71
35,3234,光環,197.0,-2.5,-1.25,09/08,0.0,0.0,0.04,0.29,0.29,0.29,0.29,0.4,0.4,-0.42,0.07,0.4
36,6531,愛普*,931.0,-29.0,-3.02,09/08,-0.02,0.01,0.01,0.28,1.07,-2.13,-3.37,3.34,2.99,3.09,3.38,1.94
37,3706,神達,91.3,-1.3,-1.4,09/08,0.04,0.11,0.12,0.28,0.39,0.67,4.5,5.69,3.37,5.7,3.27,5.56
38,2379,瑞昱,692.0,-12.0,-1.7,09/08,0.01,0.04,0.07,0.26,0.45,0.58,3.82,4.81,2.11,5.96,15.0,3.63
39,2855,統一證,52.2,0.2,0.38,09/08,0.09,0.09,0.1,0.26,0.41,1.01,2.81,6.57,6.72,6.73,6.68,6.43
40,6620,漢達,124.0,11.0,9.73,09/08,0.14,0.24,0.24,0.24,0.24,0.24,0.24,0.24,,,,0.24
41,6426,統新,307.0,11.0,3.72,09/08,0.0,0.0,0.23,0.23,0.39,0.39,0.39,0.39,0.39,0.39,0.17,0.39
42,3090,日電貿,167.5,-4.0,-2.33,09/08,0.0,-0.01,0.02,0.23,0.21,1.21,0.36,2.28,2.08,6.11,6.24,0.14
43,4958,臻鼎-KY,505.0,4.0,0.8,09/08,-0.04,0.21,0.19,0.21,0.78,0.15,3.01,4.73,1.94,1.49,5.5,4.29
44,2376,技嘉,357.0,-7.5,-2.06,09/08,0.1,0.17,0.08,0.19,-0.04,0.03,1.73,3.91,3.55,-4.0,0.76,3.81
45,2449,京元電子,268.5,-4.5,-1.65,09/08,-0.01,0.11,0.1,0.18,0.78,0.41,-0.13,-6.89,-4.54,-5.81,-7.37,-6.53
46,2603,長榮,229.0,-4.0,-1.72,09/08,0.0,0.02,0.09,0.18,-0.08,0.05,-0.33,3.42,1.7,14.6,15.0,1.81
47,2884,玉山金,45.55,2.0,4.59,09/08,0.06,0.11,0.14,0.18,0.25,0.76,1.47,0.13,3.12,4.99,5.36,0.44
48,2887,台新新光金,42.8,1.7,4.14,09/08,0.06,0.12,0.13,0.17,0.22,0.73,1.78,2.23,7.76,12.5,12.7,3.12
49,2454,聯發科,4710.0,-50.0,-1.05,09/08,0.01,0.07,0.09,0.17,0.13,-0.31,-0.89,-0.77,-0.18,-0.09,2.63,-0.43
50,5269,祥碩,1400.0,-40.0,-2.78,09/08,0.06,0.11,0.12,0.17,0.24,0.16,3.71,5.04,4.05,4.24,2.18,5.37
51,4967,十銓,280.5,3.0,1.08,09/08,0.0,0.0,0.02,0.17,0.28,0.24,1.23,0.89,1.23,1.08,,0.64
52,1303,南亞,235.0,4.5,1.95,09/08,0.06,0.12,0.12,0.16,0.42,0.62,4.05,3.99,4.4,1.51,3.49,4.13
53,2801,彰銀,27.25,0.75,2.83,09/08,0.07,0.11,0.14,0.16,0.19,0.17,1.74,1.88,1.33,0.87,1.92,0.98
54,2618,長榮航,42.45,0.35,0.83,09/08,0.0,0.04,0.06,0.16,0.25,0.25,-0.36,4.72,0.61,18.2,18.0,2.27
55,2353,宏碁,31.05,-1.25,-3.87,09/08,0.0,0.05,0.06,0.16,0.28,0.31,-2.49,-2.84,-3.93,-8.42,3.5,-3.25
56,6770,力積電,72.4,-0.5,-0.69,09/08,0.0,0.16,0.16,0.16,0.15,0.14,0.23,0.24,0.52,-1.17,,0.19
57,7769,鴻勁,6970.0,405.0,6.17,09/08,0.16,0.2,0.19,0.14,-0.38,-0.5,-0.44,0.76,,,,0.8
58,6271,同欣電,223.0,-9.5,-4.09,09/08,0.08,0.08,0.14,0.14,-0.19,-0.19,1.26,1.57,2.23,1.55,-6.89,2.07
59,6173,信昌電,273.5,-13.0,-4.54,09/08,0.04,0.04,0.05,0.14,0.18,1.3,2.28,2.28,2.28,2.28,-2.17,2.28
