排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00681R,元大美債20反1,22.12,0.33,1.51,09/11,-79.4,-78.0,-74.9,-47.6,-16.7,-13.5,1.34,1.58,3.74,3.03,,3.27
2,00870B,元大15年EM主權債,26.94,-0.13,-0.48,09/11,-74.6,-66.4,-71.2,-44.4,-50.9,6.03,5.13,97.5,95.1,76.2,,96.6
3,00943,兆豐電子高息等權,20.84,-0.07,-0.33,09/11,-41.8,-57.1,-68.7,-65.2,-52.4,-42.8,-53.0,5.6,7.18,,,6.84
4,00656R,國泰中國A50反1,5.93,0.09,1.54,09/11,0.0,-61.5,-59.8,-54.3,-16.3,-0.45,1.69,1.01,0.47,0.03,0.28,0.86
5,2506,太設,8.7,-0.02,-0.23,09/11,-77.0,-56.4,-56.5,-48.1,-41.0,-34.2,-6.34,-1.1,-1.87,-0.01,-1.13,-0.64
6,6988,威力暘-創,11.9,0.0,0.0,09/11,-50.0,-74.1,-56.1,-26.4,-31.6,-36.9,-15.1,-5.28,-2.87,,,-5.21
7,1723,中碳,81.7,-0.6,-0.73,09/11,-62.5,-63.9,-54.9,-47.8,-33.3,-8.19,4.3,5.81,2.66,-0.28,0.59,5.76
8,6890,來億-KY,150.0,-4.0,-2.6,09/11,-39.9,-41.8,-53.1,-51.7,-30.0,-16.6,-0.17,-2.38,-1.43,,,-2.29
9,2538,基泰,8.74,-0.06,-0.68,09/11,-24.8,-49.3,-52.7,-46.5,-40.9,-22.9,-16.4,-6.71,-5.59,-1.15,-1.48,-6.74
10,9904,寶成,24.2,0.1,0.41,09/11,-27.2,-51.0,-52.0,-42.0,-21.6,-10.8,-11.2,-17.9,-10.6,-3.92,-1.7,-12.4
11,6863,永道-KY,91.2,-8.0,-8.06,09/11,-56.8,-56.2,-51.6,-44.4,-34.6,-21.2,2.69,0.69,-0.81,0.01,,-0.97
12,00634R,富邦上証反1,3.15,0.02,0.64,09/11,0.0,0.0,-51.3,-67.0,-82.8,-22.8,-4.23,0.52,-0.38,0.27,0.21,-0.5
13,1733,五鼎,30.8,-0.2,-0.65,09/11,-47.7,-47.6,-48.5,-37.2,-11.9,-5.34,3.25,-0.48,-3.79,-0.41,-0.28,-2.44
14,2762,世界健身-KY,79.9,-0.8,-0.99,09/11,-37.8,-38.8,-47.7,-35.5,-41.0,-20.1,-11.5,-2.74,18.9,,,-2.64
15,5478,智冠,96.9,-0.1,-0.1,09/11,-41.5,-49.0,-47.1,-41.0,-41.4,-41.0,-7.86,-2.0,-5.45,-4.47,-0.22,-2.02
16,1531,高林股,11.65,-0.05,-0.43,09/11,-25.6,-48.4,-46.8,-26.3,-33.2,-11.4,-4.62,-0.51,-1.23,-0.68,-2.47,-0.4
17,3716,中化控股,33.85,-0.1,-0.29,09/11,-22.4,-38.6,-45.7,-48.9,-31.2,-8.88,-0.03,3.52,3.87,,,4.05
18,8488,吉源-KY,10.05,-0.15,-1.47,09/11,-77.9,-66.0,-45.7,4.63,7.34,2.96,4.71,3.01,1.5,0.98,,2.58
19,4129,聯合,81.8,-1.2,-1.45,09/11,-73.9,-33.1,-44.9,-36.6,-49.7,-14.4,-13.3,-17.8,-8.49,-1.43,0.11,-14.1
20,5009,榮剛,32.35,-0.2,-0.61,09/11,-52.4,-38.2,-44.6,-39.0,-18.7,-1.94,1.05,2.66,0.16,-0.97,-0.16,1.53
21,2364,倫飛,62.0,-1.3,-2.05,09/11,-38.1,-49.7,-44.2,-46.2,-28.7,1.95,6.1,3.9,-2.51,-0.02,-0.02,2.33
22,3622,洋華,45.3,-1.8,-3.82,09/11,-47.6,-49.1,-43.3,-32.7,-33.9,-23.8,-15.8,-9.63,-2.32,-0.56,-0.24,-7.53
23,3303,岱稜,48.15,-0.85,-1.73,09/11,-37.1,-46.8,-42.8,-33.8,-30.1,-15.1,-2.25,-1.45,-1.11,-0.19,0.15,-1.32
24,1476,儒鴻,288.5,-1.5,-0.52,09/11,-9.2,-30.7,-42.4,-33.3,-18.3,-15.9,-3.49,-6.02,-4.11,-4.84,-1.52,-3.75
25,3515,華擎,207.0,-14.5,-6.55,09/11,-55.5,-52.7,-42.3,-26.1,-4.34,2.79,2.76,-0.61,-5.64,-0.95,0.17,-4.25
