股票代號,股票名稱,法人持股,上榜區塊,累積衰退
00400A,主動國泰動能高息,-57.940206021604716,"20日衰退,10日衰退,30日衰退,5日衰退",-2.1897416631739546
00401A,主動摩根台灣鑫收,-15.639967353328624,"20日衰退,10日衰退,30日衰退,5日衰退",-5.293014739832222
00403A,主動統一升級50,-39.31800583689501,"20日衰退,10日衰退,5日衰退",-1.070887528181565
00404A,主動聯博動能50,-43.30572059641831,"20日衰退,10日衰退,30日衰退,5日衰退",-11.820430626535785
00405A,主動富邦台灣龍耀,-57.98424016887836,"20日衰退,10日衰退,5日衰退",-1.3951771270618494
00406A,主動中信台灣收益,-74.8277869416514,"20日衰退,10日衰退,30日衰退,5日衰退",-4.894138016948148
00407A,主動凱基台灣,-63.0190557596699,"20日衰退,10日衰退,5日衰退",-1.2916657081575096
00409A,主動復華全球50,-2.8594558996698844,5日衰退,-1.5185254565821524
00410A,主動永豐科技趨勢,92.64064914300333,"20日衰退,10日衰退,5日衰退",-1.3892645177794805
0050,元大台灣50,-9.308652087348921,"20日衰退,10日衰退,30日衰退,5日衰退",-0.8552450103909699
0052,富邦科技,-62.41470256812389,"20日衰退,10日衰退,5日衰退",-1.1152571260001451
0053,元大電子,-19.09913424866514,"20日衰退,10日衰退,30日衰退,5日衰退",-7.5472139442999016
0055,元大MSCI金融,-10.638878744717118,"20日衰退,10日衰退,30日衰退,5日衰退",-2.77898269727695
0057,富邦摩台,-11.22849377865095,20日衰退,-1.5558742632612947
006207,復華滬深,9.630134979896612,"20日衰退,10日衰退,30日衰退,5日衰退",-0.7533869423702857
00631L,元大台灣50正2,-52.93529443117032,"10日衰退,5日衰退",-2.2245445205047147
00632R,元大台灣50反1,-20.140873653977902,30日衰退,-15.600456025023208
00633L,富邦上証正2,48.425495691444326,"20日衰退,10日衰退,5日衰退",-2.291774481723955
00634R,富邦上証反1,13.771236785480399,20日衰退,-2.0134606852497825
00635U,期元大S&P黃金,-60.10242718320724,"20日衰退,10日衰退,5日衰退",-0.9422910728692031
00637L,元大滬深300正2,66.95644163432861,"20日衰退,10日衰退,30日衰退,5日衰退",-2.779879463927088
00640L,富邦日本正2,72.46956379498364,"20日衰退,10日衰退,5日衰退",-1.5447904658046525
00646,元大S&P500,-24.20247376311844,"20日衰退,10日衰退,30日衰退",-2.2253083882518965
00648R,元大S&P500反1,10.143700100919489,10日衰退,-1.486186644987665
00650L,復華香港正2,43.85028794452864,"10日衰退,5日衰退",-0.8125294276401789
00655L,國泰中國A50正2,55.925646502639836,"20日衰退,30日衰退",-2.2372628455088304
