代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
3045,台灣大,124.5,0.5,0.4,09/16,23,101121,44.8,2.72,1,425,5.15,0.01,-2,-714,-3.79,-0.02,23,102569,45.5,2.75
5403,中菲,93.4,0.3,0.32,09/16,23,379,44.6,0.49,0,0,0.0,0.0,0,0,0.0,0.0,23,379,44.6,0.49
9919,康那香,14.0,0.1,0.72,09/16,23,1042,26.2,0.53,0,0,0.0,0.0,0,0,0.0,0.0,23,1076,27.1,0.55
2880,華南金,47.35,0.45,0.96,09/16,15,94093,34.1,0.67,-2,-2174,-6.49,-0.02,-1,-163,-0.9,0.0,5,18230,23.8,0.13
6805,富世達,2045.0,20.0,0.99,09/16,14,3292,16.4,4.8,-5,-520,-9.01,-0.76,1,7,0.69,0.01,9,1366,15.6,1.99
2247,汎德永業,229.5,0.0,0.0,09/16,13,114,34.8,0.14,-2,-7,-17.7,-0.01,0,0,0.0,0.0,13,107,32.7,0.13
5245,智晶,21.0,-0.05,-0.24,09/16,13,91,16.6,0.2,0,0,0.0,0.0,-6,-161,-49.2,-0.36,-6,-124,-37.9,-0.27
00898,國泰基因免疫革命,10.94,0.02,0.18,09/16,12,2248,31.1,1.98,0,0,0.0,0.0,5,931,31.4,0.82,10,3326,55.8,2.93
2412,中華電,143.5,0.0,0.0,09/16,12,68956,49.1,0.89,-2,-362,-1.14,0.0,2,140,0.44,0.0,12,68532,48.8,0.88
5876,上海商銀,49.75,-0.05,-0.1,09/16,12,47434,38.7,0.97,2,1690,14.2,0.03,4,466,1.67,0.01,12,54837,44.8,1.12
6261,久元,76.3,0.8,1.06,09/16,10,502,11.5,0.39,0,0,0.0,0.0,-1,-19,-3.62,-0.01,4,117,7.1,0.09
3379,彬台,27.6,0.65,2.41,09/16,9,112,19.1,0.29,0,0,0.0,0.0,-1,0,-0.23,0.0,9,112,19.1,0.29
6684,安格,46.85,2.45,5.52,09/16,9,139,24.8,0.31,0,0,0.0,0.0,-1,0,-0.22,0.0,9,139,24.7,0.31
