排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2887,台新新光金,42.95,0.05,0.12,09/23,7408,22977,33454,52749,64555,128285.0,271190.0,298145.0,433365.0,286548.0
2,2002,中鋼,18.65,0.0,0.0,09/23,8343,16986,25644,32479,58994,8747.0,-295065.0,-97199.0,15822.0,-196841.0
3,2884,玉山金,45.6,-0.45,-0.98,09/23,6287,7386,10157,31941,52628,-72619.0,-106250.0,-124305.0,129022.0,-65616.0
4,1303,南亞,227.5,-4.0,-1.73,09/23,7014,14111,15268,30920,38355,25016.0,63496.0,12412.0,-162546.0,-55349.0
5,00981A,主動統一台股增長,30.65,0.5,1.66,09/23,1183,4735,8709,18373,46403,-27541.0,-6813.0,-54175.0,86285.0,71229.0
6,2801,彰銀,27.85,-0.5,-1.76,09/23,4698,6082,8082,17857,29962,47339.0,57654.0,79195.0,85782.0,77302.0
7,00406A,主動中信台灣收益,9.92,0.08,0.81,09/23,1440,4340,4595,15375,18923,34192.0,52208.0,,,
8,00991A,主動復華未來50,18.0,0.12,0.67,09/23,65,701,11886,12452,10938,1982.0,13492.0,57645.0,,93217.0
9,2542,興富發,39.55,-1.9,-4.58,09/23,1025,4124,6939,11489,18075,15495.0,32639.0,59797.0,86024.0,59661.0
10,00673R,期元大S&P原油反1,10.94,0.49,4.69,09/23,-3879,-3272,469,11131,24388,31976.0,31913.0,33767.0,42367.0,44418.0
11,6488,環球晶,950.0,-21.0,-2.16,09/23,2731,5057,6200,10028,12718,22655.0,21888.0,13106.0,14149.0,20239.0
12,00918,大華優利高填息30,34.03,-0.07,-0.21,09/23,1122,3677,2312,8436,33514,58473.0,27964.0,43184.0,45698.0,9658.0
13,5904,寶雅*,70.8,0.1,0.14,09/23,850,2454,2786,8119,10995,20837.0,33323.0,33246.0,33389.0,33178.0
14,1709,和益,48.3,2.35,5.11,09/23,1774,3014,3849,7660,9029,9689.0,10046.0,10184.0,9745.0,10199.0
15,4958,臻鼎-KY,473.0,-16.0,-3.27,09/23,7449,9816,11323,7627,7007,6238.0,5699.0,22803.0,-32109.0,20971.0
16,6770,力積電,73.1,1.3,1.81,09/23,-54,612,360,6740,4700,-23297.0,-155395.0,9216.0,5694.0,49089.0
17,009828,中信台日韓PCB,9.85,0.2,2.07,09/23,1142,1265,1427,6701,10459,,,,,
18,4763,材料*-KY,46.4,-1.65,-3.43,09/23,2322,4461,5195,6574,10639,12425.0,8239.0,-3053.0,7985.0,-1433.0
19,2313,華通,224.0,2.0,0.9,09/23,234,672,2631,6009,10523,14284.0,46937.0,38094.0,52648.0,45850.0
20,2892,第一金,39.85,-0.05,-0.13,09/23,3275,4804,5012,5989,7714,1340.0,-6156.0,11726.0,10072.0,9430.0
21,6147,頎邦,214.5,-4.5,-2.05,09/23,1384,2601,4719,5435,8296,9104.0,-12757.0,11137.0,8853.0,16776.0
22,8112,至上,82.6,0.4,0.49,09/23,724,2491,3087,4853,6469,9843.0,1463.0,18677.0,5131.0,-14508.0
23,1815,富喬,120.0,-2.0,-1.64,09/23,988,-504,-163,4706,8117,-30160.0,-33376.0,-16113.0,-22629.0,-5623.0
24,2324,仁寶,36.8,-0.25,-0.67,09/23,707,2084,3209,4517,3118,-24627.0,-122711.0,-388272.0,-55465.0,-263513.0
25,8422,可寧衛*,25.65,-0.05,-0.19,09/23,414,1497,2420,4430,3462,-859.0,10192.0,-3866.0,91102.0,-636.0
26,0056,元大高股息,56.6,-0.25,-0.44,09/23,4075,4731,4457,4316,-34836,-43049.0,-82406.0,-110097.0,15552.0,-144678.0
27,8028,昇陽半導體,258.0,-5.5,-2.09,09/23,1143,2176,3053,4142,4573,4628.0,5449.0,1925.0,618.0,-6059.0
28,5871,中租-KY,108.0,0.0,0.0,09/23,1937,3550,3194,4023,2947,1623.0,-917.0,65167.0,44478.0,34971.0
29,2353,宏碁,31.55,0.15,0.48,09/23,825,2428,2584,3943,6675,-15013.0,-57022.0,-57023.0,-5448.0,65572.0
30,2105,正新,30.1,0.1,0.33,09/23,845,1032,1622,3893,5397,5399.0,-70135.0,-20707.0,-14169.0,-69812.0
31,2881,富邦金,153.0,-1.5,-0.97,09/23,1499,559,611,3881,9222,24777.0,-29071.0,-144436.0,-132831.0,-110532.0
32,2376,技嘉,365.0,-1.5,-0.41,09/23,1369,2240,3244,3872,6941,9317.0,15498.0,5106.0,40173.0,26722.0
