"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"60","00687B","國泰20年美債","27.11","+0.14","+0.52","09/03","-13.8","+39.8","+28.3","+24.2","+12.3","+1.42","+5.07","+13.2","+22.6","+6.2","","+23.3"
"61","7738","東聯互動","175","+4","+2.34","09/03","+28.7","+29.5","+24.5","+24.2","+22.3","+8.54","+1.47","-1.16","","","","+0.73"
"62","3218","大學光","138","-2.5","-1.78","09/03","-39.7","-30.8","-3.73","+24","+20.4","+7.42","+7.24","+2.8","-3.31","-9.61","+0.06","+1.42"
"63","4554","橙的","29.2","-0.75","-2.5","09/03","-28","-7.04","+10.5","+23.8","+7.76","+4.57","+0.73","+0.16","-1.86","-0.17","+0.56","-0.21"
"64","6163","華電網","40.3","-1.4","-3.36","09/03","+35.4","+35.7","+32","+23.7","+23.6","+6.05","+5.93","-0.19","-0.3","-0.11","-0.03","-0.15"
"65","5903","全家","184.5","-0.5","-0.27","09/03","+25.5","+31.3","+23.8","+23.5","+28","+3.75","+7.23","-5.24","+0.26","-6.44","-6.6","+1.99"
"66","4924","欣厚-KY","10.9","+0.98","+9.88","09/03","+23.8","+23.6","+25.1","+23.3","+17.7","+8.57","-0.6","+0.09","+0.02","+1.03","+2.58","+0.09"
"67","00700","富邦恒生國企","17.17","-0.07","-0.41","09/03","+40.8","+44.1","+42","+23.2","+31.8","+17.7","+13.6","+19.3","+14","+4.88","","+19.5"
"68","2247","汎德永業","229.5","-2","-0.86","09/03","+18.3","+28","+27.3","+23.2","+34","+22.7","+13.9","+3.77","-2.86","-1.98","","-0.34"
"69","8446","華研","85.6","+0.4","+0.47","09/03","+15.2","+15.7","+17.1","+23.2","+20.9","+11.5","+8.71","-4.7","-3.39","-0.6","-0.17","-5.73"
"70","3023","信邦","325","-5","-1.52","09/03","+28","+19.8","+25","+23.1","+21.1","+19.1","-7.44","+5.62","+2.15","-4.54","+0.91","+7.78"
"71","6122","擎邦","51.9","+3.2","+6.57","09/03","+23.5","+23.5","+23.2","+23.1","+25.8","+20.8","+4.07","-0.59","+0.48","-0.78","+0.02","-0.71"
"72","1445","大宇","10.2","-0.1","-0.97","09/03","+61.3","+53.4","+39.3","+23","+22.3","+11.9","+1.28","+2.73","+4.57","+1.65","+0.66","+2.67"
"73","9943","好樂迪","51","-0.2","-0.39","09/03","+39.6","+31.3","+29.3","+22.9","+21.9","+2.02","+1.34","+1.77","+0.6","+0.25","-0.04","+1.11"
"74","3628","盈正","68.5","-0.7","-1.01","09/03","+32.4","+39.6","+41","+22.9","+2.93","+9.02","-1.85","-1.97","+0.36","-0.04","+0.2","+0.08"
"75","6123","上奇","43.7","0","0","09/03","+25.1","+36.4","+33.3","+22.8","+8.45","-8.46","-6.28","-1.73","-1.99","-0.31","-0.01","-1.32"
"76","1449","佳和","12.15","-0.15","-1.22","09/03","+19.6","+16.6","+18.5","+22.7","+17","+6.13","-0.04","-0.34","-1.7","-0.31","-0.22","-0.49"
"77","4166","友霖","24.75","-0.05","-0.2","09/03","+38.2","+33.8","+27.6","+22.4","+19.8","-5.21","+1.41","-0.12","+0.45","","","-0.97"
"78","6933","AMAX-KY","302","-29","-8.76","09/03","+2.03","+1.68","+24.6","+22.4","+18.2","+13.9","+8.25","+4.49","+2.76","","","+4.01"
"79","4974","亞泰","70.3","-1.2","-1.68","09/03","-12.9","+26.4","+23.8","+22.2","+29.5","+30.1","+6.02","+6.2","-0.19","-0.57","+0.13","+1"
"80","2377","微星","150.5","-4.5","-2.9","09/03","+2.68","+13.1","+13.9","+22","+18.4","+4.96","+4.21","+0.84","-1.68","-3.32","-1.02","-0.01"
"81","8410","森田","30.5","+0.05","+0.16","09/03","+24.2","+36.4","+28.7","+22","+9.9","+2.37","-0.69","-0.08","+0.79","-0.26","-0.01","-1.78"
"82","7715","裕山","28.9","-0.1","-0.34","09/03","+12.9","0","-8.05","+22","+21","+12.1","+4.35","+3.19","+0.85","","","+1.97"
"83","3362","先進光","198","-12","-5.71","09/03","+3.19","+20","+19.5","+21.9","+2.04","+1.41","-0.1","+0.19","+0.09","0","+0.05","-0.09"
"84","1540","喬福","19.7","+0.05","+0.25","09/03","+10.8","+20.1","+30.4","+21.8","+16.9","-4.56","-3.03","+0.8","-1.61","-0.1","0","-2.29"
"85","00993A","主動安聯台灣","13.08","-0.4","-2.97","09/03","+9.31","+3.97","+25","+21.7","+14.7","+17.6","+10.3","+9.62","","","",""
"86","8401","白紗科","22.8","+0.05","+0.22","09/03","0","+38.4","+36.5","+21.7","+9.61","+13.4","+0.05","0","+0.01","-0.06","0","-0.07"
"87","2727","王品","231.5","-3","-1.28","09/03","-15.8","+27.3","+13.2","+21.7","+14","+20","+13.9","+15","+6.66","-0.43","+0.84","+13.4"
"88","1216","統一","75.6","-1","-1.31","09/03","+3.38","+31.7","+33","+21.7","+37.3","+46.9","+15.6","+5.51","-2.71","-3.08","-4.87","+3.71"
"89","009812","野村日本東證","12.89","+0.17","+1.34","09/03","+12.3","+3.85","+13.3","+21.6","+26.7","+5.79","+3.61","+5.93","","","","+3.26"
"90","2509","全坤建","14.95","+0.1","+0.67","09/03","+58.9","+31.1","+26.3","+21.6","+15.6","+10.4","+0.3","+1.25","-0.91","+0.1","-0.08","+0.54"
"91","00892","富邦台灣半導體","40.29","-0.46","-1.13","09/03","+1.47","+2.6","+31.5","+21.4","+13.9","+7.4","+2.89","+1.54","+1.92","+2.78","","+1.59"
"92","5607","遠雄港","57.2","+1.6","+2.88","09/03","+26.4","+36.9","+29.9","+21.4","+17.5","+22.2","+14.3","+8.25","+6.68","+3.04","+0.47","+9.74"
"93","00878","國泰永續高股息","33.58","-0.07","-0.21","09/03","+0.38","+4.85","+21.7","+21.4","+19.8","-0.16","-0.45","+7.67","+7.92","-0.41","","+8.68"
"94","8924","大田","50.3","+0.1","+0.2","09/03","+16.1","+24.6","+28","+21.2","+14.9","+1.46","-0.38","-7.88","-2.12","-1.38","-0.04","-4.21"
"95","2421","建準","164.5","-3.5","-2.08","09/03","-2.55","-4.87","+1.57","+21.2","+23.1","+22.8","+8.45","-0.13","+0.65","+1.03","+0.54","-0.8"
"96","6294","智基","28.75","-0.25","-0.86","09/03","+25.4","+43.5","+28.2","+21","+11.7","+8.01","-1.23","+0.03","-0.29","-0.14","-0.37","-0.57"
"97","1524","耿鼎","26.75","-0.35","-1.29","09/03","+19.9","+21.7","+22.2","+21","+29.7","+22.1","+6.63","+1.68","+0.03","0","-0.06","+1.46"
"98","5452","佶優","26.75","-0.9","-3.25","09/03","-13.7","+18.3","+7.8","+21","+20.6","+18.1","-0.7","+1.05","+0.67","0","-0.03","+0.22"
"99","0052","富邦科技","61.6","-0.45","-0.73","09/03","-1.79","-1.2","+23.4","+21","+14.6","+12.9","+3.86","+2.08","+0.05","+0.08","+0.09","+0.24"
"100","00885","富邦越南","18.53","-0.01","-0.05","09/03","+0.43","+13","+18.1","+20.9","+33","+8.43","+6.91","+11.1","+12.7","+9.56","","+10.7"
"101","00982A","主動群益台灣強棒","22.41","-0.59","-2.57","09/03","-0.45","-4.8","+21.5","+20.9","+22.2","+5.18","+1.06","+2.3","+1.77","","","+2.03"
"102","6877","鏵友益","110","-3.5","-3.08","09/03","+22.6","+17.7","+30.7","+20.8","+15.8","+10.9","+1.57","-1.66","-1.54","-0.2","","-1.27"
"103","5278","尚凡*","24.3","-0.2","-0.82","09/03","+18.4","+21.1","+30.1","+20.6","+33.3","+21.9","+15.4","+0.45","-2.35","-1.55","-1.19","-0.58"
"104","3191","雲嘉南","17.45","+0.1","+0.58","09/03","0","+36","+31.6","+20.5","+15.6","+7.76","+1.5","+0.68","+0.68","-0.37","-0.01","+0.69"
"105","2453","凌群","51.8","-0.5","-0.96","09/03","-26.2","+7.08","+13.7","+20.4","+16.6","+5","+1.57","+2.6","-1.7","-0.1","+0.07","+0.31"
"106","6218","豪勉","42.6","-0.95","-2.18","09/03","-6.4","+16","+19.7","+20.3","+15.5","+13.1","+5.31","+1.38","+0.97","+0.4","+0.23","+1.25"
"107","2393","億光","64.6","-1.4","-2.12","09/03","+7.8","+38.5","+37.1","+20.2","+25.2","+23","-1.07","-0.4","+4.83","-0.87","-0.06","+0.24"
"108","5508","永信建","54.2","+0.8","+1.5","09/03","+62.8","+56.5","+39.3","+19.9","+18","+18.5","-0.02","-4.71","-0.1","-0.03","+0.1","-6.8"
"109","6875","國邑*","33","+0.3","+0.92","09/03","+67.4","+31.4","+27.1","+19.9","+12.3","+5.1","+7.02","-2.02","-0.16","","","-1.7"
"110","6982","大井泵浦","47.65","-0.55","-1.14","09/03","0","+17.7","+21.8","+19.9","+10","+7.35","+1.24","-1.68","-2.16","","","-1.72"
"111","6838","台新藥","24","+0.4","+1.69","09/03","+32.2","+35.8","+31.6","+19.8","+15.4","-1.01","+5.71","+5.17","+1.75","","","+2.96"
"112","00949","復華日本龍頭","21.82","+0.21","+0.97","09/03","+2.79","+1.42","+10.5","+19.8","+17.1","+5.51","+7.39","+7.86","+5.11","","","+5.62"
"113","00935","野村臺灣新科技50","57.45","-0.35","-0.61","09/03","-17.9","-30.3","+24.3","+19.7","+14.3","+9.71","-1.8","-0.93","-0.24","","","-0.85"
"114","5288","豐祥-KY","187","-4.5","-2.35","09/03","+20","+10.8","+25.5","+19.7","+19.8","+10.4","+7.75","+3.85","+0.91","+0.76","-0.6","+1.62"
