排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,910322,康師傅-DR,23.75,-0.05,-0.21,09/21,-82.9,-78.2,-74.9,-83.1,-66.3,-3.51,58.2,23.9,10.0,1.98,1.01,25.1
2,2506,太設,8.37,0.17,2.07,09/21,-19.8,-65.0,-61.4,-62.5,-60.0,-52.8,-14.7,-6.17,-4.88,-0.23,-1.28,-4.87
3,3130,一零四,209.0,-0.5,-0.24,09/21,-78.3,-55.4,-59.7,-57.6,-45.0,-35.8,-41.0,-34.8,-27.8,-27.7,-18.4,-32.7
4,6446,藥華藥,1150.0,-30.0,-2.54,09/21,-22.3,-63.4,-56.9,-44.7,-24.7,-13.4,-5.93,0.1,0.93,1.33,0.47,2.08
5,7842,天能綠電,96.7,0.3,0.31,09/21,-42.6,-48.3,-53.7,-13.2,-18.8,-10.4,4.35,,,,,
6,6592,和潤企業,58.8,0.0,0.0,09/21,-43.9,-57.3,-52.8,-46.2,-27.8,-14.1,-2.06,2.75,0.07,-1.35,,1.34
7,6988,威力暘-創,12.05,0.05,0.42,09/21,-45.8,-53.3,-48.8,-44.7,-41.4,-37.2,-20.1,-6.95,-3.82,,,-6.33
8,2102,泰豐,17.05,-0.2,-1.16,09/21,-18.6,-50.8,-47.7,-45.4,-36.3,-27.5,-9.25,-11.0,-7.07,-4.74,-1.17,-7.05
9,2633,台灣高鐵,25.7,-0.05,-0.19,09/21,-55.4,-51.0,-46.9,-50.0,-40.5,-29.6,-22.4,-19.2,-18.4,-8.74,,-21.3
10,1476,儒鴻,279.0,-3.0,-1.06,09/21,-62.1,-52.2,-42.9,-27.0,-29.8,-17.9,-1.06,-6.1,-4.89,-4.85,-1.57,-4.19
11,1201,味全,11.75,0.2,1.73,09/21,9.83,-43.4,-42.3,-41.9,-40.1,-37.2,-19.8,-14.3,-11.8,-9.23,-1.98,-12.5
12,2106,建大,16.6,0.2,1.22,09/21,-38.5,-40.8,-41.5,-46.3,-42.4,-22.4,-13.0,-10.3,-8.77,-0.87,-0.64,-9.13
13,5490,同亨,25.75,0.35,1.38,09/21,-30.1,-42.0,-40.4,-37.4,-35.9,-27.0,-3.14,-0.99,-2.25,0.04,-0.09,-2.6
14,2023,燁輝,13.6,0.0,0.0,09/21,-41.7,-43.0,-40.3,-38.0,-14.4,-6.97,-3.64,-6.8,-10.6,-2.61,-0.41,-9.96
15,2706,第一店,12.1,-0.05,-0.41,09/21,-36.4,-42.1,-40.0,-44.1,-21.4,-17.0,2.15,3.56,0.4,2.43,-0.26,1.19
16,5603,陸海,13.5,0.0,0.0,09/21,8.54,-57.4,-38.4,-38.3,-25.7,-15.4,-3.62,-0.58,-0.67,-0.86,-0.21,-0.44
17,3356,奇偶,68.6,0.6,0.88,09/21,-38.4,-38.4,-38.4,-38.4,-30.8,-20.0,-0.82,1.98,2.01,0.74,0.0,2.96
18,6741,91APP*-KY,57.5,-1.3,-2.21,09/21,-66.4,-49.1,-37.8,-28.6,-25.8,-2.34,13.9,1.46,-8.85,-2.87,,-5.5
19,6890,來億-KY,146.0,-3.0,-2.01,09/21,-56.4,-51.2,-37.8,-32.0,-43.2,-15.8,-2.47,-4.17,-1.61,,,-2.58
20,9925,新保,39.6,-0.05,-0.13,09/21,-52.1,-41.8,-37.4,-39.6,-28.5,-25.6,-14.9,-14.0,-10.6,-4.89,-1.8,-11.7
21,8271,宇瞻,204.0,-1.5,-0.73,09/21,-21.2,-32.8,-37.0,-20.0,-19.8,-3.31,-1.31,-3.19,-0.76,-0.78,-0.44,-1.31
22,6803,崑鼎,266.5,-0.5,-0.19,09/21,-23.6,-32.6,-35.4,-29.8,-7.7,-0.31,-1.91,-4.77,-1.72,0.51,0.03,-3.71
23,1712,興農,39.9,-0.15,-0.37,09/21,-66.9,-37.3,-34.5,-28.8,-11.9,0.99,-6.84,-12.0,-7.64,0.24,0.5,-6.71
24,00661,元大日經225,84.25,-0.1,-0.12,09/21,1.94,-43.1,-34.1,-62.2,-47.4,-34.1,-2.37,6.28,1.96,1.08,0.67,3.21
25,1104,環泥,26.6,-0.3,-1.12,09/21,-77.0,-38.0,-34.0,-32.3,-17.4,-6.53,-11.4,-15.7,-5.62,-1.47,-1.73,-13.0
26,8201,無敵,12.0,-0.05,-0.41,09/21,-37.2,-34.4,-33.8,-28.9,-13.2,-7.96,-3.3,0.67,0.01,0.08,0.01,0.37
27,2002,中鋼,18.65,-0.1,-0.53,09/21,-69.1,-39.6,-33.6,-47.7,-27.1,-18.0,6.06,4.12,0.33,-1.67,-0.11,3.35
28,2211,長榮鋼,80.4,-0.4,-0.5,09/21,-62.1,-39.1,-32.8,-42.2,-4.3,-7.43,0.0,-5.87,-8.47,-1.55,,-5.19
29,2013,中鋼構,41.35,0.25,0.61,09/21,12.1,-35.7,-32.6,-31.8,-4.46,5.56,-2.18,-1.56,-4.85,-0.35,0.0,-4.76
30,8112,至上,83.1,0.0,0.0,09/21,-31.3,-33.9,-31.6,-39.2,-37.6,-27.2,-4.88,-3.06,-1.29,-0.76,-0.42,-0.82
31,1473,台南,19.6,-0.2,-1.01,09/21,-56.2,-41.2,-31.5,-34.1,-16.2,-2.45,3.55,1.89,-0.49,-1.76,-1.79,0.5
32,5871,中租-KY,110.5,-1.5,-1.34,09/21,-49.9,-37.2,-31.4,-27.6,-10.4,-6.07,3.02,-0.85,2.44,-7.95,-2.54,0.93
33,00922,國泰台灣領袖50,43.39,0.69,1.62,09/21,-16.8,-22.0,-31.4,-37.8,-22.5,2.29,-0.63,12.6,-4.47,-5.11,,0.65
34,1504,東元,69.1,-0.4,-0.58,09/21,-30.0,-39.5,-31.3,-28.1,-13.7,-4.22,-0.8,-6.1,-2.08,-1.65,-3.85,-5.81
35,5469,瀚宇博,73.5,0.7,0.96,09/21,0.91,-26.4,-30.8,-19.5,-14.1,-6.6,-14.4,-6.41,-3.95,-1.26,-0.09,-2.89
36,2601,益航,5.93,0.01,0.17,09/21,10.0,-32.8,-30.3,-29.2,-19.9,-11.2,-2.42,-1.22,-0.83,0.47,-1.24,-0.9
37,3552,同致,39.3,0.0,0.0,09/21,10.8,-31.0,-30.2,-27.7,-25.2,-19.9,-9.36,-6.42,-4.61,-1.94,-0.74,-4.81
38,1707,葡萄王,87.3,0.0,0.0,09/21,-42.1,-33.0,-29.9,-33.8,-36.5,-15.9,-7.65,-7.88,-6.64,-3.98,-1.2,-7.46
39,00870B,元大15年EM主權債,27.23,-0.08,-0.29,09/21,-100.0,-29.0,-29.7,0.0,-3.89,6.82,10.1,97.6,95.0,76.3,,96.4
40,4720,德淵,19.55,0.85,4.55,09/21,-38.8,-34.4,-29.6,-25.2,-17.2,-9.7,-0.4,-0.44,-0.63,-0.17,-0.04,-0.71
41,2538,基泰,8.57,0.11,1.3,09/21,15.5,-30.0,-29.6,-30.7,-32.2,-29.7,-23.1,-12.1,-8.23,-1.74,-1.6,-10.7
42,4966,譜瑞-KY,567.0,-1.0,-0.18,09/21,-41.5,-34.3,-29.1,-24.2,-20.0,-4.01,-2.26,1.02,-2.92,-2.25,-0.61,-1.31
43,1417,嘉裕,8.02,0.0,0.0,09/21,-6.6,-34.4,-29.0,-21.8,-19.4,-15.9,0.31,0.6,0.85,-2.74,-0.07,0.7
44,1457,宜進,14.5,-0.05,-0.34,09/21,-26.8,-37.2,-27.9,-26.6,-18.8,-15.5,1.29,-0.73,-0.83,0.51,0.34,-0.71
