代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00900,富邦特選高股息30,19.75,0.22,1.13,09/04,25,40393,28.4,2.62,0,0,0.0,0.0,9,31876,47.8,2.07,49,159678,59.4,10.4
1524,耿鼎,26.9,0.15,0.56,09/04,20,1802,30.1,1.09,0,0,0.0,0.0,0,0,0.0,0.0,20,1800,30.1,1.09
3037,欣興,902.0,-21.0,-2.28,09/04,20,68988,13.8,4.2,-4,-10453,-5.37,-0.64,-1,-82,-0.2,-0.01,-3,-4462,-4.45,-0.27
5213,亞昕,20.9,0.0,0.0,09/04,19,1174,34.6,0.16,0,0,0.0,0.0,0,0,0.0,0.0,19,1174,34.6,0.16
5903,全家,185.0,0.5,0.27,09/04,19,65,20.6,0.03,0,0,0.0,0.0,0,0,0.0,0.0,1,2,27.3,0.0
6263,普萊德,169.5,-2.0,-1.17,09/04,18,807,34.2,1.29,0,0,0.0,0.0,6,10,0.87,0.02,18,819,34.8,1.31
2886,兆豐金,49.55,-0.85,-1.69,09/04,17,272244,43.7,1.84,1,3457,10.8,0.02,-1,-622,-1.95,0.0,17,287308,46.2,1.94
912000,晨訊科-DR,2.48,0.04,1.64,09/04,17,608,7.64,0.38,0,0,0.0,0.0,0,0,0.0,0.0,17,608,7.64,0.38
00955,中信日本商社,16.23,-0.06,-0.37,09/04,16,8823,12.8,1.78,0,0,0.0,0.0,4,8553,29.3,1.72,22,48359,50.0,9.74
3045,台灣大,118.0,0.0,0.0,09/04,15,83534,47.7,2.24,5,2805,6.18,0.08,-16,-3142,-1.7,-0.08,15,84939,48.5,2.28
5403,中菲,93.8,0.5,0.54,09/04,15,278,50.2,0.36,0,0,0.0,0.0,0,0,0.0,0.0,15,278,50.2,0.36
9919,康那香,13.95,0.1,0.72,09/04,15,789,37.1,0.4,0,0,0.0,0.0,1,1,0.44,0.0,15,820,38.6,0.42
00885,富邦越南,18.83,0.3,1.62,09/04,14,8907,29.3,1.49,0,0,0.0,0.0,5,3054,30.4,0.51,12,14040,50.9,2.34
4166,友霖,25.2,0.45,1.82,09/04,14,200,18.9,0.08,0,0,0.0,0.0,0,0,0.0,0.0,14,200,18.9,0.08
2034,允強,21.1,0.45,2.18,09/04,13,6354,38.7,1.2,0,0,0.0,0.0,2,2,0.05,0.0,13,6358,38.8,1.2
2892,第一金,37.3,0.45,1.22,09/04,13,212211,42.9,1.48,1,1307,4.28,0.01,1,102,0.33,0.0,19,282217,36.3,1.96
00878,國泰永續高股息,34.11,0.53,1.58,09/04,12,86010,19.4,0.46,0,0,0.0,0.0,6,86383,30.0,0.46,6,151521,52.6,0.8
1220,台榮,10.7,0.0,0.0,09/04,12,104,9.65,0.06,0,0,0.0,0.0,0,0,0.0,0.0,9,85,10.7,0.05
1806,冠軍,8.04,0.02,0.25,09/04,12,524,20.1,0.13,0,0,0.0,0.0,1,2,0.6,0.0,12,540,20.8,0.14
4113,聯上,14.95,-0.15,-0.99,09/04,11,377,31.0,0.16,0,0,0.0,0.0,3,0,0.07,0.0,11,377,31.0,0.16
