股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,5.06,"20日,5日"
00403A,主動統一升級50,4.67,5日
00405A,主動富邦台灣龍耀,1.68,5日
0050,元大台灣50,7.611564598021994,"60日,120日,20日,5日"
0057,富邦摩台,6.96,120日
00631L,元大台灣50正2,0.5775411943252406,5日
00634R,富邦上証反1,8.4,"60日,20日,120日"
00640L,富邦日本正2,1.89,5日
00642U,期元大S&P石油,2.9,120日
00643,群益深証中小,16.68,"60日,120日,20日,5日"
00647L,元大S&P500正2,5.594389027431422,60日
00651R,復華香港反1,3.03,"20日,5日"
00653L,富邦印度正2,2.96,"20日,5日"
00657,國泰日經225,8.94,"60日,20日"
00661,元大日經225,6.808537886872998,"60日,20日,120日"
00663L,國泰臺灣加權正2,1.05,5日
00673R,期元大S&P原油反1,1.73,20日
00674R,期元大S&P黃金反1,7.16,"60日,120日"
00675L,富邦臺灣加權正2,1.31,5日
00683L,期元大美元指正2,20.04,"60日,20日,120日"
00689R,國泰20年美債反1,36.27,"60日,120日"
00714,群益道瓊美國地產,5.24,"60日,20日,120日"
00731,復華富時高息低波,6.155248868778281,"60日,120日"
00733,富邦臺灣中小,7.129884120299853,"60日,120日,5日"
00736,國泰新興市場,25.5,"60日,120日,20日,5日"
00737,國泰AI機器人,1.85,5日
00739,元大MSCI A股,4.34,"60日,120日,20日,5日"
00753L,中信中國50正2,2.11,"20日,5日"
00757,統一FANG+,0.3615488747131519,"20日,5日"
00783,富邦中証500,8.29,"120日,20日,5日"
00865B,國泰US短期公債,5.31,"60日,120日,20日,5日"
00875,國泰網路資安,6.27,"60日,20日,120日"
00885,富邦越南,2.65,5日
00891,中信關鍵半導體,0.6216057806894967,5日
00898,國泰基因免疫革命,3.27,5日
00900,富邦特選高股息30,2.0934322948913486,5日
00901,永豐智能車供應鏈,1.08,5日
00905,FT臺灣Smart,0.74,5日
00908,富邦入息REITs+,3.19,5日
00910,第一金太空衛星,7.36,"60日,20日,120日"
00916,國泰全球品牌50,3.02,"20日,5日"
00917,中信特選金融,2.84,5日
00918,大華優利高填息30,1.81,20日
00920,富邦ESG綠色電力,4.81,5日
00922,國泰台灣領袖50,20.865752500016857,"60日,20日,120日"
00926,凱基全球菁英55,3.14,"60日,120日,20日,5日"
00927,群益半導體收益,0.8007870813558245,5日
00932,兆豐永續高息等權,2.63,60日
00935,野村臺灣新科技50,5.498938025243147,5日
00938,凱基優選30,1.88,"20日,5日"
00943,兆豐電子高息等權,28.43,"60日,120日,5日"
00944,野村趨勢動能高息,2.78,5日
00947,台新臺灣IC設計,5.5324374733812105,5日
00949,復華日本龍頭,0.9,5日
00951,台新日本半導體,0.93,5日
00954,中信日本半導體,2.6,5日
00962,台新AI優息動能,3.32,"60日,5日"
00963,中信全球高股息,3.55,"20日,5日"
00964,中信亞太高股息,2.5,5日
00981A,主動統一台股增長,3.611576987533978,5日
00982A,主動群益台灣強棒,3.36,5日
00983A,主動中信ARK創新,11.02,"60日,120日,20日,5日"
00983D,主動富邦複合收益,3.18,20日
00984A,主動安聯台灣高息,1.3383707753129288,5日
00984D,主動聯博全球非投,1.7249280446836615,5日
00985B,群益ESG投等債0-5,1.54,5日
00986A,主動台新龍頭成長,1.71,5日
00987A,主動台新優勢成長,4.71,"60日,120日,5日"
00989A,主動摩根美國科技,6.4,"20日,5日"
00991A,主動復華未來50,2.75274175925468,5日
00992A,主動群益科技創新,5.008330538158973,120日
00994A,主動第一金台股優,6.07,20日
00996A,主動兆豐台灣豐收,7.33,"60日,20日,5日"
1210,大成,12.885366853123282,20日
1301,台塑,31.9657411272242,"60日,20日,120日"
1303,南亞,37.31617675518738,"60日,120日,20日,5日"
1304,台聚,29.09,60日
1310,台苯,6.615654614459032,"60日,20日,5日"
1312,國喬,5.64,"20日,5日"
1313,聯成,6.931277382855206,"20日,5日"
1314,中石化,12.24662427745851,"60日,20日,5日"
1326,台化,38.44797683692835,"60日,120日"
1341,富林-KY,79.91,120日
1342,八貫,32.95794677579498,"60日,20日,120日"
1402,遠東新,15.050303571820955,20日
1513,中興電,15.742862482361424,20日
1515,力山,4.72,5日
1516,川飛,5.81,120日
1529,樂事綠能,2.1524204508261815,"20日,5日"
1536,和大,3.9667985404749397,5日
1560,中砂,41.43640592529697,"60日,20日,120日"
1563,巧新,3.51,60日
1590,亞德客-KY,81.94127601451277,120日
1597,直得,6.507796901348756,"20日,120日"
1609,大亞,12.06859279435551,5日
1617,榮星,19.95,5日
1623,大東電,0.99,5日
1707,葡萄王,15.106107631664294,5日
1709,和益,5.21,"60日,20日,120日"
1710,東聯,5.952913418544942,5日
1714,和桐,24.98933985898042,"60日,20日,120日"
1717,長興,12.173109447724782,5日
1718,中纖,7.59,20日
1727,中華化,4.078437738720846,20日
1732,毛寶,3.22,5日
1795,美時,53.003623483296295,5日
1802,台玻,7.290170594782612,"60日,20日,5日"
1806,冠軍,8.734095136147088,60日
1810,和成,6.484494620524335,"60日,20日,5日"
2006,東和鋼鐵,19.039543679163845,"20日,120日"
2027,大成鋼,22.966456386036747,"60日,120日"
2030,彰源,5.58,"60日,20日,120日"
2032,新鋼,4.09,"60日,120日"
2049,上銀,36.34539957575101,"60日,120日"
2103,台橡,24.12332405994009,"60日,120日,20日,5日"
2105,正新,6.681585630112189,5日
2204,中華,17.851263014970648,5日
2206,三陽工業,7.143324166028634,20日
2233,宇隆,7.468511293001839,"60日,5日"
2236,百達-KY,53.13,"20日,5日"
2241,艾姆勒,12.16,"60日,20日"
2243,宏旭-KY,31.80675911970889,"60日,20日,120日"
2250,IKKA-KY,7.36,5日
2301,光寶科,34.79294066471725,"60日,120日,5日"
2303,聯電,33.16441331817393,120日
2305,全友,7.306954047646613,"60日,20日,120日"
2316,楠梓電,37.52791317017917,"60日,20日,120日"
2317,鴻海,39.935148819974444,60日
2323,中環,12.109342910489142,5日
2327,國巨*,56.227160135312204,"60日,120日"
2332,友訊,11.243393889988008,5日
2337,旺宏,29.25865116473867,120日
2338,光罩,7.041081643406577,"60日,120日,20日,5日"
2340,台亞,10.678632082196648,"20日,120日"
2342,茂矽,4.88,"60日,120日"
2344,華邦電,30.595068812953713,"60日,120日"
2349,錸德,14.88,"60日,120日"
2351,順德,17.13734875024795,"60日,120日"
2352,佳世達,12.064411308987305,"60日,20日,5日"
2355,敬鵬,14.896207023467088,120日
2356,英業達,18.55632566989387,"60日,120日"
2359,所羅門,4.801337957849586,"20日,5日"
2363,矽統,8.921772860735725,"60日,120日"
2365,昆盈,3.29,"60日,120日,5日"
2367,燿華,10.329204121100059,120日
2368,金像電,33.841029594606105,120日
2369,菱生,20.718254154412683,"60日,20日,120日"
2374,佳能,4.863721494931955,5日
2376,技嘉,25.837539610979604,"60日,120日"
2377,微星,13.039049222635816,"60日,20日,5日"
2379,瑞昱,49.89435726704129,60日
2382,廣達,27.34799287206015,"20日,120日"
2387,精元,10.153420109170117,"60日,5日"
2388,威盛,15.691541261290814,"20日,120日"
2390,云辰,4.7,"60日,20日,5日"
2395,研華,36.114592024918615,"60日,120日"
2397,友通,13.137193613348765,5日
2399,映泰,5.901600224592926,120日
2401,凌陽,18.644287719401863,"60日,120日,20日,5日"
2404,漢唐,32.45946201124698,"60日,20日"
2406,國碩,18.521709861135935,"60日,120日,5日"
2408,南亞科,18.153263832801475,"60日,20日"
2413,環科,5.849214819188562,20日
2421,建準,30.666666939496057,5日
2426,鼎元,9.175072445801518,20日
2427,三商電,3.5921215617470046,5日
2428,興勤,21.014290113068082,"60日,120日,20日,5日"
2429,銘旺科,1.25,5日
2434,統懋,2.14,20日
2436,偉詮電,14.253767972096,"60日,120日,20日,5日"
2444,兆勁,4.07,"60日,120日"
2449,京元電子,32.91466944787874,"20日,5日"
2455,全新,44.39532640615646,"60日,120日"
2457,飛宏,7.179512680220742,"120日,5日"
