"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00984B","大華優利美A債15","15.65","-0.01","-0.06","26W36","09/02","+3","+153","1.26","0.12","0","0","0","0","-1","-543","-31.1","-0.44","-1","-520","-29.7","-0.42"
"1102","亞泥","35","-0.15","-0.43","26W36","09/02","+3","+43,622","32.2","1.23","+1","+2,413","9.1","0.07","-5","-5,914","-2.45","-0.17","+3","+41,678","30.8","1.18"
"1220","台榮","10.75","+0.05","+0.47","26W36","09/02","+3","+91","6.14","0.05","0","0","0","0","+3","+3","0.2","0","+3","+94","6.35","0.05"
"1232","大統益","156.5","-0.5","-0.32","26W36","09/02","+3","+304","19.9","0.19","0","0","0","0","-2","-3","-0.46","0","+3","+302","19.7","0.19"
"1236","宏亞","25.95","+0.1","+0.39","26W36","09/02","+3","+90","9.38","0.1","0","0","0","0","0","0","0","0","+3","+92","9.58","0.11"
"1295","生合","45.45","-0.05","-0.11","26W36","09/02","+3","+43","7.25","0.11","0","0","0","0","-3","-46","-7.75","-0.12","-1","-1","-2.27","0"
"1307","三芳","30.45","-0.15","-0.49","26W36","09/02","+3","+821","12.4","0.21","-5","-66","-0.47","-0.02","-9","-1,354","-4.21","-0.34","+3","+729","11","0.18"
"1314","中石化","8.22","-0.04","-0.48","26W36","09/02","+3","+39,395","13.5","1.04","0","0","0","0","-1","-128","-0.19","0","+3","+40,425","13.9","1.07"
"1325","恆大","25.65","0","0","26W36","09/02","+3","+405","20","0.47","0","0","0","0","+2","+4","0.34","0","+3","+409","20.2","0.48"
"1449","佳和","12.3","-0.1","-0.81","26W36","09/02","+3","+552","15.1","0.43","0","0","0","0","-3","-26","-0.71","-0.02","+3","+526","14.4","0.41"
"1464","得力","10.05","0","0","26W36","09/02","+3","+547","16.9","0.13","0","0","0","0","-2","-54","-2.63","-0.01","+3","+493","15.2","0.12"
"1532","勤美","23","-0.2","-0.86","26W36","09/02","+3","+733","17.3","0.17","0","0","0","0","-3","-85","-2.02","-0.02","+3","+647","15.3","0.15"
"1595","川寶","73","+6.6","+9.94","26W36","09/02","+3","+319","11","0.57","0","0","0","0","+5","+98","1.32","0.18","+3","+329","11.4","0.59"
"1702","南僑","32.6","-0.2","-0.61","26W36","09/02","+3","+540","27.3","0.18","0","0","0","0","-1","-9","-2.01","0","+3","+543","27.5","0.18"
"1711","永光","43.4","-0.6","-1.36","26W36","09/02","+3","+5,798","7.08","1.06","0","0","0","0","-1","-8","-0.06","0","+3","+6,020","7.36","1.1"
"1809","中釉","38.5","-0.4","-1.03","26W36","09/02","+3","+672","4.64","0.4","0","0","0","0","+3","+7","0.05","0","+3","+679","4.69","0.41"
"2015","豐興","64.4","+0.2","+0.31","26W36","09/02","+3","+442","19.7","0.08","-1","-60","-11.7","-0.01","-2","-19","-1.48","0","-1","-12","-2.3","0"
"2020","美亞","21.75","-0.15","-0.68","26W36","09/02","+3","+693","20.6","0.26","0","0","0","0","0","0","0","0","+3","+672","20","0.25"
"2061","風青","56","+1","+1.82","26W36","09/02","+3","+571","2.28","0.99","0","0","0","0","+3","+92","0.37","0.16","+3","+663","2.65","1.16"
"2070","精湛","66.4","-1.7","-2.5","26W36","09/02","+3","+357","6.45","0.85","0","0","0","0","-2","-8","-0.37","-0.02","+3","+350","6.32","0.84"
"2247","汎德永業","231.5","+0.5","+0.22","26W36","09/02","+3","+133","31.1","0.16","-1","-1","-1.21","0","+1","+1","0.96","0","+3","+131","30.8","0.16"
"2380","虹光","18.3","-0.2","-1.08","26W36","09/02","+3","+90","7.41","0.15","0","0","0","0","+3","+8","0.66","0.01","+3","+98","8.07","0.16"
"2425","承啟","37.65","+0.2","+0.53","26W36","09/02","+3","+1,384","6.82","1.43","0","0","0","0","+5","+83","0.07","0.09","+3","+1,448","7.14","1.5"
"2433","互盛電","41.6","+0.05","+0.12","26W36","09/02","+3","+20","7.99","0.01","0","0","0","0","0","0","0","0","+3","+16","6.51","0.01"
"2444","兆勁","10.85","-0.15","-1.36","26W36","09/02","+3","+154","9.73","0.15","0","0","0","0","0","0","0","0","+3","+158","9.99","0.16"
"2482","連宇","15.95","0","0","26W36","09/02","+3","+135","10","0.17","0","0","0","0","-1","-1","-0.61","0","+3","+135","10.1","0.17"
"2537","聯上發","11.55","-0.15","-1.28","26W36","09/02","+3","+3,655","25.4","1.22","0","0","0","0","+2","+7","0.12","0","+3","+3,635","25.3","1.21"
"2543","皇昌","38.3","-0.35","-0.91","26W36","09/02","+3","+1,255","13.6","0.24","0","0","0","0","-2","-45","-0.79","-0.01","+3","+1,229","13.3","0.23"
"2596","綠意","35.75","+0.55","+1.56","26W36","09/02","+3","+114","10.3","0.11","0","0","0","0","-1","0","-0.09","0","+3","+114","10.2","0.11"
"2607","榮運","53.3","-0.3","-0.56","26W36","09/02","+3","+1,088","12.9","0.2","0","0","0","0","+1","+6","0.32","0","+3","+1,090","12.9","0.2"
"2612","中航","61.4","+0.5","+0.82","26W36","09/02","+3","+3,463","12.8","1.75","0","0","0","0","-2","-44","-0.23","-0.02","+3","+3,431","12.6","1.74"
"2617","台航","31.25","+0.05","+0.16","26W36","09/02","+3","+5,687","17.2","1.36","0","0","0","0","-2","-160","-0.93","-0.04","+3","+5,637","17.1","1.35"
"2618","長榮航","42.15","-0.25","-0.59","26W36","09/02","+3","+61,428","19.7","1.14","+2","+6,806","4.05","0.13","-5","-8,824","-1.28","-0.16","+3","+64,054","20.5","1.19"
"2723","美食-KY","83.5","+0.7","+0.85","26W36","09/02","+3","+1,965","15.9","1.09","0","0","0","0","+1","+11","0.43","0.01","+3","+1,981","16.1","1.1"
"2801","彰銀","25.7","+0.5","+1.98","26W36","09/02","+3","+34,290","15.5","0.28","+1","+7,177","8.69","0.06","+2","+858","0.52","0.01","+3","+40,828","18.5","0.34"
"2812","台中銀","19.4","+0.3","+1.57","26W36","09/02","+3","+62,668","38","0.98","-4","-3,249","-1.47","-0.05","-1","-166","-0.23","0","+3","+59,407","36","0.92"
"2816","旺旺保","38.9","+0.25","+0.65","26W36","09/02","+3","+1,665","12.7","0.74","0","0","0","0","+2","+23","0.27","0.01","+3","+1,643","12.5","0.73"
"2880","華南金","43","+1.05","+2.5","26W36","09/02","+3","+73,870","23.7","0.53","-2","-14,936","-8.35","-0.11","-5","-23,497","-3.65","-0.17","+3","+69,281","22.2","0.49"
"2886","兆豐金","49","+0.5","+1.03","26W36","09/02","+3","+195,891","45.5","1.32","-2","-6,879","-2.74","-0.05","-4","-18,976","-2.97","-0.13","+4","+215,236","33.6","1.45"
"2897","王道銀行","10.7","+0.1","+0.94","26W36","09/02","+3","+25,485","42.6","0.91","+1","+1,252","4.62","0.04","+1","+76","0.28","0","+3","+26,675","44.6","0.95"
"2904","匯僑","12.8","-0.05","-0.39","26W36","09/02","+3","+53","9.25","0.07","0","0","0","0","+2","+3","0.94","0","+3","+54","9.43","0.07"
"3045","台灣大","116","+0.5","+0.43","26W36","09/02","+3","+72,680","46.3","1.95","+3","+2,884","1.84","0.08","-3","-2,679","-1.71","-0.07","+3","+72,885","46.4","1.96"
"3058","立德","8.15","-0.04","-0.49","26W36","09/02","+3","+262","6.76","0.13","0","0","0","0","+3","+8","0.21","0","+3","+270","6.97","0.13"
"3083","網龍","23.25","0","0","26W36","09/02","+3","+17","2.51","0.02","0","0","0","0","+1","0","0.04","0","+3","+17","2.45","0.02"
"3218","大學光","140.5","-2.5","-1.75","26W36","09/02","+3","+659","23.2","0.78","-5","-18","-0.27","-0.02","-2","-4","-0.23","-0.01","+3","+647","22.7","0.76"
"3289","宜特","141.5","-1.5","-1.05","26W36","09/02","+3","+627","8.59","0.72","0","0","0","0","+2","+31","0.61","0.04","+3","+617","8.45","0.71"
"3293","鈊象","708","-3","-0.42","26W36","09/02","+3","+4,286","6.62","1.52","-3","-14,000","-21.6","-4.97","-4","-181","-0.25","-0.06","-3","-9,857","-15.2","-3.5"
"3516","亞帝歐","26","+0.1","+0.39","26W36","09/02","+3","+86","6.19","0.14","0","0","0","0","-2","-3","-0.28","-0.01","+3","+84","6.01","0.14"
"3545","敦泰","52.5","+2.6","+5.21","26W36","09/02","+3","+1,250","13","0.56","0","0","0","0","-1","-31","-0.85","-0.01","+3","+1,290","13.4","0.58"
"3555","博士旺","197","-8","-3.9","26W36","09/02","+3","+59","3.25","0.15","0","0","0","0","+3","+52","2.89","0.13","+3","+111","6.14","0.28"
"3630","新鉅科","27.1","+1.05","+4.03","26W36","09/02","+3","+633","6.84","0.31","0","0","0","0","-1","-6","-0.22","0","+3","+626","6.76","0.31"
"3685","元創精密","37.7","0","0","26W36","09/02","+3","+373","4.76","0.47","0","0","0","0","-1","0","0","0","+3","+372","4.76","0.47"
"3705","永信","56","+0.1","+0.18","26W36","09/02","+3","+272","12.3","0.1","0","0","0","0","0","0","0","0","+4","+275","8.92","0.1"
"4119","旭富","55.9","-0.4","-0.71","26W36","09/02","+3","+166","8.15","0.14","0","0","0","0","-1","-8","-1.12","-0.01","+3","+176","8.61","0.15"
"4166","友霖","24.8","+0.1","+0.4","26W36","09/02","+3","+156","16.1","0.06","0","0","0","0","0","0","0","0","+3","+156","16.1","0.06"
"4168","醣聯","22.25","-0.2","-0.89","26W36","09/02","+3","+109","10.9","0.1","0","0","0","0","-2","-1","-0.12","0","+3","+109","10.8","0.1"
"4205","中華食","69.6","0","0","26W36","09/02","+3","+17","6","0.02","0","0","0","0","-1","0","-0.02","0","+3","+17","5.86","0.02"
"4523","永彰","23.8","-0.3","-1.24","26W36","09/02","+3","+59","11.1","0.09","0","0","0","0","-2","-1","-0.2","0","+3","+59","11.1","0.09"
"4554","橙的","29.95","+0.1","+0.34","26W36","09/02","+3","+67","6.96","0.22","0","0","0","0","-3","-1","-0.13","0","+3","+66","6.83","0.22"
"4558","寶緯","17.5","0","0","26W36","09/02","+3","+49","5.2","0.1","0","0","0","0","+3","+4","0.37","0.01","+3","+53","5.57","0.11"
"4722","國精化","201.5","-6.5","-3.12","26W36","09/02","+3","+566","6","0.55","0","0","0","0","-4","-173","-1.13","-0.17","+3","+491","5.2","0.48"
"4904","遠傳","102.5","+1.5","+1.49","26W36","09/02","+3","+18,277","24.4","0.51","-3","-3,562","-4.75","-0.1","-2","-865","-1.75","-0.02","+8","+91,450","24.5","2.53"
"4960","誠美材","21.3","+0.1","+0.47","26W36","09/02","+3","+3,777","12.4","0.66","0","0","0","0","+1","+4","0.07","0","+3","+3,705","12.2","0.65"
"5015","華祺","22.05","-0.05","-0.23","26W36","09/02","+3","+7","3.58","0.01","0","0","0","0","-1","0","-0.16","0","+3","+7","3.55","0.01"
"5212","凌網","46.6","0","0","26W36","09/02","+3","+13","14.8","0.04","0","0","0","0","0","0","0","0","+3","+13","14.8","0.04"
"5245","智晶","23.3","+0.1","+0.43","26W36","09/02","+3","+33","11.5","0.07","0","0","0","0","0","0","0","0","+3","+32","11.2","0.07"
"5263","智崴","98.1","-1.5","-1.51","26W36","09/02","+3","+318","8.81","0.4","0","0","0","0","+1","+1","0.2","0","+3","+365","10.1","0.46"
"5269","祥碩","1460","-10","-0.68","26W36","09/02","+3","+417","6.77","0.56","+2","+85","2.39","0.12","-2","-21","-0.58","-0.03","+12","+4,928","10.5","6.64"
"5288","豐祥-KY","191.5","+2","+1.06","26W36","09/02","+3","+181","19","0.26","-1","-54","-16.6","-0.08","-3","-11","-1.18","-0.02","+3","+131","13.7","0.19"
"5315","光聯","18.9","-0.25","-1.31","26W36","09/02","+3","+363","14.2","0.34","0","0","0","0","0","0","0","0","+3","+363","14.2","0.34"
"5403","中菲","93.3","-1","-1.06","26W36","09/02","+3","+265","52.2","0.34","0","0","0","0","0","0","0","0","+3","+265","52.2","0.34"
"5426","振發","29.3","-1.2","-3.93","26W36","09/02","+3","+974","7.11","0.68","0","0","0","0","+3","+17","0.13","0.01","+3","+991","7.24","0.69"
"5438","東友","16.8","-0.05","-0.3","26W36","09/02","+3","+30","5.58","0.03","0","0","0","0","-3","-1","-0.12","0","+6","+89","4.48","0.08"
"5460","同協","15.95","+0.05","+0.31","26W36","09/02","+3","+36","5.44","0.06","0","0","0","0","+4","+1","0.07","0","+3","+36","5.51","0.06"
"5704","老爺知","23.5","-0.05","-0.21","26W36","09/02","+3","+22","2.23","0.04","0","0","0","0","+1","0","0.1","0","+3","+22","2.22","0.04"
"6118","建達","15.35","+0.15","+0.99","26W36","09/02","+3","+96","9.83","0.11","0","0","0","0","+4","+1","0.06","0","+3","+97","9.91","0.11"
"6148","驊宏資","28","0","0","26W36","09/02","+3","+216","18.1","0.46","0","0","0","0","+1","0","0.05","0","+3","+216","18.1","0.46"
"6170","統振","48","0","0","26W36","09/02","+3","+267","14.9","0.27","0","0","0","0","-3","-131","-7.35","-0.14","+2","+216","17.8","0.22"
"6171","大城地產","26.3","-0.15","-0.57","26W36","09/02","+3","+5","0.68","0","0","0","0","0","0","0","0","0","+3","+5","0.68","0"
"6173","信昌電","260.5","-1","-0.38","26W36","09/02","+3","+3,171","1.5","1.85","+1","+66","0.11","0.04","-1","-175","-0.29","-0.1","-1","-108","-0.18","-0.06"
"6214","精誠","183","+0.5","+0.27","26W36","09/02","+3","+3,709","6.28","1.36","+1","+150","3.81","0.06","+1","+1","0.03","0","+3","+7,506","12.7","2.76"
"6221","晉泰","21.6","+0.05","+0.23","26W36","09/02","+3","+94","7.16","0.06","0","0","0","0","+3","0","0.03","0","+3","+94","7.2","0.06"
"6222","立軒","20.05","+0.05","+0.25","26W36","09/02","+3","+11","7.3","0.01","0","0","0","0","0","0","0","0","+3","+10","6.95","0.01"
"6229","研通","23.95","0","0","26W36","09/02","+3","+27","4.7","0.07","0","0","0","0","-4","-4","-0.43","-0.01","+2","+26","7.63","0.06"
"6416","瑞祺電通","100.5","0","0","26W36","09/02","+3","+591","7.7","0.81","0","0","0","0","+4","+65","0.57","0.09","+3","+614","7.99","0.84"
"6418","詠昇","35.35","-0.25","-0.7","26W36","09/02","+3","+131","3.68","0.38","0","0","0","0","-1","-2","-0.23","-0.01","+3","+129","3.62","0.37"
"6462","神盾","101","0","0","26W36","09/02","+3","+639","13.4","0.7","0","0","0","0","-3","-24","-0.5","-0.03","+3","+615","12.9","0.67"
"6470","宇智","41.95","+0.35","+0.84","26W36","09/02","+3","+124","28.1","0.33","0","0","0","0","-5","-26","-3.3","-0.07","+3","+123","27.9","0.33"
"6523","達爾膚","89.5","-0.1","-0.11","26W36","09/02","+3","+50","19","0.11","0","0","0","0","+2","+1","0.4","0","+3","+49","18.8","0.11"
"6552","易華電","24.55","0","0","26W36","09/02","+3","+153","15.7","0.18","0","0","0","0","-1","-7","-2.67","-0.01","+3","+155","15.9","0.19"
"6561","是方","325","+2.5","+0.78","26W36","09/02","+3","+66","15.5","0.09","+2","+4","1.43","0.01","-1","-1","-0.8","0","+3","+69","16","0.09"
"6593","台灣銘板","32.05","+0.3","+0.94","26W36","09/02","+3","+136","20.3","0.43","0","0","0","0","0","0","0","0","+3","+136","20.3","0.43"
"6612","奈米醫材","70.8","-0.7","-0.98","26W36","09/02","+3","+56","11.6","0.11","0","0","0","0","+3","+1","0.13","0","+3","+56","11.7","0.11"
"6670","復盛應用","278.5","+1","+0.36","26W36","09/02","+3","+814","26.6","0.58","+2","+128","5.28","0.09","-1","-22","-1.75","-0.02","+3","+933","30.4","0.67"
"6689","伊雲谷","62.3","+0.6","+0.97","26W36","09/02","+3","+113","11","0.17","0","0","0","0","0","0","0","0","+3","+100","9.7","0.15"
"6698","旭暉應材","33.15","+0.65","+2","26W36","09/02","+3","+212","12.9","0.32","0","0","0","0","+2","+2","0.19","0","+3","+214","13","0.32"
"6733","博晟生醫","27.5","-0.2","-0.72","26W36","09/02","+3","+102","7.84","0.08","0","0","0","0","+2","+1","0.06","0","+3","+102","7.86","0.08"
"6752","叡揚","97","0","0","26W36","09/02","+3","+33","19.7","0.09","0","0","0","0","+2","+1","1.84","0","+3","+33","19.7","0.09"
"6761","穩得","185.5","-2.5","-1.33","26W36","09/02","+3","+314","4.92","0.9","0","0","0","0","-1","-2","-0.22","-0.01","+3","+326","5.12","0.93"
"6861","睿生光電","190.5","-3","-1.55","26W36","09/02","+3","+434","12.1","1.04","0","0","0","0","-1","-7","-1.1","-0.02","+3","+473","13.2","1.14"
"6925","意藍","50.6","-0.3","-0.59","26W36","09/02","+3","+46","16.1","0.23","0","0","0","0","0","0","0","0","+3","+46","16.1","0.23"
"6986","和迅","42.5","-0.4","-0.93","26W36","09/02","+3","+76","12.1","0.15","0","0","0","0","0","0","0","0","+2","+58","14.5","0.11"
"7705","三商餐飲","30.15","-0.2","-0.66","26W36","09/02","+3","+57","11.6","0.09","0","0","0","0","0","0","0","0","+3","+64","13","0.1"
"7723","築間","18.85","-0.25","-1.31","26W36","09/02","+3","+58","6.66","0.12","0","0","0","0","0","0","0","0","+3","+58","6.66","0.12"
"7744","崴寶","540","+40","+8","26W36","09/02","+3","+458","24.1","1.43","0","0","0","0","-1","-8","-1.68","-0.02","+3","+466","24.5","1.45"
"8045","達運光電","51.5","+0.2","+0.39","26W36","09/02","+3","+195","10.3","0.2","0","0","0","0","+2","+3","0.27","0","+3","+197","10.4","0.21"
"8068","全達","16.95","+0.05","+0.3","26W36","09/02","+3","+100","10.5","0.12","0","0","0","0","-1","0","-0.1","0","+3","+100","10.5","0.12"
"8097","常珵","49.15","+0.15","+0.31","26W36","09/02","+3","+85","4.67","0.13","0","0","0","0","-4","-19","-0.79","-0.03","+3","+71","3.94","0.11"
"8289","泰藝","47.4","+0.3","+0.64","26W36","09/02","+3","+583","11","0.85","0","0","0","0","+5","+40","0.32","0.06","+3","+606","11.4","0.89"
"8435","鉅邁","53.7","+0.1","+0.19","26W36","09/02","+3","+25","9.7","0.07","0","0","0","0","-4","-1","-0.2","0","+3","+24","9.49","0.07"
"8440","綠電","20.15","-0.05","-0.25","26W36","09/02","+3","+137","17.7","0.27","0","0","0","0","+1","0","0.07","0","+3","+137","17.6","0.27"
"8446","華研","85.2","+0.2","+0.24","26W36","09/02","+3","+111","20.8","0.21","0","0","0","0","+1","0","0.35","0","+3","+111","20.8","0.21"
"8476","台境*","19.55","+0.2","+1.03","26W36","09/02","+3","+720","21.4","0.43","0","0","0","0","+4","+5","0.1","0","+3","+720","21.4","0.43"
"8489","三貝德","21.8","-0.45","-2.02","26W36","09/02","+3","+40","9.7","0.07","0","0","0","0","+2","+3","0.92","0","+6","+56","5.62","0.09"
"8917","欣泰","52.6","0","0","26W36","09/02","+3","+11","21.8","0.01","0","0","0","0","-1","-4","-74.5","0","0","0","0","0"
"8924","大田","50.2","-0.3","-0.59","26W36","09/02","+3","+74","10.6","0.09","-1","-2","-1.35","0","+1","+2","1.24","0","+4","+72","6.68","0.09"
"8927","北基","19.55","+0.15","+0.77","26W36","09/02","+3","+223","16.9","0.05","0","0","0","0","-1","-1","-0.17","0","+3","+222","16.8","0.05"
"8929","富堡","13.05","-0.1","-0.76","26W36","09/02","+3","+25","15.9","0.05","0","0","0","0","+3","+1","0.53","0","+3","+26","16.5","0.05"
"8931","大汽電","41.2","-0.2","-0.48","26W36","09/02","+3","+57","14.5","0.05","0","0","0","0","+1","+1","0.46","0","+3","+54","13.6","0.04"
"9912","偉聯","12.7","-0.05","-0.39","26W36","09/02","+3","+66","1.86","0.12","0","0","0","0","0","0","0","0","+3","+67","1.89","0.12"
"00406A","主動中信台灣收益","9.64","-0.18","-1.83","26W36","09/02","+2","+35,506","1.82","1.07","0","0","0","0","-3","-1,447,873","-52.5","-43.6","-3","-1,412,758","-51.2","-42.5"
"00408A","主動第一金優股息","10.55","-0.1","-0.94","26W36","09/02","+2","+8","0.06","0.01","0","0","0","0","+5","+27,709","49.2","18.4","+5","+27,625","49","18.3"
"0056","元大高股息","55.1","+0.25","+0.46","26W36","09/02","+2","+19,078","7.88","0.14","0","0","0","0","+2","+88,510","36.5","0.63","+2","+108,038","44.6","0.77"
"006203","元大MSCI台灣","194.8","-2.7","-1.37","26W36","09/02","+2","0","0.02","0","0","0","0","0","-3","-45","-22.1","-0.44","-3","-47","-23.1","-0.46"
"00642U","期元大S&P石油","30.08","+1.22","+4.23","26W36","09/02","+2","+465","2.38","0.65","0","0","0","0","+4","+16,475","40.4","23.1","+4","+16,766","41.1","23.5"
"00653L","富邦印度正2","45.53","-0.67","-1.45","26W36","09/02","+2","+63","9.39","0.49","0","0","0","0","+2","+41","6.08","0.32","+2","+104","15.5","0.8"
"00662","富邦NASDAQ","118.4","-1.1","-0.92","26W36","09/02","+2","+914","3.97","0.1","+8","+1,299","0.93","0.14","-23","-168,384","-32","-18.6","-23","-159,628","-30.3","-17.6"
"00668","國泰美國道瓊","61.25","-0.3","-0.49","26W36","09/02","+2","0","0.05","0","0","0","0","0","+1","+22","37.4","0.29","+1","+22","37.5","0.29"
"00674R","期元大S&P黃金反1","28.36","+0.76","+2.75","26W36","09/02","+2","+26","1.12","0.18","0","0","0","0","+2","+655","28.3","4.54","+2","+681","29.4","4.72"
"00678","群益那斯達克生技","43.94","+0.75","+1.74","26W36","09/02","+2","+591","13.5","6.6","0","0","0","0","-4","-606","-7.29","-6.77","-1","-1","-0.06","-0.01"
"00687B","國泰20年美債","26.97","+0.05","+0.19","26W36","09/02","+2","+21,899","19.3","0.51","0","0","0","0","-1","-20,281","-40.2","-0.48","-1","-881","-1.75","-0.02"
"00696B","富邦美債20年","27.92","+0.05","+0.18","26W36","09/02","+2","+6,619","35.4","1.08","0","0","0","0","-2","-5,794","-31","-0.94","+3","+1,511","5.56","0.25"
"00700","富邦恒生國企","17.24","-0.02","-0.12","26W36","09/02","+2","+399","34.9","1.25","0","0","0","0","+3","+328","17.5","1.03","+10","+3,872","21.7","12.1"
"00731","復華富時高息低波","96.95","+0.5","+0.52","26W36","09/02","+2","+286","5.54","1.42","0","0","0","0","+1","+43","2.32","0.22","+82","+50,298","16.6","250"
"00763U","期街口道瓊銅","34.2","-0.85","-2.43","26W36","09/02","+2","+155","4.91","0.38","0","0","0","0","-3","-1,208","-22","-2.94","-3","-1,222","-22.3","-2.98"
"00764B","群益25年美債","26.86","+0.05","+0.19","26W36","09/02","+2","+727","1.23","0.05","0","0","0","0","-1","-549","-3.54","-0.04","+2","+586","0.99","0.04"
"00795B","中信美國公債20年","25.75","+0.05","+0.19","26W36","09/02","+2","+5,607","13.5","0.37","0","0","0","0","-1","-4,564","-20.8","-0.3","+2","+2,998","7.23","0.2"
"00848B","中信新興亞洲債","33.27","+0.04","+0.12","26W36","09/02","+2","+23","0.86","0.02","0","0","0","0","-2","-23","-0.86","-0.02","+1","+5","0.7","0"
"00853B","統一美債10年Aa-A","26.61","+0.01","+0.04","26W36","09/02","+2","+43","0.5","0.02","0","0","0","0","+5","+233","0.96","0.13","+2","+88","1.03","0.05"
"00857B","永豐20年美公債","22.39","+0.04","+0.18","26W36","09/02","+2","+1,133","17.4","0.19","0","0","0","0","-1","-116","-3.41","-0.02","+43","+221,637","46.3","36.9"
"00876","元大全球5G","84.5","-1.8","-2.09","26W36","09/02","+2","+231","12.5","0.24","0","0","0","0","-3","-1,040","-34.3","-1.09","+1","+43","10.3","0.05"
"00877","復華中國5G","36.75","-0.5","-1.34","26W36","09/02","+2","+22","0.1","0.01","0","0","0","0","-6","-10,417","-9.46","-6.36","-6","-9,686","-8.8","-5.91"
"00878","國泰永續高股息","33.65","-0.11","-0.33","26W36","09/02","+2","+65,790","23.5","0.35","0","0","0","0","+2","+33,696","12","0.18","+2","+99,285","35.5","0.53"
"00885","富邦越南","18.54","-0.01","-0.05","26W36","09/02","+2","+6,925","35.4","1.15","0","0","0","0","+2","+4,702","24.1","0.78","+2","+11,626","59.5","1.93"
"00888","永豐台灣ESG","33.54","-0.54","-1.58","26W36","09/02","+2","+3,577","7.68","0.54","0","0","0","0","+4","+24,031","21.6","3.66","+5","+35,910","24","5.46"
"00891","中信關鍵半導體","34.79","-0.6","-1.7","26W36","09/02","+2","+8,830","8.6","0.46","0","0","0","0","+1","+1,500","2.84","0.08","+1","+10,167","19.2","0.53"
"00894","中信小資高價30","47.32","-0.95","-1.97","26W36","09/02","+2","+1,401","14.1","0.94","0","0","0","0","-1","-467","-8.67","-0.31","+2","+972","9.81","0.65"
"00922","國泰台灣領袖50","41.78","-0.62","-1.46","26W36","09/02","+2","+13,490","17.1","0.63","0","0","0","0","-1","-5,948","-14.7","-0.28","+2","+22,719","28.8","1.06"
"00934","中信成長高股息","30.61","-0.21","-0.68","26W36","09/02","+2","+2,228","9.88","0.52","0","0","0","0","-1","-1,502","-13.2","-0.35","+2","+1,908","8.47","0.45"
"00935","野村臺灣新科技50","57.8","-1.8","-3.02","26W36","09/02","+2","+15,829","17.1","1.76","0","0","0","0","-3","-23,537","-19.1","-2.62","-1","-7,085","-12.4","-0.79"
"00937B","群益ESG投等債20+","14.23","-0.02","-0.14","26W36","09/02","+2","+48,826","16.4","0.28","0","0","0","0","+2","+37,227","12.5","0.22","+2","+86,053","28.9","0.5"
"00943","兆豐電子高息等權","21.41","-0.04","-0.19","26W36","09/02","+2","+28","8.61","0.07","0","0","0","0","+9","+6,701","66.1","16.6","+5","+330","10.2","0.82"
"00947","台新臺灣IC設計","37.73","-0.38","-1","26W36","09/02","+2","+1,907","4.15","0.67","0","0","0","0","-1","-523","-2.42","-0.18","+2","+2,992","6.51","1.06"
"00949","復華日本龍頭","21.61","-0.58","-2.61","26W36","09/02","+2","+669","22.5","0.4","0","0","0","0","-2","-527","-17.7","-0.31","+1","+239","15.8","0.14"
"00957B","兆豐US優選投等債","12.9","0","0","26W36","09/02","+2","+37","3.08","0.02","0","0","0","0","+3","+549","16","0.29","+3","+556","16.2","0.3"
"00966B","統一ESG投等債15+","13.37","+0.01","+0.07","26W36","09/02","+2","+1,124","17.4","0.96","0","0","0","0","-1","-645","-17","-0.55","+2","+578","8.96","0.5"
"00968B","元大優息投等債","8.93","-0.01","-0.11","26W36","09/02","+2","+65","0.88","0.01","0","0","0","0","-1","-343","-9.48","-0.04","-1","-326","-9.01","-0.04"
"00980D","主動聯博投等入息","20.01","-0.03","-0.15","26W36","09/02","+2","+359","7.13","0.35","0","0","0","0","+2","+1,108","22","1.09","+2","+1,467","29.1","1.44"
"009811","統一美國50","13.13","-0.06","-0.45","26W36","09/02","+2","+439","4.63","0.18","0","0","0","0","+1","+344","10.3","0.14","+1","+462","13.8","0.19"
"009812","野村日本東證","12.72","-0.23","-1.78","26W36","09/02","+2","+1,249","31.6","1.34","0","0","0","0","-3","-1,669","-26","-1.8","-1","-92","-4.1","-0.1"
"009813","貝萊德標普卓越50","11.17","-0.02","-0.18","26W36","09/02","+2","+53","0.68","0.02","0","0","0","0","+22","+181,891","48.7","54.8","+22","+230,503","61.7","69.5"
"009817","國泰日本不動產","8.96","-0.03","-0.33","26W36","09/02","+2","+810","17.7","0.36","0","0","0","0","+1","+91","4.17","0.04","+2","+324","7.06","0.14"
"00981B","第一金優選非投債","9.15","+0.01","+0.11","26W36","09/02","+2","+4,459","4.89","0.29","0","0","0","0","-5","-141,573","-45.9","-9.31","-5","-144,985","-47","-9.54"
"009825","聯邦美國金融創新","9.91","-0.11","-1.1","26W36","09/02","+2","+5","0.05","0","0","0","0","0","-1","-344","-35.4","-0.27","-1","-342","-35.2","-0.27"
