排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00714,群益道瓊美國地產,21.26,-0.08,-0.37,09/15,-0.74,70.0,70.4,67.7,57.1,26.4,15.2,20.1,12.8,3.11,,17.9
2,00717,富邦美國特別股,14.54,0.04,0.28,09/15,92.0,67.1,62.1,63.5,47.8,44.4,63.1,73.8,64.1,48.6,,67.0
3,2412,中華電,143.5,1.0,0.7,09/15,70.0,66.3,66.9,62.7,51.3,23.1,5.9,0.9,0.73,1.32,-1.74,2.07
4,2820,華票,17.35,-0.05,-0.29,09/15,46.5,42.6,55.5,54.1,44.5,29.4,5.05,7.37,4.73,6.34,0.81,5.92
5,00836B,永豐10年A公司債,27.32,0.02,0.07,09/15,85.0,61.0,53.6,52.6,64.6,26.2,21.0,16.7,75.0,83.4,,80.8
6,6923,中台,76.0,0.3,0.4,09/15,53.5,48.7,49.7,47.8,42.8,30.0,1.47,-2.45,0.01,,,-3.56
7,2597,潤弘,169.5,2.5,1.5,09/15,-3.82,-0.73,4.35,41.8,39.2,39.6,12.9,-5.59,-3.11,-0.91,-0.58,-6.12
8,00870B,元大15年EM主權債,26.94,0.07,0.26,09/15,83.3,66.9,50.2,40.6,44.3,1.99,7.3,97.5,95.1,76.2,,96.6
9,5225,東科-KY,53.2,0.1,0.19,09/15,5.89,38.9,35.9,39.5,10.4,7.96,-0.94,-2.38,-3.59,-1.36,-0.83,-4.21
10,6605,帝寶,137.5,1.5,1.1,09/15,65.2,42.0,49.4,39.3,23.5,18.2,-0.71,-4.77,-1.35,-2.24,0.14,-3.75
11,5403,中菲,93.1,-0.1,-0.11,09/15,37.9,43.9,36.4,38.6,37.7,46.0,15.8,4.79,-1.09,-1.7,0.38,-0.02
