排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2704,國賓,45.6,-0.15,-0.33,09/14,88.2,90.5,87.5,63.4,45.0,87.2,73.8,60.5,59.8,35.9,25.0,58.7
2,1590,亞德客-KY,1270.0,-15.0,-1.17,09/14,87.8,83.9,86.8,86.6,85.1,79.7,73.6,74.6,71.8,72.2,55.1,72.6
3,1235,興泰,37.1,-0.5,-1.33,09/14,87.8,89.5,84.4,39.9,39.9,32.5,21.5,19.0,21.9,21.2,4.78,22.2
4,1216,統一,74.6,-0.4,-0.53,09/14,87.4,86.3,82.3,71.5,61.9,46.1,45.9,52.4,57.6,60.0,65.0,53.8
5,5522,遠雄,61.1,-1.5,-2.4,09/14,74.9,77.3,77.3,74.0,65.3,61.6,51.1,51.5,49.7,42.4,40.5,50.3
6,6121,新普,379.0,-1.5,-0.39,09/14,68.9,74.7,76.5,71.6,59.7,51.7,38.7,38.5,42.4,40.8,34.5,39.0
7,2923,鼎固-KY,24.35,-1.05,-4.13,09/14,89.9,78.3,75.4,60.8,56.5,54.6,41.4,38.7,41.0,41.1,31.3,39.5
8,6988,威力暘-創,12.0,0.1,0.84,09/14,70.8,60.4,75.2,41.7,44.1,44.8,25.9,14.8,8.04,,,11.7
9,2506,太設,8.58,-0.12,-1.38,09/14,83.7,82.5,73.9,67.1,59.9,53.5,20.2,18.8,17.0,23.0,18.0,17.7
10,8488,吉源-KY,9.94,-0.11,-1.09,09/14,55.9,77.7,73.9,49.5,33.5,38.9,39.6,32.6,20.5,8.49,,24.9
11,2890,永豐金,44.8,1.1,2.52,09/14,68.1,68.8,73.5,71.3,65.9,65.4,62.4,55.8,54.3,51.7,46.5,55.3
12,2330,台積電,2380.0,-30.0,-1.24,09/14,75.8,74.7,72.4,65.2,61.1,62.0,64.2,63.6,61.8,57.1,60.0,63.4
13,1707,葡萄王,87.1,-1.9,-2.13,09/14,72.3,75.4,71.2,65.7,59.2,76.7,54.5,48.0,45.3,36.8,26.6,46.3
14,2106,建大,16.55,-0.15,-0.9,09/14,74.2,63.2,70.6,67.9,60.6,81.4,62.1,54.0,49.9,39.9,31.4,50.7
15,2206,三陽工業,63.1,0.0,0.0,09/14,73.7,74.8,70.2,52.1,59.2,47.8,39.8,39.5,38.3,30.8,23.8,39.4
16,4938,和碩,90.2,-0.8,-0.88,09/14,69.1,66.0,69.0,71.9,60.6,65.9,46.9,49.1,48.6,50.6,49.0,47.2
17,1215,卜蜂,107.5,-3.0,-2.71,09/14,87.5,79.5,68.9,62.7,59.2,55.6,46.6,45.9,48.0,42.0,24.1,45.2
18,1723,中碳,81.9,0.2,0.24,09/14,57.3,68.0,68.4,61.8,56.8,45.4,37.1,30.0,32.3,31.2,24.3,30.4
19,9904,寶成,24.05,-0.15,-0.62,09/14,68.3,64.4,67.6,68.3,66.9,60.0,52.0,55.5,36.2,12.4,5.42,47.8
20,2049,上銀,323.5,-35.5,-9.89,09/14,68.7,67.2,67.3,54.5,47.2,45.1,39.4,37.7,37.3,34.7,33.3,36.2
