代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,47.8,0.95,2.03,26W38,09/18,-3,-24812,-17.4,-1.15,20,175250,15.3,8.14,1,141,0.21,0.01,1,1991,2.94,0.09
2855,統一證,53.3,0.8,1.52,26W38,09/18,-10,-22719,-10.2,-1.42,16,109692,17.1,6.85,0,0,0.0,0.0,6,16587,13.5,1.04
00645,富邦日本,57.95,0.4,0.7,26W38,09/18,-6,-504,-12.4,-1.14,10,1093,14.4,2.48,-2,-349,-26.2,-0.79,-2,-189,-14.2,-0.43
00662,富邦NASDAQ,120.5,1.3,1.09,26W38,09/18,4,595,1.09,0.06,10,1681,0.98,0.18,-25,-181588,-32.6,-19.7,-25,-172770,-31.0,-18.7
009814,富邦標普500,11.35,0.04,0.35,26W38,09/18,-7,-1600,-5.17,-1.05,10,11665,24.7,7.62,1,31,1.27,0.02,1,13,0.53,0.01
2884,玉山金,46.4,-0.9,-1.9,26W38,09/18,-2,-42747,-7.5,-0.24,10,185220,7.73,1.05,2,2337,0.41,0.01,-1,-1901,-0.73,-0.01
3491,昇達科,1565.0,80.0,5.39,26W38,09/18,-7,-3450,-5.78,-5.01,10,2814,3.01,4.09,1,35,0.49,0.05,1,409,5.65,0.59
2379,瑞昱,727.0,12.0,1.68,26W38,09/18,2,6195,21.9,1.2,9,6108,4.18,1.18,1,1,0.0,0.0,2,5938,21.0,1.15
2610,華航,20.15,-0.2,-0.98,26W38,09/18,-1,-15766,-19.3,-0.26,9,39697,2.77,0.65,2,665,0.45,0.01,-1,-11164,-13.7,-0.18
00980A,主動野村臺灣優選,24.8,0.75,3.12,26W38,09/18,-1,-2054,-6.64,-0.26,8,75852,14.4,9.6,-1,-1360,-4.4,-0.17,-1,-1668,-5.39,-0.21
1476,儒鴻,282.0,-2.0,-0.7,26W38,09/18,-2,-3512,-25.9,-1.28,8,1235,2.16,0.45,-2,-151,-1.12,-0.06,-2,-3337,-24.6,-1.22
2495,普安,38.05,0.55,1.47,26W38,09/18,2,852,7.26,0.31,8,202,0.35,0.07,-6,-274,-0.78,-0.1,2,838,7.14,0.31
3044,健鼎,518.0,16.0,3.19,26W38,09/18,-1,-1284,-6.96,-0.24,8,5268,3.59,1.0,-5,-667,-0.82,-0.13,-1,-966,-5.24,-0.18
9910,豐泰,68.4,-0.7,-1.01,26W38,09/18,-1,-885,-15.8,-0.09,8,3371,6.39,0.34,4,183,0.76,0.02,3,3164,16.9,0.32
1303,南亞,238.0,2.0,0.85,26W38,09/18,-3,-64288,-5.13,-0.81,7,90517,2.75,1.14,-3,-3553,-0.28,-0.04,-3,-17574,-1.4,-0.22
