排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00991A,主動復華未來50,17.93,-0.31,-1.7,52692,09/02,-5720,-18395,-36378,-43365,-37291,-158514,61725.0,82176.0,,45850.0
2,00981A,主動統一台股增長,29.73,-0.64,-2.11,180119,09/02,9151,8896,-617,-11690,-9395,-100156,6352.0,111444.0,134689.0,68124.0
3,00405A,主動富邦台灣龍耀,8.78,-0.15,-1.68,51462,09/02,-241,122,-9940,-11137,-2166,-19773,,,,
4,00953B,群益優選非投等債,9.56,0.0,0.0,39902,09/02,-187,3928,5677,-8992,-3248,-20581,17122.0,14830.0,77915.0,49987.0
5,00403A,主動統一升級50,10.27,-0.18,-1.72,137652,09/02,-124,-2384,-1340,-7334,-8961,-58981,-59638.0,,,
6,00631L,元大台灣50正2,35.93,-1.33,-3.57,187810,09/02,11922,559,4245,-7298,-14275,-84794,46404.0,201922.0,202904.0,203737.0
7,00685L,群益臺灣加權正2,11.89,-0.42,-3.41,263568,09/02,10651,-405,4541,-6358,-9386,-55772,153427.0,154316.0,154399.0,154608.0
8,2002,中鋼,19.05,0.0,0.0,23684,09/02,-727,-610,-4317,-5220,-3739,-294,-7342.0,12766.0,21818.0,13164.0
9,1326,台化,72.8,-1.5,-2.02,62533,09/02,-893,-998,-2310,-3987,-4850,-5738,11835.0,7143.0,2237.0,5268.0
10,00664R,國泰臺灣加權反1,1.6,0.03,1.91,16211,09/02,-421,-4227,-4456,-3594,-1297,7207,-27840.0,-29027.0,-52300.0,-28021.0
11,2337,旺宏,123.0,0.5,0.41,18843,09/02,292,-3508,-2941,-3468,-4624,-280,-16433.0,-64855.0,71550.0,-2819.0
12,00960,野村全球航運龍頭,20.82,-0.14,-0.67,362,09/02,-22,-40,-36,-3250,21,147,87.0,-544.0,-1487.0,-614.0
13,8039,台虹,313.5,-5.5,-1.72,22914,09/02,749,67,-2045,-2909,-320,2411,7031.0,5780.0,14431.0,6270.0
14,00988A,主動統一全球創新,15.71,-0.46,-2.84,37926,09/02,-58,-308,-1688,-2882,-11419,-15634,1047.0,45767.0,,50055.0
15,1314,中石化,8.22,-0.04,-0.48,16925,09/02,-4166,-5085,-4489,-2769,-3861,-13456,11608.0,17353.0,26509.0,12752.0
16,2301,光寶科,315.0,14.5,4.83,46684,09/02,-900,-1056,-1465,-2679,3751,645,707.0,794.0,3803.0,-515.0
17,1301,台塑,66.8,-1.0,-1.47,53476,09/02,168,-381,60,-2485,-3526,-5086,-1751.0,-591.0,-13169.0,-8066.0
18,3362,先進光,210.0,10.0,5.0,2377,09/02,-443,-558,-1220,-2258,-119,-157,393.0,-570.0,-1525.0,-782.0
19,3037,欣興,973.0,2.0,0.21,26059,09/02,-225,-406,-394,-2136,-1969,-5518,-750.0,-5017.0,9564.0,3431.0
20,5314,世紀*,34.2,-1.1,-3.12,3953,09/02,-73,-78,-669,-2025,-2450,-4510,-6819.0,-9108.0,-8150.0,-10446.0
21,5608,四維航,16.5,-0.2,-1.2,4395,09/02,-193,-452,-270,-1987,2271,2871,2002.0,903.0,-664.0,373.0
22,2371,大同,28.2,-0.45,-1.57,6157,09/02,-841,-1467,-1429,-1922,-2792,-2873,-14897.0,-25420.0,-28800.0,-34632.0
23,2834,臺企銀,17.25,0.15,0.88,45702,09/02,-1234,-1466,-1865,-1916,-2410,-1081,14327.0,19390.0,17403.0,19828.0
24,2880,華南金,43.0,1.05,2.5,22882,09/02,-115,-322,-1078,-1811,-1606,365,149.0,660.0,186.0,523.0
25,009821,野村稀土關鍵資源,14.79,-0.37,-2.44,6699,09/02,288,-780,-1495,-1779,-1977,-6043,,,,
26,4716,大立,17.3,-0.25,-1.42,943,09/02,-12,-1728,-1740,-1770,-1549,-3895,-192.0,1513.0,5274.0,609.0
27,00878,國泰永續高股息,33.65,-0.11,-0.33,34938,09/02,-291,-1283,-1343,-1751,-2582,1808,-2360.0,1.0,-3408.0,1552.0
28,00407A,主動凱基台灣,9.78,-0.21,-2.1,28950,09/02,196,-939,-748,-1748,-1749,-7606,,,,
29,3211,順達,392.0,-14.0,-3.45,2861,09/02,-87,-241,-303,-1720,-2019,-2855,-3372.0,2959.0,-1632.0,4465.0
30,3406,玉晶光,1050.0,45.0,4.48,2424,09/02,-31,-1308,-1143,-1681,-555,1535,1900.0,1452.0,312.0,883.0
31,2606,裕民,75.1,0.1,0.13,3821,09/02,-90,-25,-569,-1653,308,680,798.0,-2632.0,-3916.0,-5162.0
32,0052,富邦科技,62.05,-1.0,-1.59,11415,09/02,-97,-213,-993,-1641,-2164,-4437,-1840.0,-2709.0,8417.0,750.0
33,4979,華星光,624.0,24.0,4.0,2764,09/02,-348,-493,-967,-1618,134,-145,-1018.0,742.0,-8211.0,-4905.0
34,2892,第一金,36.25,0.35,0.97,37045,09/02,-138,-377,-745,-1604,-963,-365,-12377.0,-7086.0,-2112.0,-7718.0
35,2536,宏普,20.35,-0.45,-2.16,4492,09/02,-1013,-1165,-1440,-1535,-1433,-1145,-3345.0,-1545.0,-1115.0,-2158.0
36,1303,南亞,237.5,3.0,1.28,127824,09/02,-2568,-558,-2086,-1489,2542,-150,-696.0,8647.0,12677.0,-7723.0
37,00632R,元大台灣50反1,9.91,0.18,1.85,172149,09/02,-10735,-5553,-11301,-1478,-12545,29559,-14434.0,37393.0,56003.0,56174.0
38,3374,精材,419.5,-2.0,-0.47,3821,09/02,-27,-1812,-2972,-1472,1177,3278,14687.0,16945.0,19042.0,20984.0
