排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,3231,緯創,186.5,0.0,0.0,09/21,-9058,-38971,-57708,-54419,-35823,-6441.0,62840.0,40737.0,137560.0,83519.0
2,0056,元大高股息,57.15,0.3,0.53,09/21,-274,599,-415,-36730,-44687,-47828.0,-89813.0,-105795.0,9177.0,-149409.0
3,1101,台泥,24.15,-0.2,-0.82,09/21,-12769,-22374,-23044,-23857,-65376,-430811.0,-353522.0,-40215.0,-15860.0,71004.0
4,1216,統一,74.7,-0.3,-0.4,09/21,-2682,-8210,-9770,-14485,-27096,-73934.0,-140036.0,-97294.0,27393.0,-39812.0
5,3036,文曄,206.5,1.0,0.49,09/21,-3529,-7260,-5702,-12349,-29490,-9638.0,-32928.0,9496.0,42580.0,26351.0
6,2834,臺企銀,18.35,0.0,0.0,09/21,-1175,-2164,-5244,-10216,-37346,-349632.0,-225453.0,-65372.0,30496.0,38466.0
7,00662,富邦NASDAQ,121.6,1.1,0.91,09/21,0,-3014,-3043,-7837,-7845,-7341.0,-29500.0,-18042.0,8848.0,-2452.0
8,2880,華南金,46.65,-1.0,-2.1,09/21,-709,2171,2663,-6016,-20066,-57524.0,140753.0,275005.0,293762.0,268383.0
9,2323,中環,10.8,0.1,0.93,09/21,0,-336,-710,-5461,-5514,-7092.0,-15827.0,-12448.0,-12275.0,-7699.0
10,2845,遠東銀,13.55,0.0,0.0,09/21,-957,-3081,-3351,-5435,-22161,-37912.0,-60092.0,-13179.0,3879.0,9521.0
11,3714,富采,68.8,1.4,2.08,09/21,-6,-787,-786,-4932,-8513,-14762.0,-26448.0,2826.0,5081.0,3520.0
12,00900,富邦特選高股息30,19.83,-0.01,-0.05,09/21,-400,-693,-3018,-3818,-5945,-12734.0,-28984.0,-32413.0,-20581.0,-43868.0
13,2371,大同,30.0,0.8,2.74,09/21,-1338,12,-948,-3742,-9781,-15523.0,-35908.0,29336.0,93664.0,68562.0
14,00403A,主動統一升級50,10.49,0.16,1.55,09/21,-4384,-4384,-6030,-3496,27666,33587.0,65317.0,,,
15,2382,廣達,344.5,1.5,0.44,09/21,-359,-826,-412,-3430,-5588,-34031.0,-162779.0,-30144.0,-53545.0,-47289.0
16,00988A,主動統一全球創新,16.41,0.11,0.67,09/21,0,0,-3349,-3349,-4890,-19815.0,-14193.0,19806.0,,21850.0
17,00937B,群益ESG投等債20+,14.27,-0.04,-0.28,09/21,1,-97,-1253,-3342,-7888,-17063.0,7247.0,-40269.0,-101632.0,-48820.0
18,00948B,中信優息投資級債,9.1,-0.03,-0.33,09/21,0,0,-49,-3249,-3423,-5923.0,1079.0,295.0,685.0,-552.0
19,1102,亞泥,35.25,0.1,0.28,09/21,-583,-608,-147,-3012,-2381,-24555.0,-32354.0,-89030.0,3608.0,-7684.0
20,00772B,中信高評級公司債,32.2,-0.08,-0.25,09/21,0,0,-613,-2613,-2614,-4074.0,-7134.0,-5436.0,-2907.0,-1229.0
21,00687B,國泰20年美債,26.63,-0.07,-0.26,09/21,0,-1499,-2563,-2503,-1448,-1960.0,-16096.0,-23400.0,-30479.0,-12431.0
22,2354,鴻準,64.9,-0.8,-1.22,09/21,30,791,422,-2427,-6506,-21922.0,-42449.0,-11509.0,1174.0,-7656.0
23,4958,臻鼎-KY,470.0,-3.0,-0.63,09/21,1507,-2964,-2189,-2398,-5301,-2515.0,-5009.0,12626.0,-41672.0,11155.0
24,00679B,元大美債20年,25.64,-0.05,-0.19,09/21,-458,-458,-2357,-2393,-2498,-6501.0,6861.0,14495.0,-51212.0,2511.0
25,5483,中美晶,186.5,-1.0,-0.53,09/21,-2462,-2589,-2544,-2350,-2508,6185.0,31695.0,22787.0,23156.0,23019.0
26,1312,國喬,14.6,-0.1,-0.68,09/21,-1201,-1033,-942,-2125,-11428,-13176.0,-8730.0,5979.0,5061.0,16660.0
27,00933B,國泰10Y+金融債,15.4,-0.02,-0.13,09/21,0,0,0,-2000,-2000,-2382.0,1917.0,1711.0,-5280.0,-1296.0
28,2812,台中銀,19.2,-0.15,-0.78,09/21,-922,1028,207,-1975,-21111,-35201.0,-68250.0,14353.0,53065.0,45703.0
29,3481,群創,50.4,2.15,4.46,09/21,-1980,6608,-499,-1965,696,-1945.0,186105.0,10616.0,565246.0,390632.0
30,6257,矽格,250.5,6.0,2.45,09/21,-1669,-1596,-1529,-1961,-966,4649.0,898.0,-4271.0,4507.0,-1229.0
31,6168,宏齊,42.7,3.85,9.91,09/21,-50,-1007,-865,-1850,-1545,-2354.0,-4185.0,-3290.0,-2099.0,-1639.0
32,1711,永光,39.4,0.0,0.0,09/21,-75,33,-111,-1831,-3856,-7488.0,-10495.0,-6862.0,-6851.0,-6480.0
33,2838,聯邦銀,21.6,0.2,0.93,09/21,-95,326,8,-1754,-3511,-2341.0,3393.0,6591.0,7863.0,3638.0
34,009816,凱基台灣TOP50,16.47,0.22,1.35,09/21,-3500,-3500,-3530,-1716,-12948,-44280.0,-87413.0,5349.0,,
35,00997A,主動群益美國增長,11.21,0.16,1.45,09/21,0,-725,-1677,-1677,-3623,-2339.0,1957.0,,,
36,1710,東聯,17.0,0.65,3.98,09/21,-675,-544,-874,-1606,-5433,-7768.0,-78.0,2670.0,9127.0,9970.0
37,3711,日月光投控,663.0,25.0,3.92,09/21,-1905,-2521,-2423,-1578,-6765,-8587.0,-28173.0,-8990.0,-83979.0,-5221.0
38,1314,中石化,9.18,0.22,2.46,09/21,-5642,-2297,-1087,-1553,-5795,-10477.0,-56058.0,-27107.0,-16404.0,-31845.0
39,6182,合晶,115.0,-1.0,-0.86,09/21,-97,-1505,-1477,-1547,-112,9913.0,28021.0,11493.0,31431.0,13037.0
40,3037,欣興,1020.0,39.0,3.98,09/21,-34,-862,-658,-1481,-1108,-2113.0,-8501.0,-3519.0,-56502.0,-4105.0
41,00696B,富邦美債20年,27.93,-0.06,-0.21,09/21,0,0,-1350,-1350,-1550,-2311.0,-8459.0,-9261.0,-9675.0,-10374.0
42,6173,信昌電,308.0,-6.0,-1.91,09/21,229,-487,-517,-1337,-1428,-2152.0,526.0,-1084.0,1313.0,-4230.0
43,5876,上海商銀,49.25,-0.2,-0.4,09/21,-647,-411,-277,-1332,-15738,-22925.0,-45012.0,34436.0,36092.0,50150.0
44,1718,中纖,10.75,0.15,1.42,09/21,-1122,-1226,-1622,-1212,-1009,2739.0,34032.0,41746.0,44253.0,41253.0
45,2484,希華,70.0,-0.4,-0.57,09/21,-350,-662,-784,-1207,-419,5611.0,3642.0,8456.0,12208.0,11761.0
46,00990A,主動元大AI新經濟,15.42,0.15,0.98,09/21,-4,-155,-752,-1155,-1527,-912.0,-2306.0,4178.0,,-92031.0
47,2379,瑞昱,740.0,13.0,1.79,09/21,-811,-897,-960,-1121,-2363,-4288.0,-15525.0,-9980.0,15734.0,8147.0
48,2332,友訊,20.55,1.1,5.66,09/21,89,-1261,-1000,-1083,-1571,2160.0,27772.0,26226.0,20725.0,26864.0
49,2103,台橡,27.8,0.2,0.72,09/21,-532,-901,-1110,-1075,-850,-212.0,-1288.0,-1657.0,243.0,1946.0
50,00405A,主動富邦台灣龍耀,8.97,0.1,1.13,09/21,0,0,0,-1042,-276,-8571.0,7305.0,,,
51,3042,晶技,183.5,-1.0,-0.54,09/21,54,-520,-496,-1038,272,-2370.0,2911.0,5101.0,2141.0,-3691.0
52,2441,超豐,127.5,4.0,3.24,09/21,-661,-959,-911,-1032,-1539,-5284.0,-14078.0,-5557.0,5452.0,-9126.0
53,00404A,主動聯博動能50,9.8,0.09,0.93,09/21,0,0,-1031,-1031,1061,1546.0,1883.0,,,
54,1304,台聚,12.35,0.1,0.82,09/21,-1396,-1428,-1300,-1030,-4724,-7718.0,-3555.0,11827.0,21419.0,18783.0
55,2392,正崴,44.55,2.6,6.2,09/21,-34,-62,-104,-1022,-1855,-7284.0,-3530.0,-11108.0,-10509.0,-10877.0
56,6919,康霈*,83.1,-2.7,-3.15,09/21,0,0,-1000,-1000,-1188,-8067.0,-13811.0,-3570.0,0.0,0.0
57,2317,鴻海,250.0,-0.5,-0.2,09/21,-1648,-590,-1129,-974,-11890,-6536.0,-22523.0,-101892.0,-8157.0,1432.0
58,8299,群聯,2150.0,10.0,0.47,09/21,-57,-496,-574,-973,-2140,2954.0,8319.0,12360.0,15545.0,15427.0
59,4157,太景*-KY,8.99,-0.07,-0.77,09/21,-666,-665,-932,-970,-1241,-2073.0,-2269.0,-5041.0,-2327.0,-491.0
60,3005,神基,119.0,0.5,0.42,09/21,-677,-734,-890,-961,-1707,-2917.0,-21764.0,-15707.0,8284.0,7923.0
61,2897,王道銀行,11.25,0.15,1.35,09/21,17,42,42,-960,-1560,-719.0,-11286.0,-24293.0,-16200.0,-14745.0
62,1319,東陽,80.3,-0.2,-0.25,09/21,-399,-1013,-717,-952,-1737,-7374.0,-26149.0,-7886.0,5401.0,-3562.0
63,3008,大立光,6400.0,-30.0,-0.47,09/21,-112,-192,-418,-938,-1680,-3968.0,-408.0,-4017.0,1858.0,-540.0
64,00688L,國泰20年美債正2,6.29,-0.03,-0.47,09/21,-103,-67,-710,-914,-1339,-2261.0,-8348.0,-24830.0,-54711.0,-50018.0
65,9919,康那香,13.95,-0.05,-0.36,09/21,-9,-32,-32,-908,-1088,-1413.0,-1952.0,-2021.0,-2567.0,-1065.0
66,2605,新興,37.3,1.2,3.32,09/21,-17,-813,-813,-901,-1270,582.0,-2212.0,-6965.0,-335.0,-9985.0
67,9945,潤泰新,29.25,0.3,1.04,09/21,-129,55,-209,-876,-543,-3465.0,-22234.0,11032.0,21400.0,19441.0
68,5512,力麒,7.74,0.25,3.34,09/21,15,-693,-778,-856,-1550,-2102.0,-3515.0,-1454.0,-3108.0,-3277.0
69,8050,廣積,59.1,-0.2,-0.34,09/21,-301,-426,-548,-842,-1208,-425.0,2645.0,3518.0,3798.0,3927.0
70,00935,野村臺灣新科技50,59.9,1.35,2.31,09/21,0,5,-1070,-839,-928,-1609.0,1148.0,1786.0,3845.0,4267.0
71,1309,台達化,13.8,0.1,0.73,09/21,-424,-472,-619,-793,-1458,-931.0,1854.0,2179.0,7913.0,7256.0
72,2330,台積電,2480.0,20.0,0.81,09/21,77,11,1065,-787,-220,-362.0,4312.0,11534.0,-3966.0,13270.0
73,8183,精星,28.9,0.85,3.03,09/21,0,0,0,-787,-1140,-1395.0,-1506.0,-869.0,-1991.0,-1507.0
