股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,2.95,20日
00403A,主動統一升級50,4.17,5日
0050,元大台灣50,6.28877504438245,"5日,20日"
0057,富邦摩台,6.88,"120日,20日"
00634R,富邦上証反1,6.19,60日
00638R,元大滬深300反1,1.76,20日
00640L,富邦日本正2,1.7,5日
00642U,期元大S&P石油,5.19,120日
00643,群益深証中小,15.44,120日
00647L,元大S&P500正2,5.264389027431422,"5日,20日"
00661,元大日經225,3.378359456635319,"120日,60日,20日"
00663L,國泰臺灣加權正2,0.74,5日
00666R,富邦恒生國企反1,8.34,120日
00674R,期元大S&P黃金反1,7.87,"120日,5日,60日,20日"
00678,群益那斯達克生技,9.3,"5日,60日,20日"
00681R,元大美債20反1,20.29,"120日,5日,60日,20日"
00683L,期元大美元指正2,18.46,"120日,60日"
00689R,國泰20年美債反1,40.94,"120日,5日,60日,20日"
00693U,期街口S&P黃豆,2.2,20日
00712,復華富時不動產,0.62,5日
00714,群益道瓊美國地產,4.63,"120日,60日,20日"
00715L,期街口布蘭特正2,3.83,5日
00717,富邦美國特別股,2.87,"5日,60日"
00730,富邦臺灣優質高息,4.673792659368963,"120日,5日,60日,20日"
00731,復華富時高息低波,8.750650406504066,"120日,5日,60日,20日"
00733,富邦臺灣中小,6.954880360170081,"120日,60日,20日"
00736,國泰新興市場,17.71,20日
00753L,中信中國50正2,1.22,5日
00763U,期街口道瓊銅,3.89,"120日,20日"
00783,富邦中証500,5.25,"5日,120日"
00830,國泰費城半導體,2.0040651363398205,20日
00852L,國泰美國道瓊正2,5.86,5日
00865B,國泰US短期公債,1.41,20日
00875,國泰網路資安,7.89,"120日,5日,60日,20日"
00876,元大全球5G,0.62,5日
00892,富邦台灣半導體,1.9516067548452016,5日
00893,國泰智能電動車,0.8239252165097443,5日
00894,中信小資高價30,2.21,"5日,60日"
00897,富邦基因免疫生技,4.96,"120日,5日,60日,20日"
00898,國泰基因免疫革命,3.24,"5日,60日,20日"
00900,富邦特選高股息30,2.7380779776345445,"5日,60日"
00907,永豐優息存股,5.06,"120日,5日,60日,20日"
00908,富邦入息REITs+,4.37,"120日,5日,60日,20日"
00910,第一金太空衛星,4.2,"120日,5日,60日,20日"
00912,中信臺灣智慧50,3.03,"5日,60日,20日"
00913,兆豐台灣晶圓製造,2.52,60日
00915,凱基優選高股息30,3.2174916664187734,"120日,60日"
00917,中信特選金融,3.33,"5日,60日,20日"
00920,富邦ESG綠色電力,4.52,"5日,60日"
00921,兆豐龍頭等權重,3.63,120日
00922,國泰台灣領袖50,20.21,"120日,5日,60日,20日"
00927,群益半導體收益,3.15,"120日,60日"
00930,永豐ESG低碳高息,5.32,"120日,5日,60日"
00932,兆豐永續高息等權,3.92,"120日,5日,60日"
00935,野村臺灣新科技50,5.3635223770621225,120日
00936,台新永續高息中小,9.24,"120日,5日,60日,20日"
00941,中信上游半導體,1.21,5日
00943,兆豐電子高息等權,31.31,"120日,60日,20日"
00944,野村趨勢動能高息,3.08,"5日,60日"
00945B,凱基美國非投等債,6.759019324990838,"5日,20日"
00947,台新臺灣IC設計,7.6697356810604695,"120日,60日,20日"
00949,復華日本龍頭,1.4,5日
00951,台新日本半導體,2.37,"5日,20日"
00954,中信日本半導體,2.76,"5日,20日"
00962,台新AI優息動能,5.67,"120日,5日,60日,20日"
00971,野村美國研發龍頭,3.12,"120日,60日,20日"
00972,野村日本動能高息,17.65,120日
00980A,主動野村臺灣優選,4.459307088099376,"120日,5日,60日,20日"
00981A,主動統一台股增長,2.9137650102321824,60日
00982A,主動群益台灣強棒,3.4966438363579284,"120日,60日,20日"
00982D,主動富邦動態入息,8.69,120日
00983D,主動富邦複合收益,2.43,5日
00985B,群益ESG投等債0-5,1.47,20日
00986A,主動台新龍頭成長,2.45,"60日,20日"
00987A,主動台新優勢成長,3.99,60日
00988A,主動統一全球創新,6.323430427234506,"120日,5日,60日,20日"
00989A,主動摩根美國科技,4.38,5日
00992A,主動群益科技創新,5.918073760168894,60日
00994A,主動第一金台股優,3.95,60日
00995A,主動中信台灣卓越,4.3,"60日,20日"
00997A,主動群益美國增長,5.119529613642616,"5日,20日"
00999A,主動野村臺灣高息,4.22,20日
1227,佳格,6.154692331911794,5日
1301,台塑,30.834623940688545,120日
1303,南亞,35.63004559482595,"120日,5日,60日,20日"
1307,三芳,8.15465517159467,"5日,20日"
1310,台苯,4.8156546144590315,5日
1319,東陽,8.50745364538799,5日
1326,台化,38.12862114143302,"120日,5日,60日"
1338,廣華-KY,6.91,5日
1342,八貫,31.167946775794977,"120日,5日,60日,20日"
1409,新纖,14.317886527017864,"120日,20日"
1436,華友聯,6.348843410899189,"60日,20日"
1513,中興電,14.432239148533206,5日
1516,川飛,5.7,120日
1528,恩德,4.013869106417674,"5日,120日"
1533,車王電,6.91,5日
1560,中砂,39.543436566369124,120日
1563,巧新,4.79,"120日,5日,60日,20日"
1582,信錦,7.142222962384802,"60日,20日"
1590,亞德客-KY,81.38012101320122,120日
1605,華新,15.782284450091833,"120日,60日,20日"
1708,東鹼,17.457349149946,"120日,5日,60日,20日"
1710,東聯,5.242913418544942,"5日,20日"
1714,和桐,22.519037386207422,"120日,5日,60日,20日"
1717,長興,11.331123944770193,20日
1718,中纖,6.42,5日
1722,台肥,7.343564795918367,5日
1762,中化生,2.93,5日
1806,冠軍,8.504095136147088,60日
1809,中釉,3.97,5日
1904,正隆,9.409941526076155,5日
2014,中鴻,5.996065704858016,"5日,60日,20日"
2022,聚亨,2.44,5日
2027,大成鋼,23.14555256676386,"5日,60日,20日"
2030,彰源,4.07,20日
2031,新光鋼,9.081849601985656,5日
2032,新鋼,3.81,"120日,60日,20日"
2034,允強,3.95,5日
2038,海光,1.84,5日
2049,上銀,36.465597223952685,"120日,60日,20日"
2072,世紀風電,2.5698958333333333,5日
2103,台橡,22.743445167838335,"5日,20日"
2233,宇隆,8.27851129300184,"120日,60日"
2243,宏旭-KY,28.92540794339103,"120日,5日,60日,20日"
2301,光寶科,35.74986372976032,"120日,60日"
2303,聯電,34.88119175638318,"120日,60日"
2305,全友,6.09987147246082,"120日,60日,20日"
2312,金寶,10.68399816628473,20日
2316,楠梓電,34.68324342487427,"120日,60日,20日"
2317,鴻海,41.51487295395319,"120日,60日,20日"
2323,中環,11.007959958240281,5日
2327,國巨*,56.94620899486829,"120日,60日"
2332,友訊,11.923393484237616,"5日,20日"
2337,旺宏,32.92313208750567,"120日,5日,60日,20日"
2342,茂矽,7.06,"120日,5日,60日,20日"
2344,華邦電,31.432553766094916,"120日,60日,20日"
2347,聯強,28.723320203403496,60日
2349,錸德,15.21,"120日,5日,60日,20日"
2351,順德,16.183524011049307,"120日,60日"
2355,敬鵬,14.279288935203327,120日
2356,英業達,19.495638471133,"120日,60日,20日"
2357,華碩,40.90289358607059,5日
2363,矽統,8.525849704824573,"120日,60日"
2368,金像電,34.120254892223855,5日
2369,菱生,18.938254154412686,"120日,60日,20日"
2375,凱美,13.928987810794306,"5日,120日,20日"
2376,技嘉,26.337232388477034,"120日,5日,60日,20日"
2379,瑞昱,49.78672704237334,"60日,20日"
2387,精元,10.035079181929731,"5日,20日"
2390,云辰,3.54,"5日,20日"
2395,研華,35.788795786217456,"120日,60日"
2399,映泰,9.143391353172376,"120日,5日,60日,20日"
2401,凌陽,13.668105062249698,"120日,60日,20日"
2404,漢唐,30.857299572397228,20日
2406,國碩,16.821709861135936,"120日,60日,20日"
2408,南亞科,17.168863208858728,20日
2420,新巨,8.496491849572923,"120日,60日"
2421,建準,32.05693788731056,"5日,20日"
2428,興勤,18.936631800809547,"120日,20日"
2436,偉詮電,11.686290090853923,"120日,60日,20日"
2444,兆勁,4.24,"120日,5日,60日,20日"
2453,凌群,5.3,5日
2455,全新,44.02907214878866,"120日,5日,60日,20日"
2458,義隆,24.86286166565166,"120日,60日,20日"
2461,光群雷,7.42,"120日,5日,60日,20日"
2464,盟立,11.414588184031434,"120日,60日"
2465,麗臺,4.25,"120日,60日"
2467,志聖,21.7171052764337,"120日,20日"
2471,資通,5.58,5日
2472,立隆電,15.052155759824329,60日
2476,鉅祥,10.306364297091555,60日
2477,美隆電,23.9,5日
2478,大毅,16.058587728121548,"120日,60日,20日"
2481,強茂,37.6612629386237,"120日,5日,60日,20日"
2483,百容,3.08,"5日,60日,20日"
2484,希華,7.07,"60日,20日"
2486,一詮,14.61108525479632,120日
2491,吉祥全,7.34,"5日,20日"
2492,華新科,32.71808644673393,"120日,5日,60日,20日"
2493,揚博,5.779482849973874,"5日,120日,20日"
2495,普安,9.582770733754748,"120日,60日,20日"
2501,國建,11.766403612791553,"120日,5日,60日"
2515,中工,8.586493675651365,5日
2520,冠德,5.658140508008446,5日
2537,聯上發,2.51,5日
2548,華固,16.643671553246698,120日
2597,潤弘,4.315654037770826,"5日,20日"
2603,長榮,22.66809637193921,"120日,60日,20日"
2605,新興,49.19272316036857,"120日,60日"
2615,萬海,38.435033613078275,"5日,20日"
2636,台驊控股,9.971267473532492,5日
2637,慧洋-KY,18.60298315984447,"120日,5日,60日,20日"
2727,王品,30.586243561483624,"120日,5日,60日,20日"
2731,雄獅,15.29725564306399,5日
2820,華票,9.090678501221184,5日
2834,臺企銀,17.104068170608944,5日
