排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00740B,富邦全球投等債,37.14,-0.06,-0.16,09/21,0.0,24.6,35.0,37.7,32.9,21.7,9.14,3.72,1.46,0.3,,2.29
2,00694B,富邦美債1-3,41.56,-0.1,-0.24,09/21,0.0,50.4,47.3,37.7,36.5,28.8,12.3,4.69,2.7,-0.46,,3.15
3,6446,藥華藥,1150.0,-30.0,-2.54,09/21,0.09,55.1,46.9,36.6,19.6,8.02,3.89,1.99,0.68,0.5,0.19,1.58
4,9910,豐泰,68.4,0.0,0.0,09/21,4.73,21.9,29.1,29.6,14.8,10.1,-4.48,10.2,6.24,3.01,1.07,6.83
5,2382,廣達,344.5,1.5,0.44,09/21,20.4,22.8,21.3,19.7,8.79,6.75,5.13,10.6,5.86,1.05,1.02,8.14
6,2618,長榮航,41.95,0.2,0.48,09/21,11.9,24.6,22.0,19.5,11.3,8.19,1.41,5.23,0.81,2.79,0.81,2.07
7,6805,富世達,2415.0,120.0,5.23,09/21,27.5,29.5,28.8,16.8,10.2,5.52,7.59,1.07,1.3,,,0.21
8,2542,興富發,46.45,-1.35,-2.82,09/21,3.15,10.8,13.9,16.6,14.3,17.3,16.3,11.5,7.23,1.68,0.75,9.43
9,2890,永豐金,45.7,0.45,0.99,09/21,0.41,-1.3,6.63,15.4,12.6,8.44,16.6,7.37,6.09,0.94,1.72,6.3
10,9904,寶成,24.85,0.15,0.61,09/21,0.36,10.4,13.9,15.4,8.92,4.2,-5.71,-4.99,-3.29,-1.12,-0.5,-5.3
11,00947,台新臺灣IC設計,39.7,0.82,2.11,09/21,39.4,20.5,17.8,14.4,8.45,3.7,-1.32,0.42,0.25,,,0.27
12,6703,軒郁,101.0,0.0,0.0,09/21,50.4,32.4,23.6,14.3,3.79,3.67,3.91,1.59,0.8,0.14,,1.04
13,2633,台灣高鐵,25.7,-0.05,-0.19,09/21,5.58,5.48,8.41,13.6,15.0,14.3,21.0,10.4,7.16,3.19,,8.26
14,1513,中興電,166.5,-0.5,-0.3,09/21,19.4,17.3,19.1,13.6,7.46,1.66,2.86,2.08,1.42,0.26,0.13,0.92
15,8938,明安,52.4,2.0,3.97,09/21,24.1,12.9,13.3,13.5,9.73,8.2,7.41,2.17,1.03,0.22,0.04,1.45
16,2855,統一證,57.3,4.0,7.5,09/21,0.04,2.46,4.13,12.7,20.3,18.6,11.1,11.0,7.23,3.9,1.85,8.04
17,5274,信驊,19820.0,530.0,2.75,09/21,7.15,13.1,13.1,12.5,2.31,3.77,2.97,1.65,2.39,0.23,-0.1,2.27
18,2801,彰銀,28.45,-0.5,-1.73,09/21,-0.86,-0.36,7.31,12.3,13.9,10.6,13.0,7.72,3.49,1.07,0.92,3.56
19,2718,全心投控,41.1,0.4,0.98,09/21,18.1,18.4,17.5,12.2,7.05,1.5,3.85,1.78,0.85,0.2,0.15,1.35
20,2603,長榮,242.0,1.5,0.62,09/21,2.05,0.69,9.04,12.2,14.1,3.84,0.49,4.22,1.5,1.95,0.22,1.88
21,2387,精元,37.05,0.2,0.54,09/21,19.3,14.4,13.2,11.4,6.96,3.16,5.84,1.92,0.67,0.18,0.03,1.05
22,2474,可成,211.0,1.5,0.72,09/21,-2.18,2.59,5.59,11.2,8.83,4.48,7.03,-3.87,-7.09,-0.04,0.69,-5.93
23,2912,統一超,215.0,-1.5,-0.69,09/21,-0.26,3.04,7.87,11.0,5.85,-1.09,5.97,13.8,5.48,6.05,2.27,6.48
24,006201,元大富櫃50,46.12,0.07,0.15,09/21,0.0,-13.3,8.25,10.9,6.95,5.49,2.02,2.02,-0.08,-0.86,-5.33,0.66
25,4736,泰博,133.5,0.5,0.38,09/21,19.5,17.7,12.3,10.2,8.71,7.06,3.85,2.18,0.64,-0.18,-0.03,0.78
26,2376,技嘉,368.0,12.0,3.37,09/21,0.32,1.48,7.27,10.0,9.9,3.95,3.79,2.4,1.48,-0.08,0.05,1.93
27,9941,裕融,80.2,0.4,0.5,09/21,-17.5,-10.3,-7.08,9.93,7.46,6.23,1.71,10.2,8.13,3.34,1.55,8.8
28,8028,昇陽半導體,257.5,0.5,0.19,09/21,-0.46,-0.24,5.84,9.76,8.88,5.23,-0.51,0.4,0.24,0.06,,0.34
29,2884,玉山金,46.2,-0.2,-0.43,09/21,3.18,1.71,6.4,9.46,9.35,8.03,8.84,1.54,5.45,4.01,1.55,1.52
30,2892,第一金,39.75,-0.05,-0.13,09/21,1.9,-1.16,5.27,9.38,11.0,5.07,15.2,9.68,-0.25,2.15,1.27,7.93
31,5469,瀚宇博,73.5,0.7,0.96,09/21,0.0,0.0,0.0,9.09,5.95,3.32,9.93,3.45,1.43,-0.27,0.19,1.55
32,1303,南亞,239.5,1.5,0.63,09/21,6.22,2.7,11.9,9.0,6.28,3.88,6.03,3.09,1.71,0.48,0.69,2.13
33,5876,上海商銀,49.25,-0.2,-0.4,09/21,4.48,4.44,5.84,8.99,4.93,4.21,7.35,8.61,-1.71,5.09,,5.0
34,8442,威宏-KY,46.2,0.0,0.0,09/21,15.2,15.2,13.7,8.86,5.53,1.41,2.96,1.46,0.85,0.15,,1.1
35,3005,神基,119.0,0.5,0.42,09/21,4.41,8.09,7.49,8.84,5.19,2.33,-3.96,-5.9,-5.21,0.2,-0.31,-5.25
36,00645,富邦日本,58.0,0.05,0.09,09/21,0.0,14.2,12.8,8.8,20.6,15.0,11.0,3.86,1.3,0.2,0.1,2.2
37,3293,鈊象,724.0,-5.0,-0.69,09/21,3.06,5.39,7.02,8.73,5.78,-15.1,-5.33,2.09,3.44,0.64,0.18,0.97
38,6472,保瑞,420.5,-24.0,-5.4,09/21,-4.44,13.1,9.99,8.42,5.55,5.96,3.18,1.3,0.12,0.04,,0.49
39,3679,新至陞,108.5,0.0,0.0,09/21,10.0,10.3,8.66,8.16,5.48,2.36,4.5,1.72,0.82,0.18,0.04,1.23
40,3529,力旺,2830.0,-15.0,-0.53,09/21,0.22,5.03,6.68,7.47,10.1,5.62,2.25,0.42,0.46,-0.31,0.28,0.95
41,2606,裕民,77.3,-0.1,-0.13,09/21,-2.53,-0.98,3.18,7.45,3.98,-0.21,-1.96,-3.98,-3.02,0.02,0.17,-5.73
42,2530,華建,20.2,-0.6,-2.88,09/21,8.69,5.53,5.61,7.37,3.95,1.81,4.82,1.58,1.44,0.47,0.22,2.27
43,2027,大成鋼,46.65,-0.7,-1.48,09/21,-0.1,-0.01,6.85,7.35,6.23,8.04,3.95,-1.11,1.06,-0.26,0.04,-0.16
44,3036,文曄,206.5,1.0,0.49,09/21,13.1,7.77,10.7,7.17,5.09,1.69,-5.9,-6.95,-2.84,-0.1,0.21,-4.36
45,1712,興農,39.9,-0.15,-0.37,09/21,21.5,10.4,9.83,7.13,3.67,0.79,3.02,1.8,0.8,-0.11,0.03,1.17
46,6505,台塑化,88.5,2.0,2.31,09/21,2.14,0.38,7.46,7.02,6.71,3.87,0.99,0.65,0.41,0.19,0.13,0.44
47,2059,川湖,12800.0,305.0,2.44,09/21,2.58,1.59,5.69,6.86,-3.21,-2.46,4.44,4.29,-0.22,0.05,0.57,0.59
48,8924,大田,49.75,-0.35,-0.7,09/21,14.2,8.44,8.07,6.51,5.32,5.06,5.77,2.04,1.1,0.33,0.01,1.52
49,1504,東元,69.1,-0.4,-0.58,09/21,-0.15,0.05,0.22,6.46,4.06,1.19,0.77,-0.16,-2.51,-0.34,-0.12,-0.58
50,2303,聯電,157.0,1.0,0.64,09/21,3.55,4.14,6.53,6.43,4.71,2.76,-2.92,-3.94,-3.99,0.72,0.4,-3.39
51,1102,亞泥,35.25,0.1,0.28,09/21,1.06,10.2,6.96,6.42,4.47,5.78,-10.4,-7.82,-2.94,-1.76,-0.56,-6.67
52,6670,復盛應用,272.5,-3.0,-1.09,09/21,24.3,14.0,10.6,6.3,2.61,5.7,6.24,4.72,-4.1,2.83,,2.82
53,2610,華航,20.25,0.1,0.5,09/21,16.0,9.74,9.35,6.25,4.1,3.09,2.86,0.76,-0.16,1.59,0.32,-0.55
54,5904,寶雅*,71.3,-0.8,-1.11,09/21,0.45,6.27,5.69,6.24,4.05,0.5,0.23,0.35,0.4,0.33,0.11,0.4
55,00646,元大S&P500,76.8,0.2,0.26,09/21,4.58,8.71,7.37,6.19,6.21,3.14,2.24,1.49,0.67,0.24,0.17,1.34
56,9945,潤泰新,29.25,0.3,1.04,09/21,0.2,4.14,5.79,6.19,4.26,-1.6,-0.07,0.13,0.08,0.02,0.01,-1.35
57,2891,中信金,70.4,0.9,1.29,09/21,4.92,-0.59,2.22,6.14,7.38,7.5,3.01,-2.57,-6.0,4.87,2.4,-2.21
58,3491,昇達科,1520.0,-45.0,-2.88,09/21,0.15,5.19,7.1,6.11,4.54,6.34,2.29,0.87,0.12,0.35,0.1,0.48
59,3443,創意,7615.0,465.0,6.5,09/21,1.49,2.33,6.88,5.99,6.53,3.94,2.54,2.56,1.63,0.41,0.19,2.18
60,2528,皇普,20.5,0.8,4.06,09/21,7.38,5.13,5.79,5.87,5.31,3.59,4.58,1.43,0.73,0.24,0.15,1.14
61,00965,元大航太防衛科技,25.26,-0.1,-0.39,09/21,0.0,0.0,0.0,5.68,2.98,-0.86,-3.85,-4.22,-5.84,,,-3.97
62,1560,中砂,914.0,18.0,2.01,09/21,9.57,7.05,5.87,5.6,5.37,2.87,3.34,1.01,-0.38,0.2,0.1,-0.42
63,2404,漢唐,1130.0,5.0,0.44,09/21,21.8,10.2,8.25,5.53,2.99,2.13,-2.03,-3.68,-3.02,-0.08,0.1,-2.91
64,3023,信邦,320.5,-7.0,-2.14,09/21,-0.48,-5.04,-6.79,5.43,3.06,-0.49,9.8,2.35,2.32,2.25,0.75,0.75
65,4763,材料*-KY,49.65,-0.85,-1.68,09/21,0.1,2.95,5.47,5.39,3.53,2.85,1.12,-1.86,-1.22,-0.57,-0.36,-2.2
66,0056,元大高股息,57.15,0.3,0.53,09/21,1.42,6.8,6.01,5.31,3.36,1.95,0.35,0.3,0.17,0.03,0.2,0.2
67,3045,台灣大,124.5,0.5,0.4,09/21,0.3,8.86,7.29,5.27,4.52,3.88,3.94,4.98,7.4,5.78,3.47,2.79
68,6577,勁豐,79.1,0.1,0.13,09/21,7.99,5.39,5.64,5.09,2.24,1.3,0.75,0.58,0.46,0.07,,0.51
69,2347,聯強,89.8,-1.0,-1.1,09/21,-1.96,0.16,0.41,5.02,9.44,4.82,4.44,10.3,-1.52,-0.42,0.85,4.52
70,6640,均華,1110.0,-70.0,-5.93,09/21,0.0,9.05,6.49,5.02,3.87,5.8,3.02,1.1,0.18,0.22,,0.63
71,2887,台新新光金,43.8,-0.6,-1.35,09/21,1.32,-0.89,2.47,4.97,11.5,8.29,10.0,4.37,8.84,7.72,4.34,5.68
72,4915,致伸,65.0,-0.5,-0.76,09/21,0.0,-0.03,-0.02,4.95,2.91,2.36,5.33,1.58,-0.07,1.6,0.74,1.47
73,9935,慶豐富,18.2,-0.05,-0.27,09/21,18.4,6.37,6.19,4.86,1.83,1.08,2.25,1.35,0.78,0.13,0.04,1.02
74,3450,聯鈞,545.0,7.0,1.3,09/21,20.6,8.91,7.3,4.75,-1.11,-0.13,1.4,0.9,0.36,0.13,0.1,0.63
75,2308,台達電,1875.0,140.0,8.07,09/21,17.8,10.5,8.46,4.7,-0.01,-1.66,-0.67,-0.48,-0.23,0.18,0.22,0.0
76,5287,數字,137.0,-2.0,-1.44,09/21,13.2,4.11,4.13,4.47,3.24,1.18,3.69,1.73,1.03,0.22,0.06,1.19
77,1476,儒鴻,279.0,-3.0,-1.06,09/21,0.69,3.68,4.08,4.42,2.36,3.22,1.24,2.02,1.16,0.72,0.17,1.35
78,00922,國泰台灣領袖50,43.39,0.69,1.62,09/21,0.0,0.0,2.94,4.41,2.36,0.86,0.56,0.21,0.09,-0.05,,0.12
79,2753,八方雲集,179.5,-0.5,-0.28,09/21,18.6,8.2,5.75,4.38,2.74,0.92,1.67,1.5,0.53,-0.8,,0.75
80,3211,順達,387.5,19.5,5.3,09/21,4.86,4.12,2.81,4.36,-0.94,1.12,2.87,-0.33,-0.72,0.52,0.39,-0.65
81,2477,美隆電,23.1,0.75,3.36,09/21,2.68,3.42,3.92,4.31,3.99,1.57,4.35,1.82,0.84,0.09,0.03,1.04
82,2393,億光,64.2,-0.2,-0.31,09/21,15.9,5.53,4.92,4.26,3.29,-3.44,-2.46,-0.69,-8.08,0.91,0.15,-1.59
83,2832,台產,58.5,-0.2,-0.34,09/21,18.3,10.1,5.88,4.16,2.62,1.59,4.51,1.96,0.98,0.25,0.13,0.09
84,4105,東洋,79.1,0.7,0.89,09/21,6.97,5.92,4.77,4.12,3.25,1.51,1.46,1.34,0.63,0.2,-0.46,0.96
85,2547,日勝生,10.0,-0.1,-0.99,09/21,9.4,6.09,5.57,4.11,2.76,1.58,2.57,1.09,0.73,0.2,0.09,0.94
86,2886,兆豐金,51.1,0.0,0.0,09/21,4.7,-7.48,-0.89,3.94,6.79,2.38,18.7,14.2,8.34,4.75,2.06,11.1
87,3374,精材,443.0,-1.5,-0.34,09/21,0.0,0.0,5.23,3.9,3.92,5.55,1.46,0.76,0.67,0.19,0.06,0.73
88,3264,欣銓,284.0,15.5,5.77,09/21,6.21,2.21,4.25,3.8,3.07,0.21,1.61,-0.41,0.5,0.5,0.47,0.93
89,8070,長華*,49.9,-0.8,-1.58,09/21,0.0,-0.09,7.3,3.69,1.64,0.53,4.41,-4.07,-2.38,-0.88,-0.51,-4.28
90,6121,新普,373.5,2.0,0.54,09/21,-11.6,-1.78,-1.13,3.66,8.8,4.21,-0.48,-5.86,-9.05,0.0,0.75,-9.13
91,2881,富邦金,154.5,4.0,2.66,09/21,-7.24,-6.96,-7.68,3.6,2.27,2.67,-1.37,-5.29,-1.2,4.24,1.71,-5.34
92,5871,中租-KY,110.5,-1.5,-1.34,09/21,-0.48,-0.44,-0.96,3.59,3.12,2.57,3.23,7.54,-1.64,2.33,1.04,3.6
93,2504,國產,31.1,-0.5,-1.58,09/21,7.35,5.79,6.05,3.47,3.22,1.18,7.61,3.6,-3.78,4.03,1.31,2.8
94,4137,麗豐-KY,77.7,-1.1,-1.4,09/21,7.09,5.05,4.94,3.41,1.66,0.67,2.03,1.19,0.69,0.27,0.01,0.77
