證券代號,證券名稱,交易別,成交價,成交股數,成交金額
3189,景碩,逐筆交易,900.00,"400,000","360,000,000"
3189,景碩,逐筆交易,890.00,"100,000","89,000,000"
3189,景碩,逐筆交易,880.00,"523,000","460,240,000"
6464,台數科,逐筆交易,78.00,"304,000","23,712,000"
00919,群益台灣精選高息,配對交易,29.05,"500,000","14,525,000"
1590,亞德客-KY,配對交易,"1,262.55","101,000","127,517,550"
1590,亞德客-KY,配對交易,"1,261.51","100,000","126,151,000"
2308,台達電,配對交易,"1,953.18","12,000","23,438,160"
2308,台達電,配對交易,"1,937.00","10,000","19,370,000"
2308,台達電,配對交易,"1,907.50","59,000","112,542,500"
2330,台積電,配對交易,"2,521.25","20,000","50,425,000"
2330,台積電,配對交易,"2,505.00","699,000","1,750,995,000"
2330,台積電,配對交易,"2,483.94","72,070","179,017,556"
2330,台積電,配對交易,"2,483.93","63,130","156,810,501"
2330,台積電,配對交易,"2,483.92","11,800","29,310,256"
2330,台積電,配對交易,"2,471.90","107,000","264,493,300"
2330,台積電,配對交易,"2,471.03","8,000","19,768,240"
2330,台積電,配對交易,"2,470.26","56,550","139,693,203"
2330,台積電,配對交易,"2,470.24","73,450","181,439,128"
2330,台積電,配對交易,"2,460.00","7,000","17,220,000"
2382,廣達,配對交易,344.75,"182,000","62,744,500"
2383,台光電,配對交易,"4,895.97","133,000","651,164,010"
2454,聯發科,配對交易,"5,302.80","68,000","360,590,400"
2881,富邦金,配對交易,155.36,"150,000","23,304,000"
2883,凱基金,配對交易,44.45,"600,000","26,670,000"
3036,文曄,配對交易,205.00,"554,000","113,570,000"
3231,緯創,配對交易,180.50,"300,000","54,150,000"
3665,貿聯-KY,配對交易,"2,500.00","47,000","117,500,000"
3711,日月光投控,配對交易,701.00,"58,000","40,658,000"
3711,日月光投控,配對交易,698.11,"256,000","178,716,160"
3711,日月光投控,配對交易,698.10,"28,000","19,546,800"
4958,臻鼎-KY,配對交易,489.00,"250,000","122,250,000"
6116,彩晶,配對交易,15.70,"1,196,000","18,777,200"
6669,緯穎,配對交易,"2,115.00","213,745","452,070,675"
總計,,,,"7,262,745","6,387,380,139"
