排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00918,大華優利高填息30,34.15,-0.35,-1.01,248012,09/18,,,,123800.0,20550.0,20550.0,30875.0,,5407.0,
2,6112,邁達特,52.1,3.35,6.87,8939,09/18,63.2,29.2,121.0,3000.0,3000.0,1450.0,3.33,,29.2,210.0
3,1707,葡萄王,87.3,0.3,0.34,306,09/18,0.0,0.0,-12.5,2000.0,,5.0,,,,
4,6668,中揚光,49.25,4.45,9.93,9271,09/18,113.0,192.0,182.0,1650.0,661.0,994.0,1067.0,4275.0,257.0,1358.0
5,6234,高僑,38.5,3.5,10.0,1395,09/18,1400.0,1400.0,1400.0,1400.0,,275.0,-21.1,66.7,-84.7,-87.3
6,3311,閎暉,38.7,1.7,4.59,1411,09/18,0.0,-1.75,27.3,1300.0,,,522.0,,133.0,
7,1722,台肥,42.4,0.25,0.59,2824,09/18,-2.38,-2.38,-8.89,1267.0,,,,,,
8,6603,富強鑫,28.55,0.65,2.33,9201,09/18,25.0,900.0,900.0,1100.0,,11.1,567.0,-72.0,567.0,-63.2
9,3297,杭特,33.1,3.0,9.97,1089,09/18,360.0,109.0,475.0,1050.0,1050.0,1050.0,1050.0,,-97.4,-90.3
10,5251,天鉞電,31.7,2.0,6.73,1435,09/18,120.0,83.3,175.0,1000.0,1000.0,1000.0,120.0,-52.2,-96.1,-89.9
11,3162,精確,76.9,4.2,5.78,3096,09/18,250.0,10.5,61.5,950.0,133.0,320.0,-84.0,-94.8,-22.2,40.0
12,6168,宏齊,38.85,3.5,9.9,32720,09/18,70.9,224.0,708.0,925.0,861.0,2003.0,10067.0,1120.0,1549.0,8614.0
13,00411A,主動統一前沿科技,10.13,0.22,2.22,90136,09/18,0.0,,,900.0,,,,,,
14,3230,錦明,41.8,0.0,0.0,264,09/18,0.0,10.0,783.0,783.0,805.0,742.0,36100.0,302.0,44.8,457.0
15,5284,jpp-KY,297.0,3.5,1.19,85,09/18,6.25,30.8,41.7,750.0,112.0,1600.0,-37.0,-48.5,-90.9,-78.5
16,6120,達運,12.35,0.05,0.41,2350,09/18,750.0,920.0,920.0,750.0,104.0,-10.5,,-23.9,,-32.9
