排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,1815,富喬,118.5,4.0,3.49,09/16,0.0,0.59,0.34,3.44,7.39,10.6,12.8,10.8,11.6,13.2,12.2,10.5
2,3406,玉晶光,1005.0,90.0,9.84,09/16,-0.05,0.3,0.3,2.99,3.7,9.66,8.66,6.35,8.36,11.7,13.1,5.57
3,3624,光頡,123.0,-0.5,-0.4,09/16,0.0,0.0,0.0,1.96,2.3,2.3,0.19,2.76,2.76,0.24,2.76,2.76
4,2481,強茂,168.5,15.0,9.77,09/16,0.98,1.22,1.22,1.31,2.98,3.03,1.57,9.21,7.79,12.5,13.2,5.13
5,6147,頎邦,207.5,7.5,3.75,09/16,0.3,0.57,0.76,1.23,1.21,1.32,-4.5,1.23,-4.93,-1.05,3.21,0.16
6,3105,穩懋,472.5,18.5,4.07,09/16,0.01,0.45,0.45,0.9,2.59,5.49,4.26,8.64,10.7,9.59,7.32,10.2
7,3026,禾伸堂,772.0,46.0,6.34,09/16,0.15,0.26,0.38,0.84,1.81,2.05,5.85,15.3,15.5,15.7,14.8,15.1
8,3374,精材,424.0,15.5,3.79,09/16,-0.01,0.12,0.1,0.74,0.74,5.02,4.69,4.31,5.02,2.73,3.13,5.13
9,6531,愛普*,949.0,59.0,6.63,09/16,0.0,0.0,-0.01,0.64,1.22,-1.16,-1.95,4.34,3.98,3.82,4.32,2.89
10,6271,同欣電,228.0,7.0,3.17,09/16,0.1,0.1,0.1,0.6,0.75,0.41,0.69,2.17,2.81,2.15,-6.19,2.67
11,6727,亞泰金屬,477.0,7.5,1.6,09/16,0.0,0.0,0.0,0.49,1.06,3.62,3.62,3.62,3.62,3.62,,3.62
12,2637,慧洋-KY,102.5,5.6,5.78,09/16,-0.04,0.05,0.19,0.49,0.57,-0.93,-0.29,-2.52,-5.05,1.57,5.71,-4.07
13,8028,昇陽半導體,233.0,6.5,2.87,09/16,0.0,0.22,0.46,0.47,0.95,-0.3,-2.48,0.65,0.12,0.59,,1.19
14,8996,高力,1300.0,80.0,6.56,09/16,-0.01,0.0,-0.29,0.47,-0.91,2.24,5.2,9.31,8.51,11.1,10.2,10.8
15,2603,長榮,239.0,5.5,2.36,09/16,0.08,0.15,0.34,0.46,0.63,0.39,0.06,3.81,2.29,14.8,15.5,2.28
16,3443,創意,6170.0,135.0,2.24,09/16,0.02,0.1,0.36,0.44,0.53,0.91,3.57,6.45,8.2,5.55,12.0,6.76
17,2376,技嘉,350.0,7.0,2.04,09/16,0.16,0.19,0.28,0.42,0.51,0.58,2.13,4.29,3.92,-1.77,1.32,4.24
18,2855,統一證,51.6,0.1,0.19,09/16,0.1,0.19,0.26,0.41,0.74,1.29,2.28,6.95,7.21,7.28,7.24,6.98
19,4915,致伸,65.6,0.0,0.0,09/16,0.16,0.33,0.33,0.37,0.38,0.62,2.92,1.52,-0.2,9.29,16.3,2.01
20,3529,力旺,2700.0,75.0,2.86,09/16,0.01,0.18,0.2,0.35,2.27,1.79,1.82,0.44,0.93,-2.24,6.49,2.14
21,3491,昇達科,1440.0,85.0,6.27,09/16,0.11,0.13,0.19,0.34,1.02,2.94,3.0,2.7,-0.09,7.43,6.22,1.77
22,2542,興富發,45.9,0.65,1.44,09/16,0.18,0.23,0.26,0.34,0.86,1.21,3.94,7.08,6.58,4.08,3.79,6.62
23,1560,中砂,741.0,6.0,0.82,09/16,0.0,0.0,0.19,0.33,0.2,-0.81,1.69,-0.07,-2.09,3.21,4.05,-1.74
