排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2409,友達,36.65,3.3,9.9,1162431,09/22,9247,16804,16308,17972,9481,14413.0,8756.0,23553.0,22206.0,22367.0
2,3717,聯嘉投控,25.25,0.35,1.41,8765,09/22,1100,3548,4756,4831,4802,4749.0,4157.0,5275.0,5269.0,5269.0
3,2303,聯電,160.0,3.0,1.91,286598,09/22,211,159,649,1996,2531,5294.0,4650.0,7793.0,6864.0,6760.0
4,00685L,群益臺灣加權正2,12.77,0.06,0.47,277229,09/22,-244,176,-1146,1705,-1739,517.0,14872.0,14812.0,14828.0,14787.0
5,3605,宏致,171.5,2.5,1.48,38677,09/22,-301,689,1138,1246,1414,1587.0,2697.0,2709.0,2547.0,2694.0
6,2305,全友,60.0,1.2,2.04,6817,09/22,-86,-247,-1099,1114,2226,2279.0,2001.0,2371.0,2364.0,2363.0
7,8021,尖點,477.0,11.0,2.36,13223,09/22,870,960,954,980,219,920.0,864.0,1072.0,-2469.0,-1873.0
8,6770,力積電,71.8,-0.9,-1.24,95975,09/22,-157,-761,18,961,309,1651.0,-1746.0,-3662.0,-4102.0,-15888.0
9,6168,宏齊,44.0,1.3,3.04,68487,09/22,-259,-143,363,926,979,1022.0,967.0,633.0,1005.0,1063.0
10,00981A,主動統一台股增長,30.15,0.58,1.96,272536,09/22,475,481,317,881,-2127,-3541.0,80.0,568.0,-209.0,-1497.0
11,00403A,主動統一升級50,10.7,0.21,2.0,581739,09/22,-19,468,731,823,448,542.0,2409.0,,,
12,2489,瑞軒,41.95,-1.05,-2.44,29553,09/22,-103,-311,101,775,160,631.0,1277.0,1277.0,1277.0,1273.0
13,2221,大甲,154.0,14.0,10.0,1745,09/22,-87,-19,133,729,872,995.0,999.0,999.0,999.0,999.0
14,6533,晶心科,254.5,-9.0,-3.42,4447,09/22,135,403,501,727,1288,1762.0,1773.0,1797.0,1741.0,1776.0
15,6830,汎銓,547.0,-6.0,-1.08,1561,09/22,1,150,464,706,669,609.0,648.0,437.0,631.0,660.0
16,2455,全新,547.0,-25.0,-4.37,18755,09/22,28,158,513,638,434,309.0,1168.0,1168.0,505.0,885.0
17,6218,豪勉,61.0,-6.7,-9.9,12763,09/22,202,260,464,537,545,589.0,584.0,608.0,609.0,585.0
18,2449,京元電子,317.0,15.5,5.14,72526,09/22,151,264,510,520,488,518.0,348.0,656.0,-762.0,-866.0
19,3714,富采,68.9,0.1,0.15,44869,09/22,83,428,439,510,390,517.0,500.0,672.0,539.0,534.0
20,3189,景碩,909.0,82.0,9.92,29109,09/22,518,514,508,486,513,471.0,412.0,795.0,255.0,-212.0
21,2834,臺企銀,18.25,-0.1,-0.54,16456,09/22,169,458,311,480,453,492.0,497.0,481.0,498.0,485.0
22,00405A,主動富邦台灣龍耀,9.23,0.26,2.9,191030,09/22,184,106,610,453,502,248.0,1075.0,,,
23,8150,南茂,105.5,2.5,2.43,130240,09/22,-25,313,467,442,529,405.0,713.0,714.0,620.0,441.0
24,1709,和益,45.95,2.85,6.61,82849,09/22,126,272,29,433,503,511.0,572.0,572.0,572.0,572.0
25,009829,大華韓國KOSPI50,10.97,0.18,1.67,34885,09/22,444,384,382,429,245,467.0,,,,
26,6957,裕慶-KY,303.0,13.0,4.48,699,09/22,67,190,197,391,471,475.0,495.0,498.0,497.0,494.0
27,4956,光鋐,42.2,-4.65,-9.93,23196,09/22,-759,-12,259,377,324,403.0,358.0,56.0,388.0,312.0
28,3211,順達,385.0,-2.5,-0.65,6245,09/22,-26,380,384,376,365,410.0,469.0,347.0,-368.0,-128.0
29,8110,華東,48.95,-3.15,-6.05,47787,09/22,-374,152,309,360,332,265.0,-283.0,-2732.0,219.0,-6616.0
30,2408,南亞科,497.0,-19.0,-3.68,63282,09/22,-98,-158,136,355,-252,-736.0,-103.0,1174.0,-18369.0,-14223.0
31,3230,錦明,41.3,0.05,0.12,626,09/22,1,1,1,322,324,311.0,357.0,274.0,119.0,298.0
32,8064,東捷,134.0,-4.0,-2.9,11517,09/22,-60,-69,69,293,-61,299.0,440.0,442.0,40.0,-17.0
33,8473,山林水,38.65,-0.05,-0.13,236,09/22,-212,-220,-242,285,454,494.0,384.0,514.0,528.0,525.0
34,3374,精材,487.0,44.0,9.93,17275,09/22,266,273,301,259,69,519.0,798.0,798.0,51.0,759.0
35,3264,欣銓,276.5,-7.5,-2.64,38165,09/22,-61,-54,-85,252,253,291.0,326.0,386.0,75.0,-644.0
36,3141,晶宏,89.2,-3.6,-3.88,4006,09/22,-11,28,16,248,373,254.0,328.0,367.0,359.0,357.0
37,1314,中石化,8.74,-0.44,-4.79,73718,09/22,-81,-53,71,244,247,224.0,242.0,247.0,174.0,135.0
38,3715,定穎投控,128.5,10.0,8.44,16190,09/22,298,290,255,228,279,209.0,753.0,225.0,-2728.0,442.0
39,3055,蔚華科,206.5,18.5,9.84,8151,09/22,136,231,249,221,338,416.0,430.0,434.0,410.0,292.0
40,4979,華星光,605.0,-13.0,-2.1,11642,09/22,21,70,226,210,-146,158.0,281.0,409.0,-394.0,-1922.0
41,2492,華新科,311.0,2.5,0.81,21975,09/22,17,140,275,209,50,145.0,28.0,614.0,0.0,408.0
42,2464,盟立,190.5,-2.0,-1.04,11047,09/22,-11,-45,141,207,242,-455.0,-1298.0,438.0,-310.0,292.0
43,4923,力士,61.4,-1.0,-1.6,1433,09/22,-31,100,162,202,159,220.0,-73.0,137.0,231.0,231.0
44,3037,欣興,1120.0,100.0,9.8,10825,09/22,91,205,272,199,240,-146.0,522.0,669.0,-1148.0,-1601.0
45,3711,日月光投控,693.0,30.0,4.52,24987,09/22,54,119,161,183,118,89.0,177.0,-28.0,-88.0,-224.0
46,6505,台塑化,87.2,-1.3,-1.47,16512,09/22,-29,-156,-7,181,244,255.0,454.0,507.0,156.0,330.0
47,1727,中華化,106.0,3.0,2.91,6852,09/22,-19,-89,-175,177,185,159.0,254.0,400.0,-25.0,-233.0
48,5483,中美晶,195.0,8.5,4.56,33495,09/22,16,16,24,177,221,103.0,190.0,404.0,176.0,398.0
49,4919,新唐,133.5,8.0,6.37,31470,09/22,61,55,134,167,159,-161.0,-714.0,870.0,734.0,844.0
50,6182,合晶,119.0,4.0,3.48,102074,09/22,-50,-121,46,167,36,-87.0,-2293.0,563.0,-526.0,60.0
51,8033,雷虎,169.5,-1.5,-0.88,1554,09/22,-23,-33,-24,156,128,131.0,222.0,193.0,-1378.0,-686.0
52,00918,大華優利高填息30,34.1,-0.09,-0.26,68313,09/22,-2345,-2323,155,155,147,143.0,115.0,154.0,154.0,155.0
53,5347,世界,173.0,1.0,0.58,32465,09/22,30,14,161,155,260,160.0,55.0,393.0,84.0,283.0
54,8111,立碁,77.5,-3.1,-3.85,22990,09/22,-13,-7,72,154,72,110.0,570.0,599.0,461.0,-184.0
55,1560,中砂,950.0,36.0,3.94,3983,09/22,36,45,105,149,179,100.0,63.0,104.0,68.0,-45.0
56,0050,元大台灣50,111.85,0.5,0.45,84310,09/22,-9,83,135,145,4,125.0,-547.0,-649.0,-679.0,-1064.0
57,00665L,富邦恒生國企正2,9.18,0.15,1.66,14742,09/22,16,155,312,144,237,-581.0,237.0,-2251.0,-8861.0,-3008.0
58,6488,環球晶,971.0,40.0,4.3,19731,09/22,-88,-146,0,142,232,154.0,209.0,325.0,-161.0,291.0
59,1569,濱川,64.2,3.2,5.25,14468,09/22,35,98,125,139,156,166.0,149.0,89.0,-574.0,-319.0
60,2406,國碩,30.1,-0.3,-0.99,33061,09/22,70,127,135,137,130,44.0,109.0,-932.0,-644.0,-286.0
61,2363,矽統,60.3,1.3,2.2,45226,09/22,26,90,95,133,112,154.0,32.0,175.0,-27.0,124.0
62,2033,佳大,37.3,3.35,9.87,1366,09/22,53,54,61,132,126,132.0,200.0,200.0,200.0,200.0
63,8996,高力,1655.0,150.0,9.97,5781,09/22,58,78,126,129,155,147.0,-119.0,231.0,-49.0,-378.0
64,6840,東研信超,104.5,-2.0,-1.88,593,09/22,-7,4,45,127,121,59.0,172.0,169.0,,172.0
65,6257,矽格,249.0,-1.5,-0.6,20209,09/22,4,-12,82,122,115,55.0,75.0,162.0,46.0,-85.0
