排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,6426,統新,321.0,14.0,4.56,09/09,-2.02,3.58,4.71,7.62,7.39,7.32,8.07,3.76,2.06,8.67,8.44,8.41
2,3693,營邦,700.0,31.0,4.63,09/09,1.21,2.46,3.37,5.7,9.17,10.4,11.1,10.8,12.9,11.8,8.28,10.2
3,00715L,期街口布蘭特正2,60.7,1.1,1.85,09/09,0.58,0.79,2.18,4.63,10.7,17.5,19.2,21.2,115.0,330.0,,45.6
4,2409,友達,30.5,0.9,3.04,09/09,0.86,1.99,4.07,4.61,5.3,4.45,4.24,1.79,-11.1,-12.8,-36.8,-1.84
5,3167,大量,900.0,-38.0,-4.05,09/09,-0.29,4.23,4.2,4.58,4.87,2.13,1.25,-2.29,9.9,9.6,10.0,1.66
6,00909,國泰數位支付服務,49.14,0.66,1.36,09/09,0.25,0.39,0.46,3.88,3.36,4.66,7.36,52.8,53.8,69.8,,73.4
7,3094,聯傑,40.8,-0.45,-1.09,09/09,-0.94,-1.21,-0.85,3.86,4.6,3.3,3.24,3.28,2.55,1.3,0.79,3.22
8,2455,全新,533.0,18.0,3.5,09/09,0.62,1.6,1.67,3.81,6.88,6.59,7.93,6.23,10.7,-1.67,17.0,4.42
9,6538,倉和,349.0,28.0,8.72,09/09,0.08,0.16,-0.14,3.57,3.81,4.56,5.52,7.18,8.1,3.17,,7.71
10,3680,家登,566.0,45.0,8.64,09/09,1.93,2.02,2.29,2.74,4.14,5.06,6.63,8.58,16.7,11.5,24.1,14.6
11,8431,匯鑽科,61.2,-2.1,-3.32,09/09,-0.38,1.02,0.92,2.7,3.58,3.34,3.36,-3.99,-2.32,-2.57,-2.55,1.99
12,2492,華新科,319.5,1.0,0.31,09/09,-0.56,-0.83,0.89,2.48,2.78,-7.79,-13.4,-1.21,2.5,-1.57,-8.49,5.14
13,6179,亞通,36.4,3.3,9.97,09/09,2.12,2.31,2.3,2.34,2.65,4.45,6.78,5.85,2.66,6.27,6.09,4.72
