排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (萬元),2日 增減 (萬元),3日 增減 (萬元),5日 增減 (萬元),10日 增減 (萬元),1個月 增減 (萬元),3個月 增減 (萬元),半年 增減 (萬元),1年 增減 (萬元),今年 增減 (萬元)
1,3293,鈊象,709.0,6.0,0.85,09/04,-20988.0,-229997.0,-1139195.0,-1233603,-1232586,-1346624.0,-934508.0,-898474.0,-313104.0,-1050238.0
2,3008,大立光,7400.0,250.0,3.5,09/04,-95345.0,-179850.0,-856361.0,-1193354,-1600863,-1219945.0,-199966.0,-1240265.0,92710.0,-507079.0
3,1101,台泥,24.6,0.15,0.61,09/04,-1421.0,-75032.0,-871023.0,-956790,-899691,-862767.0,-571015.0,164143.0,201812.0,317336.0
4,3529,力旺,2385.0,55.0,2.36,09/04,-10170.0,-75449.0,-497406.0,-639671,-586369,-304663.0,-148468.0,-1294118.0,-668140.0,-1110710.0
5,2834,臺企銀,17.0,-0.1,-0.58,09/04,-11264.0,-25612.0,-596424.0,-621550,-535168,-377057.0,-323792.0,33892.0,58667.0,77128.0
6,2408,南亞科,496.0,18.5,3.87,09/04,-99572.0,-266239.0,-981272.0,-609054,-452052,-2184193.0,-17006.0,-136199.0,-273772.0,-134955.0
7,3665,貿聯-KY,2145.0,45.0,2.14,09/04,49440.0,-65865.0,-223033.0,-435859,-470178,-585759.0,1643757.0,1484796.0,1968290.0,917515.0
8,2884,玉山金,43.55,0.35,0.81,09/04,-33819.0,-172862.0,-392225.0,-430062,-357254,-254253.0,-449639.0,-548975.0,272203.0,-343799.0
9,2059,川湖,13860.0,410.0,3.05,09/04,-9527.0,-20553.0,-121920.0,-415074,-376526,-406641.0,-512357.0,-783834.0,-814232.0,-1086879.0
10,2609,陽明,58.2,0.4,0.69,09/04,-10262.0,-139222.0,-232958.0,-339969,-390180,-424286.0,-942709.0,-683814.0,-1035102.0,-991899.0
11,2886,兆豐金,49.55,-0.85,-1.69,09/04,-12289.0,-32713.0,-168109.0,-302626,-498602,-468013.0,-3117.0,64227.0,-65384.0,120593.0
12,3324,雙鴻,1485.0,135.0,10.0,09/04,-64248.0,-123483.0,-240486.0,-295598,-340427,-449613.0,-336708.0,4904.0,-286520.0,33654.0
13,2603,長榮,233.0,-6.0,-2.51,09/04,10640.0,16770.0,15507.0,-259032,-479449,-1154243.0,-2693871.0,-1709577.0,-1970240.0,-2429864.0
14,2382,廣達,345.0,10.0,2.99,09/04,-110210.0,-197858.0,-203735.0,-233772,-938902,-6775973.0,-3798634.0,-457271.0,-1378147.0,-933448.0
15,1303,南亞,225.5,4.5,2.04,09/04,-73079.0,-50529.0,-67537.0,-212486,-195706,117873.0,453528.0,338641.0,-997517.0,-428488.0
16,1815,富喬,118.5,-1.5,-1.25,09/04,831.0,-53243.0,-39424.0,-187974,-410019,-451939.0,-491037.0,-187950.0,-328056.0,-194557.0
17,1326,台化,69.8,0.1,0.14,09/04,6923.0,-11750.0,-124779.0,-162921,-138728,-141916.0,-215401.0,-478017.0,-711096.0,-525955.0
18,1717,長興,76.1,-0.7,-0.91,09/04,-5124.0,-23059.0,-107041.0,-161475,-164707,-276679.0,-243599.0,-120974.0,-45174.0,-98318.0
19,3711,日月光投控,588.0,-1.0,-0.17,09/04,39367.0,-1968.0,-139560.0,-152740,-145734,456317.0,-2102726.0,-482261.0,-2392381.0,-575756.0
20,6213,聯茂,517.0,5.0,0.98,09/04,-8344.0,-8502.0,-34238.0,-150884,-158347,-238253.0,-243089.0,-176606.0,-205293.0,-263176.0
21,3374,精材,430.0,30.0,7.5,09/04,-1931.0,-40800.0,-135707.0,-148801,-175698,3362.0,-53394.0,32349.0,-206352.0,-71767.0
22,2357,華碩,1025.0,54.0,5.56,09/04,-20157.0,-79097.0,-116471.0,-138334,-187274,-868319.0,-2625439.0,-2634045.0,-543056.0,-1675964.0
23,6805,富世達,2200.0,105.0,5.01,09/04,-26563.0,-53784.0,-108204.0,-131292,-160,322115.0,312809.0,320408.0,380304.0,350203.0
24,2880,華南金,44.0,0.55,1.27,09/04,-11063.0,-45798.0,-101547.0,-126653,-157250,29532.0,773785.0,1095871.0,1168331.0,1084266.0
25,3406,玉晶光,1055.0,64.0,6.46,09/04,-24236.0,-40476.0,-59544.0,-123127,-93340,-12794.0,-488.0,-75815.0,-50450.0,-82079.0
26,3017,奇鋐,3570.0,270.0,8.18,09/04,-24900.0,16497.0,-114452.0,-121129,-210334,-1325824.0,-889314.0,253264.0,-303290.0,-4331.0
27,4958,臻鼎-KY,463.0,-1.0,-0.22,09/04,68850.0,152781.0,-209905.0,-107573,99241,931851.0,498852.0,428463.0,-358634.0,435542.0
28,3034,聯詠,524.0,-3.0,-0.57,09/04,-2221.0,-622.0,-110351.0,-98101,-336241,-290128.0,-1319299.0,-1785035.0,-751749.0,-1428376.0
