排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00739,元大MSCI A股,27.23,-0.02,-0.07,14,09/15,,,,-100.0,,,,-100.0,-100.0,
2,6109,亞元,10.45,-0.15,-1.42,156,09/15,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,8444,綠河-KY,4.6,0.0,0.0,0,09/15,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,3226,龍鋒,55.5,-0.4,-0.72,36,09/15,-92.3,-92.3,-92.3,-91.7,-91.7,0.0,0.0,-90.9,-95.5,-94.1
5,00731,復華富時高息低波,97.75,-0.7,-0.71,569,09/15,0.0,0.0,0.0,-85.7,,,-98.5,-92.9,-99.1,-98.8
6,00938,凱基優選30,26.64,-0.18,-0.67,2968,09/15,-50.0,-85.7,-87.5,-85.7,-80.0,-96.6,-99.1,-83.3,-96.3,-90.0
7,00987D,主動統一美債量化,9.76,0.0,0.0,2644,09/15,-71.4,-75.0,-60.0,-75.0,-60.0,,,,,
8,00733,富邦臺灣中小,65.35,-0.65,-0.98,253,09/15,0.0,-9.38,-23.7,-60.3,-34.1,-62.3,-60.8,-74.3,-93.9,-88.6
9,009814,富邦標普500,11.27,0.01,0.09,344,09/15,0.0,0.0,10.0,-57.7,-45.0,10.0,-52.2,-68.6,,-54.2
10,6918,愛派司,73.5,0.4,0.55,3,09/15,0.0,-20.0,-57.9,-56.0,-57.9,-54.0,-36.5,14.3,,400.0
11,6210,慶生,16.8,-0.7,-4.0,9,09/15,0.0,-53.8,-53.8,-53.8,-60.0,-60.0,-74.5,-83.1,-94.5,-91.8
12,00898,國泰基因免疫革命,10.92,0.26,2.44,437,09/15,0.0,0.98,1.98,-51.0,-51.5,-18.3,1014.0,1014.0,353.0,396.0
13,00741B,富邦全球非投等債,37.06,0.14,0.38,120,09/15,0.0,0.0,-50.0,-50.0,-66.7,-66.7,-90.0,-94.1,-92.9,-93.8
14,6730,常廣,31.9,0.0,0.0,3,09/15,0.0,0.0,-50.0,-50.0,-50.0,0.0,200.0,,,
