排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00847B,中信美國市政債,24.27,-0.01,-0.04,09/22,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,5905,南仁湖,7.26,-0.06,-0.82,09/22,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,6919,康霈*,82.6,-0.5,-0.6,09/22,,,,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0
4,7823,奧義賽博-KY創,80.0,-2.1,-2.56,09/22,,,,-100.0,-100.0,-100.0,,,,
5,8183,精星,28.2,-0.7,-2.42,09/22,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,2323,中環,10.85,0.05,0.46,09/22,0.0,0.0,-75.5,-90.8,-98.1,-98.5,-99.3,-99.1,-99.1,-98.6
7,00792B,群益A級公司債,30.21,0.0,0.0,09/22,0.0,0.0,0.0,-90.2,-90.2,-89.7,-89.7,,-95.8,-91.8
8,8443,阿瘦,11.25,0.0,0.0,09/22,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-94.4,-99.3,-97.8,-99.3
9,3716,中化控股,33.85,-0.3,-0.88,09/22,-56.0,-57.2,-57.0,-51.0,-46.9,-41.3,-41.5,28.2,45.8,48.0
10,5206,坤悅,22.95,0.15,0.66,09/22,6.45,7.14,-6.78,-50.0,-15.4,35.2,-19.9,-22.1,-17.9,-26.6
11,5531,鄉林,7.07,0.12,1.73,09/22,-45.5,-45.7,-45.4,-45.0,-42.7,-38.4,-19.3,24543.0,-7.9,201.0
12,3661,世芯-KY,3715.0,50.0,1.36,09/22,-7.28,-54.6,-54.1,-43.4,40.5,10.3,-84.0,-87.1,-76.5,-68.7
13,1201,味全,11.7,-0.05,-0.43,09/22,-43.3,-43.0,-42.8,-41.1,-36.1,-28.1,-23.6,18.2,24.1,34.0
14,4207,環泰,19.35,-0.05,-0.26,09/22,-40.7,-40.7,-40.7,-40.7,-57.3,-57.1,-68.6,-42.3,-20.2,-39.7
15,8473,山林水,38.65,-0.05,-0.13,09/22,1.31,-0.72,-0.72,-39.5,-32.3,0.08,-14.4,-31.9,137.0,12.6
16,00696B,富邦美債20年,27.89,-0.04,-0.14,09/22,0.0,0.0,0.0,-37.9,-41.2,-51.1,-79.5,-80.7,-81.4,-82.4
17,2025,千興,12.55,0.15,1.21,09/22,4.92,-27.3,-27.3,-36.6,3.23,,,,,
18,00404A,主動聯博動能50,9.87,0.07,0.71,09/22,0.0,0.0,0.0,-35.4,114.0,459.0,2753.0,,,
19,6257,矽格,249.0,-1.5,-0.6,09/22,-21.4,-33.0,-32.5,-34.9,-36.6,51.4,-12.3,-45.7,47.1,-30.3
20,2027,大成鋼,46.5,-0.15,-0.32,09/22,-18.6,-39.0,-32.8,-34.7,-5.22,-65.4,-97.9,-99.2,-94.3,-98.2
