排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,8227,巨有科技,258.0,-14.0,-5.15,09/17,0.91,0.91,1.9,7.64,9.32,8.8,7.06,8.08,7.96,8.09,,6.76
2,00714,群益道瓊美國地產,21.2,-0.02,-0.09,09/17,-0.01,-0.01,-0.02,7.43,9.33,7.33,12.0,26.6,35.9,35.2,,33.4
3,1727,中華化,105.0,9.4,9.83,09/17,2.68,4.36,4.33,4.08,2.52,5.58,7.35,2.97,8.78,8.86,5.16,5.57
4,6226,光鼎,43.85,3.95,9.9,09/17,3.0,2.78,6.88,3.79,2.3,9.44,6.09,9.25,9.83,10.3,12.2,9.94
5,2305,全友,54.3,4.9,9.92,09/17,0.74,3.1,2.46,3.19,2.99,2.72,-1.47,2.12,2.99,5.17,3.78,2.2
6,6168,宏齊,35.35,3.2,9.95,09/17,0.56,1.78,1.87,3.13,2.21,2.61,4.18,1.98,2.68,-1.42,-0.47,2.01
7,6227,茂綸,137.5,4.5,3.38,09/17,1.25,1.0,1.95,3.13,3.09,1.18,1.66,6.52,7.18,5.49,5.64,6.95
8,4956,光鋐,38.75,3.5,9.93,09/17,1.17,2.37,2.23,2.74,2.56,1.21,1.76,-0.6,2.12,1.38,-7.64,4.9
9,6133,金橋,26.05,2.35,9.92,09/17,2.68,3.35,2.81,2.67,1.85,2.71,2.15,0.84,1.58,3.42,-3.42,-0.13
10,00715L,期街口布蘭特正2,69.0,-2.6,-3.63,09/17,0.39,1.15,1.37,2.47,4.99,19.8,28.9,25.4,73.3,448.0,,62.3
11,3066,李洲,28.3,2.55,9.9,09/17,2.06,2.57,2.55,2.44,2.46,2.85,2.87,3.94,4.78,4.73,4.7,4.65
12,2399,映泰,49.0,1.7,3.59,09/17,2.37,2.61,2.16,2.16,0.89,2.25,0.23,1.34,-1.66,6.97,-9.5,6.25
13,6510,精測,3200.0,-30.0,-0.93,09/17,-0.24,-0.22,0.33,2.13,-0.56,-4.77,-5.06,-2.54,-4.86,9.28,5.31,-4.13
14,3042,晶技,178.5,-7.0,-3.77,09/17,0.31,0.81,1.39,1.98,0.8,2.53,4.11,7.22,10.4,5.76,-5.42,11.0
15,6291,沛亨,517.0,26.5,5.4,09/17,1.07,1.88,1.76,1.96,1.25,-0.47,1.65,-3.62,0.14,0.93,1.1,1.72
16,00983A,主動中信ARK創新,12.39,0.07,0.57,09/17,0.7,0.73,0.8,1.94,1.68,8.79,26.1,102.0,96.1,,,103.0
17,2484,希華,70.3,-1.1,-1.54,09/17,0.17,0.96,1.25,1.93,1.6,-0.67,-2.34,-2.42,-4.87,-2.04,-3.31,-4.17
18,6530,創威,99.7,3.1,3.21,09/17,0.8,1.75,2.0,1.88,1.11,-0.42,-2.04,-5.54,0.17,-1.81,,-0.25
19,6840,東研信超,101.5,8.8,9.49,09/17,1.55,1.74,1.82,1.88,1.81,1.92,3.41,3.09,3.33,3.16,,3.35
20,6182,合晶,110.5,-1.5,-1.34,09/17,0.01,1.6,1.63,1.86,2.24,-3.68,-8.51,2.51,-0.91,0.75,-0.76,2.43
21,4961,天鈺,181.0,0.0,0.0,09/17,0.45,0.88,1.11,1.82,2.97,3.05,5.08,7.22,7.82,4.87,,6.1
22,6693,廣閎科,180.5,-3.5,-1.9,09/17,0.42,1.13,1.1,1.82,-0.76,-3.0,-1.3,-0.99,3.89,4.94,,3.48
23,6805,富世達,2090.0,45.0,2.2,09/17,-0.07,0.36,0.96,1.79,2.29,4.1,-1.8,0.17,-6.73,,,-0.44
24,00989A,主動摩根美國科技,16.98,0.13,0.77,09/17,0.32,0.31,0.35,1.75,1.82,3.73,6.45,57.0,,,,75.0
25,2472,立隆電,208.5,-2.0,-0.95,09/17,0.19,0.52,0.94,1.74,3.17,3.21,6.88,1.7,3.19,10.0,9.26,4.31
26,2489,瑞軒,43.2,1.95,4.73,09/17,0.94,1.94,1.57,1.68,1.95,1.13,1.69,-5.35,-6.35,-8.41,-19.2,-6.46
27,00898,國泰基因免疫革命,11.11,0.17,1.55,09/17,1.14,1.4,1.44,1.63,2.67,6.45,28.1,46.5,72.3,151.0,,56.4
