股票代號,股票名稱,法人持股,上榜區塊
00401A,主動摩根台灣鑫收,5.37,"60日,20日"
0050,元大台灣50,7.552972196966072,"60日,120日"
0057,富邦摩台,6.89,"120日,20日"
00634R,富邦上証反1,8.38,"60日,120日"
00640L,富邦日本正2,2.45,5日
00643,群益深証中小,16.5,"120日,20日"
00647L,元大S&P500正2,5.594389027431422,60日
00650L,復華香港正2,1.86,"5日,20日"
00651R,復華香港反1,3.02,"60日,5日,20日"
00652,富邦印度,1.94,20日
00653L,富邦印度正2,3.32,"60日,5日,20日"
00661,元大日經225,6.618537886872999,"60日,120日,20日"
00665L,富邦恒生國企正2,1.79,"5日,20日"
00673R,期元大S&P原油反1,1.79,20日
00674R,期元大S&P黃金反1,7.16,"60日,120日"
00678,群益那斯達克生技,6.4,"60日,120日,5日,20日"
00681R,元大美債20反1,14.97,120日
00682U,期元大美元指數,2.18,60日
00683L,期元大美元指正2,20.05,"60日,120日,20日"
00689R,國泰20年美債反1,37.4,"60日,120日,5日"
00712,復華富時不動產,1.02,5日
00714,群益道瓊美國地產,5.14,"60日,120日"
00715L,期街口布蘭特正2,2.83,5日
00717,富邦美國特別股,1.96,20日
00731,復華富時高息低波,6.275248868778281,"60日,120日"
00736,國泰新興市場,25.66,"60日,120日,5日,20日"
00739,元大MSCI A股,2.32,20日
00753L,中信中國50正2,2.88,"5日,20日"
00830,國泰費城半導體,5.226356279257518,"120日,20日"
00865B,國泰US短期公債,4.9,"60日,120日,20日"
00875,國泰網路資安,6.43,"60日,120日,20日"
00896,中信綠能及電動車,1.68,20日
00897,富邦基因免疫生技,2.61,60日
00901,永豐智能車供應鏈,1.14,5日
00904,新光臺灣半導體30,2.212092526348642,5日
00907,永豐優息存股,1.62,5日
00908,富邦入息REITs+,2.83,"60日,5日"
00910,第一金太空衛星,6.51,"60日,120日,20日"
00916,國泰全球品牌50,1.82,20日
00917,中信特選金融,3.41,"60日,120日,5日"
00918,大華優利高填息30,1.75,20日
00922,國泰台灣領袖50,20.584952156149487,"60日,120日"
00926,凱基全球菁英55,3.22,"60日,5日,20日"
00938,凱基優選30,1.88,20日
00939,統一台灣高息動能,1.079166997091154,5日
00943,兆豐電子高息等權,27.31,"60日,120日"
00944,野村趨勢動能高息,2.82,5日
00945B,凱基美國非投等債,5.464651656412048,"5日,20日"
00947,台新臺灣IC設計,5.763032190465102,"60日,120日"
00949,復華日本龍頭,0.99,5日
00963,中信全球高股息,3.76,"120日,5日,20日"
00964,中信亞太高股息,1.96,20日
00972,野村日本動能高息,17.69,5日
00983A,主動中信ARK創新,2.4,20日
00987A,主動台新優勢成長,3.19,60日
00988A,主動統一全球創新,4.852013812073434,60日
00992A,主動群益科技創新,3.478891695113407,60日
00994A,主動第一金台股優,5.3,"60日,20日"
00996A,主動兆豐台灣豐收,5.78,"60日,20日"
00997A,主動群益美國增長,6.827321838637983,"5日,20日"
1301,台塑,31.701600618096233,"120日,20日"
1303,南亞,37.16251750719089,"60日,120日,20日"
1310,台苯,6.015654614459032,"5日,20日"
1312,國喬,4.34,"5日,20日"
1313,聯成,7.121277382855206,"5日,20日"
1314,中石化,11.577681122475516,"60日,5日,20日"
1326,台化,37.918772650444325,120日
1342,八貫,33.187946775794984,"60日,120日,5日,20日"
1409,新纖,13.566830481223525,5日
1476,儒鴻,30.40903458691155,5日
1477,聚陽,12.75015879484533,5日
1513,中興電,15.904611841647391,20日
1515,力山,4.47,20日
1516,川飛,5.8,120日
1560,中砂,41.159002710111146,"60日,120日,20日"
1563,巧新,3.54,60日
1590,亞德客-KY,82.12927601509277,120日
1597,直得,6.506676601337791,"120日,20日"
1604,聲寶,7.92,5日
1609,大亞,12.838338102272788,"5日,20日"
1617,榮星,19.88,5日
1623,大東電,2.74,"60日,5日,20日"
1708,東鹼,12.117349149945998,5日
1709,和益,5.45,"60日,120日,5日,20日"
1710,東聯,6.176186764051362,"60日,20日"
1717,長興,12.922873490321651,"5日,20日"
1718,中纖,7.32,5日
1722,台肥,8.069891326530612,20日
1727,中華化,5.148437738720847,"120日,5日,20日"
1734,杏輝,6.22,"5日,20日"
1760,寶齡富錦,11.8123326603958,"5日,20日"
1762,中化生,3.5,5日
1776,展宇,1.6,5日
1802,台玻,6.506463448081966,20日
1806,冠軍,8.404095136147088,60日
1904,正隆,10.309129452910042,"60日,5日"
1909,榮成,8.304456098826465,"5日,20日"
2006,東和鋼鐵,18.8976428785137,120日
2014,中鴻,6.076065704858016,60日
2027,大成鋼,22.978036284451907,"60日,120日"
2030,彰源,5.31,"60日,120日,20日"
2032,新鋼,3.69,"60日,120日"
2049,上銀,36.53087193320012,"60日,120日"
2101,南港,6.709715233600608,"60日,5日"
2103,台橡,24.813324059940086,"60日,120日,5日,20日"
2105,正新,6.89857868600035,"5日,20日"
2108,南帝,5.25,5日
2201,裕隆,4.749765701208512,5日
2206,三陽工業,7.049678534415827,20日
2233,宇隆,7.59851129300184,60日
2236,百達-KY,53.14,"5日,20日"
2241,艾姆勒,11.39,60日
2243,宏旭-KY,31.016759119708887,"60日,120日,20日"
2254,巨鎧精密-創,23.81,120日
2301,光寶科,34.8581529193467,"60日,120日"
2303,聯電,33.17593492452853,120日
2305,全友,6.856954047646614,"60日,120日"
2316,楠梓電,36.937913170179165,"60日,120日,20日"
2317,鴻海,39.82936138119794,60日
2323,中環,12.129342910489141,"5日,20日"
2327,國巨*,56.80143667757102,"60日,120日"
2332,友訊,10.853393889988007,5日
2338,光罩,6.481081643406577,"60日,120日,20日"
2340,台亞,10.088632082196648,20日
2342,茂矽,4.63,"60日,120日"
2344,華邦電,29.966469634766966,"60日,120日"
2349,錸德,14.7,"60日,120日"
2351,順德,20.281977985821243,"60日,120日,5日,20日"
2352,佳世達,11.989305509913102,"60日,20日"
