排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,3481,群創,48.5,-0.2,-0.41,140534,09/17,1322,-2505,-2371,-8751,-4798,1283.0,-105402.0,-23816.0,153598.0,105854.0
2,6770,力積電,71.2,1.3,1.86,119461,09/17,1989,-1913,-51,-5405,-6442,-6416.0,-20905.0,-8014.0,87965.0,34335.0
3,9945,潤泰新,28.95,0.9,3.21,10535,09/17,-2429,-3069,-4750,-5034,-4928,-1961.0,-5364.0,-1292.0,-4006.0,-5848.0
4,3231,緯創,186.5,3.5,1.91,31292,09/17,-2142,2456,2283,-3993,2531,13035.0,4062.0,-9555.0,11835.0,-2393.0
5,009828,中信台日韓PCB,9.18,-0.18,-1.92,86969,09/17,100,847,1095,-3450,8272,,,,,
6,1303,南亞,236.0,12.0,5.36,92910,09/17,-2455,-1719,-1550,-3370,-3389,-7745.0,6434.0,-14718.0,1010.0,-15912.0
7,1714,和桐,16.05,0.45,2.88,10371,09/17,-98,355,477,-3109,-3258,943.0,-7923.0,10789.0,12222.0,13058.0
8,6505,台塑化,86.2,5.7,7.08,36254,09/17,-3441,-2742,-3297,-2988,-2746,-3444.0,-1543.0,-5652.0,830.0,3555.0
9,3374,精材,429.0,5.0,1.18,13061,09/17,-341,104,-161,-2975,-972,218.0,14720.0,15851.0,18181.0,19800.0
10,8096,擎亞,88.2,-1.6,-1.78,3503,09/17,128,190,29,-2880,-5287,-5816.0,-8004.0,-4722.0,3954.0,5686.0
11,00988A,主動統一全球創新,15.97,0.17,1.08,22293,09/17,-1563,-1671,-1560,-2877,-3159,-14276.0,-22709.0,42053.0,,46912.0
12,4147,中裕,62.5,1.7,2.8,746,09/17,-89,12,15,-2675,-2731,-3352.0,-38.0,1268.0,2370.0,804.0
13,2408,南亞科,488.0,-4.5,-0.91,44996,09/17,-156,-897,-594,-2582,-5005,-17017.0,-32546.0,-62622.0,-1210.0,-87781.0
14,6182,合晶,110.5,-1.5,-1.34,59013,09/17,-1234,-761,1016,-2579,-2451,-2253.0,3368.0,48546.0,50264.0,51046.0
15,1709,和益,42.95,3.9,9.99,35012,09/17,-4548,-3694,-3895,-2526,-3421,-97.0,25742.0,25584.0,25515.0,25194.0
16,6147,頎邦,209.5,2.0,0.96,70708,09/17,1869,1556,633,-2170,2517,5597.0,-11750.0,24510.0,34571.0,35318.0
17,8042,金山電,110.5,-3.5,-3.07,3488,09/17,-345,-342,-440,-2120,449,1986.0,-1503.0,3088.0,5347.0,2746.0
18,1815,富喬,112.0,-6.5,-5.49,53702,09/17,202,2261,270,-2116,-1445,-1435.0,-18500.0,-25843.0,-23786.0,-40649.0
