股票代號,股票名稱,法人持股,上榜區塊,累積衰退
00400A,主動國泰動能高息,-57.67626649942939,"10日衰退,30日衰退,20日衰退",-1.9083894806258215
00401A,主動摩根台灣鑫收,-12.508882376524943,"30日衰退,20日衰退",-8.049486990340347
00404A,主動聯博動能50,-37.57135691177656,"10日衰退,30日衰退,20日衰退",-4.225868029460692
00406A,主動中信台灣收益,-77.85703711666643,"10日衰退,30日衰退,20日衰退,5日衰退",-1.081149441868689
00410A,主動永豐科技趨勢,98.92409595763915,"30日衰退,20日衰退",-12.0934232019803
0050,元大台灣50,-9.175458750792645,"10日衰退,30日衰退,20日衰退",-0.5636400656087197
0052,富邦科技,-61.83985983477577,30日衰退,-2.115649074805866
0053,元大電子,-19.96132723112128,"10日衰退,30日衰退,20日衰退",-7.002732917945469
0055,元大MSCI金融,-13.922566381663545,"10日衰退,30日衰退,20日衰退,5日衰退",-2.2578659614857255
0056,元大高股息,-2.350469996736469,5日衰退,-0.3918064240064556
0057,富邦摩台,-10.773673870333988,"10日衰退,30日衰退",-1.1168893254747854
006206,元大上證50,17.84815067065119,"10日衰退,5日衰退",-1.3188640429196496
006207,復華滬深,9.652957112770437,"10日衰退,30日衰退,20日衰退",-0.6035784032165434
00632R,元大台灣50反1,-22.928263289932516,"10日衰退,30日衰退,20日衰退,5日衰退",-1.5616575232718972
00633L,富邦上証正2,44.56541467804399,"10日衰退,30日衰退,20日衰退,5日衰退",-2.0369910918517746
00634R,富邦上証反1,14.266964636542241,30日衰退,-2.6319303717626816
00635U,期元大S&P黃金,-60.69760427416719,"10日衰退,30日衰退,20日衰退",-1.404678312946622
00636,國泰中國A50,70.58991094619665,5日衰退,-0.3162260109043302
00637L,元大滬深300正2,64.24995341267001,"10日衰退,30日衰退,20日衰退,5日衰退",-1.6011459882007415
00639,富邦深100,71.78612681563664,5日衰退,-0.5883335244987222
00640L,富邦日本正2,68.40283422459893,"10日衰退,30日衰退,20日衰退,5日衰退",-4.418499316451076
00643,群益深証中小,54.24936888495024,"10日衰退,30日衰退,20日衰退,5日衰退",-8.573578441367289
00645,富邦日本,7.333070635041416,10日衰退,-0.5648179549762862
00646,元大S&P500,-25.500413684856678,"10日衰退,30日衰退,20日衰退,5日衰退",-0.9716917713320612
00650L,復華香港正2,40.380889783885905,"10日衰退,30日衰退,20日衰退,5日衰退",-1.3334383109468746
00653L,富邦印度正2,31.50993066193663,"30日衰退,5日衰退",-1.4731734257840827
00655L,國泰中國A50正2,55.66051140481038,"10日衰退,30日衰退",-0.6876948825011198
00656R,國泰中國A50反1,9.883637569386451,"30日衰退,20日衰退",-1.1880792847669106
00657,國泰日經225,5.3463246694026445,5日衰退,-0.3770163406319007
00662,富邦NASDAQ,-32.35477232354494,"10日衰退,30日衰退,20日衰退",-0.6500843234925178
00663L,國泰臺灣加權正2,-87.07744857273369,"10日衰退,30日衰退,20日衰退,5日衰退",-0.42603954509112896
00664R,國泰臺灣加權反1,-10.801841841398222,"30日衰退,20日衰退,5日衰退",-0.6813873858687298
00665L,富邦恒生國企正2,9.270866253817234,"30日衰退,20日衰退",-2.5569297186061206
00668,國泰美國道瓊,-13.54605536765627,"10日衰退,30日衰退,5日衰退",-0.5955261681373614
00670L,富邦NASDAQ正2,-18.177800912155462,10日衰退,-0.5641700870857846
00673R,期元大S&P原油反1,-64.03569527127435,"10日衰退,30日衰退,20日衰退",-1.907277870191173
00675L,富邦臺灣加權正2,2.706592337477866,10日衰退,-0.9046251673975205
00678,群益那斯達克生技,-15.990321859633436,"10日衰退,30日衰退,20日衰退,5日衰退",-1.3061957979436727
00702,國泰標普低波高息,17.63486842105263,"10日衰退,20日衰退,5日衰退",-1.3749970095693804
00708L,期元大S&P黃金正2,-70.41362098213442,"10日衰退,30日衰退,20日衰退,5日衰退",-2.379212980772266
00712,復華富時不動產,-34.8692474256164,"10日衰退,30日衰退,20日衰退,5日衰退",-3.648292232808803
00713,元大台灣高息低波,56.990487211407874,"10日衰退,5日衰退",-1.203134873082341
00714,群益道瓊美國地產,2.485638064087494,"10日衰退,30日衰退,20日衰退",-3.059990579954964
00717,富邦美國特別股,-0.6505888355086944,10日衰退,-0.5666985299194632
00728,第一金工業30,23.854373842680666,30日衰退,-1.8056734301400326
00735,國泰臺韓科技,-59.91832809806718,20日衰退,-1.6806812427541544
00738U,期元大道瓊白銀,-58.637508045191396,"10日衰退,30日衰退,20日衰退",-0.6110750988185814
00739,元大MSCI A股,13.935757272587347,"10日衰退,5日衰退",-0.47402422253030885
00753L,中信中國50正2,-6.327321229842059,"10日衰退,30日衰退,20日衰退,5日衰退",-1.8217667136584588
00757,統一FANG+,14.022018996681574,10日衰退,-0.6699161212688285
00763U,期街口道瓊銅,-23.678689757179836,30日衰退,-3.539657688578874
00770,國泰北美科技,-24.009751546149072,"10日衰退,30日衰退,20日衰退,5日衰退",-0.43751117554510444
00830,國泰費城半導體,-29.655101799957812,"30日衰退,20日衰退",-1.4312767589451774
00852L,國泰美國道瓊正2,20.8717115804807,"10日衰退,30日衰退,20日衰退,5日衰退",-16.689482449370047
00875,國泰網路資安,-11.352939049586777,"10日衰退,30日衰退,20日衰退,5日衰退",-4.264839825908952
00881,國泰台灣科技龍頭,-20.867425264127355,30日衰退,-8.711477423684217
00885,富邦越南,28.66218669977234,5日衰退,-0.6232467466570171
00896,中信綠能及電動車,-58.05984223300971,"10日衰退,30日衰退,20日衰退",-4.539041160298957
00902,中信電池及儲能,51.1065705344268,"10日衰退,5日衰退",-0.4469413065396708
00907,永豐優息存股,44.01782885841221,5日衰退,-1.2330899740981351
00908,富邦入息REITs+,2.47386390051139,30日衰退,-1.9417335695586346
00910,第一金太空衛星,-78.26382361650768,"10日衰退,30日衰退,20日衰退,5日衰退",-1.4135338593949456
00911,兆豐洲際半導體,-11.646922382369661,30日衰退,-2.839961569503597
00912,中信臺灣智慧50,-1.0026886168952673,30日衰退,-1.813364303692627
00913,兆豐台灣晶圓製造,-67.51035695737978,"10日衰退,30日衰退,20日衰退,5日衰退",-2.7683308520583125
00917,中信特選金融,-51.25676952923702,"10日衰退,30日衰退,20日衰退,5日衰退",-2.367913985143744
00918,大華優利高填息30,-25.744867727352684,"10日衰退,30日衰退,20日衰退,5日衰退",-3.526288923309547
00919,群益台灣精選高息,-2.6250096227560733,"10日衰退,30日衰退,20日衰退,5日衰退",-0.8819236744374805
00920,富邦ESG綠色電力,-64.86923570019724,"10日衰退,20日衰退",-1.2084418145956732
00921,兆豐龍頭等權重,83.95125151462697,"10日衰退,30日衰退,20日衰退",-8.948307016221591
00922,國泰台灣領袖50,1.5730715268753208,10日衰退,-0.7252586581939546
00923,群益台ESG低碳50,-13.39863759862858,30日衰退,-3.313784320196678
00926,凱基全球菁英55,3.637541812220683,30日衰退,-3.1066860521847732
00927,群益半導體收益,-47.403801410982624,30日衰退,-2.053764565293079
00929,復華台灣科技優息,51.0298528392202,"10日衰退,30日衰退,20日衰退",-3.4649009148667886
00930,永豐ESG低碳高息,78.74964557294763,"10日衰退,30日衰退,20日衰退,5日衰退",-29.177560459902082
00934,中信成長高股息,31.900380070534343,"10日衰退,30日衰退,20日衰退",-1.3023508766998226
00935,野村臺灣新科技50,-45.77670554263513,"10日衰退,30日衰退,20日衰退",-2.7042346711792646
00938,凱基優選30,4.7384561990463006,"10日衰退,30日衰退,20日衰退,5日衰退",-0.5831235579141678
