排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2409,友達,30.0,0.6,2.04,09/17,8563,11785,36806,-40220,-75956,-75033.0,-76061.0,-56821.0,412690.0,446327.0
2,0056,元大高股息,56.3,0.75,1.35,09/17,-1014,-36784,-37329,-40176,-46201,-57150.0,-94617.0,-85708.0,8565.0,-150008.0
3,2834,臺企銀,18.75,0.55,3.02,09/17,-3080,-3989,-8052,-26618,-43806,-325843.0,-219843.0,-47429.0,32396.0,40630.0
4,3036,文曄,204.0,13.0,6.81,09/17,1558,-1014,-5089,-19494,-20718,-2738.0,-24963.0,19068.0,51166.0,33611.0
5,1101,台泥,24.45,0.4,1.66,09/17,-670,-404,-1483,-18379,-48342,-405016.0,-329467.0,-1726.0,16498.0,93378.0
6,3231,緯創,186.5,3.5,1.91,09/17,-18737,-18897,-15448,-15921,5947,45354.0,102482.0,66406.0,175242.0,122490.0
7,1216,統一,75.5,1.0,1.34,09/17,-1560,-3930,-6275,-13562,-22036,-83507.0,-129346.0,-82980.0,37851.0,-31603.0
8,2812,台中銀,19.5,0.2,1.04,09/17,-821,-655,-3003,-13258,-28105,-37050.0,-78444.0,13554.0,51025.0,44675.0
9,2317,鴻海,250.5,2.5,1.01,09/17,-539,1637,-384,-11841,-11167,-4902.0,-19797.0,-78594.0,-25192.0,2022.0
10,00953B,群益優選非投等債,9.58,0.04,0.42,09/17,0,0,0,-8600,-9046,3628.0,14266.0,11142.0,29791.0,36435.0
11,3481,群創,48.5,-0.2,-0.41,09/17,-7107,-8128,-8573,-8455,-3421,-3036.0,219981.0,41189.0,527882.0,384024.0
12,00637L,元大滬深300正2,19.25,0.08,0.42,09/17,-20,634,634,-8004,-8069,-6979.0,-4665.0,-13758.0,-11161.0,-3999.0
13,00937B,群益ESG投等債20+,14.21,0.1,0.71,09/17,-1156,-1156,-3245,-7791,-7590,-36144.0,7345.0,-43172.0,-96275.0,-48723.0
14,2880,華南金,47.9,0.55,1.16,09/17,492,550,-8187,-7511,-24794,-52639.0,148208.0,274181.0,291084.0,266212.0
15,1312,國喬,14.95,0.15,1.01,09/17,91,-295,-1092,-7389,-9077,-11214.0,-7359.0,8404.0,7007.0,17693.0
16,5876,上海商銀,49.95,0.2,0.4,09/17,134,-418,-921,-6564,-19340,-23935.0,-40837.0,35480.0,38153.0,50561.0
17,2354,鴻準,66.3,1.1,1.69,09/17,-369,-841,-3218,-6140,-10843,-23097.0,-43932.0,-11727.0,846.0,-8447.0
18,3702,大聯大,111.0,5.0,4.72,09/17,-20,19,-573,-5213,-5269,-9786.0,-16848.0,-11097.0,-7345.0,-5632.0
19,2845,遠東銀,13.75,0.15,1.1,09/17,-270,-515,-2354,-5142,-41618,-38794.0,-53850.0,-8860.0,9500.0,12602.0
20,2323,中環,10.75,0.2,1.9,09/17,-374,-739,-5125,-5125,-5233,-7438.0,-16427.0,-11086.0,-11973.0,-7363.0
21,00988A,主動統一全球創新,15.97,0.17,1.08,09/17,-3349,-3349,-3349,-5027,-5145,-18985.0,-14193.0,16678.0,,21850.0
