排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,6112,邁達特,50.6,4.55,9.88,10922,09/14,9200.0,9200.0,9200.0,9200.0,9200.0,3000.0,258.0,830.0,232.0,830.0
2,00406A,主動中信台灣收益,9.39,-0.05,-0.53,193985,09/14,65.2,164.0,1137.0,7155.0,,1616.0,,,,
3,8227,巨有科技,241.0,2.0,0.84,19944,09/14,19.1,103.0,454.0,6943.0,3421.0,8117.0,4382.0,,594.0,24550.0
4,2468,華經,39.35,3.55,9.92,2185,09/14,35.6,961.0,1088.0,5840.0,1314.0,29600.0,471.0,450.0,41.4,1550.0
5,9938,百和,37.95,-0.2,-0.52,1422,09/14,0.92,3567.0,5400.0,5400.0,5400.0,89.7,1275.0,2650.0,2100.0,817.0
6,2427,三商電,22.8,0.4,1.79,2546,09/14,26.7,217.0,1800.0,3700.0,100.0,-19.1,58.3,-34.5,-98.8,-91.1
7,1591,駿吉-KY,41.25,3.75,10.0,1090,09/14,1350.0,,,2800.0,1350.0,480.0,,1350.0,61.1,625.0
8,6890,來億-KY,147.5,-2.5,-1.67,243,09/14,0.0,-3.64,-3.64,2550.0,2550.0,5200.0,-89.4,23.3,279.0,-31.2
9,3016,嘉晶,112.5,3.0,2.74,21536,09/14,157.0,178.0,2056.0,2000.0,2840.0,585.0,819.0,1173.0,154.0,311.0
10,6768,志強-KY,61.7,0.2,0.33,247,09/14,90.9,2000.0,2000.0,2000.0,600.0,16.7,,320.0,50.0,-78.1
11,2338,光罩,48.0,0.25,0.52,55396,09/14,44.8,219.0,1700.0,1513.0,8180.0,1379.0,2005.0,-76.2,-39.8,422.0
12,6841,長佳智能,52.0,0.2,0.39,89,09/14,0.0,1200.0,1200.0,1200.0,1200.0,1200.0,550.0,1200.0,550.0,225.0
13,6861,睿生光電,235.5,21.0,9.79,1105,09/14,227.0,390.0,1533.0,1125.0,1125.0,512.0,4800.0,133.0,1533.0,
