股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,2.75,20日
00401A,主動摩根台灣鑫收,3.94,"20日,5日"
00403A,主動統一升級50,3.28,20日
00405A,主動富邦台灣龍耀,3.6,20日
00407A,主動凱基台灣,3.06,20日
0050,元大台灣50,6.796175213196947,120日
0052,富邦科技,3.891365807067813,20日
00632R,元大台灣50反1,7.799995845741803,"20日,5日,60日,120日"
00634R,富邦上証反1,8.23,"60日,120日"
00635U,期元大S&P黃金,19.04,"20日,60日,120日"
00643,群益深証中小,16.24,120日
00645,富邦日本,2.8180066051119845,"20日,60日"
00647L,元大S&P500正2,5.514389027431422,120日
00650L,復華香港正2,1.41,5日
00651R,復華香港反1,3.1,20日
00656R,國泰中國A50反1,5.89,"20日,5日,60日,120日"
00657,國泰日經225,9.33,"60日,120日"
00661,元大日經225,8.148537886873,"5日,60日,120日"
00666R,富邦恒生國企反1,10.25,"20日,60日"
00670L,富邦NASDAQ正2,0.32,5日
00674R,期元大S&P黃金反1,5.27,120日
00678,群益那斯達克生技,7.71,"5日,120日"
00680L,元大美債20正2,1.74,5日
00681R,元大美債20反1,22.12,"20日,5日,60日,120日"
00683L,期元大美元指正2,16.04,"5日,120日"
00689R,國泰20年美債反1,35.89,120日
00709,富邦歐洲,6.709465240641712,"20日,5日,60日,120日"
00713,元大台灣高息低波,1.010103250153709,5日
00714,群益道瓊美國地產,4.08,120日
00715L,期街口布蘭特正2,2.77,60日
00735,國泰臺韓科技,3.92,20日
00736,國泰新興市場,24.23,"60日,120日"
00762,元大全球AI,2.0122627125743486,20日
00763U,期街口道瓊銅,2.89,5日
00875,國泰網路資安,6.98,"60日,120日"
00881,國泰台灣科技龍頭,1.070672480306441,5日
00885,富邦越南,1.54,5日
00891,中信關鍵半導體,1.0883135757051519,5日
00893,國泰智能電動車,0.5957283133268689,5日
00901,永豐智能車供應鏈,1.53,20日
00903,富邦元宇宙,2.48,5日
00904,台新臺灣半導體30,2.93992301618634,"20日,120日"
00909,國泰數位支付服務,3.54,"20日,5日"
00910,第一金太空衛星,5.64,"60日,120日"
00912,中信臺灣智慧50,3.46,"20日,120日"
00913,兆豐台灣晶圓製造,2.66,"20日,5日"
00917,中信特選金融,2.12,5日
00920,富邦ESG綠色電力,7.83,"20日,5日,60日,120日"
00921,兆豐龍頭等權重,2.38,20日
