排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2887,台新新光金,42.15,-0.25,-0.59,09/10,4546,19595,27941,48000,68694.0,84751.0,178467.0,320720.0,382783.0,226539.0
2,3231,緯創,185.0,-4.0,-2.12,09/10,-2411,1820,19069,21868,37302.0,58481.0,127243.0,74080.0,188316.0,138411.0
3,2801,彰銀,26.85,0.0,0.0,09/10,5634,13008,15252,19259,22037.0,14568.0,19389.0,54948.0,60489.0,52974.0
4,2891,中信金,67.3,0.7,1.05,09/10,2219,9256,12268,15644,26708.0,30817.0,-77088.0,125693.0,86367.0,128170.0
5,2481,強茂,154.5,2.5,1.64,09/10,1940,3539,6616,13311,14001.0,18251.0,17883.0,10399.0,7605.0,-9657.0
6,00918,大華優利高填息30,35.38,-0.08,-0.23,09/10,4277,6071,9183,11477,28879.0,27234.0,-2351.0,20428.0,16579.0,-19579.0
7,2881,富邦金,148.5,1.5,1.02,09/10,1593,4259,6311,10964,19946.0,18480.0,-28909.0,-116457.0,-162561.0,-118161.0
8,00919,群益台灣精選高息,32.55,-0.03,-0.09,09/10,1895,10003,2636,9963,10340.0,3508.0,-65519.0,-46584.0,-30309.0,-68326.0
9,00403A,主動統一升級50,10.34,-0.01,-0.1,09/10,6338,7031,10531,9197,9228.0,47632.0,638.0,,,
10,9904,寶成,24.1,-0.45,-1.83,09/10,2802,4848,5036,7794,7707.0,-3824.0,-17214.0,132241.0,139203.0,128688.0
11,8112,至上,85.9,-0.6,-0.69,09/10,611,4910,5882,7449,7526.0,-6874.0,-4665.0,7585.0,7302.0,-20366.0
12,2449,京元電子,271.5,1.5,0.56,09/10,816,2318,3295,5906,15463.0,31154.0,27090.0,65476.0,80360.0,70779.0
13,3718,中光電投控,65.6,-2.5,-3.67,09/10,1556,3115,4503,5811,,,,,,
14,1409,新纖,25.15,-1.7,-6.33,09/10,1741,4119,3909,5623,4055.0,9465.0,56109.0,57300.0,21884.0,52061.0
15,2313,華通,225.5,-2.5,-1.1,09/10,874,1563,2731,5341,5203.0,3959.0,42076.0,31375.0,43438.0,36201.0
16,009828,中信台日韓PCB,9.59,-0.12,-1.24,09/10,2317,3310,3975,5321,,,,,,
