排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,2752,豆府,177.0,-2.5,-1.39,09/11,0.0,0.0,0.0,62.4,39.2,17.5,7.47,2.36,2.25,0.1,,2.33
2,9926,新海,49.4,-0.05,-0.1,09/11,-11.1,-9.99,13.3,56.7,26.7,7.42,22.1,6.3,2.5,1.36,0.94,3.68
3,2597,潤弘,169.0,-3.0,-1.74,09/11,12.0,22.2,55.0,54.6,44.0,40.4,10.3,-7.03,-3.07,-0.9,-0.58,-6.13
4,6923,中台,76.3,-0.2,-0.26,09/11,51.5,52.2,47.1,53.2,16.8,24.8,1.36,-2.05,-0.06,,,-3.69
5,00714,群益道瓊美國地產,21.15,-0.06,-0.28,09/11,73.9,76.1,62.3,53.0,34.0,0.72,9.99,16.3,10.6,2.54,,15.1
6,2540,愛山林,49.1,-0.35,-0.71,09/11,48.5,50.6,60.1,50.7,7.79,9.45,5.29,2.02,-3.13,-1.06,-0.72,-0.34
7,00717,富邦美國特別股,14.44,-0.1,-0.69,09/11,23.2,57.0,58.6,50.3,31.6,55.4,65.0,73.8,64.0,48.4,,67.0
8,2712,遠雄來,14.25,-0.2,-1.38,09/11,0.0,33.3,46.2,49.8,32.1,13.5,16.2,11.5,5.57,2.54,0.41,8.44
9,1435,中福,22.65,-0.65,-2.79,09/11,-62.2,12.2,32.7,49.5,36.4,34.6,6.24,4.77,2.12,1.38,0.06,3.98
10,2412,中華電,140.5,1.0,0.72,09/11,68.3,63.9,58.5,48.8,36.9,10.2,3.68,-0.17,-0.12,1.03,-1.94,1.04
11,00893,國泰智能電動車,42.54,-0.63,-1.46,09/11,0.38,4.97,-5.26,48.3,34.3,26.5,11.0,17.7,14.4,15.9,,18.6
12,5876,上海商銀,48.65,0.75,1.57,09/11,51.3,44.2,32.5,47.2,36.6,24.5,10.2,3.53,2.02,0.85,,0.99
13,00836B,永豐10年A公司債,27.3,-0.17,-0.62,09/11,42.0,60.8,47.6,46.9,65.5,7.0,18.4,13.7,74.9,83.3,,80.9
14,6470,宇智,43.25,-0.25,-0.57,09/11,14.2,54.1,47.3,46.4,35.5,29.5,10.7,6.67,1.17,1.03,0.07,1.42
15,2820,華票,17.4,0.35,2.05,09/11,68.6,64.6,60.9,45.5,31.2,19.6,4.96,6.35,4.13,6.06,0.7,5.22
16,2008,高興昌,30.55,-0.25,-0.81,09/11,-75.0,-39.5,17.1,43.7,20.8,4.6,20.3,6.15,4.32,0.91,0.11,5.88
17,9931,欣高,34.2,0.05,0.15,09/11,22.7,18.9,32.8,43.2,22.8,16.4,0.43,0.64,0.44,0.35,0.27,0.41
18,2247,汎德永業,230.0,0.0,0.0,09/11,16.7,26.2,30.2,43.1,37.7,21.1,16.9,5.64,-2.04,-1.84,,0.04
19,6835,圓裕,30.15,-0.85,-2.74,09/11,37.8,36.7,37.6,41.8,23.9,10.4,-9.7,-2.25,-2.01,-0.36,,-2.52
20,3045,台灣大,121.0,1.0,0.83,09/11,49.2,44.0,42.2,40.8,40.2,37.9,19.9,17.0,6.07,3.1,-4.1,14.8
21,6873,泓德能源,68.1,-1.0,-1.45,09/11,10.9,30.5,36.7,40.0,2.03,2.5,1.58,-1.46,-1.56,-0.24,,-1.66
22,1341,富林-KY,57.9,-1.9,-3.18,09/11,-50.0,0.0,9.98,38.3,8.98,3.83,11.1,8.99,4.13,1.16,,7.07
23,6210,慶生,17.85,0.1,0.56,09/11,0.0,42.0,39.8,38.1,28.2,12.6,0.55,0.05,0.08,0.03,0.02,-0.28
24,1702,南僑,32.2,-0.35,-1.08,09/11,-3.63,17.3,27.9,37.5,17.2,12.3,17.8,5.36,-0.02,-2.04,-3.02,4.74
25,2505,國揚,17.3,-0.1,-0.57,09/11,-6.35,41.4,38.8,36.7,10.2,3.39,10.0,-4.39,-4.83,-1.75,-0.95,-4.66
26,1513,中興電,165.0,-0.5,-0.3,09/11,23.7,22.3,39.3,36.5,9.76,23.4,3.4,-2.31,-2.07,0.25,-0.01,-0.5
27,2910,統領,23.25,-0.55,-2.31,09/11,-65.7,-26.9,-15.6,36.0,12.3,1.57,6.79,8.15,4.99,2.63,1.59,7.38
28,1235,興泰,37.6,-1.4,-3.59,09/11,-39.5,-27.3,25.5,35.9,19.4,11.6,15.0,8.19,3.06,2.52,0.24,6.49
29,1234,黑松,33.3,-0.05,-0.15,09/11,10.1,12.8,17.3,35.3,23.4,8.63,14.7,5.03,1.23,-3.56,-2.16,3.53
30,1560,中砂,790.0,57.0,7.78,09/11,33.6,32.9,33.7,35.2,18.4,13.4,2.51,5.24,5.03,2.15,0.58,5.19
31,8183,精星,28.65,-0.35,-1.21,09/11,32.1,43.5,36.4,34.3,15.7,15.8,2.99,-0.85,-0.29,-0.11,-0.01,-0.07
32,3092,鴻碩,22.8,-0.5,-2.15,09/11,-10.7,-5.46,23.1,34.0,25.1,16.6,1.26,-1.38,-0.55,0.07,-0.08,-0.13
33,5403,中菲,92.8,0.1,0.11,09/11,13.9,26.3,33.5,34.0,49.4,35.4,14.9,4.03,-1.46,-1.83,0.37,-0.22
34,2612,中航,64.2,-0.1,-0.16,09/11,47.3,32.5,38.4,33.6,20.6,14.3,9.29,4.47,0.23,1.09,0.19,3.63
35,1612,宏泰,34.85,0.05,0.14,09/11,38.3,26.8,53.0,33.5,15.4,19.8,-10.4,-4.62,-1.1,0.47,0.35,-3.07
36,4581,光隆精密-KY,47.15,-0.1,-0.21,09/11,0.0,6.24,24.7,33.4,18.9,14.0,2.42,3.36,0.96,-3.45,,1.65
37,1442,名軒,30.15,-0.15,-0.5,09/11,8.77,17.5,35.2,33.4,26.3,25.5,2.36,-15.8,-4.08,1.55,1.36,-15.4
38,1473,台南,19.9,-0.1,-0.5,09/11,0.0,10.7,18.6,33.4,26.7,11.4,5.49,2.16,-0.26,-1.68,-1.86,1.0
39,2636,台驊控股,71.2,0.3,0.42,09/11,45.0,43.2,41.0,32.8,19.5,11.4,8.24,8.38,3.87,-0.38,0.2,7.09
40,5880,合庫金,27.2,0.35,1.3,09/11,45.8,39.0,33.3,32.6,38.1,20.4,21.4,9.16,5.77,-0.22,-0.21,5.4
41,6245,立端,81.3,-2.0,-2.4,09/11,9.31,35.4,42.7,32.4,-3.1,-7.1,1.26,5.7,2.93,-0.31,0.08,4.18
42,6698,旭暉應材,31.1,-0.7,-2.2,09/11,19.5,28.5,30.1,32.0,24.0,10.6,-0.3,-1.7,-1.3,-0.12,,-1.38
43,1323,永裕,21.65,0.3,1.41,09/11,41.6,37.1,33.1,31.9,22.1,10.4,4.47,0.85,0.39,-0.75,-0.2,0.56
44,00895,富邦未來車,49.65,-0.75,-1.49,09/11,0.0,14.5,27.9,31.6,20.9,23.7,17.2,12.5,7.49,6.3,,10.8
45,5452,佶優,26.05,-0.65,-2.43,09/11,3.26,16.4,38.0,30.9,23.1,25.2,2.87,1.03,0.78,0.08,-0.01,0.35
46,2373,震旦行,52.9,-0.2,-0.38,09/11,-13.8,5.02,16.6,30.7,7.2,2.25,4.36,7.81,1.59,-3.16,-2.56,4.65
47,4104,佳醫,72.6,-0.2,-0.27,09/11,-44.2,29.7,29.1,30.7,17.6,17.5,15.1,0.21,-3.09,-3.35,-0.55,-1.86
48,1325,恆大,25.55,-0.45,-1.73,09/11,5.05,-3.87,17.9,30.5,20.9,14.5,-1.05,-0.83,-0.58,-0.33,-0.05,-1.73
49,2524,京城,34.3,-0.7,-2.0,09/11,-37.1,-36.4,-12.1,30.2,16.1,26.8,16.0,8.36,0.99,-0.02,-0.85,6.72
