股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,2.39,5日
00401A,主動摩根台灣鑫收,3.09,60日
00405A,主動富邦台灣龍耀,1.89,5日
00407A,主動凱基台灣,0.52,5日
0050,元大台灣50,6.81394674186912,"60日,120日"
0061,元大寶滬深,4.634667819926686,"60日,5日"
00631L,元大台灣50正2,1.0949570303702338,"20日,5日"
00634R,富邦上証反1,7.84,60日
00640L,富邦日本正2,2.34,20日
00643,群益深証中小,16.02,120日
00646,元大S&P500,2.635828424827875,5日
00647L,元大S&P500正2,6.634389027431421,"60日,120日,5日"
00650L,復華香港正2,1.97,20日
00652,富邦印度,1.1029906252421167,5日
00656R,國泰中國A50反1,2.91,"60日,20日,120日,5日"
00657,國泰日經225,7.99,60日
00661,元大日經225,8.228537886873,"60日,20日,120日"
00663L,國泰臺灣加權正2,3.47,"20日,5日"
00666R,富邦恒生國企反1,8.69,"120日,5日"
00674R,期元大S&P黃金反1,7.66,"60日,120日"
00675L,富邦臺灣加權正2,3.05,"20日,5日"
00678,群益那斯達克生技,6.04,"60日,20日,120日"
00680L,元大美債20正2,1.14,5日
00681R,元大美債20反1,17.94,"60日,120日"
00683L,期元大美元指正2,20.48,"60日,20日,120日"
00688L,國泰20年美債正2,0.73,5日
00689R,國泰20年美債反1,43.63,"60日,20日,120日"
00693U,期街口S&P黃豆,4.45,"60日,20日,120日,5日"
00700,富邦恒生國企,6.22,"60日,20日,5日"
00709,富邦歐洲,2.1964812419146185,"20日,5日"
00714,群益道瓊美國地產,7.05,"60日,20日,120日"
00715L,期街口布蘭特正2,2.47,5日
00735,國泰臺韓科技,2.85,5日
00736,國泰新興市場,24.24,"60日,20日,120日"
00737,國泰AI機器人,1.92,5日
00739,元大MSCI A股,2.81,"20日,120日,5日"
00753L,中信中國50正2,3.23,20日
00763U,期街口道瓊銅,4.67,"60日,120日"
00830,國泰費城半導體,5.134641457618829,120日
00875,國泰網路資安,8.07,"60日,20日,120日,5日"
00881,國泰台灣科技龍頭,0.994288198858036,5日
00891,中信關鍵半導體,2.063355217510451,"60日,20日,5日"
00892,富邦台灣半導體,1.6524205345799465,5日
00894,中信小資高價30,1.75,5日
00897,富邦基因免疫生技,4.67,"60日,20日,120日,5日"
00898,國泰基因免疫革命,2.52,5日
00905,FT臺灣Smart,0.59,5日
00908,富邦入息REITs+,4.35,"20日,5日"
00910,第一金太空衛星,6.82,"60日,120日"
00912,中信臺灣智慧50,1.66,5日
00913,兆豐台灣晶圓製造,1.97,5日
00915,凱基優選高股息30,1.6960646169039144,5日
