排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,1590,亞德客-KY,1285.0,-20.0,-1.53,09/11,82.4,86.6,87.6,85.5,84.7,76.2,73.5,74.6,71.8,72.2,55.1,72.5
2,00870B,元大15年EM主權債,26.94,-0.13,-0.48,09/11,99.5,83.1,85.5,66.5,67.9,37.3,40.4,1.01,2.0,3.28,,1.41
3,1216,統一,75.0,-0.6,-0.79,09/11,84.9,79.5,80.9,67.3,60.2,44.6,45.7,52.2,57.5,60.0,65.1,53.6
4,5522,遠雄,62.6,-0.1,-0.16,09/11,83.6,80.3,80.3,72.9,70.1,59.4,50.8,51.4,49.6,42.4,40.5,50.1
5,2890,永豐金,43.7,0.8,1.86,09/11,69.5,76.5,78.4,72.2,63.8,64.7,61.5,55.8,54.1,51.6,46.5,55.3
6,00681R,元大美債20反1,22.12,0.33,1.51,09/11,79.4,78.5,76.7,48.8,39.4,41.1,16.7,19.1,12.6,3.7,,14.6
7,6121,新普,380.5,2.0,0.53,09/11,77.0,78.4,75.7,62.5,59.3,46.0,38.2,38.5,42.4,40.8,34.5,39.0
8,2891,中信金,67.1,-0.2,-0.3,09/11,71.3,72.7,74.4,73.9,68.9,69.6,58.7,58.0,56.5,51.2,49.6,58.4
9,9904,寶成,24.2,0.1,0.41,09/11,61.4,67.4,72.4,68.9,62.2,53.4,52.0,55.6,36.2,12.5,5.45,47.7
10,2330,台積電,2410.0,-40.0,-1.63,09/11,73.6,70.6,72.2,50.6,62.7,61.2,63.8,63.6,61.6,57.1,60.1,63.4
11,2885,元大金,70.0,0.3,0.43,09/11,69.7,71.7,71.8,64.8,58.8,63.1,59.6,58.1,56.1,54.2,49.0,58.0
12,2106,建大,16.7,-0.15,-0.89,09/11,54.0,68.8,71.8,74.2,83.7,80.6,61.7,53.9,49.8,39.8,31.4,50.6
13,2881,富邦金,148.5,0.0,0.0,09/11,65.3,66.5,71.5,72.1,69.6,58.9,53.2,49.2,51.3,51.3,48.5,49.8
14,5871,中租-KY,111.5,-1.0,-0.89,09/11,70.6,61.6,71.5,57.2,65.8,59.2,56.9,56.2,52.5,57.8,55.9,54.2
15,2704,國賓,45.75,-0.25,-0.54,09/11,91.8,87.2,70.7,58.8,88.2,86.8,72.3,60.5,59.8,36.0,25.3,58.6
16,6415,矽力*-KY,401.0,-4.0,-0.99,09/11,65.2,73.1,69.8,66.9,58.5,54.2,52.7,47.0,50.6,52.1,54.4,45.8
17,2538,基泰,8.74,-0.06,-0.68,09/11,42.9,61.2,69.5,70.5,60.4,48.5,44.8,31.6,30.6,28.1,20.0,30.5
18,2884,玉山金,46.3,1.35,3.0,09/11,48.0,57.4,69.1,66.3,64.7,70.0,60.1,56.1,57.9,52.5,50.3,56.7
19,00943,兆豐電子高息等權,20.84,-0.07,-0.33,09/11,41.8,57.1,68.8,65.3,52.9,44.5,57.8,27.8,15.6,,,21.1
20,6146,耕興,179.0,-2.0,-1.1,09/11,73.0,73.8,68.4,67.1,63.8,55.6,44.3,39.0,41.0,40.2,42.3,38.5
21,2882,國泰金,110.5,0.0,0.0,09/11,65.0,65.6,68.3,67.2,65.8,60.2,53.3,51.9,51.1,51.0,46.0,52.6
22,4938,和碩,91.0,0.0,0.0,09/11,63.7,68.9,68.2,72.6,62.6,54.3,44.7,48.9,48.6,50.6,49.0,47.2
23,2506,太設,8.7,-0.02,-0.23,09/11,81.3,70.4,68.0,62.6,54.3,50.2,19.6,18.6,16.7,23.0,18.0,17.4
24,1476,儒鴻,288.5,-1.5,-0.52,09/11,60.8,62.7,66.4,58.8,55.7,58.8,56.2,59.4,63.0,62.3,49.2,62.4
25,2395,研華,674.0,15.0,2.28,09/11,62.5,64.4,66.4,62.0,58.7,58.5,56.4,53.0,55.2,63.4,67.7,51.9
26,1707,葡萄王,89.0,-2.4,-2.63,09/11,78.3,70.4,66.4,58.4,77.5,75.9,54.0,47.5,44.9,36.6,26.6,45.9
27,1723,中碳,81.7,-0.6,-0.73,09/11,78.6,72.3,65.6,61.6,56.1,46.4,36.2,30.1,32.2,31.2,24.3,30.4
28,2376,技嘉,349.0,-2.5,-0.71,09/11,69.6,63.5,65.1,60.4,48.9,46.7,42.8,39.8,41.4,34.4,31.1,40.5
29,2207,和泰車,530.0,2.0,0.38,09/11,65.5,66.0,65.1,68.9,71.0,71.4,48.0,57.5,62.1,66.0,60.8,59.6
30,9921,巨大,87.6,-9.7,-9.97,09/11,68.6,66.8,65.0,64.5,60.7,60.0,47.4,48.1,29.7,11.1,4.55,39.6
31,6414,樺漢,370.0,-2.5,-0.67,09/11,66.2,65.6,64.4,64.8,62.7,55.3,38.0,35.1,36.9,31.1,24.4,34.9
32,2887,台新新光金,42.65,0.5,1.19,09/11,42.8,54.3,64.0,62.2,60.5,59.1,54.6,52.1,47.4,51.3,45.2,50.4
33,8488,吉源-KY,10.05,-0.15,-1.47,09/11,92.9,82.5,64.0,17.2,33.2,38.9,40.0,32.5,20.4,8.44,,24.9
34,3293,鈊象,693.0,-11.0,-1.56,09/11,67.1,64.2,63.9,60.0,70.8,61.6,48.6,43.8,42.9,39.2,23.8,41.7
35,3036,文曄,191.0,-1.5,-0.78,09/11,63.7,62.5,63.4,64.3,74.4,67.3,54.7,48.8,51.4,42.4,38.3,48.4
36,4129,聯合,81.8,-1.2,-1.45,09/11,77.4,56.3,62.6,55.8,62.8,33.1,33.4,36.2,32.0,25.7,17.7,34.8
37,8932,智通*,90.6,-1.7,-1.84,09/11,62.0,66.7,62.6,59.1,55.2,37.6,33.7,33.8,23.4,10.6,7.9,29.0
38,6890,來億-KY,150.0,-4.0,-2.6,09/11,54.0,53.3,62.4,66.1,55.7,52.7,38.4,38.0,16.3,,,28.0
39,8069,元太,146.0,-1.0,-0.68,09/11,62.5,69.6,62.3,66.8,71.4,63.6,56.2,50.0,30.6,11.4,1.91,40.6
40,6176,瑞儀,88.9,-0.2,-0.22,09/11,57.6,53.0,61.7,62.0,57.5,46.4,40.6,39.2,40.0,41.8,34.0,39.4
41,2317,鴻海,248.0,-3.0,-1.2,09/11,61.7,65.3,61.2,61.0,54.4,55.4,51.1,43.8,41.7,40.3,40.9,44.2
42,6807,峰源-KY,33.45,-0.75,-2.19,09/11,100.0,93.6,61.2,16.3,21.2,21.1,29.4,28.2,26.6,21.6,,26.4
43,1733,五鼎,30.8,-0.2,-0.65,09/11,53.7,53.1,61.2,57.5,36.9,33.4,29.6,29.6,27.4,24.2,16.3,31.5
44,1808,潤隆,34.45,0.05,0.15,09/11,66.4,66.2,61.1,58.3,53.7,42.7,41.1,42.2,40.8,40.0,33.6,43.4
45,6988,威力暘-創,11.9,0.0,0.0,09/11,50.0,76.5,61.0,35.2,39.7,43.7,24.8,14.6,7.88,,,11.6
46,5434,崇越,527.0,0.0,0.0,09/11,59.9,57.9,60.9,57.9,56.9,51.7,52.0,48.0,45.3,39.8,30.8,46.0
