代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,45.9,0.65,1.44,26W38,09/16,-3,-24552,-23.3,-1.14,20,168129,15.2,7.81,1,200,0.66,0.01,-2,-9742,-13.8,-0.45
2855,統一證,51.6,0.1,0.19,26W38,09/16,-10,-25004,-11.7,-1.56,16,108825,17.2,6.8,0,0,0.0,0.0,6,13434,11.7,0.84
00645,富邦日本,57.4,0.35,0.61,26W38,09/16,-6,-504,-13.0,-1.16,10,1032,13.9,2.37,-2,-307,-26.8,-0.71,-2,-209,-18.2,-0.48
00662,富邦NASDAQ,118.4,-0.15,-0.13,26W38,09/16,4,676,1.38,0.07,10,1520,0.92,0.17,-25,-178656,-32.3,-19.4,-25,-169917,-30.8,-18.5
009814,富邦標普500,11.28,0.01,0.09,26W38,09/16,-7,-1592,-5.32,-1.04,10,11640,25.1,7.63,1,4,0.25,0.0,-5,-4951,-23.1,-3.25
2884,玉山金,46.45,0.8,1.75,26W38,09/16,-2,-28947,-6.75,-0.16,10,175329,7.77,0.99,2,1342,0.31,0.01,3,64735,8.63,0.37
3491,昇達科,1440.0,85.0,6.27,26W38,09/16,1,41,1.18,0.06,10,2469,2.75,3.59,1,7,0.19,0.01,1,181,5.18,0.26
2379,瑞昱,720.0,17.0,2.42,26W38,09/16,2,3707,16.4,0.72,9,6200,4.41,1.2,-2,-454,-2.01,-0.09,2,3466,15.3,0.67
2610,華航,19.95,0.05,0.25,26W38,09/16,-1,-16936,-39.3,-0.28,9,36528,2.62,0.6,-1,-264,-0.61,0.0,-1,-16263,-37.7,-0.27
00980A,主動野村臺灣優選,24.08,0.35,1.47,26W38,09/16,-1,-3623,-19.6,-0.46,8,75852,14.7,9.62,-1,-3933,-21.3,-0.5,-1,-5811,-31.5,-0.74
