排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,6510,精測,3470.0,120.0,3.58,09/07,0.81,1.57,3.17,3.88,3.54,3.67,-0.54,-4.08,1.34,9.15,5.19,-1.79
2,3406,玉晶光,987.0,-68.0,-6.45,09/07,-0.01,-0.03,-0.05,2.1,3.92,6.61,5.03,3.61,4.34,7.89,9.32,1.82
3,6515,穎崴,7000.0,-75.0,-1.06,09/07,0.09,0.65,1.28,2.09,1.42,-1.2,-4.29,-5.47,1.83,2.02,,-2.96
4,6640,均華,1300.0,50.0,4.0,09/07,0.45,0.93,1.7,1.78,1.91,2.07,1.89,1.84,1.02,2.28,,1.7
5,2481,強茂,158.0,2.0,1.28,09/07,0.51,0.83,1.58,1.64,1.99,1.61,-0.49,6.13,7.99,11.1,11.8,3.72
6,00694B,富邦美債1-3,41.56,-0.17,-0.41,09/07,0.0,0.0,1.63,1.63,1.63,1.63,1.63,1.63,3.0,-9.48,,1.95
7,2455,全新,500.0,-28.0,-5.3,09/07,-0.01,-0.06,0.32,1.38,2.15,4.69,6.28,11.9,1.81,2.65,8.44,12.0
8,5274,信驊,19215.0,1745.0,9.99,09/07,0.1,0.13,0.41,1.12,0.54,0.58,1.28,2.17,5.24,3.05,-2.32,2.91
9,1815,富喬,130.0,11.5,9.7,09/07,1.23,0.89,0.89,0.94,2.04,5.38,6.5,3.35,5.9,6.98,5.36,4.15
10,3105,穩懋,450.5,1.0,0.22,09/07,0.43,0.4,0.4,0.93,3.06,3.84,2.09,6.77,8.2,7.91,5.13,7.96
11,3231,緯創,197.0,-1.0,-0.51,09/07,0.09,0.2,0.66,0.9,0.94,0.69,3.22,4.46,3.59,0.75,5.37,3.95
12,3491,昇達科,1510.0,5.0,0.33,09/07,0.08,0.56,0.59,0.79,2.32,2.62,1.32,2.2,-0.51,6.99,5.69,1.34
13,4958,臻鼎-KY,501.0,38.0,8.21,09/07,0.25,0.23,0.18,0.78,0.78,0.2,3.02,4.78,1.85,1.53,5.56,4.34
14,3374,精材,469.5,39.5,9.19,09/07,0.0,0.0,0.0,0.76,4.08,4.28,3.69,3.61,4.27,1.72,2.54,4.39
15,3529,力旺,2570.0,185.0,7.76,09/07,0.81,0.81,0.81,0.76,0.7,0.48,0.37,-0.54,-1.32,-3.06,5.03,0.68
16,6442,光聖,1700.0,-55.0,-3.13,09/07,0.01,-0.12,0.54,0.67,0.19,1.45,-0.2,-4.46,-1.17,5.57,5.5,-3.58
17,3532,台勝科,403.0,4.0,1.0,09/07,0.23,0.23,0.44,0.62,0.99,2.54,3.76,4.83,5.54,4.69,2.26,5.1
18,2542,興富發,48.0,-0.55,-1.13,09/07,0.13,0.28,0.43,0.62,0.74,1.05,4.89,6.62,6.21,3.71,3.39,6.2
19,6278,台表科,195.0,-5.0,-2.5,09/07,0.37,0.54,0.54,0.59,1.98,2.0,-0.89,-4.25,-10.6,10.9,11.4,-7.81
20,00709,富邦歐洲,40.68,-0.24,-0.59,09/07,0.0,0.0,0.07,0.55,1.19,3.13,7.45,7.45,7.45,7.45,,7.45
21,009814,富邦標普500,11.36,-0.07,-0.61,09/07,0.0,0.0,0.01,0.53,1.96,3.6,7.56,7.56,,,,7.56
22,3450,聯鈞,585.0,5.0,0.86,09/07,0.0,0.0,-0.12,0.51,0.61,5.38,6.98,9.45,8.23,11.5,11.0,10.6
23,2357,華碩,999.0,-26.0,-2.54,09/07,0.19,0.21,0.26,0.49,0.52,0.68,-0.31,1.08,4.27,9.46,14.0,0.02
24,9802,鈺齊-KY,72.0,-0.3,-0.41,09/07,0.08,0.16,0.33,0.48,0.48,0.3,-0.38,-0.17,-0.32,2.12,0.53,-0.37
25,6187,萬潤,1370.0,65.0,4.98,09/07,0.05,0.09,0.14,0.48,2.21,3.48,4.07,11.6,9.02,9.97,6.64,12.0
26,3665,貿聯-KY,2070.0,-75.0,-3.5,09/07,0.0,0.17,0.17,0.45,0.49,-1.05,4.32,1.14,-1.95,10.5,13.7,-4.23
27,2368,金像電,1120.0,75.0,7.18,09/07,0.12,0.14,-0.11,0.44,0.81,1.77,-2.15,0.53,-0.48,-2.77,10.7,-2.79
28,2449,京元電子,273.0,11.0,4.2,09/07,0.12,0.11,0.11,0.44,0.8,0.42,-0.13,-6.67,-4.2,-5.8,-7.35,-6.52
29,3131,弘塑,2555.0,170.0,7.13,09/07,0.02,0.03,0.03,0.41,0.08,0.31,0.43,1.18,-5.53,-6.33,0.04,-2.79
30,2379,瑞昱,729.0,16.0,2.24,09/07,0.03,0.05,0.13,0.41,0.44,0.57,4.32,4.79,2.07,5.94,14.9,3.61
31,2027,大成鋼,49.1,-1.1,-2.19,09/07,0.12,0.22,0.3,0.4,0.56,-0.29,0.36,-1.3,1.45,-1.63,0.35,-0.56
32,6426,統新,296.0,26.5,9.83,09/07,0.0,0.23,0.23,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.17,0.39
33,3026,禾伸堂,771.0,70.0,9.99,09/07,0.05,0.11,0.04,0.37,-0.33,2.07,5.9,13.4,13.7,13.9,13.0,13.3
34,6531,愛普*,960.0,49.0,5.38,09/07,0.02,0.02,0.29,0.33,1.11,-2.11,-3.38,3.35,3.0,3.1,3.4,1.96
35,2351,順德,233.5,-6.0,-2.51,09/07,0.0,0.11,0.2,0.32,0.5,-0.41,1.27,2.13,2.26,1.29,0.18,2.27
36,3234,光環,199.5,-6.5,-3.16,09/07,0.0,0.04,0.29,0.29,0.29,0.29,0.29,0.4,0.4,-0.42,0.06,0.4
37,2855,統一證,52.0,1.3,2.56,09/07,0.0,0.01,0.1,0.29,0.39,0.92,3.27,6.48,6.63,6.64,6.59,6.34
38,4967,十銓,277.5,1.5,0.54,09/07,0.0,0.02,0.17,0.29,0.28,0.24,1.23,0.89,1.23,1.08,,0.64
39,4938,和碩,93.6,-1.8,-1.89,09/07,0.1,0.1,0.16,0.27,0.27,0.83,0.54,3.42,-2.33,2.81,3.23,1.33
40,2377,微星,158.5,-3.0,-1.86,09/07,0.05,0.23,0.24,0.26,0.27,0.34,6.04,5.58,0.41,-1.74,-3.26,5.81
41,3661,世芯-KY,4040.0,-180.0,-4.27,09/07,0.0,0.0,0.04,0.25,0.45,-0.9,-1.45,-2.27,-5.11,-8.46,4.56,-1.33
42,2353,宏碁,32.3,-0.4,-1.22,09/07,0.05,0.05,0.07,0.25,0.28,0.3,-2.46,-2.84,-3.94,-8.43,3.5,-3.26
43,3706,神達,92.6,0.1,0.11,09/07,0.07,0.08,0.2,0.25,0.35,0.62,4.45,5.65,3.14,5.66,3.29,5.52
44,4763,材料*-KY,50.6,0.3,0.6,09/07,0.0,0.02,0.14,0.24,0.24,0.23,0.42,-2.49,-2.89,-2.56,-2.34,-3.45
45,2464,盟立,203.0,-8.0,-3.79,09/07,0.03,0.08,0.08,0.24,0.31,0.66,0.87,0.99,0.99,1.01,-3.03,0.99
46,3090,日電貿,171.5,-5.0,-2.83,09/07,0.0,0.02,0.24,0.23,0.22,1.22,0.36,2.02,2.08,6.12,6.25,0.15
47,6727,亞泰金屬,537.0,-4.0,-0.74,09/07,0.0,0.0,0.0,0.23,2.56,2.56,2.56,2.56,2.56,2.56,,2.56
48,2618,長榮航,42.1,-0.4,-0.94,09/07,0.04,0.05,0.12,0.23,0.24,0.25,-0.5,4.68,0.6,18.2,18.0,2.27
49,4991,環宇-KY,494.0,-3.0,-0.6,09/07,0.0,0.0,0.13,0.22,0.36,0.2,-3.78,-3.42,-5.02,3.71,3.57,-4.92
50,2313,華通,240.0,-9.5,-3.81,09/07,-0.32,-0.25,-0.25,0.22,0.79,1.06,2.14,1.12,3.21,0.25,4.36,3.4
51,00982A,主動群益台灣強棒,23.13,0.17,0.74,09/07,0.12,0.12,0.12,0.2,0.2,0.2,0.06,0.2,0.2,,,0.2
52,2006,東和鋼鐵,80.8,-0.8,-0.98,09/07,0.0,0.02,0.12,0.2,0.2,0.3,-3.16,-4.19,-6.19,-4.88,-0.53,-4.91
53,006205,富邦上証,40.18,-0.6,-1.47,09/07,0.0,0.0,0.1,0.2,0.26,0.39,0.37,-0.8,-0.8,-2.94,-58.1,-0.8
54,00652,富邦印度,32.81,-0.24,-0.73,09/07,0.0,0.0,0.0,0.19,0.35,0.69,1.33,1.33,1.33,0.95,1.05,1.33
55,3017,奇鋐,3420.0,-150.0,-4.2,09/07,0.05,0.17,0.2,0.18,0.66,0.96,2.47,3.97,3.85,-6.32,10.2,2.12
56,6177,達麗,47.4,-1.8,-3.66,09/07,0.01,0.03,0.12,0.18,0.18,0.18,0.68,-0.19,-1.78,0.78,0.78,-0.53
57,1102,亞泥,35.05,-0.05,-0.14,09/07,0.01,0.03,0.11,0.18,0.17,0.18,-3.05,-4.17,-2.72,-3.33,-3.29,-4.39
58,2520,冠德,36.6,-0.5,-1.35,09/07,0.0,0.01,0.1,0.18,0.18,0.18,0.15,0.15,-8.63,-0.51,-0.72,-0.49
59,3624,光頡,96.9,3.7,3.97,09/07,0.17,0.17,0.17,0.17,0.17,0.17,-1.05,0.62,0.62,-1.89,0.62,0.62
60,1303,南亞,230.5,5.0,2.22,09/07,0.07,0.07,0.07,0.16,0.43,0.56,4.0,3.94,4.34,1.45,3.44,4.07
61,5871,中租-KY,112.5,1.0,0.9,09/07,0.01,0.02,0.02,0.16,0.09,0.07,2.32,4.73,-1.96,7.31,7.77,2.92
