代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,45.25,-0.45,-0.98,26W38,09/15,-3,-20142,-21.5,-0.94,20,164218,15.0,7.63,-2,-241,-0.41,-0.01,-2,-9520,-16.3,-0.44
2855,統一證,51.5,-1.4,-2.65,26W38,09/15,-10,-23402,-11.2,-1.46,16,107266,17.1,6.7,0,0,0.0,0.0,6,13477,12.3,0.84
00645,富邦日本,57.05,-0.2,-0.35,26W38,09/15,-6,-504,-13.5,-1.16,10,1032,14.2,2.37,-2,-273,-26.7,-0.63,-2,-175,-17.1,-0.4
00662,富邦NASDAQ,118.55,0.4,0.34,26W38,09/15,4,913,2.03,0.1,10,1520,0.94,0.17,-25,-177206,-32.3,-19.3,-25,-168231,-30.7,-18.3
2884,玉山金,45.65,-0.7,-1.51,26W38,09/15,-2,-35465,-9.17,-0.2,10,167477,7.57,0.94,2,1278,0.33,0.01,-1,-13421,-17.2,-0.08
3491,昇達科,1355.0,-35.0,-2.52,26W38,09/15,-7,-3451,-6.32,-5.02,10,2394,2.71,3.48,1,5,0.21,0.01,-3,-806,-4.1,-1.17
2207,和泰車,530.0,-8.0,-1.49,26W38,09/15,4,265,6.83,0.05,9,308,1.98,0.06,1,13,3.4,0.0,4,364,9.38,0.07
2379,瑞昱,703.0,-10.0,-1.4,26W38,09/15,2,2757,13.7,0.53,9,6229,4.51,1.21,-2,-427,-2.13,-0.08,2,2572,12.8,0.5
00980A,主動野村臺灣優選,23.73,-0.38,-1.58,26W38,09/15,-1,-2433,-22.2,-0.31,8,75623,14.9,9.59,-1,-1105,-10.1,-0.14,-1,-2021,-18.4,-0.26
1476,儒鴻,285.0,-3.0,-1.04,26W38,09/15,1,57,3.1,0.02,8,1019,1.89,0.37,-2,-187,-1.82,-0.07,1,4,0.19,0.0
2495,普安,36.45,-0.85,-2.28,26W38,09/15,-1,-140,-5.39,-0.05,8,202,0.38,0.07,-6,-280,-0.88,-0.1,-1,-137,-5.27,-0.05
9910,豐泰,68.4,0.6,0.88,26W38,09/15,3,1546,10.7,0.16,8,1793,3.7,0.18,4,156,0.79,0.02,3,2538,17.6,0.26
1303,南亞,221.5,-12.5,-5.34,26W38,09/15,-3,-41584,-4.04,-0.52,7,64042,2.09,0.81,-3,-4581,-0.44,-0.06,-3,-22372,-2.17,-0.28
2609,陽明,58.8,-0.5,-0.84,26W38,09/15,-1,-1707,-3.27,-0.05,7,1861,0.09,0.05,-4,-5182,-0.41,-0.15,-1,-2105,-4.03,-0.06
3105,穩懋,454.0,10.0,2.25,26W38,09/15,1,5825,11.8,1.37,7,26750,3.11,6.31,-3,-1089,-0.3,-0.26,2,9413,6.16,2.22
2382,廣達,333.0,0.5,0.15,26W38,09/15,1,823,5.14,0.02,6,10292,2.23,0.25,1,98,0.61,0.0,1,1610,10.1,0.04
2633,台灣高鐵,25.85,-0.15,-0.58,26W38,09/15,-3,-11552,-29.0,-0.21,6,14482,15.8,0.26,1,76,1.13,0.0,-3,-4066,-10.2,-0.07
2887,台新新光金,43.4,-0.15,-0.34,26W38,09/15,1,8064,9.47,0.03,6,225104,13.9,0.9,2,3019,0.84,0.01,3,107753,12.7,0.43
3059,華晶科,37.3,0.05,0.13,26W38,09/15,1,289,16.1,0.09,6,191,0.46,0.06,-11,-1907,-1.67,-0.62,1,316,17.7,0.1
3406,玉晶光,915.0,-39.0,-4.09,26W38,09/15,1,1179,8.25,1.05,6,11747,7.6,10.4,-1,-109,-0.76,-0.1,1,1471,10.3,1.31
6409,旭隼,870.0,-4.0,-0.46,26W38,09/15,-3,-539,-10.6,-0.61,6,400,3.04,0.45,1,5,0.76,0.01,1,19,3.15,0.02
6640,均華,1100.0,-30.0,-2.65,26W38,09/15,-6,-976,-6.76,-3.37,6,676,4.68,2.34,-2,-39,-1.05,-0.13,1,9,1.58,0.03
