排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,009821,野村稀土關鍵資源,15.15,0.24,1.61,09/04,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,,,
2,3356,奇偶,61.3,-1.1,-1.76,09/04,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,3591,艾笛森,24.9,2.2,9.69,09/04,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,2609,陽明,58.2,0.4,0.69,09/04,-34.9,-87.9,-92.4,-94.7,-95.3,-95.6,-98.1,-97.4,-98.3,-98.2
5,6919,康霈*,86.4,1.9,2.25,09/04,-29.7,-31.6,-82.8,-85.0,-85.3,-87.5,-91.7,0.0,0.0,0.0
6,3529,力旺,2385.0,55.0,2.36,09/04,-7.03,-36.1,-78.6,-82.2,-80.8,-69.6,-52.3,-85.3,-6.78,-79.9
7,2834,臺企銀,17.0,-0.1,-0.58,09/04,-6.88,-14.3,-79.5,-80.2,-77.5,-70.4,-67.1,127.0,275.0,644.0
8,2106,建大,17.3,0.1,0.58,09/04,-23.9,-38.6,-79.1,-79.0,-76.0,-71.8,-73.6,-54.9,-53.0,-43.9
9,2704,國賓,45.5,0.25,0.55,09/04,-3.38,-20.7,-78.9,-78.9,-78.7,-76.5,-77.8,-69.2,-55.2,-28.4
10,00911,兆豐洲際半導體,50.95,0.75,1.49,09/04,-75.9,-75.9,-75.9,-75.9,-75.9,-75.9,28.8,-58.9,-62.7,16.9
11,9925,新保,39.55,-0.15,-0.38,09/04,-11.9,-29.7,-75.4,-75.4,-73.7,-61.5,-63.1,-46.0,32.5,1.25
12,3293,鈊象,709.0,6.0,0.85,09/04,-3.84,-30.5,-68.5,-70.2,-70.1,-71.8,-64.5,-63.6,-40.8,-66.8
13,2059,川湖,13860.0,410.0,3.05,09/04,-5.07,-10.3,-40.2,-69.2,-67.1,-69.2,-77.5,-88.7,-89.8,-93.7
14,1101,台泥,24.6,0.15,0.61,09/04,-0.24,-11.3,-59.4,-61.5,-60.1,-59.0,-48.1,51.1,66.4,143.0
