股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,5.83,"20日,5日"
00401A,主動摩根台灣鑫收,8.72,"20日,5日"
00403A,主動統一升級50,3.7,20日
00405A,主動富邦台灣龍耀,3.66,5日
0050,元大台灣50,8.180304779609608,"20日,5日,120日,60日"
0052,富邦科技,2.6408120831698705,5日
00631L,元大台灣50正2,1.269074055278571,"20日,5日"
00634R,富邦上証反1,8.71,"20日,120日,60日"
00642U,期元大S&P石油,4.04,120日
00643,群益深証中小,15.84,"5日,120日"
00647L,元大S&P500正2,6.154389027431422,"20日,5日,60日"
00651R,復華香港反1,2.41,20日
00661,元大日經225,6.718537886872999,"20日,5日,120日,60日"
00666R,富邦恒生國企反1,7.87,120日
00674R,期元大S&P黃金反1,7.85,"120日,60日"
00678,群益那斯達克生技,6.29,"5日,60日"
00681R,元大美債20反1,18.6,"5日,120日,60日"
00683L,期元大美元指正2,19.17,"5日,120日,60日"
00688L,國泰20年美債正2,2.27,5日
00689R,國泰20年美債反1,34.78,"20日,120日,60日"
00693U,期街口S&P黃豆,2.35,20日
00714,群益道瓊美國地產,4.51,"20日,60日"
00717,富邦美國特別股,1.19,5日
00730,富邦臺灣優質高息,4.6380049700178265,"20日,120日,60日"
00731,復華富時高息低波,11.322372881355932,"20日,5日,120日,60日"
00733,富邦臺灣中小,7.7320089120994515,"20日,5日,120日,60日"
00735,國泰臺韓科技,8.354799438053227,"5日,120日,60日"
00736,國泰新興市場,17.71,20日
00757,統一FANG+,-0.25899791748283496,5日
00762,元大全球AI,2.075143921435828,5日
00763U,期街口道瓊銅,4.22,120日
00830,國泰費城半導體,5.460498960941323,"20日,5日,120日,60日"
00865B,國泰US短期公債,1.98,20日
00875,國泰網路資安,7.69,"5日,120日,60日"
00876,元大全球5G,1.32,5日
00891,中信關鍵半導體,1.36,5日
00894,中信小資高價30,1.43,5日
00897,富邦基因免疫生技,4.18,"20日,60日"
00898,國泰基因免疫革命,1.87,20日
00900,富邦特選高股息30,3.055764132923113,60日
00903,富邦元宇宙,3.06,5日
00904,新光臺灣半導體30,2.9679223236671555,"120日,60日"
00907,永豐優息存股,5.95,"20日,120日,60日"
00908,富邦入息REITs+,6.03,"20日,120日,60日"
00910,第一金太空衛星,6.77,"20日,5日,60日"
00912,中信臺灣智慧50,3.13,60日
00913,兆豐台灣晶圓製造,4.94,"5日,120日,60日"
00916,國泰全球品牌50,1.5,5日
00917,中信特選金融,3.46,"20日,60日"
00920,富邦ESG綠色電力,5.37,"20日,5日"
00922,國泰台灣領袖50,20.85,"20日,5日,60日"
00923,群益台ESG低碳50,0.8727897823892408,5日
00927,群益半導體收益,2.89,"5日,120日,60日"
00930,永豐ESG低碳高息,5.35,"20日,120日,60日"
00932,兆豐永續高息等權,3.39,"120日,60日"
00935,野村臺灣新科技50,6.078894062352438,"5日,120日"
00936,台新永續高息中小,7.4,"20日,120日,60日"
00938,凱基優選30,0.99,5日
00943,兆豐電子高息等權,29.87,"120日,60日"
00944,野村趨勢動能高息,2.24,20日
00946,群益科技高息成長,1.95,5日
00947,台新臺灣IC設計,10.296113683657975,"20日,5日,120日,60日"
00951,台新日本半導體,3.0,20日
00954,中信日本半導體,4.44,"20日,120日,60日"
00956,中信日經高股息,3.35,"5日,60日"
00960,野村全球航運龍頭,2.58,"20日,5日"
00962,台新AI優息動能,3.81,"20日,120日,60日"
00964,中信亞太高股息,2.14,"20日,5日"
00971,野村美國研發龍頭,3.17,"120日,60日"
00972,野村日本動能高息,18.06,5日
00980A,主動野村臺灣優選,4.020641623859436,"20日,5日,120日,60日"
00982A,主動群益台灣強棒,3.9385196460746226,"20日,5日,120日,60日"
00983A,主動中信ARK創新,7.56,"20日,5日,120日,60日"
00984A,主動安聯台灣高息,1.4627233568891032,5日
00986A,主動台新龍頭成長,4.71,"20日,5日,60日"
00987A,主動台新優勢成長,5.23,"20日,5日,60日"
00988A,主動統一全球創新,7.124003600310659,"20日,5日,120日,60日"
00989A,主動摩根美國科技,6.11,"20日,5日,60日"
00990A,主動元大AI新經濟,4.06,"20日,5日"
00991A,主動復華未來50,4.944750434892093,"20日,5日"
00992A,主動群益科技創新,8.12880033840609,"20日,5日,60日"
00995A,主動中信台灣卓越,3.96,60日
00996A,主動兆豐台灣豐收,6.59,"20日,5日"
00997A,主動群益美國增長,7.1703673459399475,"20日,5日"
00999A,主動野村臺灣高息,4.31,"20日,5日"
1301,台塑,30.3840014836743,120日
1303,南亞,36.35368777596013,"20日,5日,120日,60日"
1319,東陽,10.139491574067247,20日
1326,台化,38.24806801108721,"5日,120日,60日"
1341,富林-KY,79.91,120日
1342,八貫,31.737946775794978,"20日,5日,120日,60日"
1402,遠東新,14.584008605194414,5日
1436,華友聯,6.507813289081361,20日
1516,川飛,5.8,120日
1560,中砂,40.030551267138044,"5日,120日,60日"
1563,巧新,3.67,60日
1590,亞德客-KY,81.4422680129227,120日
1597,直得,7.645639001425515,"5日,120日,60日"
1605,華新,16.187154648466286,"20日,5日,120日,60日"
1708,東鹼,13.947349149945998,120日
1709,和益,4.86,20日
1711,永光,5.2,5日
1714,和桐,23.819037386207423,"20日,5日,120日,60日"
1718,中纖,6.84,20日
1722,台肥,7.702442346938775,5日
1723,中碳,8.699464371463131,"120日,60日"
1727,中華化,6.078437738720846,"20日,5日"
1802,台玻,5.514771808072238,"20日,5日"
1806,冠軍,8.494095136147088,60日
2025,千興,1.46,5日
2027,大成鋼,23.266198358190742,"20日,60日"
2030,彰源,4.4,60日
2032,新鋼,3.94,"20日,120日,60日"
2034,允強,4.59,"20日,5日"
2049,上銀,36.74294646145998,"120日,60日"
2103,台橡,23.263081844143585,"20日,5日,60日"
2233,宇隆,7.67851129300184,"120日,60日"
2241,艾姆勒,12.89,"20日,5日,60日"
2243,宏旭-KY,31.96252500216365,"20日,5日,120日,60日"
2301,光寶科,34.77101232245211,"120日,60日"
2303,聯電,33.801397953713206,120日
2305,全友,6.848898997522751,"20日,5日,120日,60日"
2316,楠梓電,37.01324342487427,"20日,5日,120日,60日"
2317,鴻海,41.287401657960665,"20日,120日,60日"
2327,國巨*,56.478796830756174,"120日,60日"
2332,友訊,12.123393889988007,"20日,5日"
2337,旺宏,32.586714240640184,"20日,120日"
2338,光罩,6.221081643406577,"20日,5日,120日,60日"
2340,台亞,9.728632082196649,5日
2342,茂矽,7.37,"20日,5日,120日,60日"
2344,華邦電,33.72041304092228,"20日,5日,120日,60日"
2347,聯強,28.57622949383844,120日
2348,海悅,1.6814668835583637,5日
2349,錸德,14.82,"20日,60日"
2351,順德,18.5797253331964,"20日,120日,60日"
2355,敬鵬,15.496018457269269,"5日,120日"
2356,英業達,18.829835922093068,"120日,60日"
2357,華碩,40.37091398586904,20日
2363,矽統,8.421675081458815,"120日,60日"
2369,菱生,17.728254154412685,"20日,5日,120日,60日"
2373,震旦行,1.6781436244468826,5日
2375,凱美,17.16898781079431,"20日,5日,120日,60日"
2376,技嘉,26.40946377083199,"20日,120日,60日"
2377,微星,9.022274540072353,20日
2379,瑞昱,50.461453938430196,"20日,5日,120日,60日"
2382,廣達,26.97968133618329,"120日,60日"
2385,群光,17.568011243297594,5日
2387,精元,9.695079181929732,20日
2390,云辰,4.12,"20日,60日"
2392,正崴,7.404248713916937,20日
2395,研華,35.76508187449194,"120日,60日"
2397,友通,13.117193613348764,20日
2399,映泰,11.740022459292533,"20日,5日,120日"
2401,凌陽,16.572328071467787,"20日,5日,120日,60日"
2404,漢唐,31.099456526289156,20日
2405,輔信,5.75708817560146,5日
2406,國碩,17.651709861135934,"20日,120日,60日"
2408,南亞科,19.079474506692733,"20日,5日,60日"
2413,環科,9.209214819188563,"20日,5日,120日,60日"
2420,新巨,8.045950168664405,120日
2421,建準,30.278951337413897,20日
2425,承啟,11.86,"20日,5日,120日,60日"
2428,興勤,19.48350955048759,"5日,120日,60日"
2429,銘旺科,1.13,5日
2436,偉詮電,11.342787064076523,"20日,5日,120日"
2444,兆勁,4.84,"20日,5日,120日,60日"
2455,全新,45.40191869348389,"5日,120日,60日"
2457,飛宏,6.779512680220742,120日
2458,義隆,24.314498842162873,"120日,60日"
2460,建通,1.2123640661938533,5日
2461,光群雷,8.34,"20日,5日,120日,60日"
2464,盟立,8.071411977169449,"120日,60日"
